name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Singappenney,Bigil (Original Motion Picture Soundtrack),"A.R. Rahman, Shashaa Tirupati",44z3FoAoo7yvn4ZIvvsQIm,2019-09-19,48,energetic,True,60000,140.625,0.0014055004357944,0.1820166866168236,1.0,0.0,1.0,-22.087782,0.109404214,0.2232457825131924,4,1,7
Verithanam,Bigil (Original Motion Picture Soundtrack),"A.R. Rahman, Vijay",1wPWGI2rjtTXEhiAylGKtF,2019-09-19,52,energetic,True,60000,90.7258064516129,0.0011685265421759,0.2324018264808478,1.0,0.0,1.0,-18.727201,0.09758169,0.2848490727887183,4,1,7
Unakaga,Bigil (Original Motion Picture Soundtrack),"A.R. Rahman, Sreekanth Hariharan, Madhura Dhara Talluri",5RR6Q4yCrbGiRCU5YbpNaY,2019-09-19,60,calm,True,60000,137.1951219512195,0.001614262481522,0.17616356050591,1.0,0.0,1.0,-17.863388,0.095422216,0.2951056969073935,9,1,7
Maathare,Bigil (Original Motion Picture Soundtrack),"A.R. Rahman, Chinmayi, Madhura Dhara Talluri, Sireesha Bhagavatula, Akshara, Vithusayni",1Bra55G5oNWhZgYFDkGmY9,2019-09-19,31,calm,False,60000,135.99917763157896,0.0009617017885859,0.1383178521974167,1.0,0.3717812597751617,1.0,-19.88133,0.0869102,0.1659697334782884,9,1,7
Bigil Bigil Bigiluma,Bigil (Original Motion Picture Soundtrack),A.R. Rahman,71MYQe743EBq3RvLqidTLi,2019-09-19,46,energetic,False,60000,165.44117647058823,0.0010811726856118,0.2396752730070209,1.0,0.5639909505844116,1.0,-20.706844,0.08241428,0.2883602017644743,10,0,7
Kill And Destroy,Kaithi (Original Background Score),"Sam C.S., Sharanya Gopinath",0GY7BnjWcVaDjla7bwwCJB,2019-11-22,39,energetic,True,60000,59.840425531914896,0.0015000590288733,0.1461997033860647,1.0,0.053403802216053,1.0,-23.91058349609375,0.0817280635237693,0.1532870973195198,4,1,7
Dilli_s Swag,Kaithi (Original Background Score),Sam C.S.,1J8hCJfBS3HfjIFyrEchMp,2019-11-22,44,energetic,True,47124,59.840425531914896,0.0018096308561324,0.1761349168175645,1.0,0.6082276105880737,1.0,-20.945571899414062,0.0843876376748085,0.1470966470566155,2,1,7
Grief Of Dilli,Kaithi (Original Background Score),Sam C.S.,7n0Wl1gXwYgnsrlhXqSBtN,2019-11-22,24,sad,True,60000,95.33898305084746,0.0009361800813104,0.1036287125344383,0.407631903886795,0.0045431209728121,1.0,-33.39018630981445,0.0927599668502807,0.1084850657618897,2,1,7
Rise Of Dilli,Kaithi (Original Background Score),Sam C.S.,1ir83SkizZ8JWMel7QK3Ji,2019-11-22,19,energetic,False,60000,100.44642857142856,0.0014675895073203,0.0823312834662726,1.0,0.0,1.0,-15.988211631774902,0.0708997845649719,0.1053562941483194,4,1,7
Nepolian Theme,Kaithi (Original Background Score),Sam C.S.,7efz30CAuHIMqXsjRvf5gg,2019-11-22,19,energetic,False,60000,90.7258064516129,0.0023466866933819,0.1441406076419747,1.0,0.0,1.0,-19.67706871032715,0.1044440492987632,0.2919928420375485,9,1,7
Ne Eppa Varuva Appa,Kaithi (Original Background Score),Sam C.S.,19Yx0p7uxv0YpbCb5cUzgU,2019-11-22,23,sad,True,60000,133.92857142857142,0.0014523390717357,0.0987576167014752,0.7645187973976135,0.0294052325189113,1.0,-25.2216911315918,0.0852569565176963,0.0928749808434172,11,1,7
The Battle Of Cop And Killer,Kaithi (Original Background Score),Sam C.S.,42v5MvT59y0eyuxrMdDGnN,2019-11-22,20,energetic,False,60000,119.6808510638298,0.0013969219673342,0.1017978748222538,1.0,0.0,1.0,-15.016766548156738,0.0786508098244667,0.2274153210781518,2,1,7
Kaithi Main Theme,Kaithi (Original Background Score),Sam C.S.,0FYN93VIlgZHoOiJ70rEGZ,2019-11-22,5,energetic,False,60000,59.840425531914896,0.0013433154817599,0.15173647948698,1.0,0.0,1.0,-23.66901397705078,0.0810320749878883,0.1888556692112677,4,1,7
Begining Of The War,Kaithi (Original Background Score),Sam C.S.,0bNo8oGz2JtK5WQCiyt1sQ,2019-11-22,20,calm,True,60000,160.71428571428572,0.0013958295896097,0.1044341249055723,1.0,0.026458416134119,1.0,-17.28757095336914,0.0646272897720336,0.1550977704696403,2,1,7
The Phase Of Deathcall,Kaithi (Original Background Score),Sam C.S.,0bY69357ldq7ibUDDmfLgB,2019-11-22,12,sad,True,33088,39.8936170212766,0.0019517691898929,0.0794530998227521,1.0,0.049058299511671,1.0,-18.40007972717285,0.066230297088623,0.0960591798633098,2,1,7
Eternal Love Of Father,Kaithi (Original Background Score),Sam C.S.,7BsGoHmcp3CmL1N9C3xNpt,2019-11-22,27,sad,True,60000,133.92857142857142,0.0014086707652576,0.0978306981536615,0.6416707634925842,0.1259018182754516,1.0,-26.422521591186523,0.0983753502368927,0.0868812542673245,1,0,7
Arrival Of The Ruffian,Kaithi (Original Background Score),Sam C.S.,3F4Kbd3L21hPZYmcvtb3Yt,2019-11-22,14,energetic,False,44326,117.1875,0.0017771892350083,0.1099472853630293,1.0,0.0,1.0,-20.617834091186523,0.0995728150010109,0.2788317212905342,3,0,7
Neel Iravu,Kaithi (Original Background Score),Sam C.S.,2wjcyVt9nM6AVMjfMSCVJm,2019-11-22,21,calm,True,60000,119.6808510638298,0.0017563631810931,0.1244496638097671,1.0,0.0,1.0,-20.641735076904297,0.0677436143159866,0.1646189683681055,2,1,7
The Emotion Hustler,Kaithi (Original Background Score),Sam C.S.,4dUmWmUP0JefFuSmeSfdKh,2019-11-22,11,calm,False,41784,119.6808510638298,0.0016692113030523,0.1526389869273226,1.0,0.0,1.0,-21.43634414672852,0.0941081941127777,0.1170254567503155,4,1,7
The Maze,Kaithi (Original Background Score),Sam C.S.,39EyWP7Ugm51wqbavpiPqQ,2019-11-22,11,calm,False,54056,119.6808510638298,0.0015821895312268,0.0528891065879045,1.0,0.0,1.0,-14.43858242034912,0.0704703405499458,0.0541798910421597,2,1,7
Night Is Dark,Kaithi (Original Background Score),Sam C.S.,0JGTW6P8nL1ZFCSp7H0nwC,2019-11-22,46,calm,True,60000,181.4516129032258,0.0021726876450571,0.1541579240079541,0.8584704995155334,0.2297117412090301,1.0,-28.58631706237793,0.1012248545885086,0.1749357327228808,2,1,7
Inayae,Thadam,"Sid Sriram, Padmalatha",5z1MmQVl17aPPi3VHL5C5Z,2019-02-06,50,calm,False,60000,92.21311475409836,0.0009566410315779,0.2055112077297369,1.0,0.0,1.0,-15.096611976623535,0.0942042395472526,0.1915324138455618,2,1,7
Thappu Thanda,Thadam,"Mahalingam, Arun Raj, Rohit",3psjq9dWeoc5HuF6LVa8rh,2019-02-06,15,energetic,True,60000,102.27272727272728,0.0012501457983994,0.3551469322120511,1.0,0.1253175884485244,1.0,-15.918267250061035,0.0996474474668502,0.2771713713080803,2,1,7
Vidhi Nadhiyae,Thadam,L. V. Revanth,3p6RaFEarHVIgnsZeGSnsD,2019-02-06,35,sad,True,60000,95.33898305084746,0.0012029165423317,0.1499650930112424,1.0,0.0047655347734689,1.0,-14.65872287750244,0.0855066031217575,0.1853712316044476,6,0,7
Thadam Theme Music,Thadam,Arun Raj,6RG2CAow1c7l8y44d43ZDt,2019-02-06,18,energetic,True,60000,90.7258064516129,0.0010379341124065,0.3045613071565055,1.0,0.0,1.0,-15.07210636138916,0.0745971947908401,0.2691089530442053,5,1,7
Vidhi Nadhiyae - Reprise,Thadam,Arun Raj,4juyD0RhJis1JMp4ggCmEF,2019-02-06,14,calm,True,60000,95.33898305084746,0.0011354463054327,0.1511532498389175,1.0,0.0,1.0,-14.756829261779783,0.085802361369133,0.1707403592967734,6,0,7
"Yenga Annan (From ""Namma Veettu Pillai"")",Namma Veettu Pillai (Original Motion Picture Soundtrack),"D. Imman, Nakash Aziz, Sunidhi Chauhan, Vignesh Shivan",3GxpZbThj6WTwGVufWU2EK,2019-10-08,39,energetic,True,60000,89.28571428571429,0.001043929782699,0.3010966453186099,1.0,0.0,1.0,-15.58765983581543,0.089063748717308,0.2189568357178114,2,1,7
"Mailaanji (From ""Namma Veettu Pillai"")",Namma Veettu Pillai (Original Motion Picture Soundtrack),"D. Imman, Pradeep Kumar, Shreya Ghoshal, Yugabharathi",5t3RFoZzcyeyfxdwIeaQoM,2019-10-08,54,calm,True,60000,130.8139534883721,0.0010800207894225,0.2410205199631176,1.0,0.0,1.0,-16.699186325073242,0.0985098779201507,0.2867334994758889,2,1,7
"Unkoodave Porakkanum (From ""Namma Veettu Pillai"") - Brother's Version",Namma Veettu Pillai (Original Motion Picture Soundtrack),"D. Imman, Sid Sriram, GKB",2UpB5i4GNLJOw0JztUaVft,2019-10-08,47,calm,True,60000,165.44117647058823,0.0010944648068398,0.3010328545758531,1.0,0.0,1.0,-18.24174118041992,0.09192955493927,0.2190854299641625,9,1,7
"Jigiri Dosthu (From ""Namma Veettu Pillai"")",Namma Veettu Pillai (Original Motion Picture Soundtrack),"D. Imman, Jayamoorthy, Anthakudi Ilayaraja, Arunraja Kamaraj",1IsUtgOmJyAO0GfojWz3N1,2019-10-08,34,energetic,True,60000,140.625,0.0018008920869128,0.1602653451886331,1.0,0.0,1.0,-17.73832130432129,0.0726975575089454,0.2463076617450942,5,1,7
"Unkoodave Porakkanum (From ""Namma Veettu Pillai"") - Sister's Version",Namma Veettu Pillai (Original Motion Picture Soundtrack),"D. Imman, Shashaa Tirupati, GKB",3qhWVaFaKGGckwZhDYnAM2,2019-10-08,38,sad,True,60000,165.44117647058823,0.0013367366416827,0.2197738631187789,1.0,7.403006020467728e-05,1.0,-16.277795791625977,0.092253528535366,0.322572510029511,4,1,7
Gaandakannazhagi,Namma Veettu Pillai (Original Motion Picture Soundtrack),"Anirudh Ravichander, Neeti Mohan, Sivakarthikeyan",2EgorWGbe3eGnCsZlhuNRE,2019-10-08,51,energetic,True,60000,127.8409090909091,0.0012774576234314,0.3589756786293547,1.0,0.0,1.0,-16.151390075683594,0.0975594371557235,0.2402797196199028,4,1,7
Namma Veettu Pillai (Theme),Namma Veettu Pillai (Original Motion Picture Soundtrack),"D. Imman, Arunraja Kamaraj",3J2lDJSGRqMSbnBVqsyubK,2019-10-08,22,energetic,True,60000,144.23076923076923,0.0017704052142447,0.1818066545114201,1.0,0.1322163343429565,1.0,-16.80731964111328,0.0788176730275154,0.2687408441671041,7,1,7
Unkoodave Porakkanum - Instrumental (Violin),Namma Veettu Pillai (Original Motion Picture Soundtrack),"Sruthi Balamurali, D. Imman",3EtE8UHCacUan6cv81axSr,2019-10-08,29,happy,False,60000,165.44117647058823,0.0010588276697854,0.3266333381010042,1.0,0.0074089793488383,1.0,-18.8586368560791,0.0887492150068283,0.2195232735159862,9,1,7
Yenga Annan (Karaoke),Namma Veettu Pillai (Original Motion Picture Soundtrack),D. Imman,3zuKvUDpjkjsyai5nB0XDC,2019-10-08,15,energetic,True,60000,89.28571428571429,0.0011799481102236,0.2425636484069498,1.0,0.0233331508934497,1.0,-17.431686401367188,0.0701191499829292,0.2768107472291797,5,1,7
Mailaanji (Karaoke),Namma Veettu Pillai (Original Motion Picture Soundtrack),D. Imman,6pypqA68Ztf7x3JDzheuIt,2019-10-08,17,calm,True,60000,130.8139534883721,0.0009359812831754,0.1294422658194098,1.0,0.0,1.0,-20.082260131835938,0.0925561711192131,0.1377661659457889,0,1,7
Unkoodave Porakkanum (Karaoke),Namma Veettu Pillai (Original Motion Picture Soundtrack),D. Imman,7yDp6D9bn8gm9msc8fxosz,2019-10-08,17,calm,False,60000,165.44117647058823,0.0014692354477644,0.306811341178235,1.0,0.0827189534902572,1.0,-20.875150680541992,0.0931864976882934,0.2233764126887512,9,1,7
Gaandakannazhagi (Karaoke),Namma Veettu Pillai (Original Motion Picture Soundtrack),D. Imman,3tDluHq4EZ0yDn2hlj482c,2019-10-08,14,happy,False,60000,127.8409090909091,0.0013199128654283,0.3302997869823142,1.0,0.0,1.0,-20.09285926818848,0.0928563848137855,0.2236744231751583,4,1,7
"Yenakkaagave Poranthavaley (From ""Namma Veettu Pillai"")",Namma Veettu Pillai (Original Motion Picture Soundtrack),"D. Imman, Iravi, Sathyaprakash",3hBVAC67ob9naSXnU1ynp4,2019-10-08,32,happy,True,60000,122.28260869565216,0.0012530003648514,0.2079508781772129,1.0,0.0,1.0,-14.846877098083496,0.0896210223436355,0.1767235492561786,2,1,7
Thandalkaaran,NGK (Original Motion Picture Soundtrack),Ranjith Govind,20aqo3dZqmeuuSyzySYgpY,2019-04-30,24,energetic,True,60000,117.1875,0.000807600374158,0.5048204103992623,1.0,0.0,1.0,-22.21392250061035,0.0981945693492889,0.3821184820207682,4,1,7
Thimiranumda,NGK (Original Motion Picture Soundtrack),Jithin Raj,4ZIdDsw3mrYNBkK4MIQ5KN,2019-04-30,24,energetic,True,60000,130.8139534883721,0.0010461142812026,0.3071793313133221,1.0,0.0,1.0,-20.44167709350586,0.0739988684654235,0.294579836402915,0,1,7
Anbae Peranbae,NGK (Original Motion Picture Soundtrack),"Sid Sriram, Shreya Ghoshal",6qRiVOBexkxK4BxSt1j6rn,2019-04-30,65,calm,False,60000,181.4516129032258,0.0009911904098884,0.2383499877799502,1.0,0.0,1.0,-17.639942169189453,0.093000017106533,0.2247389093406668,7,1,7
