Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Happy,27-01-2006,Telugu,Allu Arjun,Genelia D'Souza,Yuvan Shankar Raja,"A politician refrains his daughter from finishing college as it would affect his politics. He decides to get her married to a police officer of the same caste, but things don't go as planned.",6.419,0.6319
Sainikudu,30-11-2006,Telugu,Mahesh Babu,Trisha Krishnan,Harris Jayaraj,"Siddharth and his friends rescue a village in Warangal from severe floods. Sidhartha is convinced that Govt will give some relief package to the flood effected. Some time later he realizes that Pappu Yadav hogged on the relief fund before it reached the effected. Pappu Yadav is now contesting in elections and Sidhu goes against him with his friend. The fight between the two starts on from then on. After a few twists, Sidhartha kidnaps the fiancee of Pappu Yadav, Varalaxmi. Siddharth is now hunted by both police and villains.",6.3,0.6264
Vanaja,11-09-2006,Telugu,Ramachandriah Marikanti,Mamatha Bhukya,Indira Amperiani,"In rural South India, 15 year old Vanaja goes to work for the local Landlady in hopes of learning Kuchipudi Dance. Initial chemistry with the Landlady's son turns ugly, pitching her into a battle of Caste and Animus.",6.5,0.5337
Lakshmi,14-01-2006,Telugu,Venkatesh,Nayanthara,Ramana Gogula,Lakshmi Narayana (Venkatesh) is an elder son in a family with 3 brothers and 2 sisters. Lakshmi owns a factory that is worth hundreds of crores. Janardhan (Sayaji Shinde) - a former employee of Lakshmi Industries - plans to take revenge on Lakshmi by creating difference in his family and succeeds in it. The rest of the story is all about why Janardhan separated Lakshmi's family and how he wins back his lady love Nandini (Nayantara).,4.8,0.6639
Sri Ramadasu,31-03-2006,Telugu,Nagarjuna Akkineni,Sneha,M.M. Keeravaani,"Gopanna (Nagarjuna) is a happy-go-lucky guy and marries his childhood love Kamala (Sneha). He secures the job of Tahasildar for Husnabad on the recommendation of his maternal uncles Akkanna and Madanna. He gets inspired by the devotion shown by Dammakka towards Lord Rama and the way she protects the idols of Rama, Seeta and Lakshmana. He becomes a great devotee of Lord Rama over night. He vows that he would stay in open place just like statue of Lord Rama till a temple is constructed. He collects 6 lakhs of coins through donations and constructs Rama temple in Bhadrachalam with the guidance of his guru Kabir Das (ANR). A few ill-minded people misinform emperor Taanisha (Nasseer) that Gopanna misused emperor’s money to construct temple. Meanwhile, Kabir Das confers Gopanna the title of Sri Ramadasu on the insistence of Lord Rama. The rest of the story is all about how Tanisha realizes his mistake and sets Sri Ramadasu free.",5.1,0.4853
Style,12-01-2006,Telugu,Raghava Lawrence,Charmy Kaur,Mani Sharma,"Ganesh (Prabhu Deva) is a good dancer. He beats Anthony in one dance competition to head into international arena. Anthony gets Ganesh beaten up, and Ganesh loses his legs in a car accident. He is depressed, but he wants to give his dance talent to someone and make him his heir. On a different line, Raghava (Raghava Lawrence) works as a boy at a dance school in Vizag. He and four of his friends are good dancers, but they are never recognized until one folk dance at a hotel. Ganesh finds his prospective heir in Raghava. The rest of the film is how Raghava prepares and defeats Anthony in the final dance competition.",5.5,0.3917
Boss,27-09-2006,Telugu,Nagarjuna Akkineni,Nayanthara,Kalyani Malik,"Boss is a 2006 Telugu film directed by V. N. Aditya. It stars Akkineni Nagarjuna, Nayantara, Poonam Bajwa, and Shriya Saran. The film's score and soundtrack is composed by Kalyani Malik and Harry Anand. Cinematography for the movie is handled by Siva Kumar while editing is being handled by Marthand K. Venkatesh. The film was released on September 27, 2006. The film is dubbed into Malayalam as Boss: I Love You and into Hindi as Yeh Kaisa Karz with Gopala Krishna changed to Gaurav Khanna.",4,0.4154
Ranam,10-02-2006,Telugu,Gopichand,Kamna Jethmalani,Mani Sharma,"Ranam (Telugu: రణం, English: Battle) is a Telugu film which stars Gopichand and Kamna Jethmalani. Choreographer-turned-director Amma Rajasekhar directed this film. The film was a hit at the box office. This is Gopichand's third consecutive hit as a lead actor. The film was dubbed into Tamil as ""Stalin"" and remade into Oriya as ""Mahanayak"".  Maheswari (Kamna Jethmalani) is sister of Bhagawati (Biju Menon), a mafia don in Hyderabad. Chinna (Gopichand), classmate of Maheshwari, inadvertently enters into a row with the gang members of Bhagawati, and falls in love with Maheswari. The rest of the story is all about how Chinna resorts to a mind game on Bhagavati to win his sister.",4.5,0.3706
Kamli,01-03-2006,Telugu,Tanikella Bharani,Nandita Das,Isaac Thomas Kottukappally,"Kamli was actually inspired by a K.N.T. Sastry's award winning documentary harvesting babies. K.N.T. Sastry wanted to make a feature film based on the documentary about the plight of tribal women selling their babies for a pittance. He actually contacted and wanted to make film with Soundarya as the main female lead of Kamli, but she died in a helicopter crash, and finally made the film with Nandita Das.",0,0.4134
Bommarillu,09-08-2006,Telugu,Siddharth,Genelia D'Souza,Devi Sri Prasad,"Siddu is the son of an over-protective business man. Every decision of his is made by his father, which leads him into frustration. He half-heartedly agrees to become engaged to a rich man's daughter, but then falls for a middle-class man's daughter called Haasini. The film focuses on his realization that he has to stand on his own and come out of his father's protective shell - and try to succeed in love.",6.2,0.5357
Evandoi Sreevaru,12-05-2006,Telugu,Srikanth,Sneha,Srikanth Deva,A rich man falls in love with a teacher's daughter and both of them get married against the girl's father's wish. Their blissful life is torn when she dies after delivery.,4,0.2708
Annavaram,29-12-2006,Telugu,Pawan Kalyan,Sandhya,Ramana Gogula,"Annavaram and his sister, Varam, live happily in a village. But when he gets her married to a city-bred man, he realises that the thugs' activities dominate the city and decides to put an end to it.",4.2,0.5092
Veerabhadra,29-04-2006,Telugu,Nandamuri Balakrishna,Sadha,Mani Sharma,"Murali (Balakrishna) is pursued by the brothers of Peddaraju (Sayaji Shinde), who is cooling his heels in jail. We are not told why they are look after him. Murali is the loving brother of a handicapped woman, whom he carries to the college everyday. Of course, Murali has fun escapades with a girl in his neighborhood (Sada). And slowly but surely we are let into the past of Murali and as to what happened between him and the arch villain. It had something to do with Peddaraju's sister (Tanushree Dutta).",3,0.3362
Game,05-08-2006,Telugu,Mohan Babu,Shobana,Joshua Sreedhar,"Vijay, a spoilt man, has to reach the court to attend an inheritance case. However, his short-tempered taxi driver hinders his plans and creates chaos.",3,0.2106
Chinnodu,27-10-2006,Telugu,Sumanth,Charmy Kaur,Ramana Gogula,"Chinna, born in prison, is raised by the jailor but circumstances cause him to kill the jailor's brother. Once out of prison, he returns to his foster family, but they refuse to take him back.",0,0.4122
Seetharamudu,01-01-2006,Telugu,Ajay,Ankitha,Ramana Gogula,,0,0.2591
Maya Bazaar,23-11-2006,Telugu,S. P. Balasubramaniam,Bhumika Chawla,K M Radha Krishnan,"Myth, Magic and Money play some interesting twists in the life of a couple.",5,0.2136
Raraju,20-10-2006,Telugu,Gopichand,Meera Jasmine,Mani Sharma,"Raraju (Telugu: రారాజు) is a Telugu film which is directed by K. R. Udhayashankar. G.V.G. Raju (of Godavari fame) produced this film. Gopichand plays the lead role while Meera Jasmine and Ankitha play supporting roles. The film released on 20 October 2006.  Kali (Gopichand) lives along with his mother on the business of hiring mike set and lighting equipment for wedding and other ceremonies. Jyothi (Meera Jasmine) is a singer who sings chorus in films. A lady police inspector (Ankitha) keeps on following Kali and tries to seduce him to make him fall in her love. Kali is also a threat for many in his area as he answers only with muscle power if things work against him. Knowing this, once Jyothi claims that she is Kali’s person to save herself from a group of eve teasers. Eve teasers leave her for the fear of Kali. In a dramatic sequence, like in any other film Kali happens to encounter Jyothi. Gopichand inclines for Jyothi and proposes her. But she negates and tells her flash back.",3,0.2117
Nandanavanam.. 120Kms,30-06-2006,Telugu,Naresh,Rameshwari Talluri,Vijay Kurakula,"Amar, a thief, is approached by Banerjee, an estate auditor, to impersonate a rich heir to earn quick money. However, their plans go awry when strange events start happening around them.",0,0.1086
