Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Zombie Reddy,05-02-2021,Telugu,Teja Sajja,Anandhi,Mark K. Robin,A game developer and his friends head to Kurnool to attend their friend’s wedding. But something much more menacing rather than delicious pelli bhojanam awaits them there.,6.2,0.9492
Red,14-01-2021,Telugu,Ram Pothineni,Nivetha Pethuraj,Mani Sharma,"When civil engineer Siddharth is arrested for a murder on the basis of a pictorial evidence, cops discover his lookalike Aditya and realize they have only 48 hours to solve the case.",5.4,0.8444
30 Rojullo Preminchadam Ela?,29-01-2021,Telugu,Pradeep Machiraju,Amritha Aiyer,Anup Rubens,"Two college students, Arjun and Akshara, get off on the wrong foot and develop an instant hatred for each other. However, they land in a pickle and realise their connection from a past life.",6,0.7424
Gamanam,10-12-2021,Telugu,Shiva Kandukuri,Shriya Saran,Ilaiyaraaja,The lives of six individuals across the city change just as the city is reeling under floods. Will they all make it safely to the other side?,7.3,0.4558
Krack,09-01-2021,Telugu,Ravi Teja,Shruti Haasan,S. Thaman,"Pothuraju Veera Shankar is a hot-headed circle inspector from Andhra who doesn’t like to hear the word ‘background’. Wherever he is appointed in the state, he brings all the notorious gundas to their knees with his signature policing style. When Shankar is appointed in Ongole, the brutal Katari commits a spine-chilling murder and angers Shankar. How the rivalry between Pothuraju Veera Shankar and Katari turns worse is what Krack is all about.",5.864,0.8894
Narappa,20-07-2021,Telugu,Venkatesh,Priyamani,Mani Sharma,"Narappa is forced to flee into the forest with his younger son, Sinappa, after Sinappa murders an upper caste landlord to avenge his older brother’s death. And now Narappa must make more sacrifices and navigate a deeply unjust justice system to give his son a chance at future.",6.75,0.9538
Maestro,17-09-2021,Telugu,Nithiin,Nabha Natesh,Mahati Swara Sagar,"A piano player pretending to be visually-impaired, unwittingly becomes entangled in a number of problems as he witnesses the murder of a former film actor.",5.1,0.8233
Vakeel Saab,09-04-2021,Telugu,Pawan Kalyan,Shruti Haasan,S. Thaman,Three girls find themselves accused of attempt to murder after escaping molestation. Their only hope is an alcoholic lawyer who agrees to take up the case.,6.4,0.8545
Check,20-02-2021,Telugu,Nithiin,Rakul Preet Singh,Kalyani Malik,Aditya is a death row prisoner facing charges of terrorism. His only hope for living lies in the game of chess.,5.5,0.9762
WWW,24-12-2021,Telugu,Thrigun,Shivani Rajashekar,Simon K. King,"WWW revolves around four friends from different cities working together in a software support company, who face online threats.",7.5,0.7028
Akhanda,02-12-2021,Telugu,Nandamuri Balakrishna,Pragya Jaiswal,S. Thaman,Murali Krishna and Akhanda are separated at birth because one of them has a destiny to fulfil and a war to fight. What brings these two together?,5.5,0.5933
Kshana Kshanam,26-02-2021,Telugu,Uday Shankar,Jia Sharma,Roshan Saluri,"Satya is stuck in a loveless marriage, with a mediocre job while trying to stay sober. When he is introduced to an extramarital dating website, he talks to a woman named Maya. They decide to meet but things go wrong and Satya finds himself desperately trying to prove his innocence. While the life he once had was unhappy, he is now living his worst nightmare.",0,0.564
Sridevi Soda Center,27-08-2021,Telugu,Sudheer Babu,Anandhi,Mani Sharma,"A lightman falls for a girl who runs a soda centre. While love blossoms between the couple, caste prejudice that runs deeply rooted in their town will not allow them to prevail.",5.9,0.6498
Gaali Sampath,11-03-2021,Telugu,Rajendra Prasad,Ashya,Achu Rajamani,"A partially mute man dreams of performing on stage in dramas but often keeps falling in trouble with the villagers due to his eccentric ways. By contrast, his son is a responsible man who dreams of climbing up the ladder and making something of his life. The film explores how the clash of personalities results in problems down the road for this father-son duo.",4.7,0.6983
Super Over,22-01-2021,Telugu,Naveen Chandra,Chandini Chowdary,Sunny M.R.,"Luck favours Kaasi and his friends in cricket betting but soon lands them in inevitable trouble. What follows is a chase with unforeseen events and turns, leading to an unprecedented ending.",4.8,0.6556
Skylab,04-12-2021,Telugu,Satyadev Kancharana,Nithya Menen,Prashanth R Vihari,"Gauri, Anand and Ramarao are some of the many inhabitants of an eccentric village -Banda Lingampally. When the people of Banda lingampally hear that a Space station, Skylab, is falling right on their village, chaos ensues and it doesn't take long for this tragic turn of events to turn into a comedy.",8.2,0.582
Power Play,05-03-2021,Telugu,Raj Tarun,Hemal ingle,Suresh Bobbili,Vijay has everything going for him – he lands a plush job and is about to marry his love. But what happens when he finds himself in the centre of a conspiracy?,6.2,0.8089
Romantic,29-10-2021,Telugu,Akash Puri,Ketika Sharma,Sunil Kashyap,Vasco De Gama Alberto and Monica are youngsters oh-so-in-love with each other. The only problem? Vasco is a wanted gangster.,4.2,0.7381
Ichata Vahanamulu Nilupa Radu,27-08-2021,Telugu,Sushanth,Meenakshi Chaudhary,Praveen Lakkaraju,"A young man working in an architecture firm falls for his intern. As romance blossoms, in a bid to surprise her, he accidentally enters a crime scene. How he gets out of being framed for it forms the tale.",6,0.7245
A1 Express,05-03-2021,Telugu,Sundeep Kishan,Lavanya Tripathi,HipHop Tamizha Jeeva,The Yanam hockey team is fighting hard to save their stadium from a corrupt Sports Minister. Will they win the match that decides their fate?,4.5,0.6438
Rang De,26-03-2021,Telugu,Nithiin,Keerthy Suresh,Devi Sri Prasad,Arjun detests Anu because she has always stolen his thunder ever since she step foot in their colony years ago. Will he ever find it in his heart to love her like she loves him?,6.1,0.6376
Shaadi Mubarak,05-03-2021,Telugu,RJ Hemant,Drishya Raghunath,Sunil Kashyap,"Madhav Sunnipenta returns to his homeland from Australia in search of the perfect bride. He hires a marriage bureau that arranges three match-making dates for him, with women from three different backgrounds. The marriage bureau’s owner sends her daughter Thupakula Satyabhama to pick up and accompany him to these dates. The two fall in love during this one-day trip but destiny has other plans for them.",6.5,0.4655
Sundari,13-08-2021,Telugu,Rakendu Mouli,Poorna,Suresh Bobbili,A village girl is married to a software employee who is head over heels with her beauty. Life takes an unexpected turn when her husband loses his job and she is forced to take a few steps that she has to go through an emotional turmoil.,8,0.5637
Thellavarithe Guruvaram,26-03-2021,Telugu,Sri Simha,Chitra Shukla,Kaala Bhairava,"A couple that’s about to the tie the knot hardly knows anything about each other. When they decide to run away from the wedding and are forced to spend the night together, will they realise they are in fact made for each other?",6.8,0.5289
Manchi Rojulochaie,04-11-2021,Telugu,Santosh Shoban,Mehreen Pirzada,Anup Rubens,"A young lady, who is in a live-in relationship with the man she loves, has to deal with an obsessive, controlling father who takes pride in the way he raises his daughter. How the two youngsters manage to convince him about and accept their love for each other forms the crux of the story.",6,0.5686
Varudu Kaavalenu,29-10-2021,Telugu,Naga Shaurya,Ritu Varma,S. Thaman,"Bhoomi’s mother wants her to get married soon but she’s particular about what she wants. Akash returns to India after a successful stint abroad and while these opposite poles attract, will they make it work?",7.8,0.5838
Seetimaarr,10-09-2021,Telugu,Gopichand,Tamannaah Bhatia,Mani Sharma,All a full-time bank employee and part-time kabaddi coach wants is to bring national relevance to the school his father built and help young kabaddi players in his village win the national championship. It might prove difficult than just coaching them though.,5.2,0.5113
Lakshya,10-12-2021,Telugu,Naga Shaurya,Ketika Sharma,Kaala Bhairava,Pardhu is an archer who wants to represent India at the World Championships. How does he bounce back and achieve what he wants after losing track?,5.7,0.4683
Konda Polam,08-10-2021,Telugu,Panja Vaisshnav Tej,Rakul Preet Singh,M.M. Keeravaani,"Jobless since four years despite being well-educated, a young man heads to Nallamala forest with his father to help him with konda polam. Will he come out a changed man?",6.5,0.3771
Maha Samudram,14-10-2021,Telugu,Sharwanand,Aditi Rao Hydari,Chaitan Bharadwaj,Two men in Vizag are steadfast friends since years but what happens when one of them is forced out of the city and the other takes the responsibility of his mistakes.,4.8,0.4681
Maa Oori Polimera,10-12-2021,Telugu,Satyam Rajesh,Kamakshi Bhaskarla,Gyaani,"In a village plagued by black magic, a policeman sets off to seek justice for his brother's meaningless murder but discovers something unexpected.",6.1,0.4424
April 28th Em Jarigindi,27-02-2021,Telugu,Raja Ranjith Elchuri,Sherry Agarwal,Sandeep Kumar,"To get fresh thoughts for writing his script, a famous writer, Vihari goes on a road trip. At a place named Siripuram, Vihari observes some weird incidents taking place in a guest house and decides to stay there to get inspiration. This is the time Vihari finds out that there are four evil spirits who are behind all the crazy incidents.",6,0.4914
Heads & Tales,22-10-2021,Telugu,Sunil Varma,Sri Vidya Maharshi,Mani Sharma,"As three women deal with tough times in their romantic relationships, they learn to take control of their personal lives and stand up for themselves.",1,0.4018
Sreekaram,11-03-2021,Telugu,Sharwanand,Priyanka Arul Mohan,Mickey J Meyer,"Karthik hails from Rayalaseema and is doing well in his career as a project lead in an IT company. Wanting to pursue the family’s vocation of farming, he quits his job and returns back to his village. Will he be able to bring back lost glory to the profession?",6.2,0.5242
Lawyer Viswanath,26-02-2021,Telugu,Ali Basha,Niya Sankranthil,Sunil Kashyap,"Viswanath is a lawyer who is blessed with a loving family which is supported by his wife Kamala and his loving 8-year-old daughter Akshara. He is a man of values and lives with principles. Viswanath spends considerable time with his family to ensure he gives proper love and affection. His world is small, but it is filled with joy and peace. On his daughter's birthday he takes his family for an evening outing and returns back with a load of smile cherishing the well spent evening. On the way back a tragedy strikes Viswanath and his family which is un-imaginable for a person like him. A person like Viswanath who believes love and affection is the path to happiness is shattered.",0,0.2938
Vivaha Bhojanambu,27-08-2021,Telugu,Satya,Aarjavee,Anirudh Vijay,A stingy miser gets the shock of his life when a nation-wide lock-down thwarts his attempts for a cost-effective marriage.,5,0.346
Anubhavinchu Raja,26-11-2021,Telugu,Raj Tarun,Kashish Khan,Gopi Sundar,"Bangaram, after inheriting his grandfather's wealth at a young age, lives a lavish life and becomes a laughing stock for the village. When he sets on a quest to prove himself worthy of respect, things go haywire.",4,0.5
Naandhi,19-02-2021,Telugu,Allari Naresh,Varalaxmi Sarathkumar,Sricharan Pakala,"Surya is an IT employee leading a happy life till he’s marked as a suspect in a high-profile murder case. As an under-trial prisoner, he doesn’t just have to prove his innocence in court; he also has to face abuse in custody. Advocate Aadhya takes up the case, fresh off law school. How the duo manages to navigate rough waters forms the tale.",7.3,0.5253
Plan B,17-09-2021,Telugu,Srinivasa Reddy,Naveena Reddy,Swara Veenapani,"The story begins with the demise of a lawyer named Vishwanath and travels through multiple twists, suspense and turns without leaving a single clue for the police to find.",6,0.5773
Adbhutham,19-11-2021,Telugu,Teja Sajja,Shivani Rajashekar,Radhan,A boy and a girl ending up using the same phone number without each other's knowledge. What will be the consequences of this situation? will they be pleasant?,6.4,0.4559
Ek Mini Katha,27-05-2021,Telugu,Santosh Shoban,Kavya Thapar,Pravin Lakkaraju,"Santosh suffers from a psychological problem that causes him to be insecure about his size. Struggling to find a solution, he erases the idea of marriage altogether until he meets Amrutha, with whom he falls in love.",6.3,0.3156
Alludu Adhurs,14-01-2021,Telugu,Bellamkonda Srinivas,Nabha Natesh,Devi Sri Prasad,"A love failure in high school prompts Sreenu to stay away from girls, but fate introduces him to the daughter of a notorious goon, with whom he falls in love immediately. However, his path to win over the girl of his dreams is far from as easy.",5.2,0.4818
Play Back,05-03-2021,Telugu,Dinesh Tej,Ananya Nagalla,Kamran Ahmed,"Karthik is an investigative crime reporter from 2019, while Sujatha is from 1993 . An accidental cross time phone talk connects them. When Karthik knows about her difficulties, he tries to change her future by changing the incidents from her past.",7.5,0.2819
NET,10-09-2021,Telugu,Rahul Ramakrishna,Avika Gor,Naresh Kumaran,"After an online subscription-based surveillance agency lets Laxman, a married man, watch the life of Priya, a young girl, through hidden cameras, his obsession towards Priya puts him in a complex situation.",0,0.3194
Love Story,24-09-2021,Telugu,Naga Chaitanya Akkineni,Sai Pallavi,Pawan Ch,"Revanth and Mouni dream big when it comes to their lives. But with their social standing and gender proved to be a hindrance, will they manage to find a way to let their love prevail?",7.7,0.5598
Raja Raja Chora,19-08-2021,Telugu,Sree Vishnu,Megha Akash,Vivek Sagar,"Bhaskar's wife thinks he is a stationery store worker, his girlfriend thinks he is a software engineer but no one knows he is also a burglar. His royal pains start when his tangled web of lies involving a hopeful girlfriend, a blackmailing wife, and a cheating cop all collide. Bhaskar's one last heist might just land him in a gilded cage of his own making.",6.5,0.3559
Aaradugula Bullet,08-10-2021,Telugu,Gopichand,Nayanthara,Mani Sharma,"Siva is a careless youth who loves his family to death. But his father hates the fact that Siva is aimless in life. Siva falls in love with Nayana and just when things seem to be going fine, a dreaded don grabs the land of Siva’s father.",2.5,0.4242
A (Ad Infinitum),05-03-2021,Telugu,Nithin Prasanna,Preethi Asrani,Vijay Kurakula,Sanjeev cannot recollect his past but keeps dreaming of it. But what he ends up finding out is much more than what he bargained for.,6,0.3506
Natyam,22-10-2021,Telugu,Kamal Kamaraju,Sandhya Raju,Shravan Bharadwaj,"In the ancient dance village Natyam, Sitara attempts to resurrect her Guru's forgotten masterpiece choreography and discovers the true power and purpose of Indian Classical Dance. To dance is to tell a story that can change our world.",8.2,0.3249
Sashi,19-03-2021,Telugu,Aadi Saikumar,Surbhi,Arun Chiluveru,A singer in a local band has issues with anger management and alcohol. A tragedy that occurred in his past tipped him over the edge and turned him into an alcoholic. He then starts stalking a girl whose mental health was impacted due to a similar tragedy that occurred in her life. Will the two of them help each other get over their past or will their union trigger the trauma that is buried within them?,7,0.3446
Guduputani,17-09-2021,Telugu,Saptagiri,Neha Solanki,Pratap Vidya,"Upon eloping and seeking refuge in a secluded temple in the forest, Giri and Siri get trapped inside. Their troubles worsen when a group of armed thieves break in to steal the Goddess' gold.",0,0.187
Arjuna Phalguna,31-12-2021,Telugu,Sree Vishnu,Amritha Aiyer,Priyadarshan Balasubramanian,"Arjun, an unemployed youngster, with his friends plan to start a soda factory, but a lack of money hinders their plans. By taking smuggling route, they agree to transport Ganja as a quick route to earn money and land in a mess. A cat and mouse game between the police and the friends begin.",6.5,0.3313
Ishq,30-07-2021,Telugu,Teja Sajja,Priya Prakash Varrier,Mahati Swara Sagar,"A young couple, are mentally and physically harassed by two men while on a road trip. However, the situation puts their love to the test, making them go their separate ways.",3.5,0.3682
Ee Kathalo Paathralu Kalpitam,26-03-2021,Telugu,Pavan Tej Konidela,I Dream Anjali,Karthik Kodakandla,"Krishna, a young man wants to test his luck as hero in movies. In this process he falls for heroine Shruti & lands in a trouble accidentally.",0,0.3736
Kanabadutaledu,19-08-2021,Telugu,Sunil Varma,Vaishali Raj,Madhu Ponnas,A police officer is looking to solve the mystery of an unidentified body. A couple who’re unhappy in their marriage go looking for answers in their past. A detective has the answers they all need.,0,0.3462
Raani,09-02-2021,Telugu,Prawin Yendamuri,Swetaa Varma,Sandy Addanki,"A story of a girl who has a happy childhood but circumstances trap her into prostitution. How her life changes to prostitution and what helps here get out of it, is the story of this film.",0,0.2404
Merise Merise,06-08-2021,Telugu,Dinesh Tej,Shweta Avasthi,Karthik Kodakandla,"Siddhu, the son of a rich businessman fails in his startup and loses hopes in success. Vennela, a naive small-town girl who is already engaged to an NRI comes to Hyderabad and understands that this marriage would limit her to being just a housewife. She decides to have a successful career before marriage and in the process, meets Siddhu. A mutually enlightening journey gets both of them closer.",5.5,0.1906
Pushpaka Vimanam,12-11-2021,Telugu,Anand Deverakonda,Saanve Meghana,Mark K. Robin,"Sundar is a typical middle-class guy, working as a government teacher. He has to come up against a strangely unusual situation after his wife Meenakshi elopes with someone else soon after their marriage and to now convince the entire world that everything is alright.",6,0.3717
Ippudu Kaaka Inkeppudu,06-08-2021,Telugu,Hasavanth Vanga,Nuveksha,Sahityya Sagar,"Gautam and Anu grow up in traditional households, where they are barred from speaking with people of the opposite gender. How do the two handle their newfound freedom when they move to a city?",0,0.2899
Y,02-04-2021,Telugu,Srikanth,Deviyyani Sharma,Vikas Badisa,"When a film director is on the lookout for a script, an aspiring writer approaches him with a crime story that changes their lives forever.",6.5,0.264
MMOF,26-02-2021,Telugu,J. D. Chakravarthi,Sai Akshitha,Sai Karthik,"""MMOF"" is unflinching and deals with the fury of a man pushed to the limits. Deepak (a mild-mannered, honest to the bone man) who tries to make ends meet by running a Cinema Theatre passed onto him by his father along with his family. A series of unexplained murders happening at his theatre force him through a roller-coaster ride filled with a whirlwind of emotions - The basic premise of ""MMOF"" is how Deepak solves this twisted jigsaw puzzle of a murder mystery and finds the Killer.",0,0.3562
Ardha Shathabdham,11-06-2021,Telugu,Karthik Rathnam,Pavitra Lokesh,Nawfal Raja AIS,"After five decades of Independence, India's rural landscape still throws up unanswerable questions. Can a love story bring a revolution? Witness this earthy love story set in the early 2000s.",0,0.308
1997,26-11-2021,Telugu,Dr. Mohan,Sandhyarani Ravupalli,Saluri Koteswara Rao,Based on True Events happened in Andhra Pradesh.,0,0.276
Chaavu Kaburu Challaga,19-03-2021,Telugu,Kartikeya Gummakonda,Lavanya Tripathi,Jakes Bejoy,"Basthi Balaraju falls for a young widow called Mallika even as he transports her husband’s body to the grave. With everyone telling him he’s wrong to woo her, how does he manage to win her over?",6.4,0.2269
Savitri W/O Satyamurthy,19-11-2021,Telugu,Parvateesam,Srilakshmi,Mahith Narayan,"Satyamurthy is a young man who doesn't age, lives with his old-aged wife Savitri and three sons. His elder son is mighty embarrassed about his father's never-growing age.",0,0.3634
Family Drama,29-10-2021,Telugu,Suhas,Pooja Kiran,Ajay & Sanjay,Rama and Lakshman want to take back control of their lives from their abusive father. What follows is a series of events that no one foresees.,10,0.2227
Gully Rowdy,17-09-2021,Telugu,Sundeep Kishan,Neha Shetty,Sai Karthik,A small-time rowdy wants to make it big and fulfil his grandfather’s wish by helping out a professional rowdy with a land issue. A cop takes up a murder case and is on the look-out for the accused.,6.3,0.2248
Cauliflower,26-11-2021,Telugu,Sampoornesh Babu,Vasanthi Krishnan,Prajwal Krish,"Cauliflower is a 35-year-old Britisher who goes by the strict philosophies set by his grandfather,comes to India. One fine day, he gets raped by three girls and things change upside down for him. Upset with the rape, he files a case and seeks justice.",8,0.3504
Saranam Gacchami,10-12-2021,Telugu,Naveen Sanjay,Tanishq Rajan,Ravi Kalyan,A young man who is a journalistic scholar researches caste-based reservations in great detail. He strives to implement long-lasting solutions for the upliftment of the downtrodden.,0,0.2204
SR Kalyanamandapam,06-08-2021,Telugu,Kiran Abbavaram,Priyanka Jawalkar,Chaitan Bharadwaj,"The plot revolves around a family that owns SR Kalyanamandapam, where marriages are conducted from ages. Dharma (the father) fails to take care of the business. Unknown Conflicts occur between the father and the son. Kalyan comes to restore his family’s pride, falls in love with Sindhu. How does Kalyan settle the issues and solve the conflicts?",6.5,0.3512
Missing,19-11-2021,Telugu,Harsha Narra,Nikkesha Rangwala,Ajay Arasada,"Newly married  couple Gowtham and Sruthi meet with an accident one night and Sruthi goes missing. Gowtham with the help of his friends and Meena, decides to track down the four men he believes are responsible. .",4.5,0.2835
Chalo Premiddam,19-11-2021,Telugu,Sai Ronak,Neha Solanki,Bheems Ceciroleo,"Atma Rao falls for Madhumati, who is studying in the same college. Madhu though loves him decides not to confess it to him until she gets the green signal from her family. She invites all her friends along with Atma Rao to her sister's marriage. However, on the day of her marriage, shocking developments happen, and the police arrest Rao.",0,0.2444
Mail,12-01-2021,Telugu,Priyadarshi Pullikonda,Sri Gouri Priya Reddy,Sweekar Agasthi,"Part 1 of Kambalapalli Kathalu from Aha.  Fascinated by the world of computers and the internet, an innocent 18-year-old Ravi feels elated when a fellow villager Hybath opens a gaming centre. Soon, an email unfurls a series of unexpected events stirring life-altering experiences.",5.6,0.2326
Idhe Maa Katha,01-10-2021,Telugu,Srikanth,Bhumika Chawla,Sunil Kashyap,"Four strangers from different age groups connect at a Royal Enfield motorcycle meet and start a journey together, making discoveries about life, people and love.",0,0.3949
Senapathi,31-12-2021,Telugu,Rajendra Prasad,Gnaneswari Kandregula,Shravan Bharadwaj,"A depressed and loyal policeman loses his gun to a killer, who kills people due the circumstances of his life.",8.5,0.3539
Ram Asur,19-11-2021,Telugu,Abhinav Sardar,Chandhini Tamilarasan,Bheems Ceciroleo,"Ram tries to make a synthetic diamond but fails most of the time, leading to scars in his relationship with Priya.  Through a friend, Ram meets priest called Ramachari, who in turn asks Ram to meet Suri. Ram’s life changes after meeting Suri.",9,0.1955
Annapurnamma Gari Manavadu,04-02-2021,Telugu,Jeeva,Annapoorna,Raja Kiran,"Annapurna's son is Pranay who married Amrutha but was killed by Amrutha's father due to Pranay's caste. After 12 years, Amrutha also dies of depression and sends her son to Pranay's mother, Annapurna.",0,0.2231
Madhura Wines,22-10-2021,Telugu,Sunny Naveen,Seema Chowdary,Karthik Rodriguez,"Ajay is an alcoholic, struggling to get over the break-up with his girlfriend in college, Madhura. He then meets Kiseema, who falls for him after knowing his past. Meanwhile  Anand, who owns Madhura Wines too is devastated that Ajay is ruining his life with his drinking problem. What happens to the brewing relationship between Ajay and Anjali now?",2,0.2208
Pranavam,05-02-2021,Telugu,Gemini Suresh,Gayatri Rema,Padmanav Bharadwaj,"Pranavam is a gripping murder mystery that revolves around Karthik, a fashion photographer arrested for killing his wife. During the interrogation, Karthik tries to prove his innocence but fails. Will the truth come out?",0,0.2001
Dear Megha,03-09-2021,Telugu,Thrigun,Megha Akash,Hari Gowra,This film is about the coming of age of Megha from teen to woman. Her love stories and how they affect her life. Her heartbreaks and her trauma form the crux of the story.,10,0.2002
Eakam,29-10-2021,Telugu,Aberaam Varma,Aditi Myakal,Jose Franklin,"Based on Lord Shiva, the current society, and the concept of oneness. Five people who are in stark contrast with one another, their natures symbolized by the  five elements of nature – fire, water, wind, earth, and sky.",7.2,0.244
The Rose Villa,01-10-2021,Telugu,Dheekshith Shetty,Swetaa Varma,Suresh Bobbili,"Ravi and Sweta meet a lonely elderly couple when their car breaks down in the forest. Invited to their home, strange behaviour sets off alarm bells and Ravi and Sweta attempt to escape.",7.5,0.1308
Tera Venuka,01-01-2021,Telugu,Thummala Narasimha Reddy,Vishaka Dimaan,Raghuram,"Sivaji Rao, a Hyderabad based officer is posted in Mumbai to handle a corrupted cop called Pansari. He successfully manages to arrest Pansari but he soon makes bail and makes it his mission to make Sivaji pay for sending him to jail.",0,0.1794
Nenu Leni Na Premakatha,08-10-2021,Telugu,Naveen Chandra,Gayathri Suresh,Juevin Singh,"Love can be timeless and boundless. Story revolves around a true love blossoming between 2 sweet adorable persons belonging from two different timelines (1983 and 2020), a HAM Radio acting as fate connecting them to fulfill their destiny.",7,0.2033
Radha Krishna,05-02-2021,Telugu,Sampoornesh Babu,Musskan Sethi,M.M. Srilekha,,0,0.1013
Thank You Brother!,07-05-2021,Telugu,Viraj Ashwin,Anasuya Bharadwaj,Guna Balasubramanian,"A story of two contrasting individuals — a wealthy youngster who loves to live life partying and wooing women, without a care in the world for anything else, and a pregnant woman who loses her husband and is struggling in life. The two of them get stuck in a lift for several hours, turning both their lives upside down.",7,0.1372
