Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Akasa Veedhilo,23-08-2001,Telugu,Nagarjuna Akkineni,Raveena Tandon,M.M. Keeravaani,"Suri and Padma give away one of their twin sons to Chandu and Indu, a couple who are unable to conceive a child. Complications arise in their lives when one of the boys is diagnosed with bone cancer.",7,0.4446
Simharasi,06-07-2001,Telugu,Dr. Rajasekhar,Sakshi Shivananda,S A Rajkumar,A charitable man respects all women and does not tolerate injustice. He brings his struggling stepsister home to live in comfort after their father commits suicide.,0,0.3999
Hanuman Junction,21-12-2001,Telugu,Arjun Sarja,Sneha,Suresh Peters,"Two friends, Krishna and Das, run a company in a small town with their loved sister Devi. However, Devaraj, an influential man in the village, is against them and vows to destroy their growth.",6.8,0.4535
Anandam,28-09-2001,Telugu,Chandramohan,Rekha Vedavyas,Devi Sri Prasad,"Two neighbors study in the same college, but hate each other immensely. A series of events changes their feelings when they unknowingly write to each other under alias names.",8.25,0.4567
Daddy,03-10-2001,Telugu,Chiranjeevi,Simran,S A Rajkumar,An audio company and dance school owner is a very rich man but also gullible. He gets married to the girl he loves; but loses all his money to his scheming friends. They lose their daughter to a heart disease following which his wife leaves him.,6.2,0.4972
Devi Putrudu,14-01-2001,Telugu,Venkatesh,Soundarya,Mani Sharma,"An archaeologist extracts a box from the sea which contains mystical powers. However, evil people are in pursuit of the box and create trouble for the former.",5.2,0.4853
Bhalevadivi Basu,15-06-2001,Telugu,Nandamuri Balakrishna,Shilpa Shetty Kundra,Mani Sharma,"Bale Vadivi Basu is a 2001 Telugu film directed by Arun Prasad P A. The film stars Balakrishna, Shilpa Shetty, Anjala Zaveri and Prakash Raj in lead roles.",3,0.4198
Premato Raa,09-05-2001,Telugu,Venkatesh,Simran,Mani Sharma,"Premato Raa is romantic based movie in which, Chandu (Venky) and Vijay (Suresh) are brothers. They belong to a wealthy family where the elder brother Vijay is responsible and take care of the business. The younger one Chandu is a spoilt brat and a womanizer.Vijay is in love with Sandhya (Prema). Chandu happens to visit Ooty and gets bowled by a damsel Geeta (Simran). But he comes to know that Geeta is a tough nut to crack. So he plays different tricks to attract her. One fine day he expresses his love to her and duly deflowers her. Right the next day he takes train to Hyderabad without informing Geeta and attends the marriage of his brother Vijay and Sandhya. At the time of marriage Sandhya enters the scene with Geeta claiming that Geeta is the younger sister of her and Geeta was used by Chandu to satisfy his lust. Sandhya breaks the marriage with Vijay. rest of the story is about how Chandu change his behaviour and makes his brother Vijay",4,0.3156
Family Circus,01-06-2001,Telugu,Jagapati Babu,Roja Selvamani,R. P. Patnaik,Subramanyam and his family try averting several problems that come their way when they move into a new house in a locality filled with bizarre individuals.,7,0.4454
Tholi Valapu,21-12-2001,Telugu,Gopichand,Sneha,Vandemataram Srinivas,"A man leaves his bike at a stranger's house after its tire gets punctured. He comes back to collect it the next day, but the stranger's family denies having any knowledge of it; soon after, the theft of his bike turns into an allegation of rape.",0,0.2947
Itlu Sravani Subramanyam,14-09-2001,Telugu,Ravi Teja,Annapoorna,Chakri,Two strangers meet at a suicide point and help each other die. But they are saved and go their separate ways. Both are set to get married but they flee from their respective homes at the last moment.,5.5,0.1689
Raa,01-11-2001,Telugu,Upendra,Priyanka Upendra,Gurukiran,"Sridhar, a womaniser, meets his match when he tries to seduce Shanthi, who refuses to fall for him. Later, he learns that Shanthi has a hidden motive for resisting his advances.",0,0.2049
Nuvvu Nenu,10-08-2001,Telugu,Uday Kiran,Telangana Sakuntala,R. P. Patnaik,"Ravi (Uday Kiran) is the son of a multimillionaire in Hyderabad. Vasundhara (Anita), is the daughter of a milk supplier. Ravi and Vasundhara both study in the same college. The film starts with Vasundhara showing hatred towards Ravi, as he is a sportsman who is not good in his studies. Over a period of time, her hatred turns into love. Finally, they both fall in love, but their parents do not agree with their marriage. Parents plan to avoid the marriage by giving the couple a clause that they should not meet each other for one year. If their love remains even after one year then their parents would agree to let them marry.  Father of Ravi puts him under house arrest in Mumbai. While Vasundhara's father takes her to his hometown and arranges a forced marriage. However, both Ravi and Vasundhara manage to escape. The rest of the story is about how the pair unites against all odds.",5,0.3407
Naalo Unna Prema,01-09-2001,Telugu,Jagapati Babu,Laya,Saluri Koteswara Rao,A young man from Hyderabad is a fan of a professional singer from Vizag. The singer's younger sister plays a practical joke with him by replying to his fan letters as the singer herself; over a period of time she falls in love with him.,0,0.312
Ninnu Choodalani,23-05-2001,Telugu,N.T. Rama Rao Jr.,Raveena Rajput,S A Rajkumar,"Two businessmen, Siva Reddy and Sahadeva Reddy, are sworn enemies. Things take a turn when their grandchildren, Venu and Siri, fall in love with each other.",6,0.3592
Maa Pelliki Randi,20-03-2001,Telugu,J. D. Chakravarthi,Sakshi Shivananda,S A Rajkumar,"Happy-go-lucky Kumar falls head over heels in love with Anjali at first sight. After a lot of persuasion, Anjali agrees to marry him, but his parents have different plans for him.",8.3,0.3035
6 Teens,16-03-2001,Telugu,Vijaya Bhaskar,Rakhi Sawant,Ghantadi Krishna,"6 Teens is a story about a group of five sex-obsessed teenage boys who, after humiliating themselves at college, pursue a new girl neighbor from the U.S.",0,0.212
Preminchu,11-04-2001,Telugu,Sai Kiran,Laya,M. M. Srilekha,"Meena is a blind student who faces life's obstacles and becomes a lawyer. Meena and Suresh fall in love, but Suresh's family opposes their marriage.",0,0.0807
