Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Amma Rajyam Lo Kadapa Biddalu,12-12-2019,Telugu,Ajmal Ameer,Swapna,Ravi Shankar,"Amma Rajyam Lo Kadapa Biddalu (Kadapa Children in Mother's Kingdom) is a political satire film directed by Ram Gopal Varma and Siddartha Thatolu. It explores caste, dynasties, religion and their influence on politics in Andhra Pradesh, India.",6,0.8345
Venky Mama,13-12-2019,Telugu,Venkatesh,Raashii Khanna,S. Thaman,"When his sister and her husband die in a car accident, a rice-mill owner decides to raise his nephew as his own child. They become inseparable over the course of time, but there are evil forces at work that are trying to separate them.",4.1,1.0562
90ML,06-12-2019,Telugu,Kartikeya Gummakonda,Neha Solanki,Anup Rubens,"An alcoholic who drinks 90ml of alcohol, three times a day, falls in love with a physiotherapist whose family would never approve of him and his habit.",5.5,1.0333
Yatra,08-02-2019,Telugu,Mammootty,Suhasini Maniratnam,Krishna Kumar,The film focus especially on the period from 1999-2004 when YSR undertook his famous Padayatra which ultimately proved instrumental in catapulting him to a comprehensive victory in the 2004 polls.,6.7,1.0661
Sita,24-05-2019,Telugu,Bellamkonda Srinivas,Kajal Agarwal,Anup Rubens,"Sita is a materialistic woman who only cares about materialistic gains and nothing else. MLA Basava Raju lusts for her and wants her to give him what she promised him for helping her. The villain of their tale is Ram, a man who’s way too innocent for his own good. How does Ram help Sita out of the fix she’s in forms the crux of the story.",6.2,0.9633
Chanakya,31-10-2019,Telugu,Gopichand,Mehreen Pirzada,Vishal Chandrasekhar,Arjun aka Ramakrishna is a RAW marshall from Delhi who has a 100% success rate at nabbing terrorists. What happens when he makes enemies out of India's most wanted Ibrahim Qureshi and his son Sohail?,6.3,0.7795
Brochevarevarura,28-06-2019,Telugu,Sree Vishnu,Nivetha Thomas,Vivek Sagar,Three underachieving students befriend Mitra from another class. They devise a plan to help her but it leads to various problems.,7,0.929
Voter,21-06-2019,Telugu,Vishnu Manchu,Surbhi,S. Thaman,"Gautam is an NRI who returns to India to cast his vote. When challenged by the woman he loves, Bhavana, to make a politician fulfil his campaign promises if he wants to win her over, Gautam sets off on a path to change the system.",0,0.7251
Falaknuma Das,12-04-2019,Telugu,Vishwak Sen,Harshita Gaur,Vivek Sagar,"A group of youngsters headed by Das attempt to monopolise the meat business in Falaknuma. However, they encounter some unexpected problems, which lead them to the path of crime.",5.6,0.6382
Manmadhudu 2,09-08-2019,Telugu,Nagarjuna Akkineni,Rakul Preet Singh,Chaitan Bharadwaj,"Under pressure to marry, a perennial bachelor hires a much younger woman to act as his fiancée, but her bond with his family throws his plan for a loop.",5.3,0.8235
Mathu Vadalara,25-12-2019,Telugu,Sri Simha,Pavala Shyamala,Kaala Bhairava,"Babu is a delivery boy living with his friends Yesu and Abhi. Due to his meagre salary, he decides to quit, but then Yesu gives him an idea. The idea, however, soon spirals out of control and Babu finds himself deep in trouble. Will he survive the circumstances of his own actions?",7.7,0.728
Chitralahari,13-04-2019,Telugu,Sai Durgha Tej,Kalyani Priyadarshan,Devi Sri Prasad,Vijay is a down-on-luck mechanical engineer who’s looking for that big break in life. Both his personal and professional lives are a mess; will he ever catch a break?,6.8,0.8076
Gaddalakonda Ganesh,19-09-2019,Telugu,Varun Tej,Mirnalini Ravi,Mickey J Meyer,Abhi wants to make a feature film with an antagonist as his lead and finds the perfect muse in the ruthless Gaddalakonda Ganesh. How he finally manages to make his debut forms the crux of the tale.,6,0.8131
F2: Fun and Frustration,12-01-2019,Telugu,Venkatesh,Tamannaah Bhatia,Devi Sri Prasad,"After Venky, Varun also gets married thinking he can keep the wife in control but both of them gets frustrated with the marital life which generates fun.",5.5,0.6042
N.T.R: Mahanayakudu,06-02-2019,Telugu,Nandamuri Balakrishna,Vidya Balan,M.M. Keeravaani,A follow up to NTR: Kathanayakudu which was based on N.T. Rama Rao's life and acting career. This movie focuses on his political career.,4.5,0.6899
Dorasaani,12-07-2019,Telugu,Anand Deverakonda,Shivathmika,Prashanth R Vihari,"Set in rural Telangana, A commoner dares to fall in love with a dorasaani named Devaki. Will their love survive despite the class differences?",4,0.706
Ninu Veedani Needanu Nene,12-07-2019,Telugu,Sundeep Kishan,Anya Singh,S. Thaman,"A young couple gets involved in an accident in the middle of nowhere. When they go out looking for help, they stumble across an old cemetery. They somehow reach home and things seem normal, except when they look into the mirror, they see someone else.",6.1,0.6265
Guna 369,02-08-2019,Telugu,Kartikeya Gummakonda,Anagha,Chaitan Bharadwaj,"Guna is a happy-go-lucky guy who believes the solution to solving issues is not through violence but through compromise.When he is framed for a crime he didn't commit by someone close to him, Guna is left with no choice and forced to the extremes to prove his innocence.",5.7,0.6933
Ragala 24 Gantallo,22-11-2019,Telugu,Satyadev Kancharana,Eesha Rebba,Raghu Kunche,"A couple fall in love and get married, but as soon as they are hitched, things begin to unravel. They discover each other's dark secrets and begin to realise that nothing is as it seems when it comes to their partners.",5,0.5113
N.T.R: Kathanayakudu,09-01-2019,Telugu,Nandamuri Balakrishna,Vidya Balan,M.M. Keeravaani,"Based on the journey of the legendary Telugu actor, filmmaker and ex-Chief Minister Late Taraka Rama Rao Nandamuri.",4.9,0.6614
Hippi,06-06-2019,Telugu,Kartikeya Gummakonda,Digangana Suryavanshi,Nivas Prasanna,Devadas is a kick boxer turned techie who wants to break his relationship with Amukta Malyada at any cost. But will she let it happen?,0,0.6771
Tenali Ramakrishna BA.BL,15-11-2019,Telugu,Sundeep Kishan,Hansika Motwani,Sai Karthik,Tenali Ramakrishna is a small-time lawyer who makes his living via compromises between warring parties. He is looking for a big case that could turn his life.,5,0.6176
Rajdooth,12-07-2019,Telugu,Meghamsh Srihari,Nakshatra,Varun Sunil,Sanjay sets out on a mission to find the vintage bike Rajdooth as asked by his future father-in-law in order to marry the love-of-his-life Priya.,7,0.5314
Ranarangam,15-08-2019,Telugu,Sharwanand,Kajal Agarwal,Prashant Pillai,Deva is a powerful gangster from Visakhapatnam who moves to Spain to put his past behind him. But what happens when he realises he can’t shake off his enemies no matter where he goes?,5.636,0.6662
118,28-02-2019,Telugu,Kalyan Ram,Nivetha Thomas,Shekar Chandra,"While staying in a resort, an investigative journalist has a dream where he sees a woman being beaten to death. When he has the same dream once again in the same room of the resort, he begins to believe there might be some truth to it. He starts investigating and eventually faces physical challenges from someone who doesn't want him to uncover the truth.",5.2,0.6052
Raju Gari Gadhi 3,18-10-2019,Telugu,Ashwin Babu,Avika Gor,Shabir Sulthan,"Ashwin and Maya, a couple in love, learn of the presence of an evil spirit in their life. Determined to bring their life back to normalcy, Ashwin sets out on a spooky journey to safeguard his love.",9.5,0.3878
Raja Vaaru Rani Gaaru,29-11-2019,Telugu,Kiran Abbavaram,Ragasiya Gorak,Jay Krish,"Raja, a young man, falls in love with Rani but is unable to express his feelings to her for fear of getting rejected. However, his friends decide to step in and help him woo her.",6.7,0.7114
Ruler,20-12-2019,Telugu,Nandamuri Balakrishna,Sonal Chauhan,Chirantan Bhatt,"A business tycoon decides to adopt a stranger after he saves her life when someone tries to kill her. It turns out, the stranger has a murky past and while she tries everything she can to save him from it, fate brings him at crossroads with his past life.",7.625,0.522
Dhrushti,25-07-2019,Telugu,Rahul Ravindran,Pavani Gangireddy,Naresh Kumaran,"A photographer's life, who is  temporarily wheelchair driven, goes into deep trouble, once he  witnesses a murder through his camera.",0,0.4886
Seven,05-06-2019,Telugu,Havish,Regina Cassandra,Chaitan Bharadwaj,"A police officer is bewildered by conflicting statements about Karthik's identity. Several young women seem to share a mysterious connection with him. An old man claims to know Karthik as Krishnamurthy, who died thirty years ago.",4.3,0.4593
Iddari Lokam Okate,25-12-2019,Telugu,Raj Tarun,Shalini Pandey,Mickey J Meyer,"A series of coincidences brings two star-crossed lovers together, but fate pulls them apart until they encounter each other again in Hyderabad.",4,0.38
Operation Gold Fish,18-10-2019,Telugu,Aadi Saikumar,Nithya Naresh,Sricharan Pakala,Operation Gold Fish is an upcoming Telugu action thriller film written and directed by Sai Kiran Adivi.,1,0.5392
Kalki,28-06-2019,Telugu,Dr. Rajasekhar,Adah Sharma,Shravan Bharadwaj,A police officer gets assigned to investigate a crime scene in a town and finds out about a chain of crimes surrounding it. He begins digging deeper and finds out there’s more to it than what’s on surface.,6.9,0.3801
Vinara Sodara Veera Kumara,22-03-2019,Telugu,Srinivasa Sayee,Priyanka Jain,Shravan Bharadwaj,Ramana falls in love with Sulochana but their relationship fails to materialize due to which he decides to end his life. He then meets a soul that communicates with him to make him realize the importance of life over love.,8,0.3353
Kousalya Krishnamurthy,23-08-2019,Telugu,Rajendra Prasad,Aishwarya Rajesh,Dhibu Ninan Thomas,"A teenage girl from a remote village in Andhra Pradesh makes her way to the Indian cricket team, but her path is not devoid of obstacles.",0,0.5357
ABCD: American-Born Confused Desi,16-05-2019,Telugu,Allu Sirish,Rukshar Dhillon,Judah Sandhy,Aravind aka Avi and his cousin Bala Shanmugam aka Basha are NRIs who love to live their life king size. What happens when the former’s father  decides to teach them a lesson in responsibility?,4.2,0.4207
1st Rank Raju,21-06-2019,Telugu,Chetan Maddineni,Kashish Vohra,Jeevan Babu,"Raju, an engineering student is obsessed with academics until he is thrown into the real world where he stumbles and tries to learn some very important life lessons.",3,0.2814
Tholu Bommalata,22-11-2019,Telugu,Viswant Duddumpudi,Harshitha Chowdary,Suresh Bobbili,"A family film directed by Viswanath Maganti, starring Harshitha Chowdary and Viswant Duddumpudi in the lead roles.",5.5,0.3206
Prati Roju Pandaage,20-12-2019,Telugu,Sai Durgha Tej,Raashii Khanna,S. Thaman,"Raghu Ramayya is a man with limited time to live. His children, who all live elsewhere, struggle to schedule their time around his death. But what happens when his grandson Saitakes it upon himself to give his grandfather the farewell he deserves?",6.5,0.4029
Special,21-06-2019,Telugu,Ajay,Sai Akshitha,NVS Manyam,"Ranga is a mind reader who tells what is in the minds of the people by just touching them. Over the years, because of certain people, he becomes a psycho and his only motto is to kill the people who made him like this. Seeing this crazy situation, the police department appoints a special officer. Rest of the story is as to this special officer nabs Ranga and puts him behind the bars.",6,0.2716
RDX Love,11-10-2019,Telugu,Tejus Kancherla,Payal Rajput,Radhan,"Alivelu is a village belle who works as a campaigner for government welfare schemes to reach the Chief Minister of the state. How Siddu the son of a biggie, meets her and will she actually solve the long lasting problem of her village?",6.5,0.2814
Software Sudheer,28-12-2019,Telugu,Prudhviraj,Dhanya Balakrishna,Bheems Ceciroleo,"Chandu and Swathi are Software engineers. Chandu is an average guy who never misses an opportunity to impress Swathi. Once Swathi recognizes Chandu's honesty and innocence, the affair begins. Suddenly they find themselves stuck in a major problem. Can Chandu save Swathi?",6,0.3695
Romantic Criminals,17-05-2019,Telugu,K Vinay,Mounika,Sudhakar Mario,"Habituated to drugs, a young couple, Karthik and Angel commit various crimes in Vizag with the help of a drug peddler. One fine day, they decide to stop all the crimes and settle down in life. Will they be able to come out of the crime world easily?",10,0.2639
Suryakantham,29-03-2019,Telugu,Rahul Vijay,Niharika Konidela,Mark K. Robin,"Abhi is all set to be engaged to Pooja, a girl he’s slowly falling for. But in walks into his life his ex-girlfriend Suryakantham like the hurricane that she is. Stuck between both, Abhi struggles to find some way to resolve the situation peacefully.",2.5,0.3822
Arjun Suravaram,29-03-2019,Telugu,Nikhil Siddhartha,Lavanya Tripathi,Sam C S,An investigative journalist is arrested for cheating banks with fake certificates. He discovers a crime syndicate behind the scam and decides to investigate it himself.,5.2,0.3635
George Reddy,22-11-2019,Telugu,Sandeep Madhav,Muskaan Khubchandani,Suresh Bobbili,"George Reddy is a biopic based on the life of a student leader, boxer and Gold medalist, who influenced the politics of Andhra Pradesh state in Osmania University between 1967 and 1972. He is often remembered for inspiring revolutionary thoughts until he was brutally murdered at his hostel in 1972.",6.2,0.3692
Mouname Ishtam,15-03-2019,Telugu,Ram Karthik,Parvathy Arun,Vivek,"Varun is an ad filmmaker, son of alcoholic father, who lost his mother in an accident, growing up in a grandfather's upbringing. He falls for Maya, an IT employee, with a sense of helping nature & humanity. Both of them become good friends. That friendship gradually turns into love.But she has a problem to propose to Love. Why can't Varun and Maya propose love to each other?",0,0.345
Prema Katha Chitram 2,06-04-2019,Telugu,Sumanth Ashwin,Nandita Swetha,Jeevan Babu,Her unrequited love for a college mate leads a young woman to take her own life. Things take a dark turn when her spirit returns to haunt those who had caused her heartbreak.,6,0.1987
Jodi,02-09-2019,Telugu,Aadi Saikumar,Shraddha Srinath,Phani Kalyan,"Kapil, a system admin, detests his father for betting money on Cricket. He is such a Cricket buff that he named his son after Kapil Dev. When Kapil falls in love with a French teacher Kanchana Mala his world changes.",7.5,0.2779
Kathanam,09-08-2019,Telugu,Srinivas Avasarala,Anasuya Bharadwaj,Roshan Saluri,Anu is a filmmaker looking for that big break in the film industry. But what happens when she realises that everyone from the script she has written keeps dying?,2,0.3549
Vishwamitra,14-06-2019,Telugu,Satyam Rajesh,Nandita Raj,Anup Rubens,"A middle-class woman gets along with everyone as if they are her own. When she faces a big problem in her life, an unknown person comes to her rescue. Who is that unknown individual?",0,0.2358
Thipparaa Meesam,08-11-2019,Telugu,Sree Vishnu,Rohini,Suresh Bobbili,An extremely talented DJ who works at a local night club gets himself in an adventure where he must fight all odds to survive.,6,0.2783
Evadu Thakkuva Kaadu,24-05-2019,Telugu,Madhusudhan Rao,Tara,Sai Karthik,It follows the story of four friends who face the wrath of a powerful man after their actions inadvertently result in a loss of face for him. They must now fight back against him for survival.,0,0.3608
Mis(s) Match,06-12-2019,Telugu,Uday Shankar,Aishwarya Rajesh,Gifton Elias,Maha Laxmi is an aspiring wrestler who falls in love with a techie named Siddharth. Siddarth wants to get married with the consent of both the families. But a brawl between the families turns out to be a hurdle for their marriage.,0,0.1691
Lakshmi's NTR,29-03-2019,Telugu,Rajsekhar Aningi,Yagna Shetty,Kalyani Malik,"The life of iconic politician Nandamuri Taraka Ramarao (NTR) after meeting Lakshmi Parvathi, his second wife.",6.5,0.2625
Burra Katha,29-06-2019,Telugu,Aadi Saikumar,Mishti Chakravarty,Sai Karthik,Abhiram  is a man born with two brains – splitting into the massy Abhi and classy Ram whenever triggered by loud noises. How he copes with it forms the crux of the story.,6,0.2994
Magnet,15-03-2019,Telugu,Abhinav Sardar,Sakshi Chaudhary,Rahul Sipligunj,"A romantic thriller film directed by M Adi Sesha Sai Reddy, starring Sakshi Chowdary and Posani Krishna Murali in the lead roles.",0,0.2018
Evvarikee Cheppoddu,08-10-2019,Telugu,Keshav Deepak,Gargeyi Yellapragada,Sankar Sharma,"Hari and Harathi are in love, but Harathi's father won't agree to their relationship because of their caste differences.",6.5,0.1492
Kothaga Maa Prayanam,25-01-2019,Telugu,Jeeva,Yamini Bhaskar,Karthik Rodriguez,,0,0.1189
Rahasyam,01-02-2019,Telugu,Sagar Sailesh,Sri Rithika,Kabir Rafi,"A horror thriller film directed by Sagar Shailesh, starring Sagar Shailesh and Sri Rithika in the lead roles.",0,0.1335
