Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Masala,23-10-2013,Telugu,Venkatesh,Anjali,S. Thaman,"Masala (English: Mixture of Spices) is a 2013 Telugu film directed by K. Vijaya Bhaskar and jointly produced by Daggubati Suresh Babu and Sravanthi Ravi Kishore. It is a remake of the 2012 Hindi film Bol Bachchan and Venkatesh and Ram Pothineni reprised the roles of Ajay Devgan and Abhishek Bachchan respectively. The film released worldwide on November 14, 2013. Upon release, the film received positive reviews from critics albeit the lead actors and the comedians' performances were appreciated.",4.5,1.5439
Baadshah,05-04-2013,Telugu,N.T. Rama Rao Jr.,Kajal Agarwal,S. Thaman,"Rama Rao fails to get a job with the police force due to his father's connections with a gangster. But when his brother is killed by the gangster, Rama Rao becomes Baadshah to oppose him.",5.4,0.6425
Uyyala Jampala,25-12-2013,Telugu,Raj Tarun,Avika Gor,Sunny M.R.,"Close relatives, Suri and Uma Devi grow up together living next door to each other. They are made for each other but Suri takes a while to figure that out.",5.8,0.5251
Kamalatho Naa Prayanam,01-06-2013,Telugu,Sivaji Sontineni,Archana,Kishan Kavadiya,It is about a woman who is striving to get out of her job as a sex worker and the betrayal she faced from the person she loved after believing rumors about her private life.,0,0.5426
Potugadu,13-09-2013,Telugu,Manchu Manoj,Sakshi Chaudhary,Achu Rajamani,Potugadu is a Telugu film directed by Pavan Wadeyar. It is a remake of the Kannada film Govindaya Namaha which was also directed by Pavan Wadeyar. It is being produced by Sirisha and Sridhar under Ramalakshmi Cine Creations banner.,5.5,0.5848
Doosukeltha,17-10-2013,Telugu,Vishnu Manchu,Lavanya Tripathi,Mani Sharma,"Chinna (Vishnu) is a very witty and resourceful person who knows how to get things done. As kids, Chinna and Piccheshwar (Vennela Kishore) have a tiff and Piccheshwar leaves the village in a huff. Piccheshwar’s outraged grandfather (Kota Srinivasa Rao) orders the execution of Chinna’s family, forcing them to flee as well.  As the years go by, Chinna grows into a tall and fearless young fellow. He applies for a job as a journalist and he is sent on an assignment by his boss Avatar (Posani). The assignment is to conduct a sting operation on Minister Dilleeswara Rao (Pankaj Tripathi). Chinna succeeds in capturing incriminating footage, but he is caught and thrashed by the minister’s goons.",5.2,0.4545
Mr.PelliKoduku,01-03-2013,Telugu,Sunil Varma,Isha Chawla,S A Rajkumar,Telugu movie from SMr. Pellikoduku (English: Mr. Bride Groom) is a 2013 Telugu film directed by Devi Prasad starring Sunil and Isha Chawla in the lead roles. This movie is produced by N. V. Prasad and Paras Jain on Megaa Super Good Films Banner while S. A. Rajkumar scored the Music.[2] This film is an official remake of 2011 Hindi film Tanu Weds Manu directed by Anand L. Rai starring R. Madhavan and Kangna Ranaut in the Lead Roles,0,0.3804
Jabardasth,22-02-2013,Telugu,Siddharth,Samantha Ruth Prabhu,S. Thaman,Telugu romantic comedy film written and directed by Nandini Reddy under the banner of Sri Sai Ganesh Productions.,3.125,0.3654
Iddarammayilatho,31-05-2013,Telugu,Allu Arjun,Amala Paul,Devi Sri Prasad,"A young woman becomes embroiled in a financial and political conspiracy while studying in Spain, as she meets a young musician with a somewhat dark past unfolded through the pages of his lover's diary.",5.7,0.4364
Welcome obama,20-09-2013,Telugu,Anantha Sriram,Urmilla Kothare,Singeetam Srinivasa Rao,"Yashoda agrees to be a surrogate mother to Lucy, an American lady. Unfortunately, during her pregnancy, Yashoda meets with an accident which jeopardises the child's life.",7,0.3684
Anthaka Mundu Aa Tarvatha,23-08-2013,Telugu,Sumanth Ashwin,Eesha Rebba,Kalyana Ramana,Anil (Sumanth Ashwin) is a happy go lucky guy from a town. Ananya (Eesha) is an independent girl from Hyderabad whose parents are going through arguments. Anil and Ananya meet at a mutual friend’s wedding and become friends. Ananya is good with creative greeting cards. Anil has some business ideas and they start a new company and they fall in love. But both of them are afraid of committing to each other due to the experience of their parents. Hence they want to test their compatibility by living together in a secret place. The rest of the story is all about what they learn from it.,5.5,0.3074
Okkadine,14-02-2013,Telugu,Nara Rohith,Nithya Menen,Karthik,Bollywood 2013,0,0.4058
Atharintiki Daaredi,27-09-2013,Telugu,Pawan Kalyan,Samantha Ruth Prabhu,Devi Sri Prasad,"Goutham promises his grandfather that he will reunite him with his estranged daughter, Sunanda. Posing as a driver, Goutham enters Sunanda's house but trouble soon follows.",6.7,0.5343
Naa Bangaaru Talli,21-11-2013,Telugu,Siddique,Anjali Patil,George Joseph,"The film was co-produced by M. S. Rajesh and Dr. Sunitha Krishnan, an internationally known anti-trafficking crusader. It explores the consequences of sex trafficking, testing the vulnerability of trust in human relations.",7,0.5077
Priyathama Neevachata Kusalama,23-03-2013,Telugu,Varun Sandesh,Komal Jha,Sai Karthik,"Priyathama Neevachata Kusalama is a 2013 Telugu film directed by Trinadha Rao Nakkina starring Varun Sandesh, Haasika and Komal Jha in the Lead Roles. J. Samba Siva Rao produced this film and Sai Karthik provided the music",7,0.3769
Action 3D,21-06-2013,Telugu,Allari Naresh,Sneha Ullal,Bappi Lahiri,"Four guys head to Goa for a bachelor’s party, wake up with a huge hangover and realise things have gone awry.",4,0.4168
Jagadguru Adi Shankara,15-08-2013,Telugu,Nagarjuna Akkineni,Meena,Nag Srivatsa,Jagadguru Adi Sankara is a 2013 ensemble cast Telugu biographical-devotional film directed by J. K. Bharavi. It is the cinematic of life of Adi Sankara. The crux of the story forms the clash between Chandaludu and Lord Siva,5.8,0.3726
Tadakha,10-05-2013,Telugu,Naga Chaitanya Akkineni,Tamannaah Bhatia,S. Thaman,"A gentle and introverted young man is given employment in the police department, when his father, an inspector, dies of a sudden heart attack. In the line of duty, when he earns the wrath of a dangerous gangster, he and his brother must fight to defeat their powerful enemy. Will they succeed in doing so?",4,0.4788
Gundello Godari,08-03-2013,Telugu,Aadhi Pinisetty,Lakshmi Manchu,Ilaiyaraaja,"The story of the film is loosely based on a novel named 'Godavari Kathalu', written by BVS Rama Rao. The film is set in 1986, in Bangarappeta village near Rajahmundry. Malli (Aadhi) and Chitra (Lakshmi Manchu) is a newlywed couple who are forced to battle it out against a devastating flood of the River Godavari. They lose all hope of survival, so they decide to narrate the darkest moments of their lives to each other after they find a support to rest on.",4.7,0.3685
Race,01-03-2013,Telugu,Srinivasa Reddy,Disha Pandey,Vivek Sagar,,5.75,0.2592
Operation Duryodhana 2,05-07-2013,Telugu,Jagapati Babu,Flora Saini,M. M. Srilekha,Chief minister Y S Rajasekhara Reddy dies in a helicopter crash. A senior minister in the cabinet takes it for granted that he would be the next natural choice and even accepts felicitations from his party men. He is in for a shock when someone who has not even been a minister is nominated by the party high command to occupy the CM's chair.,0,0.2383
Aravind 2,08-02-2013,Telugu,Mangam Srinivas,Madhavi Latha,Vijay Kurakula,"A movie production crew sets out to shoot a film in the Dandeli Forest. The hero (Kamal Kamaraju), second hero (Sri), Heroine (Adonika), Director (Srinivas Avasarala) and Producer (Anchor Vijay) rent out a guest house and wait for their backup crew to arrive.  A psychotic masked killer roams around in the forest with the sole aim of killing anyone that crosses his path. And now the production crew crossed his path.",4,0.2482
Prema Katha Chitram,07-06-2013,Telugu,Sudheer Babu,Nandita Raj,Jeevan Babu,Four youngsters upset with their lives plan to kill themselves in a farmhouse where they experience paranormal activities.,5.9,0.2636
Bhai,25-10-2013,Telugu,Nagarjuna Akkineni,Richa Gangopadhyay,Devi Sri Prasad,"David, a don, sends Bhai, a hitman, to Hyderabad to kill a policeman who is disrupting mafia operations. However, when Bhai learns that the officer is his own brother, he decides to protect him.",3,0.4317
Om 3D,18-07-2013,Telugu,Kalyan Ram,Kriti Kharbanda,Sai Karthik,A man who loves his father dearly and protects him from all dangers is shocked to realize certain things that don't seem to be what they are.,7.5,0.3029
Chinni Chinni Aasa,08-11-2013,Telugu,Singeetam Srinivasa Rao,Aparna Nair,M Karthik,,0,0.255
Prema Oka Maikam,30-08-2013,Telugu,Ravi Babu,Charmy Kaur,MGK Praveen,Charmi movie,0,0.197
Back Bench Student,15-03-2013,Telugu,Mahat Raghavendra,Pia Bajpiee,Sunil Kashyap,"Karthik (Mahat Raghavendra) is a careless Engineering student, who is least bothered about his studies the result of which is 16 backlogs. He is in love with his classmate Priyanka (Archana Kavi), who splits from him and leaves for USA to pursue MS. The hell breaks loose when his parents (Sarath Babu and Pragathi) come to know about the backlogs.",0,0.1457
DK Bose,14-11-2013,Telugu,Sundeep Kishan,Nisha Agarwal,Achu Rajamani,"DK Bose is story of 2 fraudulent friends who are always on run after committing a fraud. This time time they have a big plan to commit a Diamond fraud in Mangalore (Coastal region of Karnataka). While they had a clear plan to execute, they encounter unanticipated situations and characters leading to a series of Comical Situations, misunderstandings and an action-packed climax.",0,0.2116
Gouravam,18-04-2013,Telugu,Allu Sirish,Yami Gautam,S. Thaman,"Arjun begins a search for Shanmugam, his friend who had eloped with his lover from his village, and uncovers shocking truths...",7.8,0.0359
