Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Once Upon a Warrior,14-01-2011,Telugu,Siddharth,Harshita,Saluri Koteswara Rao,"In a teardrop-shaped land called Sangarashtra, a 9-year-old girl with special healing powers tries to save her homeland from the tyranny of an evil queen with the help of a blind swordsman.",6.1,0.8015
Ala Modalaindi,21-01-2011,Telugu,Nani,Nithya Menen,Kalyani Malik,"Gowtam works as a reporter for a television channel. He is nursing a heart break after his girlfriend dumped him for another guy. He attends the wedding of his girlfriend where he meets the another girl Nitya dumped by the groom (her boy friend). They hit off well and become instant friends. Nitya stays in Bangalore and Gowtam stays in Hyderabad. They keep bumping in to each other over a period of years. Though both these people like each other, the fate intervenes to separate them at crucial moments. The rest of the story is all about how this couple finally realises that they are made for each other after few years of courtship.",6.6,0.6617
100% Love,06-05-2011,Telugu,Naga Chaitanya Akkineni,Tamannaah Bhatia,Devi Sri Prasad,"Balu and Mahalakshmi are both very competitive in college, which leads to ego clashes. When they meet again after a few years, they try to outdo each other until they realize that they are in love.",6,0.6155
Teen Maar,14-04-2011,Telugu,Pawan Kalyan,Trisha Krishnan,Mani Sharma,"Michael Velayudham is a chef specialized in Italian cuisine in Cape Town. He falls in love with Meera Sasthri - another Indian staying in Cape Town. Meera is a restoration specialist and she is moving to India. Since it is not possible to continue the relationship across the seas, they bid good bye to each other. Michael finds a local white girl in Cape Town and Meera finds a local politician back in India. The rest of the story is all about how their true love unites them despite them being so casual about their relationship. There is also another story dealing with Arjun Palwai that runs parallel with a time difference of 30 years in Waranasi.",3.6,0.6123
Oh My Friend,11-11-2011,Telugu,Siddharth,Shruti Haasan,Rahul Raj,"Two childhood friends, who believe they share a platonic bond. When complications arise in their romantic relationships due to their friendship, how will their relationship evolve?",6.1,0.4797
Oosaravelli,06-10-2011,Telugu,N.T. Rama Rao Jr.,Tamannaah Bhatia,Devi Sri Prasad,"A youngster, who does anything for money, avenges on those who killed the family of Niharika.",5.2,0.5634
Mr. Perfect,21-04-2011,Telugu,Prabhas,Kajal Agarwal,Devi Sri Prasad,"Vicky breaks his engagement with Priya, his childhood friend, after he learns that she is making many compromises for his sake. However, time makes him realise the need for compromises in life.",6.4,0.4705
Sri Rama Rajyam,17-11-2011,Telugu,Nandamuri Balakrishna,Nayanthara,Ilaiyaraaja,"Lord Sri Rama retains his wife Sita comes back to their kingdom Ayodhya, after killing Ravana. And Sri Rama will continue his charisma in ruling the kingdom after his Pattabhishekam. On one day he will hear the sweet news that Sita is pregnant. Everything looks fine, but on one day Sri Rama came to know that people in his kingdom are having discussions about Sita’s character, as she spent some time in Ravana’s place. So, Rama decides himself to leave Sita and she is sent to the forest. There she was protected by Valmiki and was given shelter in his Ashram. Later she gives birth at Ashram to twins; Lava and Kusa. Later she gives birth at Ashram to twins; Lava and Kusa. What are the incidents that happens next forms the Sri Rama Rajyam Story.",6.2,0.3947
Dhada,11-08-2011,Telugu,Naga Chaitanya Akkineni,Kajal Agarwal,Devi Sri Prasad,"A carefree man inadvertently frees a group of kidnapped young women from a criminal gang of traffickers and earns their wrath. His girlfriend's wealthy father arranges her wedding with an equally wealthy, but psychotic man. Will the man succeed in defeating his enemies and protect his girlfriend?",3.2,0.3951
Veera,20-05-2011,Telugu,Ravi Teja,Kajal Agarwal,S. Thaman,"Veera Venkata Satyanarayana aka Veera is the son of a landlord. But his step mother and step sister stay in city away from them. Meanwhile, his father gets killed from a goon and Veera too murders him. However, a big industrialist plans for a power project in their village and wants to vacate the entire village and takes the help of a local don Rayudu. But Veera halts their efforts. At this juncture, Veera marries Kabaddi Chitti and his brother marries the daughter of commissioner of police.....",5.3,0.392
Golconda High School,14-01-2011,Telugu,Sumanth,Swathi Reddy,Kalyani Malik,"Set on the backdrop of cricket, the story begins with the Golconda High School which housed the best cricket team about fifteen years ago.",7,0.3566
Veedu Theda,18-11-2011,Telugu,Nikhil Siddhartha,Puja Banerjee,Chakri,"Katthi Seenu (Nikhil Siddharth) is a carefree and brash youngster from Tirupati, who lives with his sister (Hema) and her husband (Krishna Bhagavaan). A chance meeting with Love Kumar (Ali) leads him to Bheemavaram, where he comes across Meghana (Pooja Bose). It is love at first sight for Seenu but Meghana does not reciprocate his feelings.  As the story progresses, it is revealed that Meghana has a past that is connected to the notorious don Liquor Shankar (Sayaji Shinde) and a jailed convict Das (Suman). They start pursuing Meghana and it is now up to Seenu to step in as her saviour.",0,0.4199
Kandireega,12-08-2011,Telugu,Ram Pothineni,Hansika Motwani,S. Thaman,"Sreenu (Ram) is the son of Vishwanatham (Chandra Mohan). He is a high school drop out in Anakapalle and wants to marry his uncle’s (Dharmavarapu Subramanyam) daughter Bujji (Swati Reddy). She rejects him stating that he doesn’t have college education. Sreenu, who is clever and street-smart decides to go to Hyderabad for further education. While travelling in the train, he bashes up a bunch of rowdies teasing college girls. At the college in Hyderabad, he meets Shruthi (Hansika Motwani) and falls in love with her. The city gangster Bhavani (Sonu Sood) is in love with her and blackmails her to marry him. He beats anyone moving closely with Shruthi. Meanwhile, henchmen of Warangal Rajanna (Jaya Prakash Reddy), a dreaded chieftain, are looking for Sreenu in the city.",3.65,0.4169
Katha Screenplay Darsakatvam Appalaraju,18-02-2011,Telugu,Sunil Varma,Swathi Reddy,Saluri Koteswara Rao,"An aspiring director works hard to fulfill his dream of making a movie. However, in the purely commercial process of turning a script into the final product, he faces so many challenges and is forced to make so many changes that his original story completely loses its authenticity. In the end, it becomes a comic farce, but will it become a success at the box office?",4.2,0.4754
Prema Kavali,25-02-2011,Telugu,Aadi Saikumar,Isha Chawla,Anup Rubens,"A story about Sreenu, an NCC cadet who loves Prema in his college, and his heroic efforts to gain his love",3.3,0.3321
Dongala Mutha,18-04-2011,Telugu,Ravi Teja,Charmy Kaur,Amar Mohile,Sudheer and Rani break down near a resort and quickly realize they are in a do or die situation.,2.8,0.3814
Rakta Patham,18-03-2011,Telugu,Shivaraj Kumar,Genelia D'Souza,Gurukiran,"Rakta Patham is a 2011 Telugu film directed by Raghava Loki. The film stars Shivaraj Kumar, Genelia Dsouza, Ajay and Jayaprakash Reddy in lead roles. Music was composed by Gurukiran.",0,0.2931
Jai Bholo Telangan,04-02-2011,Telugu,Jagapati Babu,Smriti Irani,Chakri,Film from Nimmala Shankar,0,0.2508
Seema Tapakai,13-05-2011,Telugu,Allari Naresh,Poorna,Vandemataram Srinivas,Sri Krishna is the son of a multimillionaire. He falls in love with the girl named Satya who hates millionaires and serves the poor. Sri Krishna bluffs her that he is a poor man and also makes his family to act like poor people. But he doesn't know about Satya's background which will put him and his family in furthermore trouble.,5.8,0.3158
