Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Don Seenu,06-08-2010,Telugu,Ravi Teja,Shriya Saran,Mani Sharma,"This story is all about a ambitious boy named Seenu (Ravi Teja) who dreams of becoming a don. He always likes to be called as ‘Don’ Seenu since childhood due to the strong influence of the Amitabh Bachchan starrer ‘Don’. He grows up with just one passion - that of becoming the World's No: 1 Don. Thanks to his enterprising nature, he gains access to the cream of the city's dons, and uses his cleverness to play off the top two - Machiraju (Sayaji Shinde) and Narsing (Sri Hari), fierce rivals - against each other.",5.1,0.6174
Prasthanam,16-04-2010,Telugu,Sharwanand,Pavitra Lokesh,Mahesh Shankar,"Chinna, a young man, hates Mitra, his stepbrother, who is loyal and obedient to Loki, their father, who gives him preference in politics. Chinna finds different ways to exact revenge from Mitra.",6.2,0.6098
Varudu,31-03-2010,Telugu,Allu Arjun,Bhanu Sri Mehra,Mani Sharma,A soon to-be married bride is abducted by a man who is obsessed with her.,3.6,0.4579
Police Police,09-04-2010,Telugu,Srikanth,Kamalinee Mukherjee,Sai Karthik,"Srikanth (S.P Ranadheer) appears as the protagonist while Prithviraj Sukumaran (D.S.P) appears as the antagonist. Srikanth is a sincere cop who tries to remove the wrong doers, whereas Prithviraj is a corrupt police officer who has tie-ups with anti-social people. Srikanth finds Prithviraj to be the culprit but is unable to prove that. In the event he also loses his wife Harika (Kamalinee Mukherjee). How he manages to prove the corrupt police officer as the culprit forms the rest of the story",6,0.425
Komaram Puli,10-09-2010,Telugu,Pawan Kalyan,Nikesha Patel,A.R. Rahman,Puli joins the police force since he wants to avenge his father's murder at the hands of Al Saleem. He gets an opportunity to bring Al Saleem to justice after he saves the life of the PM of India.,3.8,0.5347
Saradaga Kasepu,10-09-2010,Telugu,Allari Naresh,Nyra Banerjee,Chakri,"Ranga, a driver, switches places with his rich friend Srinivas to help him learn more about his fiancé Manimala.",0,0.3245
Maro Charitra,25-03-2010,Telugu,Varun Sandesh,Shraddha Das,S. Thaman,"Maro Charitra is a 2010 Telugu film, which is an adaptation of the 1978 film of the same name. The film stars Varun Sandesh and newcomer Anita in the lead roles. The film is produced by Dil Raju and directed by Ravi Yadav, Story by K. Bala Chandar, Dialogues by Umarji Anuradha, cinematography by Ravi Yadav of 2008 Hindi film Race.Music is composed by Mickey J Meyer and background score is composed by Thaman. The film released on 25 March 2010. The trailer released recently got a huge response. The film received negative feedback and was a flop at the box office.",0,0.2794
Yagam,19-03-2010,Telugu,Navdeep,Bhumika Chawla,Mani Sharma,"Danny is in love with Nandini, an air hostess, who gets killed in Bangkok. Danny then moves to Bangkok to avenge her death, but things get murkier as he unravels the mystery.",10,0.3973
Aakasa Ramanna,12-03-2010,Telugu,Rajiv Kanakala,Meera Jasmine,Chakri,Aakasa Ramanna is a Telugu-language film.,0,0.4703
Andari Bandhuvaya,14-05-2010,Telugu,Sharwanand,Padmapriya Janakiraman,Anup Rubens,"Andari Bandhuvaya is a sincere attempt to highlight the importance of human values in today's society. Movie shows two types of environments starts with city shifts to village and then shifts to city. Nandu is simple man who helps and lives in simple manner, he watches all as his family members. Paddu belongs to a poor family and feeds her family with a normal job. She is optimistic and straight forward. Accidentally she visits hero's village. She watches values of village. Her behavior and conduct changes.",6,0.3398
Om Shanti,13-01-2010,Telugu,Navdeep,Kajal Agarwal,Ilaiyaraaja,"Om Shanti (Telugu: ఓం శాంతి) is a 2010 Telugu film directed by Prakash Dantuluri released on 13 January 2010.[1]. It stars Navdeep and Kajal Aggarwal in the lead roles, making it their third film together. Bindu Madhavi, Aditi Sharma, Nikhil Siddharth, and Madhavan play supporting roles. This film released with a lot of hype but failed to make a mark at the box office.",3,0.4058
Subhapradam,16-07-2010,Telugu,Allari Naresh,Manjari Fadnnis,Mani Sharma,"Shubhapradham (Telugu: శుభప్రదం) is a film directed by veteran director K. Vishwanath, starring Allari Naresh and Manjari Phadnis.",3,0.3261
Karma,26-11-2010,Telugu,Adivi Sesh,Jade Tailor,Pete Wonder,"Orphaned and haunted by her father's murder, Padma grapples with shattered faith. Enter Dev, a mysterious stranger that challenge her beliefs. As a sinister cult weaves its web, Padma must confront the darkness within and unravel Dev's true identity to save not only herself but the world.",0,0.2178
Yemaindi Ee Vela,12-11-2010,Telugu,Varun Sandesh,Nisha Agarwal,Chakri,"Seenu and Avantika are divorced and headed for their respective second marriages. They both confess to their new partners about their previous marriage. But, things do not turn out as expected.",4.3,0.1985
Sye Aata,13-08-2010,Telugu,Ajay,Charmy Kaur,Devi Sri Prasad,A dance choreographer and her team of children come between two feuding gangs.,5,0.3266
