Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
RX 100,12-07-2018,Telugu,Kartikeya Gummakonda,Payal Rajput,Chaitan Bharadwaj,"When a city-bred girl comes home to her village, she falls for the macho village boy and asks him out. As a passionate romance brews, the guy falls madly in love with her, but does she feel the same way? Or is it just a passionate summer fling?",5.4,1.1
Officer,01-06-2018,Telugu,Nagarjuna Akkineni,Myra Sareen,Ravi Shankar,"An honest officer fights to bring down a corrupt and dangerous cop, and attempts to bring down the entire Mumbai mafia with him.",4.3,1.0074
Ee Nagaraniki Emaindi?,29-06-2018,Telugu,Vishwak Sen,Anisha Ambrose,Vivek Sagar,"Four friends, with a bittersweet history, get drunk and embark on a journey to Goa. On the trip, they lose an expensive ring which threatens to derail one of their engagement. They end up confronting one another and their own fears, as they enroll in a short film making competition in Goa to try and win the prize money for the ring.",7.3,1.1067
Pantham,05-07-2018,Telugu,Gopichand,Mehreen Pirzada,Gopi Sundar,"Vikranth plans a series of robberies on noted politicians. After a major robbery at his house, home minister, Nayak orders for an inquiry. To his shock, he comes to know that the man behind these robberies is Vikranth and why he has done all this.",5.3,0.9074
Howrah Bridge,02-02-2018,Telugu,Rahul Ravindran,Chandini Chowdary,Shekar Chandra,Arjun is a software engineer working in Kolkata. He loves Sweety right from his childhood and he finds it so difficult to forget her. He comes to Machavaram village for her and befriend her as childhood friend. They both get along well and after series of incidents she also falls for him and she cancels her marriage with her brother in law. This is the time where Arjun leaves the village and sends Sweety a video message and says he don’t want marriage with her. What is the reason for him to do so? What happens after that?,0,0.8035
Goodachari,03-08-2018,Telugu,Adivi Sesh,Supriya Yarlagadda,Ajay Arasada,"Gopi, is the son of an ex-RAW agent Raghuveer. Brought up by his uncle Sathya, he wants to be an agent just like his father and uncle. But Satya wants him to lead a normal life and not be killed like his father was. What happens in Gopi’s life that turns everything upside down?",6.8,0.938
Brand Babu,03-08-2018,Telugu,Sumanth Shailendra,Eesha Rebba,Jeevan Babu,"Diamond Babu (Sumanth Shailendra) is person who is obsessed with brands, he inherits the quality from his father who ensures even the match box used in his house is of reputed brand and dress code at a funeral is white and white, he moulds his son like him.",4.5,0.9588
Antariksham 9000 KMPH,20-12-2018,Telugu,Varun Tej,Aditi Rao Hydari,Prashanth R Vihari,"The coordinates of an old satellite from India, Mihira, are lost with the potential for it to wreak havoc with communications worldwide. Astronaut Dev’s life was turned upside down five years ago and he now teaches science at a government school. He’s brought in to fix the satellite but is that the only reason he agrees to come back?",5.7,0.87
Amar Akbar Anthony,26-10-2018,Telugu,Ravi Teja,Ileana D'Cruz,S. Thaman,A man with dissociative identity disorder takes revenge on four businessmen for the murder of his family.,4.2,0.9345
Shailaja Reddy Alludu,31-08-2018,Telugu,Naga Chaitanya Akkineni,Anu Emmanuel,Gopi Sundar,Chaitanya and Anu are neighbours who fall for each other. However their path towards marriage is far from easy. A haughty would-be mother-in-law complicates the proceedings. The couple put up a united front to clear their roadblocks.,4.8,0.7821
Srinivasa Kalyanam,09-08-2018,Telugu,Nithiin,Raashii Khanna,Mickey J Meyer,The film highlights the sacred bond with another human being through nuptial rituals and the sanctity of the institution of marriage.,5.3,0.8977
Chal Mohan Ranga,05-04-2018,Telugu,Nithiin,Megha Akash,S. Thaman,A young man with dreams of making it big in the USA falls in love with an NRI woman residing there. She breaks up with him for reasons unknown to him but serendipity plays cupid.,5.2,0.7934
Krishnarjuna Yudham,12-04-2018,Telugu,Nani,Anupama Parameswaran,HipHop Tamizha Adhi,"Krishna is the hot-blooded, aimless, flirt of a man from Chittoor whose only aim in life is to find a girl who will love him back. Continents away in Prague is his look-alike Arjun, the playboy rockstar who doesn’t have a problem bedding girls at all. But what happens that brings Krishna and Arjun together is what the film is all about.",4.9,0.7812
Next Enti?,07-12-2018,Telugu,Sundeep Kishan,Tamannaah Bhatia,Leon James,"Tammy ‘hates boys’ and will only settle for the kind of standards her father sets for her; both with the way he is and the 'knowledge' he imparts her with. Sanju is one of the men she dates, a man-child who refuses to grow up. But when both part ways on such uncertain terms, what brings them together again?",4,0.8216
Chalo,02-02-2018,Telugu,Naga Shaurya,Rashmika Mandanna,Mahati Swara Sagar,Hari loves getting into fights just for the sake of it and his father is tired of dealing with the consequences. But what happens when Hari is thrown into a situation that even his aggressive self doesn't want to deal with?,6.4,0.7447
Lover,20-07-2018,Telugu,Raj Tarun,Riddhi Kumar,Sai Karthik,"Raj is carefree custom-bike maker who yearns for a family of his own. Charita is a responsible nurse who wants to lead a life that is worth something. However, when she gets embroiled in a deadly conspiracy, how will the lovers get out of the dangerous situation?",7,0.7665
Inttelligent,09-02-2018,Telugu,Sai Durgha Tej,Lavanya Tripathi,S. Thaman,"The film chronicles the life of Teja, a software engineer, who makes it his life's mission to make those around him happy until an incident changes his life forever. Suddenly, he transforms from a happy-go-lucky engineer to a revenge-seeking. lethal man.",6.6,0.7028
Hyderabad Love Story,23-02-2018,Telugu,Rahul Ravindran,Sija Rose,Sunil Kashyap,"Bhagya Lakshmi(Reshmi Menon) falls head over heels for Karthick(Rahul Ravindran). She tries hard and somehow wins over Karthick. When everything seems to be going fine between the couple, Karthick’s ex-lover, Vaishnavi(Jia) come into the scene and disrupts the love story. Why did Vaishnavi come back into Karthick’s life? What problems did she create for Karthick? and how does he come out of this mess? That forms the rest of the story.",0,0.6907
Gayatri,09-02-2018,Telugu,Mohan Babu,Shriya Saran,S. Thaman,"Dasari Sivaji is a stage artiste on the lookout for his long-lost daughter Gayatri . What happened that broke his family apart? Will he ever reunite with his daughter, is what 'Gayatri' is all about.",3,0.7487
Devadas,27-09-2018,Telugu,Nagarjuna Akkineni,Rashmika Mandanna,Mani Sharma,"A sincere doctor Das works at a private clinic, where he meets the dreaded don Deva who arrives injured. After the treatment, Das and Deva form a deep friendship until Deva's mafia background and gruesome history causes a rift in their bond.",6.1,0.6618
Manasuku Nachindi,16-02-2018,Telugu,Sundeep Kishan,Amyra Dastur,Radhan,"Nithya and Suraj are best friends who live together in Goa. While Nithya loves nature and finds solace in it, Suraj is an aimless youth, who likes to party. Suraj falls for Nikki, while Nithya meets Abhay . But as Nithya and Suraj continue living together, there seems to be a connection they can't ignore.",2,0.6879
Neevevaro,24-08-2018,Telugu,Aadhi Pinisetty,Taapsee Pannu,Achu Rajamani,"As Kalyan, a blind chef and Vennela, who comes visiting him at his restaurant, fall in love and start making plans for their future, Vennela goes missing. Series of unexpected and shocking events follow.",6.6,0.5463
Chi La Sow,03-08-2018,Telugu,Sushanth,Ruhani Sharma,Prashanth R Vihari,"While Arjun doesn't want to get married, his parents set up a blind date for him at his place. The story revolves around Arjun, how he falls for the girl he's about to meet, why and how he changed his decision to get married.",7.7,0.5037
Ammammagarillu,24-05-2018,Telugu,Naga Shaurya,Shamili,Sai Karthik,"When a young Santosh’s ammamma Sita Mahalakshmi once helps him hide during a game of hide and seek he’s playing with his Maradalu Sita, he takes it to heart. 20 years later, he makes it his personal mission to keep her happy, even if it means achieving the near impossible.",0,0.4705
Sammohanam,15-06-2018,Telugu,Sudheer Babu,Aditi Rao Hydari,Vivek Sagar,"A cartoonist, who detests films and movie stars, finds himself in an awkward situation when he falls in love with a film actress",6.8,0.4743
Kirrak Party,16-03-2018,Telugu,Nikhil Siddhartha,Simran Pareenja,B. Ajaneesh Loknath,Krishna is a happy-go-lucky first year engineering student with not a care in life. He falls in love with his senior Meera who’s a do-gooder and urges him to tap into the unseen side of him. But what happens when an unforeseen incident brings a change in him that even she couldn’t predict?,7,0.5771
W/O Ram,20-07-2018,Telugu,Srikanth,Lakshmi Manchu,Raghu Dixit,"With the police stalling the investigation into her husband's murder, Deeksha decides to set up an investigation of her own to find the killers. However, as she gets closer to the truth, she invites trouble from some dangerous people",7,0.4566
Natakam,28-09-2018,Telugu,Ashish Gandhi,Ashima Narwal,Sai Karthik,"Hailing from Chintakapudi village, Bala Koteswara Rao falls in love with the mysterious Parvati at first sight, who reciprocates to his love. Having never seen Parvati before in his village, Koti begins to dig deep into her past to learn about her.",0,0.5423
Needi Naadi Oke Katha,23-03-2018,Telugu,Sree Vishnu,Satna Titus,Suresh Bobbili,"Sagar  is a happy-go-lucky student who has no interest in his studies at all. Son of a teacher, he feels the pressure put on him by his father and the society both. But what happens when he fails to live up to their expectations?",6.3,0.3639
Aatagallu,24-08-2018,Telugu,Nara Rohith,Darshana Banik,Sai Karthik,A man is framed for murder while a lawyer does his best to prove he committed it. Who killed the victim and why the lawyer is looking to frame an innocent man forms the crux of the story.,4,0.4009
Paper Boy,31-08-2018,Telugu,Santosh Shoban,Riya Suman,Bheems Ceciroleo,"Paper Boy movie is a romantic entertainer directed by Jayashankarr and produced by Sampath Nandi while Bheems Ceciroleo scored music for this movie  Santosh Shoban, Priya Shri, and Tanya Hope are playing the main lead roles in this movie.",5.6,0.5699
Raju Gadu,01-06-2018,Telugu,Raj Tarun,Amyra Dastur,Gopi Sundar,"Raj Tharun is a kleptomaniac. He can't stop himself from stealing small things. Even when he falls in love with the beautiful Amyra Dastur, he couldn't restrain himself from stealing. That creates a huge problem for his love life as Amyra's father hates criminals.",0,0.36
Naa Nuvve,14-06-2018,Telugu,Kalyan Ram,Tamannaah Bhatia,Sharreth,"Meera, a happy-go-lucky radio jockey falls in love with Varun, a very confident person but is nothing when compared to Meera in life.",5,0.4824
Jamba Lakidi Pamba,22-06-2018,Telugu,Srinivasa Reddy,Siddhi Idnani,Gopi Sundar,"Varun and Pallavi, a married couple on the brink of divorce, approach Harischandra Prasad, a lawyer. However, circumstances force Harischandra to fix the couple's troubled relationship.",7,0.5277
C/o Kancharapalem,07-09-2018,Telugu,Kancharapalem Raju,Nitya Sri,Sweekar Agasthi,"From a schoolboy’s crush to a middle-aged bachelor’s office romance, four love stories spanning age, religion and status unfold in a small Indian town.",7.4,0.4855
Silly Fellows,07-09-2018,Telugu,Allari Naresh,Chitra Shukla,Sri Vasanth,"An influential politician on his deathbed reveals the whereabouts of an illegal money stash to his trusted aide, a local MLA who becomes amnesiac after meeting with an accident.",4,0.2921
Kartha Karma Kriya,08-11-2018,Telugu,Ravi Varma,Sahar Afsha,Shravan Bharadwaj,"Sidhu is a playful youth who works in a mobile store. His only aim is to earn easy money. As time passes, he falls in love with Mythri who in turn is looking for the murderer of her sister. Knowing this, Siddhu starts helping Mythri and finds out that there are two other girls who have died in the same manner as her sister. Who is the murderer and what did he gain forms the rest of the story.",6,0.3928
Manchi Lakshanalunna Abbayi,23-03-2018,Telugu,Kalyan Ram,Kajal Agarwal,Mani Sharma,"A young man decides to contest in the village elections and defeat a corrupt politician in order to impress his girlfriend's father and marry her, but with time realizes life holds something else for him.",7.5,0.6095
Hushaaru,13-12-2018,Telugu,Dinesh Tej,Priya Vadlamani,Sunny M.R.,"Four engineering graduates, clueless about what life is bound to offer them, enjoy being in each other's company, making the most of their vivacious energy, sometimes desperate to get into relationships. Just when the going seems fairly smooth, a personal setback hits them hard.",5.1,0.4196
Nannu Dochukunduvate,20-09-2018,Telugu,Sudheer Babu,Nabha Natesh,B. Ajaneesh Loknath,"A self-obsessed software engineer Karthik and an oversmart short-film star Meghana come together to stage a relationship to confront a possible family crisis. However, the two go beyond merely acting like a couple, eventually enjoy each other’s company and of course, their miscommunication creates a conflict and the two unlike poles finally meet.",6.2,0.3939
Tej... I Love You,06-07-2018,Telugu,Sai Durgha Tej,Anupama Parameswaran,Gopi Sundar,"Tej, a youngster who's highly attached to his family, is banished from his home by his uncle. He then finds himself in London, where he falls in love with Nandini. After long pursuit, he manages to win over her heart, but before she could even tell him, a tragic incident puts a full stop to their love story.",7.3,0.4067
Mehbooba,11-05-2018,Telugu,Murali Sharma,Neha Shetty,Sandeep Chowta,Mehbooba movie is a romantic love story in the backdrop of 1971 Indo-Pak war.,6,0.3057
Jai Simha,12-01-2018,Telugu,Nandamuri Balakrishna,Nayanthara,Chirantan Bhatt,"Narasimha is a man on the run with his one-year-old son. He reaches Kumbakonam and stays at the house of the village temple's dharma karta's house. But while there, he bumps into Gowri who seems to dislike him for some reason, despite being his childhood friend. A death row inmate Rami Reddy also seems to hold a grudge against Narasimha. Who is Narasimha and what did he do to make so many enemies?",4,0.4199
Raa Raa,23-02-2018,Telugu,Srikanth,Nazia Hussain,Rap Rock Shakeel,"An aspiring filmmaker unexpectedly falls in love with a devil, following which chaos ensues in his life. Will he be able to come out of this trip?",0,0.569
Tharuvatha Evaru,03-08-2018,Telugu,Kamal Kamaraju,Priyanka Sharma,Vijay Kurakula,The twist in the tale arises when the contestants in the reality show keep getting killed one after the other. Rest of the story is as to how Chandu saves Nithya’s life and wins his love back.,0,0.2582
Achari America Yatra,27-04-2018,Telugu,Vishnu Manchu,Pragya Jaiswal,S. Thaman,"Achari America Yatra is a Telugu movie starring Vishnu Manchu and Brahmanandam Kanneganti in prominent roles. It is an action drama movie directed by G. Nageswara Reddy, with Darling Swamy as the writer, forming part of the crew.",9,0.4108
My Dear Marthandam,29-12-2018,Telugu,Prudhviraj,Kalpika Ganesh,R. Pavan,,0,0.3836
Manu,07-09-2018,Telugu,Raja Goutham,Chandini Chowdary,Naresh Kumaran,"The relationship between a painter and his admirer unfolds as an abstract, twist-filled hide-and-seek game against the backdrop of murder and revenge.",6.5,0.2486
Rangula Ratnam,12-01-2018,Telugu,Raj Tarun,Chitra Shukla,Sricharan Pakala,"Vishnu is a mama's boy, dependent on his widowed mother for everything. He falls in love with Keerthi the second he lays eyes on her. But what happens when his world is shaken apart? Can he cope and keep up with his love?",8,0.3594
Subramanyapuram,06-12-2018,Telugu,Sumanth,Eesha Rebba,Shekar Chandra,"Karthik, who researches about temples, goes onto investigate the mystery behind the Subramanyapuram temple. He is an atheist who visits the village with his love interest and friends for a festival. Caught between the belief of villagers and facts about the mysterious deaths surrounding the temple, Karthik seeks to find the truth.",4.5,0.1945
Happy Wedding,28-07-2018,Telugu,Sumanth Ashwin,Niharika Konidela,S. Thaman,"A simpleton guy Anand and a modern girl Akshara fall in love and decide to get married. However, their lives turn upside down when Akshara's past walks back in her life, making her have second thoughts on their wedding day.",8,0.2466
Vijetha,12-07-2018,Telugu,Kalyaan Dhev,Malavika Nair,Harshavardhan Rameshwar,"Srinivasa Rao, who is a talented photographer sacrifices his passion and keeps his family before everything. But his son Ram doesn’t understand this and keeps wasting time by chilling with his friends. An unexpected twist creates a massive rift between the father and son. Rest of the story is as to how Ram becomes responsible in life and wins his father’s respect back.",6,0.2119
Enduko Emo,16-03-2018,Telugu,Nandu Vijay Krishna,Punarnavi Bhupalam,Praveen Immadi,"Karthik is a software engineer who falls in love with Harika. Even though Harika hates Karthik at first, she falls in love with him during the course of time. When the couple decides to marry each other, Prince (Noel Sean) enters the scene and challenges to Karthik that he will break his love affair and marry Harika at any cost.",0,0.2786
Bhale Manchi Chowka Beram,05-10-2018,Telugu,Raja Ravindra,Yamini Bhaskar,Hari Gowra,"Courier boy Saleem and cab driver Parthu are roommates who lie to their parents about being in Dubai and live in Hyderabad instead. When they come in possession of Desa Rahasyalu, written by an ex-Army major Yakub Khan, they perceive it to be something more than what it is and try to sell it to Pakistan.",0,0.1288
A Strange Tale,23-09-2018,Telugu,Mohan Bhagath,Thanmai Bolt,Vivek Sagar,"A short spin-off of Story Discussion, a cult meta-fiction webseries. After the success of 'Sithara', Mohan Kumar sends writer Harsha to Goa, to come up with a screenplay that is set in Goa.",0,0.1298
Sameeram,31-08-2018,Telugu,Getup Srinu,Amrita Acharia,Yajamanya,,0,0.1714
