Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Nenu,15-04-2004,Telugu,Allari Naresh,Archana,Vidyasagar,"A genius-yet-introverted orphan, raised by a church priest, is sent to college where he turns out to be a social outcast. Although he is shunned by the majority of the other students, one girl shows him kindness and befriends him. Things take a turn when he falls for her, and she in turn falls for another classmate.",4,0.4542
Malliswari,18-02-2004,Telugu,Venkatesh,Katrina Kaif,Saluri Koteswara Rao,"A man falls in love with a woman, unbeknownst to the fact that she is a princess in hiding.",6.5,0.3476
Adavi Ramudu,21-05-2004,Telugu,Prabhas,Aarthi Agarwal,Mani Sharma,"Madhu comes to a village in childhood here she taught a boy and tells him to be educated person.10 years later the boy Ramadu(Prabhas) returns to the college,here he meets college most wanted sexiest woman Madhu(Aarthi Aggarwal).Madhu gots into love with him.Later she reveals in her birthday party that she was the childhood girl who told him to be educated person.However Madhu mother Tribhuvna(Telangana Shakuntala) insults him and through out of her party and house.Tribhuvna is a hot minded woman who can do whatever she wants either Mafia or Politics.She want kill ramadu.What happens then is rest of movie",5.2,0.4837
Gharshana,30-07-2004,Telugu,Venkatesh,Asin Thottumkal,Harris Jayaraj,"Rama Chandra (played by Daggubati Venkatesh) is the Deputy Commissioner of Police of Hyderabad City. His upbringing as an orphan, and the special nature of his job as a policeman, have left him reluctant to form relationships with women. He doesn't have much faith in the judicial system and seeks to 'eliminate' the criminals in the town through encounters.",6.9,0.391
Athade Oka Sainyam,23-01-2004,Telugu,Jagapati Babu,Seetha,S.V. Krishna Reddy,"Prakash Rao, the owner of a bank, announces that the bank has no money left and puts the blame on his general manager, Raghava Rao. He later kills him and tells everyone he committed suicide.",0,0.3541
Nenunnanu,07-04-2004,Telugu,Nagarjuna Akkineni,Aarthi Agarwal,M.M. Keeravaani,"Venu  is an orphan and a contractor at Vizag port. Anu is a student in classical singing. Sruthi  is Anu's friend. Anu makes an attempt to elope with her boyfriend Arun. Arun is the son of a Business tycoon JP. JP sends police across to nab Anu. As police nab Arun, Venu rescues Anu.",5,0.4737
Yuvasena,12-11-2004,Telugu,Bharath Srinivasan,Gopika,Jassie Gift,"Telugu remake of the Malayalam film ""4 the People"" (2004).",0,0.3953
Swarabhishekam,01-11-2004,Telugu,Srikanth,Laya,Vidyasagar,"Srirangam Brothers - Srinivasachari and Ranga - are versatile Carnatic musicians. Srinivasachari is happily married but has no children. Ranga is a widower with two children. Srirangam Brothers are the biggest music directors in Telugu film industry (Tollywood) and compose music for only traditional and classical genres. Srirangam Brothers always try to help aspiring singers in their music compositions. Surekha, a TV anchor, falls in love with Ranga and they get married.",6,0.2744
Gowri,03-09-2004,Telugu,Sumanth,Charmy Kaur,Saluri Koteswara Rao,Gowri (Sumanth) is a motorcycle mechanic living in Dhoolpet area of Hyderabad. Shweta (Charmme Kaur) is a college student who is the daughter of media baron Chandra Shekhar (Vizag Prasad). Gowri and Shweta fall in love with each other to the disapproval of Chandra Shekhar. He seeks the help of a mafia leader Sarkar (Atul Kulkarni) to separate Gowri and Shweta. The rest of the story is all about how Gowri overcomes Shweta's father and Sarkar to gain Shweta's hand in marriage.,6,0.2928
Vijayendra Varma,04-12-2004,Telugu,Nandamuri Balakrishna,Laya,Saluri Koteswara Rao,"An un-named man (Bala Krishna) lives with his wife (Laya), daughter and in-laws. He does not have a name nor does he know who he is. He cannot remember anything that has happened 7 years before. However, he realizes that he possesses special combat skills whenever he comes across evil elements. When he forces his wife to tell the truth, she reveals that he was found in river in a mutilated state and he was taken care of by her. As the man goes to Hyderabad searching for his identity, a few incidents lead to the answer. He discovers that he is none other than the most respected and committed Indian Army Officer, Vijayendra Varma. The rest of the story is about how he retraces his past and saves the nation from Pakistani Jihadis.",2.5,0.3562
143 (and I Miss You),27-08-2004,Telugu,Sairam Shankar,Sameksha Oswal,Chakri,"Siddu (Sairam Shankar) is a carefree boy-next-door. Sanjana (Samiksha) is a doting sister of four elder brothers. Siddu is like a family member in Sanjana's household. One fine day, Sanjana elopes with Siddu. And fate separates them. Sanjana goes into the protective hands of naxalites. Siddu lands up in the house of a journalist (Flora Saini). Siddu thinks Sanjana is dead. Sanjana thinks Siddu is no more. The rest of the story is all about how fate unites them again.",6.5,0.3721
Anandamanandamaye,06-02-2004,Telugu,J. D. Chakravarthi,Renuka Menon,Saluri Koteswara Rao,"While on a train journey, Kiran, an engineer, meets Bhuvana and falls in love with her. Bhuavana's family agrees to their marriage, but mistaken identities lead to the cancellation of the wedding.",0,0.3489
Jai,24-03-2004,Telugu,Navdeep,Santhoshi,Anup Rubens,"Jai is a real patriot. He plays a boxing match with a Pakistani player and loses, after that the Pakistani player humiliates India and Indians. Jai plays again and wins.",0,0.2912
Cheppave Chirugali,24-09-2004,Telugu,Venu Thottempudi,Ashima Bhalla,S A Rajkumar,"Venu is a receptionist at a lowly beachside hotel in Vizag. He has a beautiful neighbor Nirmala. Her father's financial status is in bad shape and Venu helps them monetarily and morally. In the process Nirmala falls in love with Venu and Nirmala's family approves their relationship. Later on a well-off guy, Ramji, starts helping Nirmala and family out with luxurious items and better living conditions. Nirmala's father falling for this windfall, forces Nirmala to accept Ramji's marriage proposal by dumping Venu.",7,0.3286
Lakshmi Narasimha,14-01-2004,Telugu,Nandamuri Balakrishna,Asin Thottumkal,Mani Sharma,"Lakshmi Narasimha is a strict police officer who does not mind making his own rules to bring justice to the public. Once, he was indirectly affected by the goon Dharma Bhiksham which costs him his sister and lots of properties of his native village. But Dharma Bhiksham does not know that it was Lakshmi Narasimha who got affected by him. After a few months, Lakshmi Narasimha is transferred to Vijayawada. Dharma Bhiksham rules the mafia world from Vijayawada. Though, a strict police officer - he compromises with Dharma Bhiksham and takes bribes to the tune of one and half crores. He takes the bribes and then invests all the money into rehabilitating his native village affected by Dharma Bhiksham. Dharma Bhiksham comes to know about it and rebels against Lakshmi Narasimha. The rest of the story is all about how Lakshmi Narasimha puts an end to the life of Dharma Bhiksham using illegal methods.",7.5,0.1723
Sakhiya,02-12-2004,Telugu,Tarun,Nauheed Cyrusi,Mani Sharma,A youngster's family is in financial trouble and is helped by a factionist as he saves her from a rival gang. He then gets into a deal with her for the entire amount but is cheated.,4,0.2696
Shatruvu,08-10-2004,Telugu,Ali Basha,Meghna Naidu,Madhukar,"The story begins with Siva (Naveen) a happy-go-lucky-guy, who is bit of a dreamer rather than an earnest trier. But his aim is to go to Dubai and earn millions. His persevering brother (Sijju) manages to send him to the Gulf. But alas, when Siva actually lands in Dubai, he realizes he has been duped by the recruitment company and eventually he gets framed in a murder case. Siva’s brother who comes to Dubai to help matters out is killed. This is good enough reason for Siva to take a vow to kill the killers of his brother. He does that eventually after a ketchup show of mayhem and some misplaced songs. Woven into this are the story of his love and that of a night club dancer in Dubai (Navneet Kaur and Meghana Naidu).",0,0.1692
