Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Om Bheem Bush,21-03-2024,Telugu,Sree Vishnu,Preity Mukhundhan,Sunny M.R.,"Three friends united by their passion for science and their quest for discovery,  in search of treasure hidden within the Sampangi Mahal, venture into the village of Bhairavapuram, where locals fear a ghost of Sampangi living in the dreaded palace.",5.3,0.7752
Razakar: The Silent Genocide of Hyderabad,26-01-2024,Telugu,Arav Chowdhary,Vedhika,Bheems Ceciroleo,"During the Hyderabad Liberation Movement of 1948, there will be atrocities, like the episode of Gundrampally, Parkala, Bhairanpally villages.",7,0.9569
Ambajipeta Marriage Band,01-02-2024,Telugu,Suhas,Saranya Pradeep,Shekar Chandra,"In a small village during the early 2000s, happy twins Mallikarjuna and Padmavati find their lives changing on their 25th birthday.",6,0.9477
Aarambham,10-05-2024,Telugu,Mohan Bhagath,Surabhi Prabhavathi,Sinjith yerramilli,"Prisoner No. 299 is on the death row at Kalaghati Jail, One night before his death penalty, He vanishes from his cell.  Chaitanya & Madhav are the detectives assigned to this case and with no clue left other than a diary written by Miguel, they should solve this mystery and find out where is miguel gone",8,0.8132
Mr Bachchan,15-08-2024,Telugu,Ravi Teja,Bhagyashri Borse,Mickey J Meyer,"Just four days before wedding, a fiercely honest Income Tax officer Bachchan’s life takes a dramatic turn when he is reinstated from suspension and tasked with raiding the home of the powerful and ruthless politician Mutyam Jaggaiah.",3.3,0.999
Operation Valentine,01-03-2024,Telugu,Varun Tej,Manushi Chhillar,Mickey J Meyer,"Showcasing the indomitable spirits of the Indian Air Force heroes on the frontlines and the challenges they face during one of the biggest, fiercest aerial attacks that India has ever seen.",5.8,1.796
Bhaje Vaayu Vegam,31-05-2024,Telugu,Kartikeya Gummakonda,Iswarya Menon,Kapil Kumar,"Two brothers from village move to city to pursue their dreams, but situations land them in trouble as they inadvertently tangle with dangerous local kingpin, while desperately seeking the money to pay for their father’s life-saving surgery.",5.4,2.5889
Mechanic Rocky,22-11-2024,Telugu,Vishwak Sen,Meenakshi Chaudhary,Jakes Bejoy,"Rakesh, a happy-go-lucky young mechanic, must take on the ruthless land grabber Rankireddy to save his beloved ancestral car garage, uncovering unexpected truths.",4.5,2.1213
Krishnamma,10-05-2024,Telugu,Satyadev Kancharana,Athira Raj,Kaala Bhairava,Three men bound by a brotherly bond are intent on revenge.,0,1.661
Saindhav,13-01-2024,Telugu,Venkatesh,Shraddha Srinath,Santhosh Narayanan,The father of a sick child takes on a criminal gang running a pharmaceutical racket.,5.1,1.6813
Swag,04-10-2024,Telugu,Sree Vishnu,Ritu Varma,Vivek Sagar,The eternal battle of the sexes is played out across several generations of a family who seek to obtain a fortune.,5,0.7563
Jilebi,13-07-2024,Telugu,Sree Kamal,Shivani Rajashekar,Mani Sharma,,0,1.1799
Gangs of Godavari,31-05-2024,Telugu,Vishwak Sen,Neha Shetty,Yuvan Shankar Raja,A man journeys from rags to riches with absolute grit and determination in the Eluru and Godavari coastal regions of India.,5,0.683
Shivam Bhaje,01-08-2024,Telugu,Ashwin Babu,Digangana Suryavanshi,Vikas Badisa,"Chandrasekhar, a humble loan recovery agent gets unwittingly entangled into a sinister international conspiracy to cause mass destruction in India. Realizing it's divine orchestration to avert an impending disaster, he stands up to face the dangers.",0,0.8346
Gam Gam Ganesha,31-05-2024,Telugu,Anand Deverakonda,Pragati Srivastava,Chaitan Bharadwaj,"During a Ganesh Chaturthi celebration, Ganesh, a small-time thief decides to take up a big heist that goes awry, leading to a comical clash with Rudra and his boss Kishore Reddy, who are also searching for a valuable item amidst the festive chaos.",6,0.6105
Geethanjali Malli Vachindi,11-04-2024,Telugu,Srinivasa Reddy,Anjali,Pravin Lakkaraju,A group of boisterous artists come to film a horror movie in a seemingly haunted bungalow but their plans are soon derailed by intercepting ghosts and spirits inhabiting the premises.,10,0.5953
Ooru Peru Bhairavakona,16-02-2024,Telugu,Sundeep Kishan,Varsha Bollamma,Shekar Chandra,"A man goes in search of some urgently required answers to the world of Bhairavakona, from which there's seemingly no way out.",6.2,1.2091
Maa Nanna Superhero,11-10-2024,Telugu,Sudheer Babu,Annie,Jay Krish,"Johnny, a car mechanic,  who grew up thinking of his adopted father Srinivas as a superhero,  prepared to go to any length to save his father, unknowingly embarks on a journey with his biological father.",6,0.6713
Buddy,02-08-2024,Telugu,Allu Sirish,Gayatri Bhardwaj,HipHop Tamizha Adhi,A teddy bear named Buddy is in trouble and asks pilot Aditya Ram for help. Can the duo join forces and help each other out?,4,0.7399
Mathu Vadalara 2,13-09-2024,Telugu,Sri Simha,Faria Abdullah,Kaala Bhairava,"Babu and Yesu, former delivery agents, embark on a thrilling mission as special agents, facing extraordinary challenges with humor, surprises, and nonstop excitement.",6.333,0.8597
Music Shop Murthy,14-06-2024,Telugu,Ajay Ghosh,Chandini Chowdary,R. Pavan,"Murthy, a man in his early 50s passionate about music, runs a music shop, faces pressure from his family to close the shop due to its lack of profitability. After a chance meeting with Anjana, Murthy delves into the challenging and exciting process of becoming a DJ and ventures to Hyderabad to achieve his dream against all odds.",0,0.6897
Kangaroo,03-05-2024,Telugu,Aditya,Ranjani Raghavan,Sadhu Kokila,A newly transferred police officer Prithvi is assigned a missing case. It leads to other instances where he gets trapped and his life is at stake. Can Prithvi can solve the case while protecting his family?,0,0.5111
Zebra,22-11-2024,Telugu,Satyadev Kancharana,Priya Bhavani Shankar,Charan Raj,"Surya is a street-smart bank employee, in a bid to protect his loved one, gets entangled in a complex multi-crore scam. He must do whatever it takes to prove his innocence.",7.5,1.2166
Devaki Nandana Vasudeva,22-11-2024,Telugu,Ashok Galla,Manasa Varanasi,Bheems Ceciroleo,"Haunted by an astrological prophecy, Kamsaraja relentlessly torments his sister's family, believing her child will be his doom. Even in imprisonment, Krishna protects the family from Kamsaraja's evil plans.",7,0.6658
Vey Dharuvey,15-03-2024,Telugu,Sairam Shankar,Hebah Patel,Bheems Ceciroleo,"Vey Dharuvey narrates the story of Shankar (Sai Ram Shankar), a young man from Karimnagar who relocates to Hyderabad in search of employment after facing setbacks in his engineering exams. In Hyderabad, Shankar falls for Shruti (Yasha Ravi Kumar), but their budding romance takes an unexpected turn when Shankar stumbles upon a startling revelation.  As Shankar delves deeper into the mystery, he unravels a scandal involving Fly Consultants CEO Satya Harishandra Prasad (Devraj Pothuru), his brother Banu (Sunil), and others. Determined to unveil the truth and seek justice, Shankar confronts various challenges, including personal struggles and opposition from influential figures.  The film portrays Shankar's journey as he juggles love, justice, and self-improvement. Through his endeavours, Shankar not only seeks redemption for himself but also looks to make a positive impact on society.",5,0.4493
Harom Hara,14-06-2024,Telugu,Sudheer Babu,Malavika Sharma,Chaitan Bharadwaj,"Set in the late 1980s Kuppam, Subramanyam, a talented lab assistant, becomes a gunsmith as life throws curveballs after he gets embroiled in a college incident, turns out to be the savior of the locals.",7,2.2995
Tiragabadara Saami,02-08-2024,Telugu,Raj Tarun,Malvi Malhotra,JB,"Giri, dedicated to reuniting missing people with loved ones, marries Shailaja, an orphan. Discovering her pregnancy, his joy turns to shock when tasked to find a missing woman, revealed to be the real Shailaja. Will he find out his wife`s true identity?",0,0.512
Naa Saami Ranga,15-01-2024,Telugu,Nagarjuna Akkineni,Ashika Ranganath,M.M. Keeravaani,Three brothers brought together by chance navigate their love lives while jealousy from village elders brews.,6.2,0.7536
Bachhala Malli,20-12-2024,Telugu,Allari Naresh,Amritha Aiyer,Vishal Chandrasekhar,"The story is set in the 1990s and follows the emotional and action-filled journey of Bachhala Malli, a rural hero. The narrative combines intense drama with romance, focusing on the protagonist’s challenges and personal growth in a rustic backdrop.",4.5,0.5555
Veeranjaneyulu Vihara Yatra,14-08-2024,Telugu,Naresh,Srilakshmi,Vikram RH,"A man in his 50’s convinces his family of misfits to go on a road trip to Goa to immerse his father’s ashes, unaware of the adventures and goof-ups that the journey has in store for them.",0,0.3281
Janaka Aithe Ganaka,11-10-2024,Telugu,Suhas,Sangeerthana Vipin,Vijai Bulganin,"When his wife announces a surprise pregnancy, a man decides to sue the condom company he deems responsible.",6,0.4021
Bhale Unnade,07-09-2024,Telugu,Raj Tarun,Manisha Kandkur,Shekar Chandra,,0,0.4242
(Tillu)²,29-03-2024,Telugu,Siddhu Jonnalagadda,Anupama Parameswaran,Ram Miriyala,"Balagangadhar Tilak, also known as Tillu, is rebounding from the heartbreak inflicted by Radhika. He returns to what he excels at: being a DJ, embodying a flamboyant lifestyle, and managing the Tillu Events company with his family and friends. He becomes the center of attraction at every gathering. Just when life seems favorable, Lilly enters his life, captivating him completely. But who is Lilly? Is she akin to Radhika, or is there more to her than meets the eye?",6.9,1.981
Sabari,03-05-2024,Telugu,Ganesh Venkatraman,Varalaxmi Sarathkumar,Gopi Sundar,"A single mother battles her past demons to safeguard her child's future, facing daunting challenges to shield her daughter from imminent danger.",0,2.3113
Parijatha Parvam,19-04-2024,Telugu,Harsha Chemudu,Shraddha Das,REE,"Two different gangs, one with Chaitanya, an aspiring filmmaker and his friend Harsha and another gang with Bar Seenu and his partner Parvathy, try to kidnap the same person which unfolds a big conspiracy.",0,0.4345
Tenant,19-04-2024,Telugu,Satyam Rajesh,Megha Chowdhury,Sahityya Sagar,,0,0.3214
Appudo Ippudo Eppudo,08-11-2024,Telugu,Nikhil Siddhartha,Rukmini Vasanth,Karthik,"Rishi falls in love with a girl named Tara, a budding racer, due to a mistake made by his friend Yaji... Rishi and Tara who were meant to be close get separated. Rishi works as an intern in the racing circuit in London due to the suggestion given by Yaji.",4,0.4283
Indrani - Epic1: Dharam vs Karam,14-06-2024,Telugu,Kabir Duhan Singh,Franaita Jijina,Sai Karthik,"In 2122 AD, when the world faces an imminent threat from a rogue nation, Indrani, a formidable superwoman working for the Indian Super Force (ISF), must travel back in time to find a decisive action to thwart this nefarious scheme.",0,0.7503
Alanaati Ramachandrudu,02-08-2024,Telugu,Brahmaji,Mokksha,Shashank Tirupathi,"Siddhu falls in love with his classmate Dharani, struggles to confess his love owing to his introverted nature. As Siddhu gathers the courage to express his feelings, a shocking secret comes to light, throwing his life into turmoil.",0,0.7367
Sundarakanda,06-09-2024,Telugu,Nara Rohith,Sridevi Vijayakumar,Leon James,This film is going to be a fun filled rom-rom packed with many colourful nuances.,0,0.4002
Bhoothaddam Bhaskar Narayana,01-03-2024,Telugu,Shiva Kandukuri,Raashi Singh,Sricharan Pakala,"A small town detective, entangled in a rash of unsolved murders spanning the past 18 years, searches for the truth.",6,0.4399
Aa Okkati Adakku,03-05-2024,Telugu,Allari Naresh,Faria Abdullah,Gopi Sundar,"Gana, ironically a registrar who marries young couples regularly, faces enormous peer pressure to get married especially after being rejected by some 50-odd women. He gives a matrimonial platform called Happy Matrimony a shot, where Platinum members get to meet 10 women. He meets Siddhi through the matrimony service and pursues her. However siddhi has other plans ..",0,0.3476
Utsavam,11-10-2024,Telugu,Prakash Raj,Regina Cassandra,Anup Rubens,The course of true love is strewn with misunderstandings and unwanted drama for a young couple from theatre families.,0,0.3162
Double Engine,05-01-2024,Telugu,Pawan Ramesh,Gayatri Gupta,Vivek Sagar,"Ambitious auto rickshaw driver Danny is lured into the black market of superstition, in search of a  non poisonous two-headed snake, locally referred with the secret code ‘double engine'.",7,2.1505
Operation Raavan,26-07-2024,Telugu,Rakshith Atluri,Sangeerthana Vipin,Saravana Vasudevan,"A serial killer targets brides, while a magnate's son infiltrates a news channel, leading to a tense showdown between hunter and hunted.",0,0.3571
Bootcut Balaraju,02-02-2024,Telugu,Sunil Varma,Megha Lekha,Bheems Ceciroleo,"In the mischievous town of Sri Rangapuram, carefree Balaraju must transform from a roguish character to win the love of Mahalakshmi, challenged by disapproving matriarch Indravathi Patel. Will Balaraju's triumph break societal norms, allowing him to marry Mahalakshmi, or will the Collector become an alternative in this comedic love story?",0,0.2945
Rakshana,07-06-2024,Telugu,Sivannarayana Naripeddi,Payal Rajput,Mahati Swara Sagar,"A serial killer targets and murders successful women without leaving any trace. ACP Kiran, a bold and determined police officer, goes beyond the set of rules to follow her gut feeling to bring the killer to justice.",0,0.3425
Kismat,02-02-2024,Telugu,Abhinav Gomatam,Riya Suman,Mark K. Robin,"An easy life of three seemingly ordinary, jobless engineers from a small village goes haywire as they try to hide an unwelcome money heist leaving only honesty on their side.",0,0.2886
Bharathanatyam,05-04-2024,Telugu,Harshavardhan,Gangavva,Vivek Sagar,An upcoming Telugu film.,0,0.2454
EVOL,15-08-2024,Telugu,Shiva Ramachandravarapu,Jenifer Emmanuel John,Sunil Kashyap,"Revolves around two married couples entangled in a complex web where trust is eroded, shocking betrayals are revealed and lives spiral into an intricate web of intrigue.",4,0.2585
Yevam,14-06-2024,Telugu,Bharat Raj,Chandini Chowdary,Neelesh Mandalapu,"In the small town of Vikarabad, Soumya, a rookie cop eager to prove herself, is paired with a sincere Officer Abhiram, to unravel the sinister motives of  a serial offender Yugandhar, who targets young fan girls of stars, which turns out to be more dangerous than she imagined.",0,0.929
OMG: O Manchi Ghost,21-06-2024,Telugu,Vennela Kishore,Nandita Swetha,Anup Rubens,"Four strangers brought together by chance in a police station believe that money is the ultimate solution to all their problems. When desperation and determination collide, they make a reckless decision to kidnap an MLA's daughter.",0,0.3768
Simbaa,09-08-2024,Telugu,Jagapati Babu,Anasuya Bharadwaj,Krishna Saurabh,"Environmental activist Purushottam Reddy, alias Simbaa, wages a battle against industrial pollution. Saving three lives sparks their gratitude journey, fueling a quest to bring justice against nature's adversaries.",0,0.2475
Maruthi Nagar Subramanyam,23-08-2024,Telugu,Rao Ramesh,Indraja,Kalyan Nayak,A father and son's life changes dramatically after their bank account is mysteriously credited with a large amount of money.,6.5,0.4704
35 - Chinna Katha Kaadu,06-09-2024,Telugu,Vishwadev Rachakonda,Nivetha Thomas,Vivek Sagar,"A young mother faces challenges when her son fails to secure passing marks in mathematics, inciting events that test the family's resilience and unity.",9,0.3741
Sundaram Master,16-02-2024,Telugu,Harsha Chemudu,Divya Sripada,Sricharan Pakala,"Social studies teacher Sundar is sent to an isolated mountainous village in search of a valuable item and to convince the locals to  join his constituency. However, things quickly go awry.",0,0.2291
Vidya Vasula Aham,17-05-2024,Telugu,Rahul Vijay,Shivani Rajashekar,Kalyani Malik,"Vasu and Vidya, both harbor a strong aversion to marriage, unexpectedly find themselves united in matrimony as fate intervenes, forced to explore the twists and turns of their newly married life.",0,0.3351
Prasanna Vadanam,03-05-2024,Telugu,Suhas,Raashi Singh,Vijai Bulganin,"A fatal accident leaves Surya afflicted with face blindness and an inability to recognize voices. When he witnesses the horrific murder of Amrutha, circumstances plunge him into the depths of a criminal plot.",8.25,0.3643
Honeymoon Express,21-06-2024,Telugu,Tanikella Bharani,Hebah Patel,Kalyani Malik,"Eeshan and Sonali, a recently married young couple,find themselves at a crossroads in their relationship, facing problems that lead to a painful separation. Unable to rekindle magic even after therapy from counselors, the couple decide to seek help from an old couple radiating  unwavering romantic energy, whom they meet on the road, leading to a strange, yet interesting journey.",0,0.2095
S.I.T Special Investigation Team,10-05-2024,Telugu,Arvind Krishna,Natasha Doshi,Varikuppala,"ACP Partha Saradhi investigates the murder of a billionaire's wife, Navya and arrests her husband, Rahul. Soon, the case takes a turn when secrets about Navya's past and family are revealed.",0,0.2675
Bhamakalapam 2,16-02-2024,Telugu,Pradeep Rudra,Priyamani,Prashanth R Vihari,"A wealthy hotelier disrupts Anupama's life. In retaliation, she puts together an imperfectly perfect team to pull off an elaborate heist at his luxurious hotel during a culinary competition.",6.8,0.2288
Rush,13-06-2024,Telugu,Ravi Babu,Daisy Bopanna,S.S. Rajesh,"Set in the backdrop of a single day, A retired Police officer goes on a journey to fight against a world of odds to safeguard her family and bring back her husband from falling prey to one of the least known yet a burning scam.",0,0.6033
Sheesh Mahal,14-02-2024,Telugu,Rahul Ramakrishna,Prerana Sadhu,Vivek Sagar,"An indie film which revolves around the Children’s Film Festival happening in Hyderabad. At the heart of the story are four characters whose lives are connected by the film festival. Fakeer, a nine-year-old rag-picker; Ramakrishna, a documentary filmmaker; Lavanya, a teenage girl; and Feroze, a canteen supervisor.",0,0.2009
Drinker Sai,27-12-2024,Telugu,Srikanth Iyengar,Aishwarya Sharma,Sri Vasanth,"Heartbroken and spiraling into alcoholism, a jilted lover desperately pursues his former muse, unwilling to accept their relationship's end.",0,0.2698
Average Student Nani,02-08-2024,Telugu,Rajiv Kanakala,Jhansi,Karthik Kodakandla,"Average student nani learns to conquer love, fights and family turbulence in his four years of college life",0,0.2304
Masthu Shades Unnai Ra,23-02-2024,Telugu,Abhinav Gomatam,Vaishali Raj,Sanjeev Thomas,"Manu, an artist, is on a mission to get noticed again after advanced printing technology shows up and steals his spotlight. He's trying out modern tricks to be more efficient. Will he make it?",8,0.2844
Raju Yadav,24-05-2024,Telugu,Getup Srinu,Ankitha Karath,Harshavardhan Rameshwar,"As a victim of medical negligence, Raju Yadav's  life takes a dramatic turn after an accident, resulting in a rare facial disorder that forces him to smile constantly. This condition complicates his everyday life and romantic aspirations, especially his love for Sweety.",0,0.1811
Sarkaaru Noukari,01-01-2024,Telugu,Tanikella Bharani,Mani Chandana,Sandilya Pisapati,"In the year 1996, the entire nation was politically facing a serious issue. In addition, the country was suffering from another dangerous problem. In this scenario, a Government Employee took up the responsibility.",0,0.2986
Ramnagar Bunny,04-10-2024,Telugu,Muralidhar Goud,Richa Joshi,Ashwin Hemanth,"Reckless 21-year-old Bunny squanders his father's savings and juggles relationships. After a wake-up call, he faces a tough choice between love and responsibility in this Light-Hearted, emotional journey.",0,0.2129
Thalakona,29-03-2024,Telugu,Ajay Ghosh,Apsara Rani,Subash Anand,"Sara, a model, is selected for an Asian Beauty Contest. The same night she has a party with friends and has a clash with the Minister's brother. To avenge, Minister sets out to kill her.",0,0.1991
Sriranga Neethulu,11-04-2024,Telugu,Suhas,Ruhani Sharma,Ajay Arasada,Follows three characters from diverse backgrounds in their mid twenties. How consequences arise because of their flaws and what struggles they go through?,0,0.3878
Game On,02-02-2024,Telugu,Kireeti Damaraju,Neha Solanki,Abishek AR,A loser enters into a real time game to win which leads him to explore challenges and brings out the hidden secrets from his past.,0,0.3282
Hide N Seek,20-09-2024,Telugu,Sumanth,Tejaswi Madivada,Lijo K Jose,"When a chilling pattern emerges, Vaishnavi's relentless pursuit of justice leads her to uncover a sinister pattern connecting the seemingly unrelated murders. Anonymous Warnings As the investigation intensifies, Vaishnavi receives another cryptic file, predicting yet another murder on the horizon. Race Against Time Racing against the clock, Vaishnavi follows leads to the latest crime scene, discovering an unimaginable tragedy that shatters Shiva's world. With every twist and turn, the narrative spirals into a labyrinth of hidden motives, hidden alliances, and buried secrets.",0,0.3222
Dear Nanna,14-06-2024,Telugu,Surya Bhagawan Das,Yashna Chowdary,Gifton Elias,"A touching tale of a father, Ravi, who hopes his son Surya will take over the family pharmacy. But Surya's passion lies in the culinary arts. How do their conflicting aspirations shape their relationship?",0,0.193
Pailam Pilaga,20-09-2024,Telugu,Sai Teja Kalvakota,Janaki,Yashwanth Nag,"In Kothula Gutta, Shiva dreams beyond his village. When love and fate intertwine, an epic journey of challenges and redemption unfolds.",0,0.1377
Theppa Samudram,19-04-2024,Telugu,P. Ravi Shankar,Kishori Dhatrak,Peddapalli Rohith,"Set in Theppa Samudram village, Vijay, An auto driver, is head over heels for crime reporter Indu. SI Ganesh is responsible for handling cases of missing school girls. Will they be able to find the missing girls and uncover the culprit behind their disappearance?",4,0.1758
Oka Manchi Prema Katha,19-12-2024,Telugu,Samuthirakani,Rohini Hattangadi,K M Radha Krishnan,"A 50-year-old corporate executive battling depression finds healing and redemption through reconnecting with her 80-year-old mother, discovering that parental love can restore what ambition has broken.",0,0.1733
Uruku Patela,07-09-2024,Telugu,Tejus Kancherla,Khushboo Choudhary,Pravin Lakkaraju,"Patela, a midwit  finds himself entrapped in a maze of love and deceit from a highly educated Akshara whom he loves but  she is a phantom with an ulterior agenda trying to have him killed.",0,0.1558
Antheema Theerpu,21-06-2024,Telugu,Amit Kumar Tiwari,Sai Dhanshika,Saluri Koteswara Rao,,0,0.1864
Vyooham,02-03-2024,Telugu,Ajmal Ameer,Manasa Radhakrishnan,Balaji,Revolves around the sudden circumstances which rose around the sudden death of YSR and the subsequent plots which were weaved by various concerned.,0,0.1303
#Lifestories,14-09-2024,Telugu,Rajsekhar Aningi,Deviyyani Sharma,Vinnu,"LifeStories is a film about 6 short stories taking the audience through the lives of the protagonists. Oscillating between joy, companionship, loneliness, camaraderie, guilt and unadulterated love.",5,0.0832
Raajadhani Files,15-02-2024,Telugu,Akilan,Vani Viswanath,Mani Sharma,Based on the conflict of the farmers fighting with the government after selflessly giving their land to build the states capital.,0,0.0986
Pekamedalu,19-07-2024,Telugu,Vinoth Kishan,Anusha Nuthula,Smaran Sai,"Young married couple from heartlands face ideological divide. Varalakshmi, grounded homemaker values steady income. Laxman, jobless husband seeks shortcuts for entrepreneurial dreams.",7,0.2131
Nindha,21-06-2024,Telugu,Varun Sandesh,Q. Madhu,Santhu Omkar,Follows six murder case suspects who get kidnapped and an officer's quest to find the truth,0,0.1616
Dheera,02-02-2024,Telugu,Mirchi Kiran,Neha Pathan,Sai Karthik,"Things get messy when Ranadheer, a professional driver gets hired by a group of doctors to transport a patient from Vizag to Hyderabad by road.",0,0.1055
Viraaji,02-08-2024,Telugu,Varun Sandesh,Pramodini Pammi,Ebenezer Paul,"A stand-up comic, gynecologist, hotel manager, police officer and a drug addict, among others reach an abandoned mental asylum by a mysterious host, who informs them that they would all be dead by dawn for their past sins and proceeds killing. Will they live to see another day?",0,0.1506
