Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Arul,07-05-2004,Tamil,Vikram,Jyothika,Harris Jayaraj,"Arul, who works in a mill, is the youngest of four brothers in a family of goldsmiths. Once, Arul's brother stole a chain due to financial circumstances. As Arul had taken the blame for it, he was labelled as a ""thief"" and seen as a black sheep by his father. Thus, he vows never to make a gold ornament ever again. Kanmani, who moves into the opposite house, begins by playing tricks on him, but eventually falls for his character. Arul doesn't believe in love, and keeps his distance from her. One day, when Arul's father scolds him in the temple,",6.5,0.6087
Madurey,29-08-2004,Tamil,Vijay,Sonia Agarwal,Vidyasagar,"A vegetable vendor takes care of an elderly woman and her two young daughters, but he has a dark past that wants to catch up with him.",4.733,0.4489
Arasatchi,22-09-2004,Tamil,Arjun Sarja,Lara Dutta,Harris Jayaraj,Siddharth has suffered at the hands of corrupt lawyers and decides to kill all lawyers who help criminals evade the law. He doesn't even refrain from going against a lawyer who turns out to be family.,6,0.5483
Azhagiya Theeye,30-07-2004,Tamil,Prasanna,Navya Nair,Ramesh Vinayagam,Azhagiya Theeye movie revolves around Chandran (Prasanna) is approached by a girl Nandhini (Navya Nair) to break her proposed marriage with a software engineer Aravind (Prakash Raj) from USA. She is forced by her father who is a thug (Pyramid Natarajan) to marry this guy. Later Chandran hatches a plan by which he meets Aravind at a restaurant and tells him that Nandhini is madly in love with him.,8.5,0.3791
Aayitha Ezhuthu,21-05-2004,Tamil,R. Madhavan,Meera Jasmine,A.R. Rahman,"A goon, who dreams of making it big in life, a student leader, who strives to keep politicians away from college election and a third guy who wants to settle abroad. Their lives change after an incident on a bridge.",7.1,0.6529
Kudaikul Mazhai,03-09-2004,Tamil,R. Parthiban,Madhumitha,Karthik Raja,"An autorickshaw driver bumps into a beautiful young woman at a coffee shop, who seems to be smitten by him. He does not take her seriously at first, but finds his whole world turned upside down when he falls for her.",6.2,0.3598
Perazhagan,16-04-2004,Tamil,Suriya,Jyothika,Yuvan Shankar Raja,A hunchbacked phone booth operator loves a blind street dancer and wants to help her regain her sight. His lookalike is a constable in love with the commissioner's daughter.,6.059,0.3586
Attagasam,12-11-2004,Tamil,Ajith Kumar,Pooja Umashankar,Bharathwaj,"Twin brothers Jeeva and Guru are separated in childhood by tragedy and fate. When their paths cross years later—one a humble driving instructor, the other a feared gangster—their identities collide, leading to a tale of revenge, redemption, and the enduring bond of family.",5.5,0.6183
Dreams,01-11-2004,Tamil,Dhanush,Parul Yadav,Bharathwaj,"A young man is spoilt to the hilt by his father due to which he leads a wayward life. At one point in time he finds love and reforms, hopefully for the best. But destiny has other plans in store.",0,0.3835
Udhaya,28-03-2004,Tamil,Vijay,Simran,A.R. Rahman,"Udhayakumar and Vasanthi are collegemates and they fall in love. But soon he comes to know that she is engaged to be married. After he moves to Chennai and finds a job as a reporter at a magazine. He tries to fight for social change. In the process , he unknowingly gets to know a group of unsavoury characters who promise to help him in his goals. They frame him up. One day Udhaya is arrested for a crime involving a terrorist plot which he is not responsible. The movie is about how Vasanthi fights to prove his innocence and to get him out from behind bars.",5.1,0.446
Kaadhal,17-12-2004,Tamil,Bharath Srinivasan,Sandhya,Joshua Sreedhar,"Murugan is a diligent scooter mechanic in Madurai, whose life goes on smoothly until a rich schoolgirl named Aishwarya sets her eyes on him. The infatuation reaches dangerous levels when she coaxes Murugan to take her away from the clutches of her family, which has other plans about her future.",6.9,0.3274
Chellamae,10-09-2004,Tamil,Bharath Srinivasan,Reema Sen,Harris Jayaraj,A young man follows his newlywed neighbour from Chennai to Goa when she moves there with her husband. He ends up kidnapping her when his obsession takes a drastic turn.,5.682,0.4542
Aai,01-12-2004,Tamil,R. Sarathkumar,Namitha,Srikanth Deva,Aei movie begins with Sakthivel (Sarath Kumar) selling electrical accessories along with his friend Palani (Vadivelu) leading a peaceful life at Palani. He comes across Anjali (Nameedha) and falls in love with her.Sakthivel's past is made to unfold in a flashback. He is a military officer who joins his friend Mani (Kalabhavan Mani) on a vacation. The duo decides to reform the society and cleanse the police department by taking as hostage a few corrupt police officers.,4.125,0.3259
Vaanam Vasappadum,16-04-2004,Tamil,Karthik Kumar,Revathi,Mahesh Mahadevan,"Karthik, a young lawyer falls in love with Poongothai, daughter of a businessman Vijayakumar. Vijayakumar and Poongothai's sister run a Multi-level marketing and are imprisoned for false accusations. Karthik brings Poongothai to his parents and seeks the permission from them – Nasser, a speech impaired person and Revathy, his mother. Karthik and Poongothai eventually get married after his parents consent.",0,0.415
Super Da,25-06-2004,Tamil,Ramki,Sindhuri,Deva,"Kathirvel comes to the city to live with his friend Subramani. While Reshma is a soft-spoken college student, her mother Gangamma is an heartless lady rowdy. Rahul, a college student, falls in love with Reshma at the first sight. Reshma also loves him but to save Rahul's life, she tries to avoid him. Finally, Reshma accepts his love. Gangamma, knowing their love affair, hurts heavily Rahul in front of Kathirvel and Subramani and they reached Rahul to the nearby hospital. Reshma insults Kathirvel for being passive during the attack and Kathirvel tells his tragic past to Reshma. In the past, Kathirvel was in love with Reshma's sister Meenakshi. They So Gangamma tried to kill Kathirvel but Meenakshi intervened and was accidentally by her mother. Before her death, Kathirvel promised Meenakshi to not kill her mother. Kathirvel is now determined to unite the lovers. What transpires later forms the crux of the story.",0,0.4021
Sullan,23-07-2004,Tamil,Dhanush,Sanghavi,Vidyasagar,A man is forced to fight back when a moneylender goes after his family and friends.,4.9,0.5298
Manathil,16-07-2004,Tamil,Karthik Muthuraman,Kausalya,Bharani,"Manathil movie revolves around Shiva, Agni (Both are Karthik) and",0,0.371
Gajendra,22-09-2004,Tamil,Vijayakanth,Laya,Deva,"Gajendra is the remake of  Telugu film Simhadri and was later dubbed in Hindi as Return of Khuda Gawah. Gajendra (Vijayakanth), an orphan, is adopted and grows up under Azhagarsamy's (Sarath Babu) family care. Azhagarsamy considers him like his own son. Kasthuri (Flora), Azhagarsamy's granddaughter, falls in love with Gajendra. Gajendra takes of a mentally ill girl called Indhu (Laya). The rest of the story is about why he took care of her.",4,0.4858
Kovil,14-01-2004,Tamil,Silambarasan,Sonia Agarwal,Harris Jayaraj,"Shaktivel and Angel, who belong to rival villages, fall in love with each other. However, as Angel's father is unhappy with her choice of groom, he forces her to become a nun.",5.4,0.2396
Engal Anna,15-01-2004,Tamil,Vijayakanth,Namitha,Deva,"Prabhakar and Bhavani are deeply in love with each other. However, lovers turn enemies when Prabhakar's father is falsely accused of killing Bhavani's father.",5.1,0.2905
Giri,10-01-2004,Tamil,Arjun Sarja,Reema Sen,D. Imman,A man protects his best friend's widow and her children from a lot of criminal outlays who have murdered their father,5.3,0.4187
Maha Nadigan,03-12-2004,Tamil,Sathyaraj,Namitha,Deva,"Starting as an extra, Sathya shrewdly paves his way up to stardom as a leading hero. His ever-increasing popularity also leads him to joining an upcoming political party.",0,0.3868
Neranja Manasu,08-11-2004,Tamil,Vijayakanth,Manorama,Karthik Raja,"The villagers of Suriyakudi believe that young Ayyanar will be their saviour. He soon gets Sivanandi imprisoned for killing his own father, and years later, Sivanandi returns to kill him.",3.5,0.3066
Aethiree,23-04-2004,Tamil,R. Madhavan,Sadha,Yuvan Shankar Raja,"Subramani poses as a criminal to evict bachelor tenants from a Brahmin's house, but ends up helping one of them to kidnap his lover from her marriage. However, he faces trouble when he kidnaps the wrong girl.",4.667,0.2949
Gambeeram,06-04-2004,Tamil,R. Sarathkumar,Laila,Mani Sharma,"A fearless police officer crosses swords with a local politician, and in the fight, he loses his wife. Unabated and with more power, he rises again to take on ruthless politicians.",5,0.2858
Jore,12-11-2004,Tamil,Sathyaraj,Gajala,Deva,"Sabapathy (Sathyaraj) is a widower cinema theatre owner and a school owner, he treats his son Sakthi (Sibiraj) like his friend. Sakthi falls in love with Shalini (Gajala) the daughter of, a corrupt politician, Lingam (Kota Srinivasa Rao). Vijay (Ramana) clashes against Sakthi at the college election and Sakthi wins it. Lingam, Vijay's father, enters in the conflict. After some fights, Sakthi kills Lingam and Vijay.",6,0.3562
Kannadi Pookal,14-07-2004,Tamil,R. Parthiban,Kaveri,S A Rajkumar,Kannadi Pookal,0,0.3827
Pudhukottaiyilirundhu Saravanan,14-01-2004,Tamil,Dhanush,Mayoori,Yuvan Shankar Raja,"Saravanan comes to Singapore for a job but lands in trouble, loses his passport and is on the run. Desperate to get back home, he accepts the job of taking a girl to India in return for a hefty sum.",4.8,0.2596
Chatrapathy,03-02-2004,Tamil,R. Sarathkumar,Nikita Thukral,M.M. Keeravaani,"Chatrapathy movie tells the story of Saravanan(Sarathkumar) who works as the bus driver for a ladies college and Nikitha, one of the college students, has fallen for him. When four goondas belonging to a caste-based political party get off easy after causing the death of a young woman, Saravanan takes justice into his own hands and kills them.Eventually we learn of his past as Chatrapathi, a decorated major in the army and the reason behind his enmity with Chakravarthy(Mahadevan), the leader of the same political party.",5,0.2808
Adhu,15-10-2004,Tamil,Abbas,Sneha,Yuvan Shankar Raja,"Meera, a blind woman who plays the violin as part of a blind orchestra at a church, is joyous when she gets back her eyesight as a result of an eye transplant. But her joy is shortlived as she soon starts having visions of the ghostly image of a woman, that seems to follow her around. Her psychiatrist Arvind(Arvind), who is also in love with her, is initially skeptical but strange happenings convince him otherwise and he begins to help her understand whats behind her visions.",0,0.3293
Adi Thadi,05-03-2004,Tamil,Sathyaraj,Rathi Arumugam,Deva,"Tirupati (Sathyaraj) is a criminal who commands respect from state heads like the CM. He hates women and remains a bachelor even at the age of 50. A naughty college student Priya (Rathi) grabs Tirupati's attention though a beauty contest, and there he falls in love with her and proposes to her. Then, Priya's life turns to disaster",5,0.4027
Kangalal Kaidhu Sei,20-02-2004,Tamil,Vaseegaran,Priyamani,A.R. Rahman,John Vaseegaran is a young man who ranks fifth richest millionaire in India and 30th on the international level. The plot opens in a graveyard where Vaseegran's parents' funeral takes place. He is not disturbed by the demise of his parents as he had not been showered with any affection by them instead concentrated only on making money. A lady of his community expresses her condolence to him and leaves. While getting into her car she finds her diamond ring is missing and screams; the lost ring is in Vaseegaran's pocket.  Vasee inherits the huge property of his parents and becomes the chairman of 32 companies in his twenties. Though rich he seeks true motherhood affection. He imagines his dream girl and names her Cinderella. He is a Kleptomaniac. He consults his family doctor for a solution. The doctor instructs him to get into love.,7.5,0.2733
Thendral,05-02-2004,Tamil,R. Parthiban,Uma Shankari,Vidyasagar,"Thendral is a 2004 Tamil film directed by Thangar Bachan. The film stars Parthiban, Uma, Ranjani and Swathika in lead roles.",6,0.278
Jai Surya,17-12-2004,Tamil,Arjun Sarja,Laila,Deva,"Based in Kancheepuram, Surya/Arjun makes a living as a con-man on the North Zone, and is assisted by his girlfriend, Baby; while the South side is presided over by Pashupati. When a Kolkata-based contractor hires the latter to kill District Collector Jaianand/Kishan, Surya decides to defend him - this results in his finding out that Jaianand is his look-alike. Jaianand's terrified fiancée, Shanupriya, then hires Surya to not only protect but also impersonate Jaianand - a move that will drastically change everyone's lives - especially when Kishan refuses to let anyone take his place",6,0.1502
Birth,16-12-2004,Tamil,Arun Vijay,Priyanka Upendra,Bharathwaj,An Angry Young Man Is Deeply Affected By The Sufferings Of His Friends Who Struggle To Find A Job. This Leads Him To Lash Out Against The Corrupt Society.,0,0.2169
Sinthamal Sitharamal,14-04-2004,Tamil,Abbas,Nanditha Jennifer,Bharani,"Sinthamal Sitharamal Cast: Abbas, Nadhitha Music: Barani Year: 2004",0,0.2593
Arivumani,10-08-2004,Tamil,Murali,Meera Vasudevan,Janakiraj,"A Carefree Youth Arivumani (Murali) loses his wife in an accident, Later Finds a Child 'Ice Kutti' and takes care of her, what all he went through and how he solved the child's issues forms the rest of the story.",0,0.0985
Oru Murai Sollividu,01-10-2004,Tamil,Yugendran,Sunitha Varma,Bharathwaj,,0,0.0566
