Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Nala Damayanthi,03-07-2003,Tamil,R. Madhavan,Geethu Mohandas,Ramesh Vinayagam,"A village cook Ramji goes to Australia to become a chef at a multi-millionaire Indian's home. Unfortunately, the millionaire dies of indigestion the day Ramji arrives, leaving him jobless with an expired visa. Desperate to stay and earn, he starts working illegally as a cook, but to stay on, he needs to get legal. A solution comes up when Damayanthi, a free-spirited biker, agrees to marry the docile cook for a price.",7.5,0.8621
Dhool,15-01-2003,Tamil,Vikram,Jyothika,Vidyasagar,"Arumugham is an uneducated, good hearted, helpful village hick. Easwari is his childhood friend. A chemical factory in the village pollutes the local river and when all attempts to stop the factory waste from going to the drinking water falls flat, the villagers decide to send Arumugham to Chennai and meet the concerned minister who has won from their constituency. He sets out for the city with Easwari and her grandmother and they stay with Arumugham's friend and gang.",5.9,0.7231
Saamy,05-05-2003,Tamil,Vikram,Trisha Krishnan,Harris Jayaraj,"A policeman accepts bribes from corrupt politicians and local thugs to help them in their illegal work. However, he decides to correct his mistakes after he falls in love with a woman.",6.4,0.6044
Lesa Lesa,16-05-2003,Tamil,Shaam,Trisha Krishnan,Harris Jayaraj,"Chandru's grandfather is going to visit him but Chandru has spent all his money. So he requests his wealthy friend, Rakesh, to pose as the owner of all the riches till his grandfather stays with him.",6.8,0.6171
Pithamagan,24-10-2003,Tamil,Vikram,Sangeetha Krish,Ilaiyaraaja,"A young orphan grows up in a graveyard and is devoid of any human feelings; when he leaves the cemetery and meets people, he experiences emotions for the first time.",7.4,0.549
Joot,19-12-2003,Tamil,Srikanth,Meera Jasmine,Vidyasagar,"Eashwaran, a man from a small village, moves to his brother's house in Chennai with his ailing father. However, his life turns upside down when his brother incurs the wrath of a local thug.",0,0.5432
Kaakha Kaakha,01-08-2003,Tamil,Suriya,Jyothika,Harris Jayaraj,"After a police team kills his brother, a drug-dealing gangster vows to kill the entire team and their respective families.",7.456,0.6303
Anjaneya,05-05-2003,Tamil,Ajith Kumar,Meera Jasmine,Mani Sharma,"DCP Paramaguru is an efficient police officer who fights with the scum of the society. He later masquerades as a thief to infiltrate into the underworld. The bad guys are surprised to find that Paramguru is the DCP, out to get them. So they all gang up against him. In this process a thrilling encounter takes place between the good and the evil. Paramaguru is helped in his fight against injustice by Divya who falls in love with him.",2.5,0.5891
Kadhaludan,13-02-2003,Tamil,Murali,Devayani,S A Rajkumar,"Kadhaludan is a 2003 Tamil film directed by Rajakumaran. The film stars Murali, Devayani, Abbas and Ramesh Khanna in lead roles.",0,0.5927
Vaseegara,15-01-2003,Tamil,Vijay,Sneha,S A Rajkumar,"Bhupathi's father sends him to live under the guidance of his best friend, Viswanath, and find a job. He gets close to the family and falls in love with Viswanath's daughter, who is already engaged.",6,0.7952
Jayam,03-03-2003,Tamil,Ravi Mohan,Sadha,R. P. Patnaik,"Sujatha falls in love with Ravi even though she is betrothed to Raghu. When Raghu learns about the relationship, he tries to harm Ravi and does everything in his capacity to marry Sujatha.",6.6,0.5898
Pop Carn,24-01-2003,Tamil,Mohanlal,Simran,Yuvan Shankar Raja,"Popular music director Vikramaditya returns from a long sabbatical to work with a young music troupe and falls in love with a fusion dancer Jamuna. The two marry but fall apart due to their clashing artistic egos. Vikraman's daughter Megha attempts to re-unite her father and mother, but fails.",5,0.3842
Pallavan,28-02-2003,Tamil,Manoj Bharathiraja,Rathi Arumugam,Vidyasagar,"Pallavan, a happy go lucky college student cum ruffian falls in love with Meena during one of his bus journeys to college. But she is in love with Pallavan's younger brother, who does not have the guts to express his love. Pallavan does not realize that his dream lover is his brother's secret object of love!  Another twist is that Meena is a minister's daughter and has a twin sister. What transpires later forms the crux of the story.",0,0.4849
Unnai Charanadaindhen,19-09-2003,Tamil,Venkat Prabhu,Meera Vasudevan,S. P. Balasubramaniam,,0,0.3205
Thiruda Thirudi,05-09-2003,Tamil,Dhanush,Chaya Singh,Dhina,"Vasu is a prankster who whiles away his time teasing girls and getting scolded by his father. But when one of his pranks results in his brother getting jailed, he decides to turn over a new leaf.",6.1,0.4286
Whistle,04-07-2003,Tamil,Vivek,Sherin Shringar,D. Imman,"A young girl commits suicide after she is ragged in college. Soon after that, a series of mysterious murders take place in the college. Many believe that this might be the doing of a ghost.",6.8,0.5353
Three Roses,27-09-2003,Tamil,Vivek,Jyothika,Karthik Raja,"When Charulatha, Nandhu and Pooja return from abroad, they find out that their friend has been arrested for travelling on a fake passport. After learning that she is innocent, they decide to help her.",2,0.3342
Kadhal Kirukkan,25-12-2003,Tamil,R. Parthiban,Richa Pallod,Deva,"Kadhal Kirukkan is a 2003 Tamil film directed by Sakthi Chidambaram. The film stars Parthiban, Richa Pallod, Vineeth and Vadivelu in lead roles.",7,0.4691
Thennavan,15-08-2003,Tamil,Vijayakanth,Kiran Rathod,Yuvan Shankar Raja,"Thennavan, a successful bureaucrat, is appointed as the Chief Election Commissioner of the country by the Prime Minister himself. But his radical plan to fix the electoral system goes wrong.",2.5,0.391
Punnagai Poove,20-04-2003,Tamil,Nandha,Kaveri,Yuvan Shankar Raja,"Outgoing Meera and shy Nithya are best friends since childhood. They share an apartment together in an expansive complex. One day, handsome Venkat moves in with his grandparents, and Meera is smitten She starts to make anonymous calls to him, and he finds himself falling in love with her. A friend suggests that he use caller ID to locate her, which he does. At that time, Meera hands the phone to Nithya to run an errand. Nithya is the face he sees holding the phone, and despite being engaged to Shakti, she likes him too.....",6,0.4649
Parthibhan Kanavu,23-05-2003,Tamil,Srikanth,Sneha,Vidyasagar,"Parthiban, a young marketing executive, discovers that the woman he has fallen in love with is the same one that his parents want him to marry, but, he learns an unexpected truth.",6.1,0.2776
Anbe Anbe,01-05-2003,Tamil,Shaam,Sharmilee,Bharathwaj,"Anbe Anbe is a Tamil Family Drama Film. Nambiar and his wife Manorama head a large family with their two sons, one daughter and their spouses and children. Shaam, one of their grandsons, is loved by all while Yugendran, who works in the city, is the black sheep of the family. Shaam and Sharmili, Nambiar's grand daugther fall in love but it soon develops into a love triangle when Yugendran starts believing Sharmili is in love with him and so falls for her too.",6.5,0.399
Kadhal Sadugudu,13-04-2003,Tamil,Vikram,Priyanka Upendra,Deva,"Kadhal Sadugudu is a love-comedy movie directed by the director Durai of Mugavari fame. It stars Vikram and Priyanka Trivedi in the lead roles, with Prakash Raj in the supporting role of Priyanka's father. It flopped miserably at the box-office.The film starts off with Prakash Raj, and how he's an important man in the village. when the temple festival starts,Kausalya(Priyanka) goes to her grandpa's house to celebrate. there she meets Suresh(Vikram) and they fall in love.",6.1,0.3024
Diwan,10-10-2003,Tamil,R. Sarathkumar,Kiran Rathod,S A Rajkumar,"Raghavan (Sarathkumar) and Velu (Vadivelu) work as cooks in a non-veg hotel. Raghavan loves Geetha (Kiran) who is the daughter of a rich man (Vijayan), but her father is against this love and insults him as a poor man. Raghavan challenges that he will be rich in a year. There is a subplot in the story, for Meenakshi (Sharmili), a daughter from a rich family; she is the apple of the eye of the family. Meenakshi ran home with her lover Raju, who worked as a driver to her house. He tells that his friend Dinesh will help them. However, Raju escaped because he saw a bad dream where he is killed by her family as if it will happen in reality. Due to that he vanishes. Raghavan understood her plight and helps her.",6,0.2248
Ramachandra,15-01-2003,Tamil,Sathyaraj,Abhinaya Sri,Deva,"Due to his honesty and refusal to meet the demands of those in power, inspector Ramachandran is often transferred from one town to another. Soon, he finds himself in an area that is highly terrorised.",0,0.3235
Yes Madam,21-02-2003,Tamil,Prabhu,Manorama,Bharani,"Although Sivaram is against marriage, he ends up marrying Gayatri. When Sumati and her son move into the house opposite Sivaram's house, Gayatri is shocked to learn that she is Sivaram's first wife.",7,0.3262
Parasuram,05-05-2003,Tamil,Arjun Sarja,Kiran Rathod,A.R. Rahman,"An underground terror group led by a mysterious proxy Akash recruits unemployed youth and turns them into suicide bombers. Asst. Commisioner of Police Parashuram decides to take the case (and the film) into his own hands in a fit of patriotic fervour. In a subsequent fit of wisdom, he hides a key witness at the home of his flaky fiancee, thereby endangering both and his anti-terror mission in general",6,0.325
Alai,08-07-2003,Tamil,Silambarasan,Trisha Krishnan,Vidyasagar,"Aadhi and Meera are in love. During their friend's marriage in his village, they intervene and help him marry the girl he loves, against the wishes of his parents, resulting in dire consequences.",4.5,0.3695
Galatta Ganapathi,26-09-2003,Tamil,Pandiarajan,Vadivukarasi,Soundaryan,"Being a cop Ganapathi has troubles getting married. He eventually falls for Nandhini, but his mom demands dowry which results into conflicts. Will Nandhini stand by Ganapathi?",0,0.1936
Nadhi Karaiyinile,28-11-2003,Tamil,Rajan P Dev,Suvalakshmi,Sirpi,"Nadhi Karaiyinile (English: On the river shore) is a 2003 Tamil drama film, written and directed by Ponvannan. The film, which had an initial release at international film festivals with the title Jameela, stars Suvalakshmi, Rajan P. Dev and Ramji in the lead roles. The music for the film was composed by Sirpy and the film opened to positive reviews in November 2003, after several delays.",0,0.2079
Kurumbu,21-11-2003,Tamil,Allari Naresh,Nikita Thukral,Yuvan Shankar Raja,It is a triangular love story between three young teenagers. The story portrays how the hero finds his true love.,1,0.2907
Paarai,14-06-2003,Tamil,R. Sarathkumar,Meena,Sabesh,,7,0.1713
Kovilpatti Veeralakshmi,04-07-2003,Tamil,Sonu Sood,Simran,Adhithyan,A brave woman battles against intouchabilty is her village.,0,0.2318
Alaudin,15-08-2003,Tamil,Prabhu Deva,Ashima Bhalla,Mani Sharma,"A slum boy, who steals from the rich to help the poor, keeps scheming against a powerful man. After he finds a magical lamp, which the man had been seeking, he thwarts the man's attempts to abduct him.",5,0.2998
Sena,12-04-2003,Tamil,Sathyaraj,Charulatha,D. Imman,"Sena, a hard working man, works for a criminal named Masthan, to help his brother Arvind in becoming a lawyer. Problems arise when Arvind is killed by Masthan for raising his voice against him.",0,0.1724
Thithikudhe,03-03-2003,Tamil,Jiiva,Sridevi Vijayakumar,Vidyasagar,"Chinnu and Anuradha, two childhood friends who are in love with each other, are seperated at an early age. Years later, fate brings them together in an unexpected way.",7.5,0.2411
Eera Nilam,08-08-2003,Tamil,Manoj Bharathiraja,Nanditha Jennifer,Sirpi,"Doraisamy lives with his mother and his two sisters-in-law, tending their land while his brothers are off fighting with the military in Kashmir. A local girl is smitten with Doraisamy, and he takes a liking to her as well. Everything is wonderful at home when Doraisamy's brothers come back on leave, but all that is temporary, as his brothers are quickly called back to battle in Kashmir. What transpire later forms the crux of the story",0,0.2135
Anbu Thollai,14-02-2003,Tamil,Pandiarajan,Ravali,Soundaryan,"Singamuthu wants that he and his brothers marry girls who are sisters. However, Chinnathayi, his cousin, wants to marry him and decides to jeopardise all the marriage proposals that come his way.",0,0.1588
Ice,04-07-2003,Tamil,Vivek,Priyanka Upendra,Devi Sri Prasad,"Ice is a 2003 Tamil romantic film directed by R. Raghuraj. The film starred Ashok and Priyanka Trivedi in the lead roles, while Vivek and Mouli appeared in other pivotal role. The film produced by Joy Entertainment, had music scored by Devi Sri Prasad.",0,0.2132
