Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Sketch,12-01-2018,Tamil,Vikram,Tamannaah Bhatia,S. Thaman,"The fate of four friends, who work at a garage, witness drastic changes after they lock horns with a dreaded gangster in town",4.976,1.5712
Thaanaa Serndha Koottam,12-01-2018,Tamil,Suriya,Keerthy Suresh,Anirudh Ravichander,"Angered by the corruption that stopped him from becoming a CBI officer, a young man forms a gang who pose as CBI officers and raids the corrupt.",5.6,1.5498
Maari 2,21-12-2018,Tamil,Dhanush,Sai Pallavi,Yuvan Shankar Raja,"After falling off the radar for a few years, Maari is back in the fray doing what he does best: taking trouble by the horns and being a total bad-ass. This time around, he is facing off against a formidable opponent named Beeja, who would stop at nothing until he sees Maari's downfall.",5.5,1.3336
Lakshmi,24-08-2018,Tamil,Prabhu Deva,Ditya Bhande,Sam C S,"A school student, who is passionate about dance, sets out to join a national-level competition without her mother’s knowledge.",7.8,1.5144
Yemaali,02-02-2018,Tamil,Samuthirakani,Athulya Ravi,Sam D. Raj,"Yemaali is the story of Maali and his brother-from-another-mother, Aravind, and how they plan on killing Maali’s ex-girlfriend. They even call the ‘project’ Yemaali, a wordplay on both their names. But why do they want to kill this girl? Because she broke up with him, of course.",2.7,1.3084
Pyaar Prema Kaadhal,09-08-2018,Tamil,Harish Kalyan,Raiza Wilson,Yuvan Shankar Raja,"Two lovers, who are different in almost all ways, get into a live-in relationship. They go through tough times as their approach towards life do not match with each other's.",5.4,1.424
Tik Tik Tik,22-06-2018,Tamil,Ravi Mohan,Nivetha Pethuraj,D. Imman,"An asteroid, which is expected to hit Chennai and its surrounding places, poses a threat to the lives of around four crore people. A five-member team is sent by the Defence Space Division to space to stop the celestial body from hitting the planet.",5.269,1.2525
Kanaa,21-12-2018,Tamil,Sathyaraj,Aishwarya Rajesh,Dhibu Ninan Thomas,A woman who hails from a middle-class family background aims to excel in the competitive world of cricket with the help of her supportive father.,7.6,1.2763
Savarakathi,09-02-2018,Tamil,Ram,Poorna,Arrol Corelli,"A barber has a skirmish with a gangster on the road, and this encounter results in him running all over the city to save himself.",5.4,1.1682
Vishwaroopam II,09-08-2018,Tamil,Kamal Haasan,Pooja Kumar,Ghibran,RAW agent Wisam Ahmad Kashmiri prevents an al-Qaida terrorist from executing a massive attack on New York. He must now wade through further traps and conspiracies to thwart a new plot against three democratic nations.,5.466,1.2055
Kaatrin Mozhi,16-11-2018,Tamil,Vidharth,Jyothika,A. H. Kaashif,A housewife's life changes drastically after becoming a radio jockey for the city's biggest radio stations.,7.6,1.2143
Nimir,26-01-2018,Tamil,Udhayanidhi Stalin,Namitha Pramod,Darbuka Siva,"An amiable photographer in a small-town, who is nursing a breakup, unwittingly becomes embroiled in a street brawl that turns him into a man obsessed with revenge.",6.3,1.1426
Kalki,02-03-2018,Tamil,Kishore,Yasmin Ponnappa,Girishh Gopalakrishnan,A scientist trying to solve one of the universe's greatest puzzles begins a romance with a much younger colleague that's haunted by a dark secret.,4.7,1.0838
Andhra Mess,22-06-2018,Tamil,Bharat Raj,Thejaswini,Prashant Pillai,"Four criminals abscond with the money that they have stolen on a job, and end up in a remote village. Meanwhile, the gangster under whom they work is trying to trace their whereabouts.",3.3,1.0434
Saamy²,21-09-2018,Tamil,Vikram,Keerthy Suresh,Devi Sri Prasad,The son of Aarusaamy becomes a cop and takes on the criminal who murdered his parents.,3.3,1.0313
Abhiyum Anuvum,25-05-2018,Tamil,Tovino Thomas,Pia Bajpiee,Dharan Kumar,"They fell in love and swore to always be together, until a strange twist of fate reveals them to be more than just lovers. To what extent will they go to protect their love?",0,1.2203
Diya,27-04-2018,Tamil,Naga Shaurya,Sai Pallavi,Sam C S,The aborted child of a couple goes after her own family members who were responsible for separating her from her mother.,6.278,0.9565
Mannar Vagaiyara,26-01-2018,Tamil,Vimal,Anandhi,Jakes Bejoy,A care-free youngster lands in trouble when he helps his brother to win the lady of his life.,5.3,0.9361
Kadikara Manithargal,03-08-2018,Tamil,Karunakaran,Sherin Pilakkal,Sam C S,The struggles of a poor family forced to rent a house owned by a cruel landlord.,8,0.9733
Sollividava,09-02-2018,Tamil,Chandan Kumar,Aishwarya Arjun,Jassie Gift,"Two journalists, both working for two different news channels don't really like each other, but the equation between them changes when fate puts the two of them together in the warring backdrop of Kargil.",7,1.344
Imaikkaa Nodigal,30-08-2018,Tamil,Anurag Kashyap,Nayanthara,HipHop Tamizha Adhi,A CBI officer goes in search of a ruthless serial killer. Things get worse when the murderer targets the former and her family,6.977,1.0727
Kalavani Mappillai,06-11-2018,Tamil,Dinesh Ravi,Mirnaa,N. R. Raghunanthan,"A young man in order to marry the love of his life, he has to hide the fact that he can't drive from the girl's mother.",7.5,0.8212
Ghajinikanth,03-08-2018,Tamil,Arya,Sayesha Saigal,Balamurali Balu,A forgetful young man falls in love with a girl whose father hates his condition.,5.8,0.8037
Kalakalappu 2,09-02-2018,Tamil,Jiiva,Nikki Galrani,HipHop Tamizha Adhi,"An ex-minister tries to get back a laptop containing the details about his corrupt wealth , but his auditor blackmails him for money. Meanwhile, three young men, with their own problems, get involved in this.",4.5,0.8326
Tamizh Padam 2,12-07-2018,Tamil,Shiva,Iswarya Menon,N. Kannan,A stringent cop tries all the possible ways to nab a dreaded don who poses a big threat to the society.,6.026,0.8256
Bhaskar Oru Rascal,17-05-2018,Tamil,Arvind Swamy,Amala Paul,Amresh Ganesh,"Two children raised by single parents want to enjoy the happiness of a complete family. To achieve this, they try to unite their parents, but end up in trouble.",5.2,0.9132
Seethakathi,20-12-2018,Tamil,Vijay Sethupathi,Archana,Govindh Vasantha,A veteran theatre artist who lives for his art 'enters' the world of films. Can the film industry hold on to his inimitable artistry?,7.5,1.0419
Sandakozhi 2,18-10-2018,Tamil,Vishal Krishna,Keerthy Suresh,Yuvan Shankar Raja,Balu and his father have to protect a young man from a woman who has sworn vengeance on his entire clan.,4.8,0.981
Ezhumin,18-10-2018,Tamil,Vivek,Devayani,Ganesh Chandrasekaran,A few children who are adept in martial arts are kidnapped by a bunch of goons to stop them from participating in a sports competition. The kids use all their ability to save their lives,4,0.7195
Mercury,13-04-2018,Tamil,Prabhu Deva,Indhuja Ravichandran,Santhosh Narayanan,"Five friends, all affected in some way by a mercury poisoning incident are partying when a freak accident put them on a collision course with an entity that is in no mood to forgive their misgivings.",6.6,0.8088
Junga,27-07-2018,Tamil,Vijay Sethupathi,Sayesha Saigal,Siddharth Vipin,"A simpleton has to turn into a quirky, albeit miserly, don to save his legacy and his ancestral property, a movie hall.",5.8,0.7879
U Turn,13-09-2018,Tamil,Aadhi Pinisetty,Samantha Ruth Prabhu,Poornachandra Tejaswi,"When a flyover in the city becomes the hotbed of accidents, a young reporter decides to investigate the issue. Her quest for an answer would lead her into a web of intrigue, murder and mystery.",6.9,0.8189
Adanga Maru,21-12-2018,Tamil,Ravi Mohan,Raashii Khanna,Sam C S,"A sincere cop, who's suspended from the department for locking horns with a few influential people in the society, starts taking revenge against those who finished off his dear ones.",7.391,0.8169
Kolamavu Kokila,17-08-2018,Tamil,Yogi Babu,Nayanthara,Anirudh Ravichander,"A young woman takes up drug peddling to make money for the treatment of her mom, who has cancer.",6.7,0.8526
Vanjagar Ulagam,07-09-2018,Tamil,Guru Somasundaram,Anisha Ambrose,Sam C S,"A woman is murdered and her neighbour is picked up as a suspect. Meanwhile, a journalist believes he can use this murder to lure an elusive gangster, with help from the guy’s former accomplice.",4.8,0.6445
Kaala,07-06-2018,Tamil,Rajinikanth,Easwari Rao,Santhosh Narayanan,"Karikaalan consistently fights to keep the people of Dharavi, a slum in Mumbai, safe from the clutches of mighty politicians and the land mafia don, Hari Dhadha.",6.7,0.8007
Vidhi Mathi Ultaa,05-01-2018,Tamil,Rameez Raja,Janani Iyer,Ashwin Vinayagamoorthy,A youngster has a nightmare and gets the shock of his life when the events from the dream start happening in his real life.,4,0.7764
Seemaraja,13-09-2018,Tamil,Sivakarthikeyan,Samantha Ruth Prabhu,D. Imman,The heir of a royal family tries to save his land and villagers from a greedy man.,4.682,0.7677
Nota,05-10-2018,Tamil,Vijay Deverakonda,Mehreen Pirzada,Sam C S,"Sitting Chief Minister Vinodhan, who is facing imprisonment in an illegal assets case, makes his son, Varun the temporary CM until his return. The disinterested young man gradually wakes up to the sorry state of affairs and tries to bring in a change.",5.667,0.6111
Veera,16-02-2018,Tamil,Krishna Kulasekaran,Iswarya Menon,Leon James,"Two friends, who aspire to take control of things in their locality, face a series of issues when they take up an assignment involving kidnapping a politician’s daughter.",4,0.6084
Madura Veeran,02-02-2018,Tamil,Shanmuga Pandian,Meenakshi,Santhosh Dhayanidhi,"Durai returns to his village from Malaysia after 20 years in the pretext of getting married. However, his prime aim is to conduct jallikattu along with the panchayats of five neighbouring villages and fulfill his father's dream. Will he succeed?",6,0.7585
Mohini,27-07-2018,Tamil,Jacky Bhagnani,Trisha Krishnan,Mervin Solomon,A spirit takes revenge on a few people by entering into the body of its lookalike.,4.7,0.6431
Gulaebaghavali,12-01-2018,Tamil,Prabhu Deva,Hansika Motwani,Mervin Solomon,"A don sends three criminals to recover a treasure buried by his grandfather in a village. A fourth criminal joins the trio en route, and they decide to hoodwink the don and share the treasure between themselves.",5.7,0.6671
Merku Thodarchi Malai,24-08-2018,Tamil,Antony,Gayathri Krishna,Ilaiyaraaja,"Living on the borders of Kerala and Tamil Nadu, Rangasamy, a laborer just like his fellow sons of soils toils, hard-working at the spice plantations owned by landlords. He lives a happy life and wishes to own a piece of land and earn a living through farming. After years of struggle, his dream finally comes true when Chaako, a local politician helps him buy the land, however, he soon faces tougher challenges as he has to deal with corrupt and wealthy politicians.",7.5,0.6778
Iravukku Aayiram Kangal,11-05-2018,Tamil,Arulnithi,Mahima Nambiar,Sam C S,"Three strangers, who were cheated by a three-member fraud gang, hatch plan to take revenge on their leader, and go to his home around same time. All of them get the shock of their life when they find someone murdered at the home.",6.7,0.6304
Silukkuvarupatti Singam,21-12-2018,Tamil,Vishnu Vishal,Regina Cassandra,Leon James,A constable who prefers to mind his own business gets into a situation where he has to hide from a most-wanted gangster.,4.7,0.55
Thuppakki Munai,14-12-2018,Tamil,Vikram Prabhu,Hansika Motwani,L. V. Muthukumaraswamy,"Birla Bose, an encounter specialist's next assignment takes him to the holy city of Rameshwaram, where the greatest challenge of his career awaits for him.",4.8,0.5071
Semma Botha Aagatha,29-06-2018,Tamil,Atharvaa Murali,Mishti Chakravarty,Yuvan Shankar Raja,"After a night of binge drinking, a youngster decides to invite a call girl home on the advice of his friend. When the girl ends up dead in his apartment in his absence, he has to track down the person who could have murdered her.",4.75,0.5921
Goli Soda 2,14-06-2018,Tamil,Samuthirakani,Subiksha,Achu Rajamani,"The story revolves around the lives of three young friends, who struggle to establish themselves in the real world. They are working to make it big until they get caught up in a certain situation, only to get rescued by a common friend of 45-year-old.",6.1,0.5403
Iruttu Araiyil Murattu Kuthu,04-05-2018,Tamil,Gautham Karthik,Vaibhavi Shandilya,Balamurali Balu,A sexually-starved spirit traps two couples in a bungalow in Bangkok where they have planned to stay for a week. The spirit wants one of the two men to have sex with her. Can they manage to escape?,4.625,0.6817
Thodraa,07-09-2018,Tamil,Jaichandra Saravanak,Akshayaa Premnath,Uthama Raja,"Divya, a rich young woman, wishes to marry Shankar, a lower-middle-class man, but faces opposition from her family. After they elope, she struggles to gain her family's acceptance.",0,0.5399
Chekka Chivantha Vaanam,27-09-2018,Tamil,Arvind Swamy,Jyothika,A.R. Rahman,A bloody power struggle erupts between three brothers who are vying to take over the family business following the death of their father.,6.5,0.6538
Mr. Chandramouli,06-07-2018,Tamil,Gautham Karthik,Regina Cassandra,Sam C S,"Raghav, a professional boxer, finds himself in a fix when an unexpected turn of events gets him tangled in a battle between his passion, family and the love of his life.",4.2,0.6411
Kaathadi,23-02-2018,Tamil,Avishek Karthik,Sai Dhanshika,R. Pavan,"Two criminals try to kidnap a child from a rich family and ask for a hefty ransom in order to live a happy life. However, things do not go as planned for the kidnappers.",0,0.4497
Traffic Ramasamy,22-06-2018,Tamil,S. A. Chandrasekhar,Rohini,Balamurali Balu,"Social activist Traffic Ramasamy takes on the corrupt and powerful in his quest for justice. Can he succeed to bring them down, especially when they are keen to finish him off for good?",3,0.5682
Ticket,31-12-2018,Tamil,Raaghav,Lakshmi Priyaa,Navneet Sundar,"A crazy day spent literally between life and death gives nerdy, socially inept junior professor Avinash more than the adventure he dreamed of. Stumbling through the world between the living and the lead, could he make it alive?",10,0.5437
Naachiyaar,16-02-2018,Tamil,G. V. Prakash Kumar,Jyothika,Ilaiyaraaja,"A lady cop takes interest in the case of a pregnant minor girl and her lover. But there’s a twist in the case, and can she right a wrong, despite pressure from superiors?",5.5,0.4987
Asuravadham,29-06-2018,Tamil,M. Sasikumar,Nandita Swetha,Govindh Vasantha,"A stranger keeps threatening a man, promising him that he will kill him after a week. Who is the stranger and what is he after?",4.5,0.5733
Jarugandi,26-10-2018,Tamil,Jai Sampath,Reba Monica John,Bobo Shashi,"An ambitious youngster lands in trouble after making forged documents to earn money. A cop promises to let him go if he coughs up a huge sum, but the guy ends up kidnapping a girl, which makes things worse.",4.5,0.4759
Pakka,27-04-2018,Tamil,Vikram Prabhu,Bindu Madhavi,C. Sathya,A heart-broken girl who decides to commit suicide is saved by a person who is a look alike of the former’s lover,1,0.5368
Aan Devathai,12-10-2018,Tamil,Samuthirakani,Ramya Pandian,Ghibran,"A husband and wife, who are poles apart, go through a lean patch after they start living separately.",3.8,0.6123
Keni,23-02-2018,Tamil,R. Parthiban,Jaya Prada,M. Jayachandran,When severe drought strikes the village on the Tamil Nadu-Kerala border Indira fights to make the water accessible in the village.,3,0.5706
Raja Ranguski,21-09-2018,Tamil,Metro Shirish,Chandhini Tamilarasan,Yuvan Shankar Raja,"A police constable becomes the prime suspect in the murder of a woman. With the mysterious killer intent on making him the scapegoat, can he clear his name?",5.357,0.468
6 Athiyayam,23-02-2018,Tamil,Vinoth Kishan,Baby Sathanya,Sam C S,6 Athiyayam is an anthology that has 6 stories helmed by 6 different directors. All the stories are based on different genres and are penned in a manner that the movie caters to all the sections of the audience with different artists playing the lead. The stories are correlated and the climax of each story is revealed only in the finale that will keep you on the edge of your seat.,0,0.4289
Utharavu Maharaja,28-12-2018,Tamil,Udhaya,Kovai Sarala,Naren Balakumar,"A traumatic incident from his childhood has left Ravi, the son of a dhobi, with dissociative identity disorder. One day, after a night of inebriation, he wakes up to realise that he was out for a month! And, he starts hearing a voice in his head — from a king, no less — commanding him to act as it wishes. Meanwhile, a businessman claims that Ravi, as Vasu, robbed him off Rs 400 crore. What is happening to Ravi, and how does Arun Bose, a doctor, fit in this bizarre tale?",0,0.4485
Aaruthra,31-08-2018,Tamil,Pa. Vijay,Meghali Meenakshi,Vidyasagar,"Shattered by his sister’s cruel murder, a sculptor awards death punishments to those who are behind the brutal act in different ways",1,0.4053
Merlin,23-02-2018,Tamil,Lollu Sabha Jeeva,Ashwini Chandrashekaran,Ganesh Raghavendra,"An upcoming director wants to concentrate on the script that he is working on and wants to make a name. But he never gets any peace because he lives with a roomful of roommates who are so loud and brash all the time that he cannot concentrate on his work. So he comes up with a story of a ghost, who is an actress and haunts their place. The spirit soon comes to life and has an eerie resemblance to Marilyn Monroe. It turns their life upside down and instead of this apparition helping the director; it distracts him more than ever. He loses all his focus and is not able to complete his script, thereby unable to fulfill his dreams of becoming a successful writer. Does the ghost leave them alone in peace?",0,0.2893
60 Vayadhu Maaniram,31-08-2018,Tamil,Vikram Prabhu,Indhuja Ravichandran,Ilaiyaraaja,"An ambitious son sets out to find his missing father, who suffers from memory loss, with the help of two people",0,0.558
Inba Twinkle Lilly,29-06-2018,Tamil,Venniradai Moorthy,Saranya Ponvannan,Bharani,"Three elderly women, who are in desperate need of money, plan to rob a bank — the same place where they had previously lost their hard-earned money during a bank robbery!",0,0.3918
Annanukku Jey,31-08-2018,Tamil,Dinesh Ravi,Mahima Nambiar,Arrol Corelli,The son of a toddy seller decides to become a politician to take on bar owner who tries to bring down his father.,5.1,0.3139
Sema,25-05-2018,Tamil,G. V. Prakash Kumar,Arthana Binu,G. V. Prakash Kumar,"A vegetable vendor marries a girl against her father's wish. The couple, with the help of their respective mothers, manage to hide it from the girl's father till she gives birth to a child",1.5,0.4011
Johnny,14-12-2018,Tamil,Prabhu,Sanchita Shetty,Ranjan Durairaj,Small-time criminals plan a big time heist. Will they be successful in their attempt?,4,0.2504
Nagesh Thiraiyarangam,16-02-2018,Tamil,Aari Arjuna,Ashna Zaveri,Srikanth Deva,"A real estate dealer, who sets out to sell his father’s old property, a movie theatre, finds that the building is possessed by a ghost",0,0.2967
Kalari,24-08-2018,Tamil,Krishna Kulasekaran,Samyuktha,V. V. Prassanna,"A young man with agoraphobia tries to get his sister married to the right guy. When things go horribly wrong, can he overcome his fears and ensure that justice prevails?",5,0.3865
Thimiru Pudichavan,16-11-2018,Tamil,Vijay Antony,Nivetha Pethuraj,Vijay Antony,A cop tries to bring a lot of positive changes in a city which is polluted by a goon’s actions.,5.313,0.4472
Genius,26-10-2018,Tamil,Roshan,Priyaa Lal,Yuvan Shankar Raja,"Pressured by his dad since childhood and by his boss at work, a man has a breakdown, but finds his rehabilitation at the unlikeliest of places.",4,0.3549
Sei,23-11-2018,Tamil,Nakul,Aanchal Munjal,NyX Lopez,A wannabe actor lands himself in trouble when he disguises as an ambulance driver to help his bed-ridden father,4.3,0.3077
Pakshi,07-12-2018,Tamil,Omkar Das Manikpuri,Lakshmi Priyaa,Ron Ethan Yohaan,Pakshi is a cross-cultural film; it can also be called as a road or a travel film.,0,0.3828
Vinodhan,01-09-2018,Tamil,Varun Kamal,Vedhika,D. Imman,"Vinodhan is an upcoming Tamil drama film directed by Victor Jayaraj and produced by Prabhu Deva. The film features Varun, Vedhika and Salony Luthra in the leading roles, while Madhan Karky has written the dialogues for the film. The film, which focusses on the issue of obsessive–compulsive disorder, will release in early 2016.",0,0.2723
Dhoni Kabadi Kuzhu,07-12-2018,Tamil,Thenali,Leema Babu,Jithin Roshan,"A group of youngsters in a villagers who are crazy about cricket learn about the history of kabadi and take up the sport, but a rivalry with a neighbouring village poses a life-threatening challenge.",0,0.321
Marainthirunthu Paarkum Marmam Enna,17-08-2018,Tamil,Manobala,Aishwarya Dutta,Achu Rajamani,A daring young man joins a gang that is behind chain-snatching crimes in the city. What's his game plan?,6.1,0.3213
Kathiruppor Pattiyal,04-05-2018,Tamil,Sachin Mani,Nandita Swetha,Sean Roldan,"An RPF (Railway Protection Force) officer, who starts implementing stringent rules on railway passengers, spoils the plans of a youngster who is about to elope with his girlfriend. How does the latter escape from the officer’s custody?",5,0.2809
Kaala Koothu,25-05-2018,Tamil,Prasanna,Sai Dhanshika,Justin Prabhakaran,"Two school boys become thick friends after a shared life experience. They grow up and fall in love with two young women. Just when things finally seem to be going their way, tragedy strikes.",6.7,0.2251
Paadam,27-04-2018,Tamil,Vijith,Mona Kakade,Ganesh Ragavendra,The movie is directed by Rajashekhar and featured Vijith and Mona as lead characters.,0,0.2993
Echcharikkai,24-08-2018,Tamil,Sathyaraj,Varalaxmi Sarathkumar,Sundaramurthy K. S.,"Two men kidnap the daughter of a rich man, and the latter approaches a retired cop to track the missing woman.",4.9,0.316
Manusanaa Nee,16-02-2018,Tamil,Dr. Saleem,Anu Krishna,Aju Vignesh,"Many youngsters reportedly go missing from the State and police starts investigating the mystery cases. As this happens, a person is treated by a doctor after he gets injured in a fight. He is administered a medicine which is under testing and he gets super human powers. There are also side-effects to the medicine which makes his body decay at a rapid pace. What happens next, what is the medicine that was administered to the hero, what link this has to the missing youngsters forms the rest of the story.",0,0.2779
X Videos,01-06-2018,Tamil,Ajay Raj,Akriti Singh,Johan Shevanesh,"Journalist has a new assignment, to find out public’s reaction to government’s move of shutting down porn websites. However, his assignment becomes a personal task when his friend commits suicide because an intimate video he’d shot of his wife makes it to one of the sites.",4.6,0.3978
Thirudathey Papa Thirudathey,16-08-2018,Tamil,Saresh D7,Shalini Balasundaram,Ztish,"A romantic comedy that centres on two characters who have different upbringing. Despite their differences, they are leading towards the same passion in life.",0,0.2169
Nadodi Kanavu,03-08-2018,Tamil,Mahendran,Sujatha Sivakumar,Sabesh,"A young man who had come to a village as a refugee falls in love with the daughter of the headman, whom the locals consider as a God. Will their romance be accepted?",0,0.1907
Yenda Thalaiyila Yenna Vekkala,23-02-2018,Tamil,Azhar,Sanchita Shetty,A. R. Reihana,A young engineering graduate is just trying to settle down in life but things do not go well for him when an unfortunate occurrence happens. A mystical force is forcing him to do certain tasks. Failure to finish the tasks will result in his death.,0,0.2974
Kattam,22-12-2018,Tamil,Nandhan Ram,Sshivada Nair,Naveen JC Paul,Kattam is an upcoming Tamil thriller movie directed by Rajan Madhav. The director his self penned the script for this movie and it features Sshivada in the lead role. It is a thriller movie and the story of the film based on a crime.,0,0.2122
Saavi,05-01-2018,Tamil,Prakash Chandra,Sunu Lakshmi,Sathish Thaianban,Saavi is a Tamil movie starring Prakash Chandra and Sunu Lakshmi in prominent roles. It is a drama directed by R. Subramanian.,0,0.2757
Billa Pandi,06-11-2018,Tamil,R. K. Suresh,Indhuja Ravichandran,Ilayavan,"Billa Pandi is an upcoming Tamil action movie, directed by Saravana Sakthi.",4,0.3328
Odu Raja Odu,17-08-2018,Tamil,Guru Somasundaram,Lakshmi Priyaa,Tosh Nanda,A wife wants her husband to get her a set-top box. The husband goes out to buy it with his drug peddler friend and gets into problems that soon spiral out of control.,6.5,0.1655
Oru Kuppai Kathai,25-05-2018,Tamil,Dinesh,Manisha Yadav,Na. Muthu Kumar,"Poongodi marries Kumar without knowing that he works with the corporation as a trash collector. Once she stumbles upon the truth, she shuns him and elopes with her neighbour, Arjun. Will Kumar succeed in bringing her back?",6,0.1679
Enga Kattula Mazhai,03-08-2018,Tamil,Appukutty,Sonu Gowda,Srivijay,A couple of wastrels chances upon a bag full of American currency. A corrupt cop and a ruthless pawnbroker are also after the bag.,1,0.1678
Panjumittai,01-06-2018,Tamil,Ma Ka Pa Anand,Nikhila Vimal,D. Imman,A happily married man starts suspecting his friend of having an affair with his wife as he finds both of them sharing similar interests.,1,0.1676
Meendum Vaa Arugil Vaa,31-12-2018,Tamil,Santhosh Prathap,Sai Priya Deva,Jeshwanth,Meendum Vaa Arugil Vaa is a bilingual Horror film. Directed by J Jaya Rajendra Cholan,0,0.2547
Thollaikatchi,31-12-2018,Tamil,Ashwin Kakumanu,Janani Iyer,Dharan Kumar,"Thollaikatchi is an upcoming Tamil romantic comedy film directed by M.Sadiq Khan. The film stars Ashwin Kakumanu and Janani Iyer in lead roles with Subbu Panchu, Konjam Nadinga Boss fame Aadhavan, Manobala, Mayilsamy playing supporting roles. The soundtrack is composed by Dharan Kumar. The film is produced by Raja Bala Senthil, B. Kayalvizhi under Kayalaalaya Movies.",0,0.1797
Atcham Thavir,05-07-2018,Tamil,S. Gana,Punnagai Poo Gheetha,Varmman Elangkovan,,0,0.1524
Koottali,22-02-2018,Tamil,Sathish,Krisha Kurup,Britto Michael,"Koottali is a Tamil drama movie, directed by Mathi SK. The cast of Koottali includes Aruldoss,Kausalya.",0,0.1547
Saranalayam,26-01-2018,Tamil,Ashwin Kumar,Sri Priyanka,Irasu Jaganathan,"Saranalayam is a Tamil movie released on 26 Jan, 2018. The movie is directed by Irasu Jaganathan and featured Ashwin Kumar and Sri Priyanka as lead characters",0,0.1456
Ondikatta,20-07-2018,Tamil,Vikram Jagadish,Neha,Bharani,A noble person takes revenge on his ex-lover's husband when he gets to know that she has been tortured.,0,0.1274
Manusangada,12-10-2018,Tamil,Rajeev Anand,Manimegalai,Shankar,"When a caste discrimination prevents a villager from giving his deceased father a rightful burial, he takes his fight for equality to court.",7,0.1337
Papparapaam,31-12-2018,Tamil,Vinoth Kishan,Ishara Nair,K. S. Ross,Papparapaam traces the life of a man who wakes up at his funeral.,0,0.1334
Rajavin Paarvai Raniyin Pakkam,07-09-2018,Tamil,Adhavaa,Avanthika Mohan,Leander Lee Marty,,0,0.1608
Melnaattu Marumagan,16-02-2018,Tamil,Rajkamal,Andreanne Nouyrigat,V. Kishorkumar,"Melnaattu Marumagan (English: Westernised Son-in-law) is a 2018 Tamil action film directed by MSS and produced by Mano Udhayakumar of Udhaya Creations. The film stars Rajkamal and Andreanne Nouyrigat in the leading roles, with Lollu Sabha Manohar and Muthukaalai in supporting roles.",0,0.123
Sughamaai Subbulakshmi,17-05-2018,Tamil,Saresh D7,Punitah Shanmugam,Neroshen Thanaseharan,"The story revolves around people's dilemma and their choice to go for love or for their ambitions. Taking place in different ages, the lead characters will come to understand the meaning of love, friendship and dreams to achieve their life goals.",0,0.1469
