Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Parking,01-12-2023,Tamil,M. S. Bhaskar,Indhuja Ravichandran,Sam C S,"An elderly man and a youngster, fight over a much-coveted parking spot, let their egos get the better of them and the clash brings out their ugliest sides.",7.346,1.1313
Chithha,28-09-2023,Tamil,Siddharth,Nimisha Sajayan,Dhibu Ninan Thomas,"Easwaran, a young government employee gets the shock of his life when his niece Sundari goes missing. When Easwaran gets to know that a child abuser has kidnapped her, after coming to terms with the ghastly reality of being him being wrongly accused in such a child abuse case, he makes it his mission is to rescue Sundari.",7.519,1.2914
Rudhran,14-04-2023,Tamil,Raghava Lawrence,Priya Bhavani Shankar,G. V. Prakash Kumar,"Rudhran is a happy IT man living with his family until the moment his life is turned upside down. He comes upon a major criminal network including a businessman, Rudhran embarks on a mission to expose him the criminal network.",4.7,0.8179
Joe,24-11-2023,Tamil,Rio Raj,Malavika Manoj,Siddhu Kumar,"Joe, who is reeling from a heartbreak by his college sweetheart Suchitra, reluctantly marries Shruthi , who isn't ready to accept him as her husband because of the ghosts from her own past.",5.5,1.1407
Por Thozhil,09-06-2023,Tamil,Ashok Selvan,Nikhila Vimal,Jakes Bejoy,"Loganathan, a senior cop is asked to mentor Prakash, an academically bright but faint-hearted rookie and this unlikely duo team up to investigate a series of murder cases, and realize all of them are interlinked and that a psychopath serial killer is on the run.",7.4,1.3512
Maamannan,29-06-2023,Tamil,Vadivelu,Keerthy Suresh,A.R. Rahman,"An MLA and his son, who are from oppressed community, are forced to stand up against the privileged, arrogant scion of a late politician, who is determined to make them bow down to him.",6.1,0.8329
Maaveeran,14-07-2023,Tamil,Sivakarthikeyan,Aditi Shankar,Bharath Shankar,"After a head injury, cowardly newspaper cartoonist Sathya hears a voice in his mind, foretells events and puts him in precarious situations and forces him to take on a corrupt politician.",6.882,1.6641
Kolai,21-07-2023,Tamil,Vijay Antony,Ritika Singh,Girishh Gopalakrishnan,"When a famous model gets killed, a smart detective comes to investigate when he realizes this incident calls him to a mystery.",5.2,0.8332
Irugapatru,06-10-2023,Tamil,Vikram Prabhu,Shraddha Srinath,Justin Prabhakaran,Three couples from different economic backgrounds find ways to fix their relationships.,7.1,1.7484
Veeran,02-06-2023,Tamil,HipHop Tamizha Adhi,Athira Raj,HipHop Tamizha Adhi,"Kumaran has had a troubled childhood after getting hit by lightning, comes back to his village to fight evil elements and provide hope through indigenous deities.",5.8,1.3898
Deiva Machan,21-04-2023,Tamil,Vimal,Neha Jha,Ajeesh,"A youngster from a small town believes that his only responsibility in life is to find a suitable groom for his sister. However, when things fall into place, he is faced with an issue that he would have never expected in life.",4,1.2219
Tamilarasan,21-04-2023,Tamil,Vijay Antony,Remya Nambeesan,Ilaiyaraaja,"Frustrated with a greedy hospital, an honest cop takes its heart surgeon hostage to save his son. Can he succeed, especially with his corrupt superior Rana Pratap Singh already has a bone to pick with him, trying to put him down?",2.8,1.0557
Raavana Kottam,12-05-2023,Tamil,Shanthanu Bhagyaraj,Anandhi,Justin Prabhakaran,"Set in the backdrop of Tamilnadu's Ramnad district, Senguttuvan's love for Indhira leads two peacefully co-existing factions they belong going against each other, without realizing that they’re mere pawns being exploited by politicians for their own benefits.",0,0.715
Conjuring Kannappan,08-12-2023,Tamil,Sathish,Regina Cassandra,Yuvan Shankar Raja,"A man begins to have nightmares where he experiences things in sleep have an effect on him in real life, too. But as his derangement spreads across his family and friends, they decide to go to the root of the cause.",5.2,0.8328
Iraivan,28-09-2023,Tamil,Ravi Mohan,Nayanthara,Yuvan Shankar Raja,"Arjun, a tough cop along with his friend Andrew embark on a mission to track down a truly gruesome psychopathic killer called Bhramma a.k.a The Smiley Man. They eventually manage to apprehend Bhramma at the cost of losing Andrew makes Arjun resign from the police force. However, tragedy hits home when Bhramma escapes from prison and resumes his killing spree.",5.2,1.9025
Jigarthanda DoubleX,10-11-2023,Tamil,Raghava Lawrence,Nimisha Sajayan,Santhosh Narayanan,A notorious gangster is incited to transform into a film hero and opts for a filmmaker and their project descends into a scenario they had never anticipated.,7.5,2.0658
Aneethi,21-07-2023,Tamil,Arjun Das,Dushara Vijayan,G. V. Prakash Kumar,"A food delivery guy with a medical condition falls in love with Subbu, a housekeeper, whom he believes to be his world. However, trouble begins, when both get entangled in a case involving the death of an elderly woman.",7,0.8462
Adiyae!,25-08-2023,Tamil,G. V. Prakash Kumar,Gouri G Kishan,Justin Prabhakaran,"Jeeva, a grieving youngster, who is on the verge of taking his life, finds new hope when he listens to his school-time crush Senthazhini’s song on TV. But Post a fatal accident, things take a turn for the worse when he accidentally enters an alternate reality.",5.2,0.8742
Regina,23-06-2023,Tamil,Ananth Nag,Sunaina,Sathish Nair,A simple and naive housewife who is traumatized after losing her husband in a bank robbery embarks on a voyage of vengeance. Will she achieve her target alone and uncover the people behind masks?,9,0.7669
Ratham,06-10-2023,Tamil,Vijay Antony,Mahima Nambiar,N. Kannan,A father grieving his late wife joins a team of journalists investigating a series of interconnected murders.,6.4,1.2926
Kannai Nambathe,17-03-2023,Tamil,Udhayanidhi Stalin,Aathmika,Siddhu Kumar,"Arun finds himself caught up in a crime that he has no connection to whatsoever. Following his roommate's advice, he attempts to cover up the situation with cleverness. Will he be able to extricate himself from this predicament, or will he unwittingly reveal a much larger conspiracy than he ever anticipated?",5.2,0.6374
Pichaikkaran 2,19-05-2023,Tamil,Vijay Antony,Kavya Thapar,Vijay Antony,"A poor man with a painful past becomes a victim of illegal brain replacement surgery, leaving him to struggle in the shoes of a rich billionaire.",4.4,0.8128
800,06-10-2023,Tamil,Madhur Mittal,Mahima Nambiar,Ghibran,Muttiah Muralitharan's inspirational journey shedding light on the challenges and triumphs that defined his illustrious cricket career is brought together here.,6.4,0.8815
Agilan,10-03-2023,Tamil,Ravi Mohan,Priya Bhavani Shankar,Sam C S,Crane operator Agilan does all illegal activities in the harbour. Gokul is appointed to stop all these illegal activities. He brings in all the modern amenities to stop all these illegal activities. Agilan is capable of overcoming all the equipment and technology and continues with his activities. Gokul arrests Agilan to find the reason for all these activities.,3.9,0.9557
Vasantha Mullai,10-02-2023,Tamil,Bobby Simha,Kashmira Pardesi,Rajesh Murugesan,"Rudhra, who works tirelessly for a successful career and money, and suffering from blackout disorders, goes on a romantic journey to a hill station with his girlfriend Nita, trying to spend some quality time . On the way, he stays at the Vasantha Mullai Motel. The events that unfold in a single night drive Rudhra insane and take him on a roller coaster ride.",5.7,0.7711
Michael,03-02-2023,Tamil,Sundeep Kishan,Divyansha Kaushik,Sam C S,"Set in the early 1990s, Michael, a simple yet daring boy from the south moves to Bombay with a personal strong motive, grow under the wings of Gurunath, a dreaded gangster. Michael is assigned with a task of killing the man involved in the attempted assassination of Gurunath. Things take a turn as he falls in love with the target's daughter, Theera, in Delhi.",4.5,0.7813
Vaazhvu Thodangumidam Neethanae,29-09-2023,Tamil,RJ Pradeep,Suruthi Periyasamy,Dharshan Ravikumar,"A girl from a conservative Muslim family falls in love with another girl, a documentary filmmaker. When the family discovers their relationship, they vehemently oppose it. Can the couple able to navigate these challenges and confronts opposition from their family and society and lead a peaceful life?",0,0.5158
Soppana Sundari,14-04-2023,Tamil,Karunakaran,Aishwarya Rajesh,Ajmal Tahseen,A young woman from a lower-middle class family wins a car in a lucky draw unaware of the trouble it's going to bring her.,5.556,0.8186
Takkar,09-06-2023,Tamil,Siddharth,Divyansha Kaushik,Nivas Prasanna,"Gunz, a youngster has the urge to mint money stumble upon a filthy rich girl Lucky, who believes Money is the cause of all distress in life. How does their life transform together despite all the problems that arise in the form of money, abuse, and power?",5.2,0.6116
Yaadhum Oore Yaavarum Kelir,19-05-2023,Tamil,Vijay Sethupathi,Megha Akash,Nivas Prasanna,A refugee struggles hard to find an identity for himself in order to accomplish his dreams.,5.2,0.6007
Kick,01-09-2023,Tamil,Santhanam,Tanya Hope,Arjun Janya,"A young advertisement director, who conducts business with models and entertainers, suddenly has the chance to take over the global corporation by masquerading as the fake son of a CEO. While being chased by investors who lost money because of his enterprise, he falls in love.",4.5,0.7605
Lucky Man,01-09-2023,Tamil,Yogi Babu,Raichal Rabecca Philip,Sean Roldan,"Murugan, a man labelled always as unlucky from his childhood gets a car as a prize from a 'Lucky' draw. His life turns upside down when he locks horns with an honest but arrogant Assistant Commissioner Sivakumar and the car gets nicked mysteriously.",4.7,0.5663
Erumbu,16-06-2023,Tamil,Charle,Monekha Siva,Arun Raj,"A boy, Muthu, by mistake loses a one-gram ring, the only gold their family possesses and goes on a mission along with his sister Pachayammal take the help of their neighbor Chittu, decide to earn some money to make up for a lost gold ring and replace it before his family returns home.",6.5,0.5759
DD Returns,28-07-2023,Tamil,Santhanam,Surbhi,OfRo,"Madhi and his friends hides a bag full of money and jewels in a haunted bungalow to ditch the police. When he goes to retrieve the bag, a ghost makes him play a survival game in order to leave with the bag.",5.9,0.7202
Good Night,12-05-2023,Tamil,Manikandan,Meetha Raghunath,Sean Roldan,"Mohan, an IT youngster with a snoring issue starts his life with Anu, the girl of his dreams, hiding his issue. However, trouble begins, when his snoring starts affecting his life and the health of his partner.",7.4,0.5531
Pathu Thala,30-03-2023,Tamil,Gautham Karthik,Priya Bhavani Shankar,A.R. Rahman,"An undercover cop goes into the big bad world, a place taken over by a don, where his safety may be compromised.",6.346,0.6184
Fight Club,15-12-2023,Tamil,Vijay Kumar,Monisha Mohan Menon,Govindh Vasantha,"A young boy Selva chasing his football sports dreams suffers a major setback, grows into an angry young man who is drawn into conflicts by evil forces involving him and his family, which he must navigate and reform",6.5,0.6004
Soorpanagai,25-08-2023,Tamil,Sathish,Regina Cassandra,Sam C S,"Divya, an archeologist, is tasked with helping the investigators understand the geology of the crime scene of mysterious death of a foreign national. She along with Forest Ranger Bobbili Raja unearths skeletal remains of the woman belong to a bygone era. When the forensic experts reconstruct the face from the skull, it resembles Divya and leaves all shell shocked.",0,0.6372
"August 16, 1947",07-04-2023,Tamil,Gautham Karthik,Revathy Sharma,Sean Roldan,"An atrocious British general is in charge of a secluded fictional village in pre-Independence Madras.  Spanning in three days, from 14 August to 16 August 1947 and follows the illiterate and oppressed villagers’ lives as they fail to receive the news of India’s Independence due to isolation. A local lout, Param, leads a revolt to free them all.",5,0.8755
Katharbasha Endra Muthuramalingam,02-06-2023,Tamil,Arya,Siddhi Idnani,G. V. Prakash Kumar,"An arrogant yet righteous man decides to get married to a woman, who has been suffering at the hands of her relatives. Little does he realize that an enmity from his past is going to invite trouble in his personal life.",5.7,1.5986
Beginning,26-01-2023,Tamil,Vinoth Kishan,Gouri G Kishan,Sundaramurthy K. S.,"Nithya, an IT professional, gets abducted and locked up inside a room by masked strangers. A random call connects her to Bala Subramaniam, a youngster with intellectual disability. Can Bala with his low level of understanding save Nithya?",5,0.5203
Thandatti,23-06-2023,Tamil,Pasupathy,Rohini,Sundaramurthy K. S.,"A constable, takes up a case that requires him to find a pair of gold earrings that belonged to a dead woman.",7,0.5877
Partner,25-08-2023,Tamil,Aadhi Pinisetty,Hansika Motwani,Santhosh Dhayanidhi,"To solve their monetary issues, two friends go on a mission to steal a chip from a scientist, one of them falls trap to one of his scientific experiments, transforming into a woman.",5,0.5907
Annapoorani,30-11-2023,Tamil,Jai Sampath,Nayanthara,S. Thaman,A young girl from a conservative family aspires to become the best cook in India.,5.3,0.5409
Irumban,10-03-2023,Tamil,Junior MGR,Aishwarya Dutta,Srikanth Deva,"Office, who belongs to hunter tribe, falls in love with Jain girl Mahima, whose life ambition is to become Nun. Office's friends kidnap Mahima into sea, to help their friend's Love. The Boat journey becomes adventurous and romantic and later dangerous due to goons with mission to eliminate office and his friends.",7,0.5509
Kondraal Paavam,10-03-2023,Tamil,Santhosh Prathap,Varalaxmi Sarathkumar,Sam C S,A fortune teller tells a poverty-stricken family that their fate will change overnight when a mysterious traveler visits there home to stay overnight.,6,0.9704
Run Baby Run,03-02-2023,Tamil,RJ Balaji,Aishwarya Rajesh,Sam C S,A bank employee encounters a stranger girl inside his car on his way home from work. Little did he know the girl's presence would put his life in trouble.,5.944,1.106
Kannagi,15-12-2023,Tamil,Mayilsamy,Keerthi Pandian,Aravind Sundar,"Story of four women, whose lives are dominated, crafted, and judged by the society. The movie conveys how the lives of four women are affected changed and disturbed by external influences. The struggle of a women in breaking free, from the stereotypes designed by the society and the limitations that are enforced on them through her constant effort to live a happy life, an unjudged life, a simple life is portrayed though four character in the film.",3,0.4365
Kuiko,24-11-2023,Tamil,Vidharth,Sri Priyanka,Anthony Daasan,"A commoner who rears camels in Saudi Arabia for a living. When his mother passes away in his hometown, he asks for her mortal remains to be preserved in a freezer box, till his arrival.",0,0.5238
Munthiri Kaadu,07-04-2023,Tamil,Seeman,Subha Priya Malar,A. K. Priyan,In a Village Where they used to Honor Kill Love couples of the opposite cast and in that village A girl and boy from the opposite cast who used to be friends are getting pressure from village people that they love each other . What happens at the End?,,
Paramporul,01-09-2023,Tamil,R. Sarathkumar,Kashmira Pardesi,Yuvan Shankar Raja,"Aadhi, A troubled young man who desperately in need of money crosses path a self-centric police officer Maithreyan, during a theft. They both get involved in an idol smuggling and face the repercussions.",6.75,0.432
Thugs,24-02-2023,Tamil,Hridhu Haroon,Anaswara Rajan,Sam C S,"Sethu, along with his prison inmates, plots a plan to escape from the district jail of Nagercoil. Can these remand prisoners carry out their plan despite all the odds they face every day?",3,0.63
Theera Kaadhal,26-05-2023,Tamil,Jai Sampath,Sshivada Nair,Siddhu Kumar,"Two ex-lovers meet after a long time and their romance gets rekindled briefly. Though they ensure that their newly-found love shouldn't affect their respective families, one of them believes they are meant to be together, leaves the life of other in trouble.",6.8,0.4193
Farhana,12-05-2023,Tamil,Jithan Ramesh,Aishwarya Rajesh,Justin Prabhakaran,"Farhana, a devout Muslim woman and mother in a middle class family, with her family's consent, takes a call center job . Although the job gives Farhana freedom, it also leads her into a web of danger, when an individual who captivates her with his approach.",5.4,0.5334
Uyir Thamizhukku,28-09-2023,Tamil,Ameer,Chandini Sreedharan,Vidyasagar,"MGR Pandian, a charismatic individual with a penchant for MGR-style theatrics, contests the local body elections not really for political gain but to win the heart of Tamilselvi, the daughter of his rival. However, his plans are derailed when he becomes the prime suspect in a murder case.",6.5,0.4485
Let's Get Married,28-07-2023,Tamil,Harish Kalyan,Ivana,Jerard Felix,"A man is in a difficult position between his girlfriend who wants to marry him, and his mother who doesn't like his girlfriend.",3.7,0.6851
Single Shankarum Smartphone Simranum,24-02-2023,Tamil,Shiva,Megha Akash,Leon James,"A mobile phone with an inbuilt AI bot lands in the pocket of Shankar, a good delivery guy. Trouble begins when the AI called Simran falls head-over-heels in love with Shankar, with whom it interacts.",4,0.4965
Miriam Maa,22-12-2023,Tamil,V.J. Ashiq,Rekha,Moonroxx,Miriam Maa is a Comical Family Drama That Revolves Around Four Main Characters. It’s All About a 50years Old Single Mother Who Wants to Get Pregnant via Ivf and the Reason Behind Her Bold Decision at This Age Despite Her Social Circumstances and a Strong Opposition From Her Own Family.,0,0.4028
License,03-11-2023,Tamil,Radha Ravi,Rajalakshmi Senthil Ganesh,Baiju Jacob,A middle class House wife Asking A fir arms License to safety Precautions.,7,0.4789
Memories,10-03-2023,Tamil,Vetri,Dayyana Hameed,Gavaskar Avinash,"Venky, suspected of committing multiple murders, suffers from memory loss and finds himself entangled in a web of lies. However, the true identity of Venky and the person responsible for his predicament are complex and multi-layered, leading to the discovery of the real killer.",6,0.4395
Pallu Padama Paathuka,03-03-2023,Tamil,Dinesh Ravi,Sanchita Shetty,Balamurali Balu,"Five youngsters, who are on the verge of committing suicide, happen to encounter zombies in a forest and a girl who comes to their rescue. Will they manage to escape?",3.375,0.3547
Love,28-07-2023,Tamil,Bharath Srinivasan,Vani Bhojan,Ronnie Raphael,"A lovely relationship between Ajay and Divya , who are head-over-heels in love with each other, turn upside down within a year of their marriage. What happens when the situation gets out of control?",7,0.4513
Jambu Maharishi,24-03-2023,Tamil,Prabhakar,Meera Krishnan,Deva,"story is based on the true story of Jambu Maharishi, who passed away at Thiruvanaikaval near Tiruchi",0,0.5867
Shot Boot Three,06-10-2023,Tamil,Venkat Prabhu,Sneha,Rajhesh Vaidhya,"A new pet friend, Max enters the lives of four kids, Kailash, Pallavi, Ballu and Ramana, who grow up in and around a sprawling and 'prestigious' apartment. When Max goes missing the four children join hands to search for Max and bring him back home.",0,0.5312
Karungaapiyam,19-05-2023,Tamil,Kalaiyarasan,Kajal Agarwal,S. N. Prasad,"Set during the lockdown,  Umayal Karthika deciding to spend time at a 100-year-old unkempt library in a bid to divert and heal from a heartbreak. From the sea of books, she picks up Karungaapiyam and with her reading different chapters, and her imagination about the stories comes to life.",4.333,0.6517
Thalainagaram 2,23-06-2023,Tamil,Sundar C,Palak Lalwani,Ghibran,Chennai has three zones North South and Central Chennai.All the three zones are controlled by three notorious gangsters.Each one wants to eliminate the other two and rule the city.Hero is an ex gangster who gets into the trap of the protogonists indirectly.How the hero succeeds.Are the protogonists eliminated.Who is the new don.,1.5,0.3955
Red Sandal Wood,08-09-2023,Tamil,Vetri,Diya Mayurikha,Sam C S,"Prabha , a boxer and an aspiring police officer from North Madras, goes to Renigunta looking for his Girlfriend's missing brother, only to gets entangled in Red Sandalwood smuggling and unravels the scandal regarding the same in the forest of Andhra Pradesh.",8.2,0.4037
Karumegangal Kalaiginrana,01-09-2023,Tamil,Bharathiraja,Aditi Balan,G. V. Prakash Kumar,"Two fathers, from different age groups, are on a quest to mend things with their children, while a son goes after his father to redeem himself.",0,0.4535
Pizza 3: The Mummy,28-07-2023,Tamil,Ashwin Kakumanu,Pavithrah Marimuthu,Arun Raj,"A restaurant owner experiences mysterious activities in his kitchen, only to discover a connection with the ghost haunting his place.",4.7,0.4555
Raid,10-11-2023,Tamil,Vikram Prabhu,Sri Divya,Sam C S,"Prabhakaran, a daring cop, wants to ensure peace in the city by eliminating all the gangsters brings a  confrontation between him and Dali, an ambitious and ruthless gangster.",0,0.3881
The Road,06-10-2023,Tamil,Shabeer Kallarakkal,Trisha Krishnan,Sam C S,A woman who loses her loved ones in a road accident realises that it was orchestrated and decides to track down the person responsible for the tragedy.,5,0.4847
Ariyavan,03-03-2023,Tamil,Daniel Balaji,Rama,Giri Nandh,"Jeeva, a kabaddi player rescues Jessie, a friend of his fiancée after she is taken advantage of by the gang. As Jeeva tries to protect other girls and subdue the gang, he is compelled to confront brutal and dreaded gangster Thuraipandi.",9,0.379
Ghosty,17-03-2023,Tamil,Yogi Babu,Kajal Agarwal,Sam C S,"An inspector embarks on a mission to track down a gangster who was once in her father's custody several decades ago. However, her quest leads to a string of absurd events that not only jeopardise her mission but also put her life in danger.",4.5,0.7279
Harkara,25-08-2023,Tamil,Kaali Venkat,Gautami Chowdry,Ramshanker,"A frustrated postman decides to fool innocent villagers in a ploy to get himself transferred. As he walks uphill to deliver his last letter, a wayfarer narrates to him the story of a Harkara, that instills guilt.",6,0.4529
Odavum Mudiyadhu Oliyavum Mudiyadhu,15-12-2023,Tamil,Gopi Aravindh,Yashika Anand,Kaushik Krish,"A diverse group is trapped in a quirky theatre and ends up discovering its mysterious secrets. As they attempt to escape, a strange twist leaves them questioning reality.",7,0.3336
Appatha,29-07-2023,Tamil,Y. G. Mahendran,Urvashi,Rajesh Murugesan,"Appatha, who has spent all her life in Kaayilanpatti village, fears dogs. And in an unexpected situation, that fear turns to love. What was the reason for this transformation?",6.5,0.3236
Thee Ivan,08-12-2023,Tamil,Karthik Muthuraman,Sukanya,T. M. Jayamurugan,"A woman gets pregnant before the love season is over. She decides to get married and leaves the town before her pregnancy is revealed to the world. Her boyfriend dies in an unexpected accident. How is she going to get through the rest of her life, in accordance with the concept of “if a man does an evil, only his life will be spoiled. But a women does an evil, her entire family will be spoiled”. It is a story that conveys a profound idea that ignorance is the root of arrogance and servitude",0,0.3722
Kannitheevu,08-03-2023,Tamil,Prudhviraj,Varalaxmi Sarathkumar,R. S. Rajprathap,"Four women, who reside in North Chennai, take on a few prominent political figures while dealing with a major issue in their locality. While the protest initially fetches them recognition, it eventually spells trouble for them.",0,0.3115
Vaan Moondru,11-08-2023,Tamil,Aditya Baskar,Ammu Abhirami,R2 Bros,"Revoles around 6 characters Sujith, Swaathi, Joshua, Jyothi Meenakshi, Siva and Chitra an how they express their love and admiration for each other and cross paths to lead together with a life full of love that’s irrespective of age and norms.",7,0.3961
Rangoli,01-09-2023,Tamil,Aadukalam Murugadoss,Saishri Prabhakaran,Sundaramurthy K. S.,A School Boy Frequently Overcomes Uncertain Issues. Later Realize His Family Struggles Because of Him.,7,0.5138
Die No Sirs,28-07-2023,Tamil,Rishi Rithvik,Sai Priya Deva,Bobo Shashi,"Mannu, an ambitious yet carefree guy who wants to stay away from this violence, gets entangled in the lives of gangsters as Durai, whom his brother Dhana wanted to protect, dies.",0,0.3478
Vallavanukkum Vallavan,20-01-2023,Tamil,Bobby Simha,Sshivada Nair,Raghu Dixit,"Two conmen, who believe that money can solve all their problems, decide to extract money from wrongdoers. Trouble begins when a mad policeman crosses their way.",0,0.3741
Saba Nayagan,22-12-2023,Tamil,Ashok Selvan,Karthika Muraleedharan,Leon James,"This coming-of-age drama follows Saba, the happy-go-lucky protagonist, through the years leading up to his adulthood and highlighting events of friendship and romance along the way.",6.6,0.3874
Japan,09-11-2023,Tamil,Karthi,Anu Emmanuel,G. V. Prakash Kumar,"A fictionalized version of the events surrounding notorious criminal Tiruvarur Murugan, who was involved in a big jewellery shop robbery.",3.4,1.5638
Ayothi,03-03-2023,Tamil,M. Sasikumar,Preethi Asrani,N. R. Raghunanthan,"A four member family from Ayodhya, headed by conservative, religious patriarch, Balram, his wife Janaki, daughter Shivani and son Sonu goes on a spiritual trip to Rameswaram. Things get complicated when Janki dies in an accident and the two kids endures at the hands of their fervently devout father. A Rameswaram localite, friend of the cab driver involved, with his other friend decides to help the family in returning their mother's remains to their homeland, despite all odds.",6.3,0.3737
Tamil Kudimagan,07-09-2023,Tamil,Cheran,Sri Priyanka,Sam C S,"Despite being at a respectable job of Village Administrative Officer (VAO), Chinnasamy, an enterprising youngster from an oppressed class has still been called by the upper caste people to perform the death rituals. However, the problem arises when he refrains to perform the last rites for a village elder.",7,0.4418
Yaanai Mugathaan,21-04-2023,Tamil,Yogi Babu,Urvashi,Bharath Shankar,"Ganesha, an autorickshaw driver is an ardent devotee of Lord Ganesha. While he is an extremely religious person, he is unscrupulous in his day-to-day life. One day he finds he can't see his favourite God anymore and starts experiencing strange things after the disappearance of an idol at his place.",7,0.3545
Infinity,07-07-2023,Tamil,Natarajan Subramaniam,Vidhya Pradeep,Guna Balasubramanian,"A series of murders happens in the city, involving a writer, a policeman, and a missing young woman, complicate things for the police department. A CBI officer takes up the case, hardly realising that he's about to unravel something more than he expected.",8,0.2878
Are You Ok Baby?,22-09-2023,Tamil,Samuthirakani,Abhirami,Ilaiyaraaja,"A heart-wrenching tale of adoption unfolds, pitting adoptive parents against the biological mother. Media intervention escalates the issue to legal consequences and emotional turmoil, finally leading  to a gripping courtroom climax.",0,0.3734
Yaathisai,21-04-2023,Tamil,Guru Somasundaram,Subathra Robert,Chakravarthy,"Set in the 7th century,  Kodhi, an young hot-blooded warrior from the Einar clan, believes that his birth is destined to free his fellows from the nomadic life that they lead and goes on an impossible mission, to revolt against and defeat the Pandiyan king Ranadheeran.",7.2,0.2911
Thiruvin Kural,14-04-2023,Tamil,Arulnithi,Aathmika,Sam C S,"An unforeseen accident at a construction site puts the lives of a speech and hearing impaired youngster and his father in trouble. Can he get out of this conflict, despite his disabilities?",4.8,1.5638
80's Buildup,24-11-2023,Tamil,Santhanam,Radhika Preeti,Ghibran,A youngster accepts his sister's challenge to make the girl who has come to his grandfather's funeral to fall in love with him before the last rites are done.,5.2,0.3409
V3,06-01-2023,Tamil,Aadukalam Naren,Varalaxmi Sarathkumar,Allen Sebastian,"Human rights commission of India appoint Sivagami, an ex-IAS officer, to interrogate the police officials in-charge of the encounter of five youngsters,  for allegedly raping and murdering an innocent girl, Vindhya and find out what had actually happened. Sivagami's interrogation leads to a series of revelations that shock Sivagami and the parents of the youngsters who died in the encounter.",0,0.3222
Rayar Parambarai,07-07-2023,Tamil,Krishna Kulasekaran,Saranya R Nair,Ganesh Raghavendra,,0,0.4139
