Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Ispade Rajavum Idhaya Raniyum,15-03-2019,Tamil,Harish Kalyan,Shilpa Manjunath,Sam C S,The relationship between a grumpy guy and a practical girl becomes complicated when the latter gets tired of the former’s impatient behaviour.,5.625,0.7631
R. K. Nagar,17-12-2019,Tamil,Vaibhav,Sana Althaf,Premji Amaran,Things look up for a Chennai man struggling to make ends meet when he falls for a politician's daughter until he gets entangled in a murder case.,3.3,0.7402
NGK,31-05-2019,Tamil,Suriya,Rakul Preet Singh,Yuvan Shankar Raja,"An educated do-gooder is forced to enter politics in order to serve the society. But, will the old guard make way and allow him to do that?",4.7,0.7903
Sivappu Manjal Pachai,06-09-2019,Tamil,Siddharth,Lijomol Jose,Siddhu Kumar,A street racer and a traffic cop end up becoming brothers-in-law. Can they accept each other given their previous hostile history?,6,0.7456
100% Kaadhal,04-10-2019,Tamil,G. V. Prakash Kumar,Shalini Pandey,G. V. Prakash Kumar,"Balu and Mahalakshmi fall for each other but separate due to ego problems. Years later, when their grandmother falls ill, they are forced to confront each other resulting in chaos for both their families.",5.3,0.6726
Monster,17-05-2019,Tamil,S. J. Suryah,Priya Bhavani Shankar,Justin Prabhakaran,A compassionate man faces a test of his faith from a rat that shows no sign of leaving his home.,6.4,0.5837
Jackpot,02-08-2019,Tamil,Anandaraj,Jyothika,Vishal Chandrasekhar,Two con women lock horn with a gangster after knowing that a mystic vessel is hidden in his home.,3.4,0.6342
Sindhubaadh,27-06-2019,Tamil,Vijay Sethupathi,Anjali,Yuvan Shankar Raja,"A small-time thief and his protégé go to Thailand to rescue his wife, who is being held captive by a gang involved in skin trade.",4.5,0.688
Thittam Pottu Thirudura Koottam,27-09-2019,Tamil,Chandran,Satna Titus,Ashwath Naganathan,"Thittam Pottu Thirudura Koottam is an upcoming Indian Tamil comedy film directed by Sudhar. The film features a cast of Chandran, Satna Titus and Parthiepan in the lead roles. The film began production in mid 2016.",0,0.5742
Magamuni,06-09-2019,Tamil,Arya,Mahima Nambiar,S. Thaman,Two long-separated brothers end up in life-threatening situations. How do their lives intersect and what happens next?,7,0.5859
Dhilluku Dhuddu 2,07-02-2019,Tamil,Santhanam,Shritha Sivadas,Shabir Sulthan,A happy-go-lucky guy has to recover his lady love from the ghostly spirit who accompanies her always.,4.7,0.7725
Igloo,17-07-2019,Tamil,Amzath Khan,Anju Kurian,Arrol Corelli,"Webbed around a couple who believe, preach and practise positivity, where the ‘picture perfect’ lives of a couple are devastated with a hazardous illness and how they handle it positively",5.5,0.6327
Devi 2,31-05-2019,Tamil,Prabhu Deva,Tamannaah Bhatia,Sam C S,A doting wife goes through a hard time trying to save her husband who is possessed by two spirits.,4.2,0.7073
Jiivi,28-06-2019,Tamil,Vetri,Monica Chinnakotla,Sundaramurthy K. S.,"Frustrated at his failed romance, Saravanan decides to steal from his landlady’s house. Even as he comes up with clever ways to outsmart the cops, he realises that his actions are echoes from the past.",7.531,0.6456
Nethraa,08-02-2019,Tamil,Vinay Rai,Subiksha,Srikanth Deva,"A young woman moves to Canada with her boyfriend to get married with the help of her friend, but finds herself trapped in a web of lies and deciet.",0,0.6503
Dhanusu Raasi Neyargalae,05-12-2019,Tamil,Harish Kalyan,Digangana Suryavanshi,Ghibran,An young man struggling to get a girl to marry against his tough horoscope rules and finding a matching girl without any conflict on same.,4.8,0.7073
Raatchasi,05-07-2019,Tamil,Hareesh Peradi,Jyothika,Sean Roldan,The headmaster of a government school brings in several changes at her institution despite facing odds from various quarters.,6.5,0.5424
Sarvam Thaala Mayam,01-02-2019,Tamil,G. V. Prakash Kumar,Aparna Balamurali,A.R. Rahman,"Peter who tries to find his place in the world of classical Indian music embarks on a journey that helps him evolve personally, spiritually and musically.",7,0.7577
Super Duper,20-09-2019,Tamil,Shah Ra,Indhuja Ravichandran,Diwacara Thiyagarajan,"Two petty criminals end up kidnapping the wrong woman, and end up in a situation where they have to deal with a kingpin of a drug mafia.",3,0.4698
Kennedy Club,23-08-2019,Tamil,M. Sasikumar,Meenakshi Govindarajan,D. Imman,A kabaddi team faces several struggles while competing in a national-level championship.,4,0.6069
Kalavani 2,05-07-2019,Tamil,Vimal,Oviya Helen,Natarajan Sankaran,An irresponsible youngster locks horns with one of his relatives in a rural election.,4.4,0.7544
LKG,22-02-2019,Tamil,RJ Balaji,Priya Anand,Leon James,A small-time politician aspires to become the leader of the state.,6.556,0.5361
Charlie Chaplin 2,25-01-2019,Tamil,Prabhu Deva,Nikki Galrani,Amresh Ganesh,A marriage is in the verge of trouble as the groom sends an abusive message to the bride under the influence of alcohol. Will he able to save the wedding?,6,0.3687
Gurkha,12-07-2019,Tamil,Yogi Babu,Elyssa Erhardt,Raj Aryan,"The security guard of a mall, who belongs to the Gurkha community, becomes the saviour of several people who have been kept under siege by some terrorists.",4.5,0.4696
Boomerang,08-03-2019,Tamil,Atharvaa Murali,Megha Akash,Radhan,"A guy who gets a face transplant done, following a fire accident, realises many are after his life. He sets out to find the reason for the same.",5.2,0.5776
Devarattam,01-05-2019,Tamil,Gautham Karthik,Manjima Mohan,Nivas Prasanna,A lawyer ends up killing the son of a gangster and the latter swears revenge.,2.8,0.6654
Vennila Kabaddi Kuzhu 2,12-07-2019,Tamil,Vikranth,Arthana Binu,V. Selvaganesh,"The son of a disgraced kabaddi player realises his father's dream of helping his team, Vennila Kabadi Kuzhu, win the title in a kabaddi tournament.",4,0.4853
Simba,25-01-2019,Tamil,Bharath Srinivasan,Bhanu Sri Mehra,Vishal Chandrasekhar,"A stoner befriends a Great Dane, who is the pet of his neighbour, and tries to make her fall in love with him.",5.1,0.4485
Vellai Pookal,19-04-2019,Tamil,Vivek,Pooja Devariya,Ramgopal Krishnaraju,"A retired cop goes to the US to live with his son and becomes involved with a kidnapping case. Even as he is trying to track down the kidnapper, the case becomes too personal.",6.2,0.5814
Market Raja MBBS,29-11-2019,Tamil,Aarav Kizar,Radikaa Sarathkumar,Simon K. King,"An arrogant don is possessed by the ghost of a medical college student and turns meek. Now, his accomplices have hide this fact from the outside world and ensure the return of the actual don.",1.5,0.5534
Kanne Kalaimaane,22-02-2019,Tamil,Udhayanidhi Stalin,Tamannaah Bhatia,Yuvan Shankar Raja,"A rich farmer named Kamala Kannan, and chronicles the changes in his world following the arrival of Bharathi, a newly appointed bank manager in the village.",6.7,0.4616
Vilambaram,01-03-2019,Tamil,Thambi Ramaiah,Aishwarya Rajesh,J. Vimal,"A romantic film directed by KA Suriyanithi, starring Abhinay Vaddi, Aishwarya Rajesh and Shri Ayrah in the lead roles.",0,0.4244
Chithiram Pesuthadi 2,15-02-2019,Tamil,Vidharth,Radhika Apte,Sajan Madhav,"Thiru, a hired killer, attacks a dreaded gangster with a sickle. However, he is forced to go underground after a man named Kathir witnesses his crime.",4,0.3651
Sixer,30-08-2019,Tamil,Vaibhav,Palak Lalwani,Ghibran,"A site engineer, who suffers from night blindness, gets into trouble when he is mistaken for the leader of a protest group by a goon. His life becomes even more complicated after he falls in love.",5.8,0.4652
Nedunalvaadai,15-03-2019,Tamil,Mime Gopi,Anjali Nair,Jose Franklin,"An unemployed youngster is at the crossroads, puzzled about choosing between family and love.",6.5,0.3481
Aghavan,15-03-2019,Tamil,Kishore Ravichandran,Nitya Shetty,C. Sathya,A group of criminals hatch a plan to loot the wealth of a huge temple for their selfish needs.,0,0.3549
Miga Miga Avasaram,08-11-2019,Tamil,Arish Kumar,Sri Priyanka,Shaan,A female cop has a tough time trying to strike a balance between answering nature's call and her duty,7.3,0.4229
Agni Devi,22-03-2019,Tamil,Bobby Simha,Madhoo,Jakes Bejoy,"A crime film directed by JPR and Sham Surya, starring Bobby Simha and Sathish Krishnan in the lead roles.",2.2,0.3533
Adutha Saattai,29-11-2019,Tamil,Samuthirakani,Athulya Ravi,Justin Prabhakaran,A college professor tries to unite his students who lack proper guidance from parents and teachers.,4,0.3309
Capmaari,13-12-2019,Tamil,Jai Sampath,Athulya Ravi,Siddharth Vipin,"Vijay, a software engineer happens to share a coach with Jenny  where they share beers, then one thing leads to another and they get physically close. They meet after some years and decide to get married. While everything seems to be smooth, Vijay’s colleague Varsha  enters their home pregnant claiming Vijay is the father of the child.",5.3,0.3047
Kaalidas,13-12-2019,Tamil,Bharath Srinivasan,Ann Sheetal,Vishal Chandrasekhar,"A cop, who suffers from family issues, takes up a peculiar suicide case. The plot thickens as similar cases get reported within a span of a few days.",6,0.6873
Pottu,08-03-2019,Tamil,Bharath Srinivasan,Iniya,Amresh Ganesh,"A MBBS student attempts suicide by cutting his hand after performing badly at college,. Things take a turn when his blood spills on a tomb of Pottu, and a mysterious power enters his body which forces him to behave like a girl.",4,0.4727
Kazhugu 2,01-08-2019,Tamil,Krishna Kulasekaran,Bindu Madhavi,Yuvan Shankar Raja,"Two petty thieves based out of Theni, masquerading as hunters, come to the forests of Kodai to save people settled there from deadly wolf attack .",2,0.4228
Sathru,08-03-2019,Tamil,Kathir,Srushti Dange,Amresh Ganesh,The kidnapping comes to a jolting halt when an honest police inspector decides to punish a five-member gang of youngsters who kidnap children for ransom.,6.4,0.349
Thozhar Venkatesan,12-07-2019,Tamil,Supergood Subramani,Monica Chinnakotla,Sagishna Xavier,"The life of a youngster, who runs a small-scale soda factory, turns topsy-turvy after he meets with a horrific accident. Little does he realise that more troubles are awaiting him.",6,0.3697
Iruttu,06-12-2019,Tamil,Sundar C,Sai Dhanshika,Girishh Gopalakrishnan,A cop who takes charge at a police station in a hill station goes after the reasons behind a few unnatural deaths which seem mysterious like never before.,4.6,0.3165
July Kaatril,15-03-2019,Tamil,Ananth Nag,Anju Kurian,Joshua Sreedhar,A happy-go-lucky youngster’s approach towards romance changes after he becomes close with three women in different phases of his life.,0,0.3548
Thumbaa,21-06-2019,Tamil,Darshan,Keerthi Pandian,Anirudh Ravichander,Two painters and a photographer try to stop a forest officer from poaching a tiger.,0,0.3501
Neeya 2,24-05-2019,Tamil,Jai Sampath,Catherine Tresa,Shabir Sulthan,"A shape-shifting snake-woman, who is in search of her lover, who she lost two decades ago, sets out to win his love again.",0,0.4735
Mei,23-08-2019,Tamil,Nicky Sundaram,Aishwarya Rajesh,Anil Johnson,The missing case of a young girl unfolds several hidden crimes related to a medical racket as investigation progresses.,5,0.4386
Bodhai Yeri Budhi Maari,12-07-2019,Tamil,Dheeraj,Pradaini Surva,KP,A man visits his friends a day before his wedding and ends up taking a potent drug. How does this change his life?,0,0.3114
Thirumanam,01-03-2019,Tamil,Cheran,Kavya Suresh,Siddharth Vipin,"A couple who is in love convinces their respective families about their plans to lead life together. However, they realise that both the families are poles apart when they start the wedding preparations.",6.3,0.3302
Kolaigaran,05-06-2019,Tamil,Vijay Antony,Ashima Narwal,Simon K. King,A man is found to be murdered and the investigating officer believes that he was killed by a young woman and her mother. But their neighbour claims that he is the murderer! Who is lying?,6.3,0.5409
K-13,03-05-2019,Tamil,Arulnithi,Shraddha Srinath,Sam C S,"While partying with his friends on a night, a young man bumps into a beautiful young woman. What first looks like a one night stand soon turns into a night that he cannot forget.",6,0.434
Petromax,11-10-2019,Tamil,Kaali Venkat,Tamannaah Bhatia,Ghibran,A man struggles to sell his house that is haunted so he arranges four people to live in the house for a few days to prove that there are no ghosts.,6.1,0.3349
Embiran,22-03-2019,Tamil,Rejith Menon,Radhika Preeti,Prasanna Balasubrmanyam,Fate had different plan for a girl when she decides to open up her feelings to the person she is madly in love with.,0,0.2602
Kuthuoosi,25-01-2019,Tamil,Dhileban,Amala Rose,N. Kannan,"A well-educated youngster drops his plans of settling down in the US to develop agriculture in his village, but faces threat from many people.",0,0.2961
Suttu Pidikka Utharavu,14-06-2019,Tamil,Vikranth,Athulya Ravi,Jakes Bejoy,The people of a crowded colony in Coimbatore city go through a hard time as a few heavily armed criminals enter the place when they try to escape from the cops.,5.6,0.3525
Pancharaaksharam,27-12-2019,Tamil,Santhosh Prathap,Madhu Shalini,Sundaramurthy K. S.,Five friends playfully read passages of doom from a book that can predict an individual’s future. Can they overcome the tragedies that fate has in store for them and rewrite their destinies?,4,0.3281
Neerthirai,22-03-2019,Tamil,Nassar,Viji Chandrasekhar,Tosh Nanda,"A drama film directed by PS Dharan, starring Nasser and Thalaivasal Vijay in the lead roles.",7,0.291
Zombie,06-09-2019,Tamil,Yogi Babu,Yashika Anand,Premji Amaran,A group of individuals are trapped in a resort where there's a zombie outbreak. Can they get out of the place alive?,3,0.3263
Pulanaivu,14-11-2019,Tamil,Kabil Ganesan,Shalini Balasundaram,Jey Raggaveindra,"Aishwarya, a young and beautiful woman who is just starting college, is trying to move on from her previous relationship. So she is not interested when one of her new friends falls for her and tries hard to earn her love and attention. As their love story develops, a murder suddenly occurs.",7,0.2721
Kolanji,26-07-2019,Tamil,Rajaji,Naina Sarwar,Natarajan Sankaran,A young boy realises there is love and affection behind the strictness of his father.,4,0.3774
Gangs of Madras,12-04-2019,Tamil,Ashok Kumar Balakrishnan,Sai Priyanka Ruth,Hari Dafusia,A woman who loses her husband in a police encounter plots to take revenge on the gangsters who had framed him.,7,0.4356
Azhiyatha Kolangal 2,29-11-2019,Tamil,Prakash Raj,Revathi,Aravind Siddhartha,An unexpected incident turns the life of a celebrated writer and his college girlfriend topsy-turvy.,6,0.3022
Lisaa,24-05-2019,Tamil,Sam Jones,Anjali,Santhosh Dhayanidhi,A young woman goes to meet her estranged grandparents and ends up facing life-threatening situations.,6.333,0.2787
Natpuna Ennanu Theriyuma,17-05-2019,Tamil,Kavin Raj,Remya Nambeesan,Dharan Kumar,The relationship of three ambitious friends goes through a rough patch when two of them fall for the same girl.,4,0.47
Unarvu,19-07-2019,Tamil,Suman Talwar,Ankita Navya,Nakul Abhyankar,"A social worker, who aspires to make India a beggar-free country, faces threats from several quarters.",0,0.2937
Kalavu,09-02-2019,Tamil,Kalaiyarasan,Abhirami Venkatachalam,Sundaramurthy K. S.,"After being attacked by three unidentified men, Shruti is rushed to the hospital. The very same night three drunk friends, Sujith, Ramesh and Stephan, are arrested by police under the suspicion of attacking Shruti. Meanwhile, Shruti passes away in the hospital under mysterious circumstances and the three friends struggle to prove their innocence.",0,0.3685
Bakrid,23-08-2019,Tamil,Vikranth,Vasundhara Kashyap,D. Imman,"A young farmer, who starts rearing a camel, gets to know that the animal deserves to live in a desert for its well-being. He sets out to Rajasthan for the same, but goes through a lot of hardships.",7,0.2487
Pettikadai,22-02-2019,Tamil,Samuthirakani,Varsha Bollamma,Mariya Manohar,A young doctor decides to help the small traders of a village who are financially affected by the presence of an online supermarket.,0,0.3046
Watchman,12-04-2019,Tamil,G. V. Prakash Kumar,Samyuktha Hegde,G. V. Prakash Kumar,"An ambitious youngster, who is all set to get engaged to his ladylove in a few hours, gets trapped in a secluded bungalow and faces death threat in different ways.",5,0.3069
Thanimai,03-05-2019,Tamil,Bonda Mani,Sonia Agarwal,Dhina,"A drama film directed by S Sivaraman, starring Sonia Agarwal in the lead role.",3,0.3518
Gilli Bambaram Goli,15-03-2019,Tamil,Naresh,Deepti Shetty,Y. R. Prasad,"Four youngsters, who work in Malaysia, lock horns with a local gangster.",0,0.2684
Podhu Nalan Karudhi,08-02-2019,Tamil,Karunakaran,Anu Sithara,Hari Ganesh,The lives of a few people get affected when ego clash erupts between a few cut-throat loan sharks,2,0.3432
Oththa Seruppu Size 7,20-09-2019,Tamil,R. Parthiban,Gayathrie Shankar,Santhosh Narayanan,An emotionally unstable murder suspect explains the modus operandi behind the crimes he had committed to a few cops which helps in unfolding some intriguing revelation.,8,0.243
Champion,13-12-2019,Tamil,Manoj Bharathiraja,Mirnalini Ravi,Arrol Corelli,"A sports film directed by Suseenthiran, starring Mirnalini Ravi, Vishwa and Narain Kumar in the lead roles.",5,0.2105
Gorilla,12-07-2019,Tamil,Jiiva,Shalini Pandey,Sam C S,Three friends who need money to better their lives and a disillusioned farmer hatch a plan to rob a bank with a chimp as an accomplice.,3.7,0.3158
A1,26-07-2019,Tamil,Santhanam,Tara Alisha Berry,Santhosh Narayanan,"The life of a caste fanatic girl, who aspires to get married to a goon, becomes a roller-coaster ride after she realises that she's with the wrong person.",3.1,0.2156
Goko Mako,14-02-2019,Tamil,Ram Kumar,Danusha,Arun Kanth,"An adventurous road trip of two lovers is being captured on camera by a crazy video crew, along with an insane group of musicians who intend to turn this footage into a music video for a music company contract.",0,0.2262
Maaniik,04-01-2019,Tamil,Ma Ka Pa Anand,Jangiri Madhumitha,Dharan Kumar,"When Maaniik is convinced that he is cursed in love, things take a turn for the better when a girl named Keerthi walks into his life.",1,0.2213
Mayuran,30-08-2019,Tamil,Anand Sami,Ashmitha K Dogra,Jubin,A college student locks horns with a dreaded gangster after getting to know that his friend was killed by the latter.  But he realises that his opponent is too big for him and hatches plans to defeat him.,0,0.1854
Kudimagan,05-04-2019,Tamil,Akash,Nanditha Jennifer,S. M. Prashaanth,"Kandhan, a villager leading a happy life, gets addicted to alcohol and begins to destroy his own life because of his dependency on the drink.",0,0.2128
Rocky: The Revenge,12-04-2019,Tamil,Srikanth,Eshanya Maheshwari,Charan Arjun,"An action film directed by KC Bokadia, starring Srikanth Krishnamachari, Eshanya Maheshwari and Nasser in the lead roles.",0,0.1417
Thorati,01-08-2019,Tamil,Shaman Mithru,Sathyakala,Jithin Roshan,"A care-free shepherd, who befriends three thieves without knowing their past, lands in trouble post his marriage.",4,0.1529
