Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Kavan,31-03-2017,Tamil,Vijay Sethupathi,Madonna Sebastian,HipHop Tamizha Adhi,"A budding journalist passionate about ethical, noble, hard-hitting journalism understands the more flourishing ghetto of sensationalism &amp; news fabrication that the Entertainment TV Channel he belongs to, thrives on. When caught in a dilemma of whether to hold for a while or rise in protest, a situation forces him to make a decision that puts him out of work but… there begins his work.",7.2,1.4683
Katha Nayagan,08-09-2017,Tamil,Vishnu Vishal,Catherine Tresa,Sean Roldan,A coward has to prove that he can be brave to marry the girl he is in love with.,3.5,1.2851
Thupparivaalan,14-09-2017,Tamil,Vishal Krishna,Andrea Jeremiah,Arrol Corelli,Detective Kaniyan Poonkundran is hungry for a challenging case to investigate and the mystery of a murdered dog leads to a rival who could be the match for him.,7.2,1.4456
Thiruttu Payale 2,30-11-2017,Tamil,Bobby Simha,Amala Paul,Vidyasagar,The life of a surveillance specialist turns topsy-turvy when a womanizer starts blackmailing his wife. The former tries to nab him using his power and expertise in technology,6.5,1.2877
Nisabdham,10-03-2017,Tamil,Kishore,Baby Sathanya,Shawn Jazeel,A happily married couple’s life turns into trauma after their eight-year-old daughter is raped. Will the family be able to put their lives back on track?,10,1.4747
Yaman,24-02-2017,Tamil,Vijay Antony,Miya George,Vijay Antony,"In a malicious world of ruthless politicians and gangsters, a common man develops a dream to make it big in politics and takes on a few big shots.",6.4,1.1908
Maayavan,15-12-2017,Tamil,Sundeep Kishan,Lavanya Tripathi,Ghibran,"A series of murders are happening in the city, and a cop realises that they are all eerily similar. Can he find out the link and capture the murderer before it is too late?",6.828,1.4042
Sivalinga,14-04-2017,Tamil,Raghava Lawrence,Ritika Singh,S. Thaman,A cop investigating the suspicious death of a Muslim finds out that his own wife has become possessed by the young man’s ghost!,5.583,1.6585
Indrajith,24-11-2017,Tamil,Gautham Karthik,Sonarika Bhadoria,KP,"An adventurous youngster sets out in search of a precious stone, somewhere in the forests of north east, accompanied by an archaeological survey team",5.4,1.2224
Bruce Lee,17-03-2017,Tamil,G. V. Prakash Kumar,Kriti Kharbanda,G. V. Prakash Kumar,A cowardly youngster and his friend run for their lives with their lovers as they are being chased by a dreaded don.,3.5,1.5071
Meesaya Murukku,21-07-2017,Tamil,HipHop Tamizha Adhi,Aathmika,HipHop Tamizha Jeeva,A passionate youngster who dreams of making it in the music industry is on the verge of losing his love. What will happen to his career and romance?,6.643,1.2247
Kaatru Veliyidai,07-04-2017,Tamil,Karthi,Aditi Rao Hydari,A.R. Rahman,"Romance is in the air as the lives of Fighter Pilot Varun & Medical Doctor Leela collide amidst the scenic beauty of Kashmir. While Leela yearns for Varun’s affection in the delicate of ways, Varun’s idea of love is all give-give, not give-take. Just as the avalanche of built-up emotions sets rolling, Varun becomes a PoW post the Kargil episode. Do their paths cross later?",5.6,1.1983
Vanamagan,23-06-2017,Tamil,Ravi Mohan,Sayesha Saigal,Harris Jayaraj,"An Andaman tribal who escapes from men trying to capture his people, ends up in the care of a spoilt, rich girl, who starts to fall in love with him.",6.048,1.3313
Kuttram 23,03-03-2017,Tamil,Arun Vijay,Mahima Nambiar,Vishal Chandrasekhar,A case involving the disappearance of a pregnant woman turns into a personal one for the cop who is tasked with investigating it.​,7.03,1.2503
Aruvi,15-12-2017,Tamil,Kavitha Bharathi,Aditi Balan,Devdanth Bharadwaj,A gentle girl born and brought up amidst the ever growing eco-social-consumeristic environment finds it difficult to fit in the society. She decides to take it hard on the people.,7.4,1.0715
Hara Hara Mahadevaki,29-09-2017,Tamil,Gautham Karthik,Nikki Galrani,Balamurali Balu,"The bags belonging to a young man about to break up with his lover, two bumbling criminals planning a bomb blast, a man circulating counterfeit currency, and a couple paying ransom to save their daughter get mixed up leading to so much confusion.",5.5,1.1348
Kanavu Variyam,24-02-2017,Tamil,Yog Jappie,Senthikumari,Shyam Benjamin,A studious and ambitious youngster tries to set up a device to solve the frequent power crisis in his village despite constant discouragement from the public,7,1.3213
Kadamban,14-04-2017,Tamil,Arya,Catherine Tresa,Yuvan Shankar Raja,"The honey-extracting tribal folks of Kadambavanam, a village in the deep interiors of dense forests, enjoy their peaceful &amp; humble lives with the philosophical company of their forefathers. Presence of limestone underneath earns the village some interest from unethical vultures. With multiple soft evacuation plans failing against the tribal resistance, they resort to uglier ways putting the villagers’ lives into complete disarray. Can they withstand when payback time presents itself?",7.4,1.0987
Palli Paruvathile,15-12-2017,Tamil,Nandhan Ram,Venba,Vijay Narayanan,"A school student loves his classmate, who also harbours feelings for him. But when her rich, powerful family questions her, she lies that she isn't love with him, and this plays havoc on the boy's family.",0,1.0979
Dora,31-03-2017,Tamil,Thambi Ramaiah,Nayanthara,Mervin Solomon,"A father and a daughter buy a used car which is possessed by an unknown spirit which yearns for revenge, and gives sleepless nights to a cop and a bunch of criminals.",5.7,1.1802
Motta Shiva Ketta Shiva,24-02-2017,Tamil,Raghava Lawrence,Nikki Galrani,Amresh Ganesh,A corrupt cop who has a heartbreaking childhood realises his mistakes and turns into a sincere officer to take on a dreaded criminal and his son.,3.875,1.2012
Velaikkaran,22-12-2017,Tamil,Sivakarthikeyan,Nayanthara,Anirudh Ravichander,"An enterprising youngster in a slum wants his people to lead a life of dignity, but has to take on an ambitious capitalist, who only wants to dominate his field.",7,1.029
Enbathettu,28-07-2017,Tamil,M. Madhan,Upasana Rai,Dayarathnam,"A family-oriented man is caught off-guard when his number is misused by a bunch of gangsters. He then tries to find a way out this trouble, highlighting how people, especially the youth, should use technology wisely and be wary of being too exposed to it.",0,0.853
Podhuvaga En Manasu Thangam,11-08-2017,Tamil,Udhayanidhi Stalin,Nivetha Pethuraj,D. Imman,A young villager woos the daughter of a rich man hoping that her father would do good for his village. What he doesn’t know is that the father is actually waiting to take revenge on the villagers for a slight made years ago.,4.9,1.2796
Keikraan Meikkiran,19-05-2017,Tamil,Pandi,Rekha Suresh,Aadithya Mahadevan,"Keikraan Meikkiran is a Tamil movie released on 19 May, 2017. The movie is directed by Sam Emmanuel and featured Sabapathi, Aadukalam Naren and Pandi as lead characters. Other popular actors who were roped in for Keikraan Meikkiran are Jangiri Madhumitha and Sabitha Anand.",0,0.9049
Koditta Idangalai Nirappuga,14-01-2017,Tamil,Shanthanu Bhagyaraj,Parvatii Nair,C. Sathya,"On a business trip to India, an NRI fantasises about getting into a relationship with the young wife of his middle-aged driver.",0,1.0985
Thondan,26-05-2017,Tamil,Samuthirakani,Sunaina,Justin Prabhakaran,"A righteous ambulance driver rubs a politician on the wrong side, and the latter decides to teach him a lesson.",6,0.9329
Munnodi,02-06-2017,Tamil,Sijoy Varghese,Yamini Bhaskar,K Prabhu Shankar,"A boy grows up hating his brother and becomes an aid of a local don. The don’s relative, however, hates him. Meanwhile, a cop is waiting to take down all three.",0,1.0436
Brindavanam,26-05-2017,Tamil,Arulnithi,Tanya Ravichandran,Vishal Chandrasekhar,"A hearing-and-speech-impaired barber in Ooty, who is a huge fan of actor Vivekh, happens to meet his idol, who has come to the hill station on personal work. A poignant friendship develops between the two...",7.333,0.9808
Pa Paandi,14-04-2017,Tamil,Rajkiran,Chaya Singh,Sean Roldan,"‘Power’ Paandi, once a legendary stunt master who ruled the world of film stunts in his prime years is now content in living a peaceful life with his son and grandchildren. But he soon realizes that his acts that he thinks is normal and righteous, constantly irks his son who seems to taking their relationship for granted. One such overblown tiff with his son drives him to go do some soul searching, the outcome of which has many unexpected experiences.",7,1.0495
Veeraiyan,30-11-2017,Tamil,Inigo Prabhakaran,Shaini,S. N. Arunagiri,"A teenage student, who fails to live up to the expectations of his doting father, seeks the help of a few anti-social people to continue his education.",0,0.8639
Ennodu Vilayadu,17-02-2017,Tamil,Bharath Srinivasan,Chandhini Tamilarasan,A. Moses,"A compulsive gambler learns about a horse race that is going to be fixed, and tries to capitalise on it. Meanwhile, his friend gets into trouble over a bag containing Rs 50 lakh cash.",5,1.0654
Inayathalam,12-05-2017,Tamil,Ganesh Venkatraman,Shweta Menon,Arrol Corelli,A team of cybercrime officials are left scratching their heads after an untraceable website starts streaming murders live on the internet.,5,0.8679
Nenjil Thunivirunthal,10-11-2017,Tamil,Sundeep Kishan,Mehreen Pirzada,D. Imman,A young man tries to track down the killers who are plotting to murder his close friend. But there's more to it than meets the eye.,4,1.0014
Richie,08-12-2017,Tamil,Nivin Pauly,Shraddha Srinath,B. Ajaneesh Loknath,"A journalist sets out to uncover the truth behind an incident, through the perspectives of different people, unraveling how they and their lives are intertwined with it.",4.1,1.0577
Thappu Thanda,08-09-2017,Tamil,Mime Gopi,Swetha Gai,Naren Balakumar,A politician sends a bagful of money with his driver intending to distribute it to the people of his constituency in exchange for their votes. A few individuals plot to steal the money. What happens next?,8,1.1795
Kootathil Oruthan,28-07-2017,Tamil,Ashok Selvan,Priya Anand,Nivas Prasanna,"Arvind, an ordinary man who is never noticed by anyone be it at school or home. However, things change when he falls in love with Janani, a class topper and the one who excels in both academics and extra-curricular activities.",6.8,0.7709
Thittivasal,03-11-2017,Tamil,Nassar,Tanu Shetty,Sathish-Harish,"A collector, a cop and a minister want to displace a community of tribal people from their mountain homes for their personal gains.",0,0.7495
Gemini Ganeshanum Suruli Raajanum,14-07-2017,Tamil,Atharvaa Murali,Regina Cassandra,D. Imman,"A romantic youngster, who manages to have several relationships with pretty girls, realises his mistakes and finally decides to settle down in life by marrying one among them.",5.1,1.0685
Kadaisi Bench Karthi,27-10-2017,Tamil,Bharath Srinivasan,Ruhani Sharma,Anbu Rajesh,Kadaisi Bench Karthi is an upcoming Indian Tamil comedy film directed by Ravi Bhargavan.  This Tamil-Telugu bilingual comedy showcases the effect that a smart phone can have on a loving relationship.,4,0.8392
Kadhal Kan Kattuthe,17-02-2017,Tamil,Shivaraj,Athulya Ravi,R. Pavan,"Shiva and Athulya try to make their long-distance relationship work. However, Athulya's colleague Karthik develops feelings for her, which complicates the bond between them.",7.5,0.9858
Annadurai,30-11-2017,Tamil,Vijay Antony,Diana Champika,Vijay Antony,The lives of twin brothers Annadurai and Thambidurai change radically following a murder that the former commits. How does he ensure that his sibling regains his old life?,4.4,0.8883
Theru Naaigal,22-09-2017,Tamil,Pavel Navageethan,Akshatha,Sathish-Harish,"A group of young men kidnaps a politician-gangster, who is awaiting the results of an election. What are they after?",0,0.7994
Karuppan,29-09-2017,Tamil,Vijay Sethupathi,Tanya Ravichandran,D. Imman,"A man wins the hand of a girl after winning in jallikattu, but her relative, who had hopes of marrying her, tries to cause a permanent rift between the couple.",6,0.98
Sangili Bungili Kadhava Thorae,19-05-2017,Tamil,Jiiva,Sri Divya,Vishal Chandrasekhar,A young man who wants to own a house buys a mansion and moves into it with his extended family not knowing that there is a ghost in the place.,4.7,0.7041
Aramm,10-11-2017,Tamil,Ramachandran Durairaj,Nayanthara,Ghibran,"A little girl falls into a deep borewell, and her rescue becomes a huge professional and personal challenge for a collector.",7.696,0.8086
Si 3,26-01-2017,Tamil,Suriya,Anushka Shetty,Harris Jayaraj,"A reputed cop from Tamil Nadu takes charge in Andhra Pradesh to solve the mysterious murder of a top police officer, and takes on local thugs and criminals during the course of his mission.",5.5,1.0388
Taramani,11-08-2017,Tamil,Vasanth Ravi,Andrea Jeremiah,Yuvan Shankar Raja,"An orthodox youngster and a free-spirited lady fall in love, only to understand that they are different in all aspects of life. How do they realise their complex requirements and mistakes?",6.7,0.7558
Paambhu Sattai,24-03-2017,Tamil,Bobby Simha,Keerthy Suresh,Ajeesh,"A young man in desperate need of money to solve his problems, gets entangled in a fraudulent money laundering racket.",6,0.9352
Nagarvalam,21-04-2017,Tamil,Yuthan Balaji,Deekshitha Manikkam,Pavan Karthik,"The driver of a Metro water lorry falls in love with a girl from a very affluent and powerful family, and faces objections and threats to their relationship.",0,0.8933
Kodiveeran,07-12-2017,Tamil,M. Sasikumar,Mahima Nambiar,N. R. Raghunanthan,"To protect his sister and her husband, a man who is revered as God by his villagers takes on the evil men who are hell bent of destroying their lives.",5.2,0.7738
Julieum 4 Perum,07-04-2017,Tamil,George Vijay Nelson,Alya Manasa,Raghu Sravan Kumar,Four unlucky men steal a beagle that is considered to be lucky in the hopes of making money out of it. But the dog goes missing and the four have to deal with an international dog-kidnapping racket,0,0.8288
Kurangu Bommai,01-09-2017,Tamil,Vidharth,Delna Davis,B. Ajaneesh Loknath,"An honest driver tries to find the owner of a bag, supposedly containing money to fund the marriage of the man’s daughter, not realising that it was used by his own father to move a stolen idol.",7.238,0.8177
8 Thottakkal,07-04-2017,Tamil,Vetri,Aparna Balamurali,Sundaramurthy K. S.,"A cop’s pistol gets stolen and even as the search for it gets underway, it ends up in the hands of someone who uses it to rob a bank.",7.348,1.0024
Chennai 2 Singapore,15-12-2017,Tamil,Gokul Anand,Anju Kurian,Ghibran,"An aspiring filmmaker, who is also down on luck, goes to Singapore to meet a producer, but what follows is misadventure after misadventure, with a dash of romance thrown in.",10,0.7446
Enakku Vaaitha Adimaigal,02-02-2017,Tamil,Jai Sampath,Pranitha Subhash,Santhosh Dhayanidhi,"After his girlfriend breaks up with him, a guy tells his friends that he’s going to commit suicide and goes missing. Thus begins a nightmare for the friends",6.9,0.6379
Meyaadha Maan,18-10-2017,Tamil,Vaibhav,Priya Bhavani Shankar,Santhosh Narayanan,"A youngster who loves a girl tries to commit suicide and to dissuade him, his friend reaches out to the girl, setting in motion events that unexpectedly turn out to be life changing.",7.2,0.7408
Pagadi Attam,17-02-2017,Tamil,Rahman,Gowry Nandha,Karthik Raja,A top cop investigates the case of a missing youngster who is allegedly involved in romantic deception of girls.,0,0.7604
Magalir Mattum,15-09-2017,Tamil,Nassar,Jyothika,Ghibran,A progressive-minded documentary filmmaker reunites three older women who have been separated since college and takes them on a trip.,6.8,0.7174
Sometimes,07-01-2017,Tamil,Prakash Raj,Sriya Reddy,Ilaiyaraaja,"Seven people from different walks of life give their blood sample for ELISA Test - AIDS Screening. To avoid the tension of waiting, they decide to bribe the technician and know the results earlier. They come to know only one among them has AIDS. Each one hoping it is not him,waits with anxiety. The film takes an unexpected turn from here creating an emotional and shocking end.",7.2,0.6447
Sakka Podu Podu Raja,22-12-2017,Tamil,Santhanam,Vaibhavi Shandilya,Silambarasan,A happy-go-lucky-guy falls in love with the sister of a ruthless gangster. How does the former convince his lover's brother?,10,0.6001
Yaar Ivan,15-09-2017,Tamil,Sachiin Joshi,Esha Gupta,S. Thaman,A man is arrested for murdering his wife and sent to a prison in Goa. A cop assigned to the case believes there is more to this than meets the eye. What's the mystery here?,0,0.7749
Aayirathil Iruvar,22-09-2017,Tamil,Vinay Rai,Rethika Srinivas,Bharathwaj,Twin brothers who have been cat-and-mouse right from inside their mother's womb get separated when they are young. What happens to their enmity once they meet again?,10,0.6431
Anbanavan Asaradhavan Adangadhavan,23-06-2017,Tamil,Silambarasan,Shriya Saran,Yuvan Shankar Raja,"A local gangster in Madurai bids adieu to his past life. Years after, in his mid-50s, he falls in love with a young girl, which changes his life.",5.5,0.8985
Vilayattu Aarambam,02-06-2017,Tamil,Yuvan,Shravya,Srikanth Deva,An action tale about Multilevel Marketing Scam and romance.,0,0.627
Kalathur Gramam,27-10-2017,Tamil,Kishore,Yagna Shetty,Ilaiyaraaja,"A devastated youngster awaits a chance to take revenge on his father's murderer, who is seen as a leader in a village.",10,0.6894
Bayama Irukku,22-09-2017,Tamil,Santhosh Prathap,Kovai Sarala,C. Sathya,"Four friends accompany the man who saved them to his house, only to discover that his wife could be a ghost!",6.5,0.589
Sathura Adi 3500,04-08-2017,Tamil,Rahman,Iniya,Ganesh Raghavendra,A cop is asked to investigate a suspicious death. What complicates the matter is the appearance of the ‘ghost’ of the victim in the various places he visits!,3,0.6397
Rubaai,14-07-2017,Tamil,Chandran,Anandhi,D. Imman,Two lorry driver friends escapes to Chennai afraid of a loan shark and they try to earn quick money to settle the loan they borrowed. Quick money comes along with the trouble. How they handled that trouble? and how they settled the money?,6.7,0.6652
Kattappava Kaanom,17-03-2017,Tamil,Sibiraj,Aishwarya Rajesh,Santhosh Dhayanidhi,"A fish belonging to a gangster, who considers it his lucky charm, gets stolen and ends up with a guy whose luck has always been rotten.",4.3,0.6409
Adhe Kangal,26-01-2017,Tamil,Kalaiyarasan,Janani Iyer,Ghibran,"The journey of a blind chef through a newfound love, a retrieved vision and an invigorating journey of twists, turns and answers along the way.",7.1,0.5198
Oru Kidayin Karunai Manu,02-06-2017,Tamil,Vidharth,Raveena Ravi,M. Raghuram,"People of a village go on a trip to their neighbouring village to offer a goat as a sacrifice with a newlywed couple. On a remote thoroughfare, there is an accident and a local is found dead. What happens next?",7.2,0.5219
Enkitta Mothathe,24-03-2017,Tamil,Natarajan Subramaniam,Parvatii Nair,Natraj Sankaran,Two cut-out artists who idolize Tamil Superstar's Rajinikanth and Kamal Hassan face a challenge in the form of a bigwig who challenges them.,3.5,0.6171
Muthuramalingam,24-02-2017,Tamil,Gautham Karthik,Priya Anand,Ilaiyaraaja,A rural family known for their bravery and generosity are faced with a unexpected situation that poses a threat to their good reputation.,2,0.5858
7 Naatkal,02-06-2017,Tamil,Sakthi Vasu,Nikesha Patel,Vishal Chandrasekhar,"The murder of a girl unexpectedly turns the life of two people topsy-turvy. Even as they run for their lives, they try to find the real culprit behind the assassination",4,0.599
Rangoon,09-06-2017,Tamil,Gautham Karthik,Sana Makbul,Vishal Chandrasekhar,"The life of three youngsters, who go to Rangoon to strike a business deal, witnesses several twists and turns, for which they pay heavy price.",5.9,0.4924
Kadhal Kasakuthaiya,08-09-2017,Tamil,Charle,Venba,Dharan Kumar,"Diya, a twelfth standard school girl, due to peer pressure and her surroundings, is in quest of her love. She finds a twenty-five-year-old Arjun, who is a software engineer by profession, as her perfect match and tries to impress him. How Diya wins her love overcoming all the social stigma forms the main part of the story.",5.8,0.568
Dhayam,24-03-2017,Tamil,Santhosh Prathap,Anchal Singh,Sathish Selvam,Eight individuals shortlisted for the position of CEO of an organization are left in a room which tricks their mind and tests their skills of survival.,4.7,0.4819
En Aaloda Seruppa Kaanom,17-11-2017,Tamil,Tamizh,Anandhi,Deepan Chakravarthy,The adventures of a young man who tries to trace the missing slipper of the girl he is in love with.,6,0.5287
Brahma.com,15-12-2017,Tamil,Nakul,Ashna Zaveri,Siddharth Vipin,The lives of two brothers become a mess when their identities get swapped due to a supernatural power.,6.5,0.373
Mupparimanam,03-03-2017,Tamil,Shanthanu Bhagyaraj,Srushti Dange,G. V. Prakash Kumar,A mysterious youngster kidnaps a girl a few minutes before her wedding and takes her to a secluded place in search of answers for his questions.,5.2,0.4456
Neruppu Da,08-09-2017,Tamil,Vikram Prabhu,Nikki Galrani,Sean Roldan,"Guru and his friends' ambition is to become firemen, but a run in with a gangster threatens to bring their dream crashing down.",4.8,0.4497
Saravanan Irukka Bayamaen,12-05-2017,Tamil,Udhayanidhi Stalin,Regina Cassandra,D. Imman,A lackadaisical youngster falls in love with a girl from whom he’d gotten separated at a younger age. He goes through a slew of unexpected hurdles to win her love.,2.833,0.4609
Ippadai Vellum,10-11-2017,Tamil,Udhayanidhi Stalin,Manjima Mohan,D. Imman,Two men are wrongly arrested as being the accomplices of a most-wanted terrorist. How do they prove their innocence?,5.2,0.6449
Vaigai Express,24-03-2017,Tamil,R. K.,Neetu Chandra,S. Thaman,An investigative officer takes up a case involving the deaths of three different women murdered by three different killers with varying motives.,6.7,0.3939
Kalavaadiya Pozhuthugal,29-12-2017,Tamil,Prabhu Deva,Bhumika Chawla,Bharathwaj,The unexpected meeting of two ex-lovers after a long time affect the equation of their respective families,5,0.3568
Bongu,02-06-2017,Tamil,Natarajan Subramaniam,Pooja Bisht,Srikanth Deva,"Three hi-tech burglars, who lose their jobs because of a business tycoon, set out to take revenge against him.",6,0.5082
Yaakkai,03-03-2017,Tamil,Krishna Kulasekaran,Swathi Reddy,Yuvan Shankar Raja,"When the chairman of a multi-specialty hospital dies mysteriously, a cop begins an investigation which leads him to find more bodies.",3.6,0.3417
Pandigai,14-07-2017,Tamil,Krishna Kulasekaran,Anandhi,Vikram RH,"A low-level hotel worker gets involved in a street fighting racket on the advice of a compulsive gambler. When the duo realise they have been duped by the gangster controlling the racket, they decided to rob him…",6.5,0.4312
Puriyaatha Puthir,31-08-2017,Tamil,Vijay Sethupathi,Gayathrie Shankar,Sam C S,"Kathir, a music director, starts seeing Meera, who teaches music. He starts receiving compromising videos of Meera, and desperately tries to find out the person wrecking their lives, but will it be too late?",7.2,0.4873
Sangu Chakkaram,29-12-2017,Tamil,Dhilip Subbarayan,Punnagai Poo Gheetha,Shabir Sulthan,"A group of kids, a couple of kidnappers, and two men who are planning to murder one of the children get trapped inside a haunted mansion.",0,0.2993
Sathriyan,09-06-2017,Tamil,Vikram Prabhu,Manjima Mohan,Yuvan Shankar Raja,"The death of a gang lord triggers a war between two rival gangs, and an ambitious hireling tries to figure out his place in the scheme of things.",3.6,0.383
English Padam,24-11-2017,Tamil,Ramki,Meenakshi,MC Rico,"Cheated by a big shot, four individuals team up to give the guy a taste of his own medicine.",0,0.3311
Yevanavan,30-06-2017,Tamil,Vincent Asokan,Sonia Agarwal,Fedo Pete,"Akhil shoots his girlfriend Nayana on camera while she is taking bath. Nayana finds about it and gets furious. Though Akhil deletes the video immediately, he later recovers it with the help of a recovery software as he wants to enjoy Nayana taking bath. The mobile gets lost and it travels via many pairs of hands. Finally Saran, a software professional, gets it. Akhil traces it and asks Saran to give back his mobile; Saran, who know about the bathing video contained in the mobile phone, puts a few demands to give it back. He wants Akhil to do certain things. What are the things demanded by Saran? Could Akhil do them and get his mobile back? Does Nayana know all these things? What happened to the love? Watch the movie to know the answers.",6,0.3287
Ivan Yaarendru Therigiratha,30-06-2017,Tamil,Vishnu Kumar,Varsha Bollamma,N. R. Raghunanthan,"Arivu, an unemployed youth, strives to find love and settle down but luck does not favour him. Just when he falls for Savithri, an ex-lover returns and creates problems between them.",7,0.3275
Vizhithiru,03-11-2017,Tamil,Krishna Kulasekaran,Sai Dhanshika,Sathyan Mahalingam,"Various people in different places, and dealing with diverse issues, come together and run for their lives in an unexpected situation.",5,0.2782
Balloon,29-12-2017,Tamil,Jai Sampath,Anjali,Yuvan Shankar Raja,"A filmmaker goes to check out a haunted house in Ooty to seek inspiration for a horror film, not realising that the place has a connection with his past.",7.4,0.2744
Chennaiyil Oru Naal 2,18-10-2017,Tamil,R. Sarathkumar,Suhasini Maniratnam,Jakes Bejoy,A cop has to investigate the motive behind sinister posters that have been put up in the city and track down the person who sends a threat letter to his adopted daughter.,7,0.3797
Uru,16-06-2017,Tamil,Kalaiyarasan,Sai Dhanshika,Johan Shevanesh,"A writer, whose writing is considered outdated due to the changing writing trends, leaves for Megamalai in search of solitude and wanting to write a new book. Upon arriving at Megamalai, a string of unfortunate events take place around him & his wife. Little does he know that it's not only his life that he's endangering.",4.2,0.2518
Senjittale En Kadhala,07-04-2017,Tamil,Ezhil Durai,Madhumila,F. Raj Bharath,"A guy who is dejected following a breakup with his girlfriend goes missing, and his family and friends launch a frantic search fearing the worst...",0,0.3614
Rum,17-02-2017,Tamil,Narain,Sanchita Shetty,Anirudh Ravichander,A gang of robbers ends up in a haunted bungalow in the middle of a forest.,5,0.2312
Sathya,08-12-2017,Tamil,Sibiraj,Remya Nambeesan,Simon K. King,"An IT employee, who works in Australia, gets a call from his ex-lover, asking him to help her find her missing daughter. The former has a tough time ahead when he comes to know about some shocking revelations",6.1,0.3171
465,24-03-2017,Tamil,Karthik Raj,Pavani Reddy,Sashank Ravichandran,"A doctor whose colleagues a lady doctor (who fell in love with him) and another male doctor got murdered under mysterious circumstances, is happy to get back his ancestral house. But since an image of a woman keeps recurring in his mind, he's branded as mentally unfit and those around him decide to admit him in a hospital. What happened to the doctor in the end? Who's that woman he keeps getting images of?",0,0.2322
Pattinapakkam,23-11-2017,Tamil,Kalaiyarasan,Anaswara Kumar,Shaan,"When his plans go terribly wrong, an engineering graduate ends up becoming a target for powerful people which begins to affect the lives of the people around him in unimaginable ways.",1,0.2222
