Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Jana Nayagan,09-01-2026,Tamil,Vijay,Pooja Hegde,Anirudh Ravichander,,0,1.2138
Parasakthi,09-01-2026,Tamil,Sivakarthikeyan,Sreeleela,G. V. Prakash Kumar,Based on the lives of activists and students who participated in the 1965 Anti-Hindi Imposition Movement.,0,0.4771
Demonte Colony 3,24-06-2026,Tamil,Arulnithi,Priya Bhavani Shankar,Sam C S,,0,0.2008
