Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Arinthum Ariyamalum,20-05-2005,Tamil,Arya,Sameksha Oswal,Yuvan Shankar Raja,"A college student files a police complaint against the adopted son of a gangster for shooting his girlfriend. However, the gangster is shocked to learn that the student is his real son.",6.8,0.4255
Vetrivel Sakthivel,09-12-2005,Tamil,Sathyaraj,Khushboo,Srikanth Deva,"Although he has cleared his IPS, a man's father asks him to work in their clothing store. He loves a woman very much, but her past poses a problem. Also, his father may be connected to a terrorist outfit.",0,0.4275
Majaa,02-11-2005,Tamil,Vikram,Asin Thottumkal,Vidyasagar,"Govindan (Manivannan) is a thief who has two children. Aadhi (Pasupathy) and Mathi ('Chiyaan' Vikram). Years go by and the two, Aadhi and Madhi, decide to stop stealing and mend their ways and lead a hardworking life along with their father. They migrate to neighboring village and meet a retired agricultural officer, Chidambaram (Vijaya Kumar) who is in deep debts and is under pressure from the village's landlord, Kalingarayar (Murali) to clear his debts. In efforts to help Chidambaran, Mathi confronts Seetha Lakshmi (Asin), Kalingarayar's daughter, who comes to collect the money Chidambaram owes her father. Seetha Lakshmi starts to acquire a liking for Mathi but keeps it hidden due to her father's atrocious temper. In an attempt to teach Kalingarayar a lesson, Mathi forcibly ties the mangalsutram around Seetha's neck. Kalingarayar, realizing his daughter's love for Mathi...",5.3,0.5106
Bambara Kannaley,18-11-2005,Tamil,Srikanth,Aarthi Agarwal,Srikanth Deva,"The movie is about Srikanth, a low class youth who goes to Ooty for a job and comes across Aarthy Agarwal. He falls in love with her. However her parents arrange for her wedding with Vikram Adhithya, who happens to be a slimy cookie",3.667,0.5074
Thirupaachi,14-01-2005,Tamil,Vijay,Trisha Krishnan,Dhina,"Sivagiri, a blacksmith from a village, visits Chennai to meet his sister and her husband. When he sees the city is not a safe residence for commoners, he takes the matter into his own hands.",5.868,0.5398
Sukran,07-05-2005,Tamil,Ravi Krishna,Rambha,Vijay Antony,"College students Ravi and Sandhya are love birds. When Sandhya's mother and a village panchayat chief come to know of their affair, she puts spokes in their wheel, but the Ravi's father sends the pair to Chennai. Upon reaching Chennai, a corrupt police officer apprehends Ravi on a complaint that he had murdered his father when he put his foot down on their affair.",1,0.5338
Kana Kanden,13-05-2005,Tamil,Srikanth,Gopika,Vidyasagar,"A young man comes up with a dream plan to help society, but things take a turn when he meets a man who promises to finance his project.",6.2,0.5113
Oru Kalluriyin Kathai,02-09-2005,Tamil,Arya,Sonia Agarwal,Yuvan Shankar Raja,"After graduating, a young man and a girl, who are in love with each other, promise to meet again after five years in their college campus. When he does show up on the set day, his friends are shocked to see that he has completely changed.",3,0.4168
Ji,21-02-2005,Tamil,Ajith Kumar,Trisha Krishnan,Vidyasagar,"Vasu (Ajith), a final year college student is happy go lucky. But he is forced to contest elections in the college after being persuaded by his friends (Venkat Prabhu and Arun). He, however, incurs the wrath of the local MLA Varadharajan (Charanraj), whose son is studying in the college, contests the elections too. In the course of events, the MLA's gang attacks Vasu and his friends. It's here that Vasu's father (Vijayakumar) advises the students to take a plunge in politics and teach the bad apples like Varadharajan a lesson",5.5,0.4867
Aanai,05-05-2005,Tamil,Arjun Sarja,Namitha,D. Imman,"Vijay is an ex-cop who was framed up after he cleaned the city of the scum of the earth including nine encounter killings of dreaded gangsters. Now out of work, he is persuaded by his former boss to be the bodyguard of 8-year-old Priya whose parents are millionaires. He is hired to protect the little girl from kidnappers who are on the prowl. The kidnappers are led by a loony militant called 'Ahmed Khan' who manages to kidnap Priya and humiliate Vijay. The rest of the film is how Vijay assisted by two glam girls mete out vigilante justice in a cat-and-mouse game with the kidnappers.",4.5,0.6065
Mumbai Xpress,15-04-2005,Tamil,Kamal Haasan,Manisha Koirala,Ilaiyaraaja,A young man's journey in Mumbai as a kidnapper.,5.8,0.4909
Mazhai,30-08-2005,Tamil,Ravi Mohan,Shriya Saran,Devi Sri Prasad,"Arjun, an unemployed youngster and Deva a powerful don both fall in love with Sailaja, a middle-class beauty, at the same time on a rainy day at a railway station. Arjun keeps bumping into Sailaja coincidentally every time it rains. This makes them both feel that it is perhaps the rain that keeps bringing them together, and they start to fall in love. Deva, on the other hand, takes the back-door route to get the girl, with the help of her good-for-nothing father.",5,0.576
Ullam Ketkumae,03-06-2005,Tamil,Shaam,Laila,Harris Jayaraj,"A friendship between college friends Shyam, Priya and Pooja suffers when Shyam confesses his love for Priya, leaving Pooja, who also loves him, heartbroken.",7.2,0.6002
Thotti Jaya,09-05-2005,Tamil,Silambarasan,Gopika,Harris Jayaraj,Jaya is an orphan and a born rowdy working in a hotel as a helper. He loves Brinda who also his boss's daughter.,5.5,0.4094
Kanda Naal Mudhal,20-11-2005,Tamil,Prasanna,Laila,Yuvan Shankar Raja,Two youngsters meet in a marriage hall and fight with each other and thereafter every-time they meet they end up fighting with each other. But there comes a time when this animosity turns to love.,4.7,0.4818
Adhu Oru Kana Kaalam,02-11-2005,Tamil,Dhanush,Priyamani,Ilaiyaraaja,"When a lorry driver realises that he is helping an escaped convict, he threatens to hand him over to the police. The convict begins to narrate the circumstances that landed him in jail.",5,0.4311
Kundakka Mandakka,05-10-2005,Tamil,R. Parthiban,Raai Laxmi,Bharathwaj,"Ilango aspires to get his sister married to a millionaire. For this, he tries his best to find a rich suitor, but ultimately realises that money is not everything and lets her marry the one she loves.",2,0.3895
Chanakya,26-09-2005,Tamil,R. Sarathkumar,Namitha,Srikanth Deva,Chanakya in this movie Ganesh (Sarath Kumar) is an auto driver. He is earning money to help the poor and the needy.Ganesh likes to be in publicity for that he will do kidnap and murder. Then he will be maximum publicity in the media as a person crazy only for publicity. Later people begin to call him 'Publicity' Ganesh.,4.833,0.2367
Aayudham,14-01-2005,Tamil,Prashanth,Sneha,Dhina,"Siva(Prashanth) is admitted to a medical college in Chennai and his father(Rajesh), a police constable, gets a tranfer to Chennai too so that he can keep an eye on Siva. He develops a liking towards Mahalakshmi(Sneha), his collegemate. But Naga(Subburaj), Maha's servantmaid's son, is obsessed with making Maha his own.",4,0.3701
London,31-01-2005,Tamil,Prashanth,Ankitha,Vidyasagar,"London in this movie Sivaraman is an innocent rustic youth who lands up in the big, bad London in search of a job. He comes in contact with a small-time thief Kathir. The duo eventually ends up as part of a robbery attempt made by two others. But as the bid is nixed, Sivaraman, who is now much more confident in life, decides to pose as the grandson of a rich but blind couple.Now under the name Saravanan, he enters the household along with his friend Kathir.Then the mirth-riot starts",7,0.328
Thavamai Thavamiruntu,31-10-2005,Tamil,Cheran,Padmapriya Janakiraman,Sabesh,"The film sensitively portrays the struggles of a father whose main priority in life is the well being of his children, and who is determined to see his children grow up to become decent, successful persons.",6.7,0.3643
Chidambarathil Oru Appasamy,24-08-2005,Tamil,Thangar Bachan,Navya Nair,Ilaiyaraaja,"A school teacher in Chidambaram who is a jack of all trades but master of none. He spends time with friends boozing, gambling and trying out new business that always fails. Fearing his wife and relatives he decides to join a mutt but there also he is unable to sustain.",0,0.3371
Kasthuri Maan,28-10-2005,Tamil,Prasanna,Meera Jasmine,Ilaiyaraaja,A young college girl who helps her lover realize his dream of becoming an IAS officer amidst her own problems,0,0.3297
Ponniyin Selvan,16-08-2005,Tamil,Ravi Krishna,Gopika,Vidyasagar,"Venu is a youth struck with an inferiority complex, who loses all his confidence to come up in life. However, he comes across a bunch of people and his encounter with them instills confidence in his mind to fight and succeed.",1,0.4159
Englishkaran,01-01-2005,Tamil,Sathyaraj,Namitha,Deva,"Thamizh fully supports his wife's ambition of being an athlete. After her death, he is determined to help her sister Sandhya, a gifted singer, realize her dream although her father is dead against it.",4,0.3037
Feb-14,01-07-2005,Tamil,Bharath Srinivasan,Renuka Menon,Bharathwaj,"Shiva (Bharath) enters into St.Peters college, Bangalore and meets Pooja (Renuka Menon), who was born and brought up in the United States and has come to India to stay with her grandparents while completing her college education. Shiva falls in love with her but soon realises that their characters are totally different. Pooja feels alone, like a fish out of water in India and she wants to return to the US. So Shiva thinks about a plan to get her to stay and he expresses his love to her by creating a fictitious character MR X but never reveals about the character till the end. Pooja who got impressed by MR X refuses to see him in the later stage but understand and accepts shiva's true love.",0,0.3377
Raam,04-03-2005,Tamil,Jiiva,Saranya Ponvannan,Yuvan Shankar Raja,Ram is falsely charged for killing his mother. His neigbours are also called for interrogation. Everyone's effort leads to tracking down the real killer.,7.7,0.3008
Chinna,05-05-2005,Tamil,Arjun Sarja,Sneha,D. Imman,Chinna (2005) is a love-drama thriller Tamil language movie directed by the Tamil Director Sundar C. It stars Arjun Sarja and Sneha in the lead roles. It did reasonable business at the box-office.,2.5,0.3647
Thaka Thimi Tha,31-03-2005,Tamil,Vivek,Ankitha,D. Imman,"Ankitha ( Gayu ) and Yuva Krishna fall in love with each other in college. But when Yuva tells his friends about being close to Gayu and describes her, she gets angry and they split apart. After finishing college, Gayu's family stays in a house opposite to that of Yuva. Their families get to know about their earlier love and try to rejoin them . The rest of the story is how Gayu gets convinced.",7.5,0.3411
Power of Women,27-05-2005,Tamil,Hariharan,Khushboo,Vidyasagar,A village girl is married to a rich man. She happily moves to Canada with her husband. Things change when she discovers her husband's nefarious activities.,0,0.1773
Kicha Vayasu 16,24-03-2005,Tamil,Manikandan,Simran,Dhina,"This is another film that centers around the pranks of teenagers. This film is rated 18 in Singapore.  Jai Akash comes to Nagerkoil as the Collector. His reminiscences of his school days in Nagerkoil, forms the main theme of the film. Manikantan who comes in the role of the 16 year old Kicha is like our typical naughty neighborhood boy.  The boy Kicha used to eye becomes the headmistress of his school and this delights Kicha. Kicha who always teases everybody else, is however very well behaved towards headmistress Nirmala (Simran). So he always gets her support. But he leads a group of errant boys and together they steal the school vessels and sell them and also eat in hotels and give the slip without paying the bill. He is only a good friend to this one girl, but she falls in love with him.",0,0.1742
Ambuttu Imbuttu Embuttu,01-11-2005,Tamil,Ashok Kashyap,Vinaya Prasad,Dhina,,0,0.1702
Rightaa Thappaa,25-03-2005,Tamil,Ramana,Uma Shankari,Karthik Raja,"Satya, a college student, falls for peer pressure and ends up eve-teasing a few girls who later on lose their lives due to an unfortunate accident.",0,0.0863
