Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Kazhugu,16-03-2012,Tamil,Krishna Kulasekaran,Bindu Madhavi,Yuvan Shankar Raja,"The film revolves round the lives, joys and sorrows of three friends, whose profession has to do with handling corpses.",6.2,0.3516
Mugamoodi,31-08-2012,Tamil,Jiiva,Pooja Hegde,Krishna Kumar,A man can no longer tolerate injustice and corruption and he becomes a vigilante to fight for a better society.,4.5,0.3647
Muppozhudhum Un Karpanaigal,17-02-2012,Tamil,Atharvaa Murali,Amala Paul,G. V. Prakash Kumar,"A man falls in love with a beautiful girl, who also loves him. But later, after the man gets injured in a car accident, the truth about her identity is revealed.",4.2,0.3552
Aarohanam,26-10-2012,Tamil,Jayaprakash,Viji Chandrasekhar,Krishna Kumar,"Every cloud has a silver lining and Aarohanam showcases the brighter side of a mental disorder, along with all the trials and turbulence of such a life. In an age where the morbidity of poverty has been vehemently publicized, this film strives to unassumingly uncover the true essence of Indian culture while offering a raw and intimate experience of family and community life in the Indian slums.",8.5,0.3516
Naan,15-08-2012,Tamil,Vijay Antony,Rupa Manjari,Vijay Antony,An ex-convict forges signature of a deceased medical student to get enrolled in a medical college. He kills his roommate by accident in a dispute and fears that his identity will be revealed.,6.778,0.307
Saattai,21-09-2012,Tamil,Samuthirakani,Mahima Nambiar,D. Imman,"Dayalan is a newly appointed teacher of a government school in a village. He is unhappy with our education system and is also worried about the pitiable condition of education of government schools. After he joined the school, he tries to change the environment of the school. This is not welcome by Singaperumal who is Assistant Head Master (AHM). Dayalan's decision for the change does not go well with other teachers and students as well. But Dayalan's good moves were slowly noticed by Pandian.",6.417,0.4929
Mattu Thaavani,20-04-2012,Tamil,Vimal,Anjali,Deva,Maheshwari and Ram face marital trouble as her elite friends speak poorly of him.,0,0.34
Marina,03-02-2012,Tamil,Sivakarthikeyan,Oviya Helen,Girishh Gopalakrishnan,"Marina is a Tamil film directed by Pandiraj starring Siva Karthikeyan, in his feature film debut and Oviya in the lead roles.",5.4,0.3844
Maalai Pozhudhin Mayakathilaey,27-07-2012,Tamil,Aari Arjuna,Thejaswini,Achu Rajamani,"The budding romance of a wannabe filmmaker, disturbed marital life of a techie, business troubles of the manager of the coffee shop are dealt with in detail.",7,0.3849
Maasi,16-03-2012,Tamil,Arjun Sarja,Archana Gupta,Dhina,Masilamani (Arjun) is an encounter specialist. His life gets intertwined in the fight between two rival groups when he vows revenge against those who killed his wife. How far will an honest police officer have to go to let justice triumph?,4.5,0.2094
Thiruthani,19-10-2012,Tamil,Bharath Srinivasan,Sunaina,Perarasu,Thiruthani Movie story is about a youth who is very selfish and self centered.,3.3,0.2889
Kondaan Koduthaan,01-03-2012,Tamil,Ilavarasu,Advaitha,Deva,"Kondaan Koduthaan is Tamil movie directed by G Rajendran. The film is produced by P Iyappa and is jointly produced by P Bharathi and Master Sriram.Velauthukattau fame actor Kathir is male role for the movie and pair with female role of Advaitha.Ilavarasu, Ashwin, Manobala, KanjaKaruppu, Raj Kapoor are the cast for the movie. Music Director 'Isai Thendral' Deva is composed the music.",0,0.3238
Murattu Kaalai,15-06-2012,Tamil,Sundar C,Sneha,Srikanth Deva,"Kaalaiyan is a simple person and the best Jallikattu (Bullfight) player in his village. His world revolves around his four younger brothers. The antagonist is Varadharajan, a Zamindar from the neighbouring village who lives an extravagant lifestyle. His close aide is a transgender Saroja. Varadharajan's sister falls for the macho Kaalaiyan when he wins a Jallikattu. In the meantime, Bhuvana, on the run, after Varadharajan falls for her charm and tries to molest her, takes refuge in Kaalaiyan's house. However, Varadharajan decides to marry his sister to Kaalaiyan with an eye on his land. On the day of marriage, when Kaalaiyan comes to know that the bride wants to split the bond between the brothers, he calls off the marriage.",4.8,0.2507
Sattam Oru Iruttarai,20-12-2012,Tamil,Thaman Kumar,Bindu Madhavi,Vijay Antony,"Sattam Oru Iruttarai (English: The Law is a Dark Room) is a 2012 Tamil film directed by Sneha Britto, which is a remake of the 1981 film of the same name by S. A. Chandrasekhar. The film stars Thaman Kumar and Bindu Madhavi while Reemma Sen and Piaa Bajpai amongst others play supporting roles. The film was released on december 21st 2012 with very negative reviews.",3,0.2095
Oru Nadigaiyin Vakkumoolam,10-02-2012,Tamil,Jithan Ramesh,Sonia Agarwal,Aadhisha,"A village belle turns on to become an aspiring actress, but later she was exploited by some reasons.",2,0.2459
Podaa Podi,13-11-2012,Tamil,Silambarasan,Varalaxmi Sarathkumar,Dharan Kumar,"Arjun and Nisha happily marry as they are madly in love with each other. However, trouble brews in their lives when they realize that they have to make a lot of sacrifices to make their marriage work.",4.9,0.4224
Eppadi Manasukkul Vanthai,10-08-2012,Tamil,Ravi Kale,Tanvi Vyas,A. J. Daniel,"Eppadi Manasukkul Vanthai is a 2012 Tamil romantic thriller film directed by P. V. Prasath, starring Vishva, Irfaan, Tanvi Vyas.",7,0.2127
Ishtam,25-05-2012,Tamil,Vimal,Nisha Agarwal,S. Thaman,"Saravanan is modern city guy while Sandhya is village modern girl who came to city to find a job. Sandhya meets Saravanan while going to an interview. At first they had some disagreements and fought. Then, it turn into love and they had a relationship. They decided to marry and their parents did not agree, but they still got married and started to live happily at Saravanan's place. They were happy for few months, but they did start to disagree and fight, so they decided to divorce. Both of them went to their parents house to live separately. Their parents decided to get them a new life partner. At first they agreed with their parents decision. But then the love between Sandhya and Saravanan is rekindled since they miss each other. They decided to cancel their second marriage and live together happily.",3,0.244
Ammavin Kaipesi,13-11-2012,Tamil,Shanthanu Bhagyaraj,Iniya,Rohit Kulkarni,"Annamalai (Shanthnoo) is forced to leave home after being accused of stealing by his own family. He finds a job with Chinnapulla, a genial quarry owner who is being swindled by his own employees. While he is gathering proof of these wrongdoings, his loving mother is on the verge of losing her home. Can mother and son get back together?",3.5,0.2683
Leelai,27-04-2012,Tamil,Shiv Panditt,Lakshmi Ramakrishnan,Satish Chakravarthy,"Karthik’s flirting ways during his college days leave a bad impression on Malar. A few years later, the two end up working at the same office, though they are on different floors. Karthik falls in love with Malar but considering that she hates even the very mention of his name, he introduces himself to her as Sundar. How long can he carry on this game of deception?",6.3,0.2197
Mannaru,15-07-2012,Tamil,Appukutty,Rama,Udhayan,"Circumstances force Mannaru (Appukutty), a dimwitted villager, to take his friend's wife to his home. What happens when the villagers believe the two to be man and wife?",0,0.2628
Paagan,07-09-2012,Tamil,Srikanth,Janani Iyer,James Vasanthan,Paagan is the regular fare of a small town guy wanting to make it big. Even though director Aslam peppers the script with comedy and suchlike the movie fails to impress. The movie released over the weekend to less than average houses. The going is not likely to get good given the bevy of releases every weekend from now.,0,0.2277
Mayanginen Thayanginen,01-06-2012,Tamil,Nithin Sathya,Disha Pandey,N. Kannan,"Mayanginen Thayanginen starring nithin sathya &amp; Disha Pandey of Thamizh Padam fame.Hero is a call taxi driver,the character is an extrovert who falls in love with a telephone operator. It’s an interesting love story with a twist with ample scope for experimentation with emotions.",0,0.1888
Kollaikaran,13-01-2012,Tamil,Vidharth,Sanchita Shetty,Johan Shevanesh,"Kollaikaran (English: Robber) is a 2012 Tamil film directed by Tamil Selvan. The film, starring Vidharth of Mynaa fame along with Sanchita Shetty, released on 13 January 2012.",0,0.1501
