name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Anangae Sinungalama,Dev,"Hariharan, Bharath Sundar, Tippu, Krishh, Christopher, Arjun Chandy, Sharanya Gopinath",1iZu3A9l8tT9JuIAAzfYEi,2018-12-14,27,energetic,True,60000,119.68085106382979,0.0017160875278315847,0.5062103542703519,1.0,1.0,1.0,-16.927341,0.10627604,0.3809708728326507,3,0,7
Dei Machan Dev,Dev,"Naresh Iyer, Velmurugan, Maalavikka Manoj, Deepika",6DOoG47RMUxzwo1T51LPK2,2018-12-14,21,energetic,True,60000,81.52173913043478,0.001943264341520665,0.15972334085051546,1.0,0.0,1.0,-20.831472,0.10924775,0.18219382653670987,11,1,7
She Is My Girl,Dev,"Haricharan, Christoper Stanley, Mahathi",5ILrlUTjI5JVYk9tFlmZru,2018-12-14,22,energetic,True,60000,100.44642857142857,0.0011374587942994255,0.2069553954297014,1.0,0.0,1.0,-15.129828,0.102016315,0.22221837062152106,9,1,7
Oru Nooru Murai,Dev,"Sathyaprakash, Sakthi Shree",2fYXni8zlJegAckJoyPSvq,2018-12-14,31,calm,True,60000,144.23076923076923,0.0011533317513224392,0.13160898131998755,1.0,0.03330521285533905,1.0,-16.296194,0.105010256,0.18783882251377482,4,1,7
Engade Nee Ponae,Dev,S. P. Balasubrahmanyam,5WPlDZ8Go3iEVW3LmwgZsi,2018-12-14,43,sad,True,60000,175.78125,0.0019870024753914557,0.10293091991979204,1.0,0.0,1.0,-19.309845,0.10006909,0.13735320613417049,10,0,7
