name,album,artist,id,release_date,popularity,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
G Phaad Ke - Remix,Happy Ending (Original Motion Picture Soundtrack),"Sachin-Jigar, Divya Kumar, Shefali Alvares, Ashish Pandit",5qY5JkAAGm4jHksRyGAxCQ,2014-10-21,17,60000,125.0,0.0007315805471057,0.3384749829197032,1.0,0.0,1.0,-23.49823951721192,0.0810485705733299,0.380072297593113,1,0,7
Paaji Tussi Such A Pussycat - Remix,Happy Ending (Original Motion Picture Soundtrack),"Sachin-Jigar, Amitabh Bhattacharya, Jigar Saraiya, Divya Kumar",0BsKmEpeL3kIBWJRpp1TBK,2014-10-21,8,60000,130.8139534883721,0.00101027375764,0.3320420987657749,1.0,0.0,1.0,-15.71069622039795,0.0739973783493042,0.3428593753999932,2,1,7
"Phir Kabhi (From ""M.S.Dhoni - The Untold Story"")",2016 Shining Star - Arijit Singh,Arijit Singh,77gskLti3ilCnuwlDq0m8j,2016-12-30,62,60000,165.44117647058823,0.0013595540254197,0.2146836222171614,1.0,0.0,1.0,-13.606480598449709,0.0916852876543998,0.190237963089279,11,1,7
"Itni Si Baat Hain (From ""Azhar"")",2016 Shining Star - Arijit Singh,"Arijit Singh, Antara Mitra",3agI1kgV2GROYsEWe38F4u,2016-12-30,40,60000,156.25,0.002107009283683,0.1954049314844027,1.0,0.0465008579194545,1.0,-16.01006507873535,0.0996516644954681,0.2256282292006307,2,1,7
"Ishq Mubarak (From ""Tum Bin 2"")",2016 Shining Star - Arijit Singh,Arijit Singh,6iK74sYY8uVhXeWmBxUbam,2016-12-30,39,60000,93.75,0.0012021185708853,0.1910732362857714,1.0,0.0,1.0,-15.27755641937256,0.0965690910816192,0.19932917491889,2,1,7
"Lo Maan Liya (From ""Raaz Reboot"")",2016 Shining Star - Arijit Singh,Arijit Singh,0VgwIvS4QrT75GqKpIyoUz,2016-12-30,66,60000,110.29411764705884,0.0012543765859752,0.1604575853181656,1.0,0.0,1.0,-17.981605529785156,0.0909029692411422,0.1473948260502177,8,0,7
"Yaad Hai Na (From ""Raaz Reboot"")",2016 Shining Star - Arijit Singh,Arijit Singh,0a8VuthzR0X6cG5ke46uuK,2016-12-30,50,60000,140.625,0.001214024653307,0.2006995631332207,1.0,0.0,1.0,-16.522951126098633,0.092088758945465,0.1682862938268723,7,1,7
"Nindiya (From ""Sarbjit"")",2016 Shining Star - Arijit Singh,Arijit Singh,2H3efYHvVrlUC4Wv4a9JcR,2016-12-30,39,60000,165.44117647058823,0.0012947868822914,0.1974180284616068,1.0,0.0840482264757156,1.0,-18.184215545654297,0.0900094881653785,0.2428570128491796,11,1,7
"Chalte Chalte (From ""Tutak Tutak Tutiya"")",2016 Shining Star - Arijit Singh,Arijit Singh,7xGsP3oFimiwW7z0bLdDLV,2016-12-30,38,60000,92.21311475409836,0.0016562138198205,0.1551074079885798,1.0,0.0,1.0,-18.92783737182617,0.0941491052508354,0.2009854704211181,1,0,7
"Dil Ke Paas (Indian Version) [From ""Wajah Tum Ho""]",2016 Shining Star - Arijit Singh,"Arijit Singh, Tulsi Kumar",6qIplWDd9PGuKmkvOhNDNn,2016-12-30,39,60000,86.53846153846153,0.001439989922894,0.2050139003066121,1.0,0.005150981247425,1.0,-21.194204330444336,0.0979039445519447,0.2428160018051704,8,0,7
"Dil Ke Paas (From ""Wajah Tum Ho"")",2016 Shining Star - Arijit Singh,"Arijit Singh, Tulsi Kumar, Neuman Pinto",6C1bGb69cbaxWT01I0j7Ii,2016-12-30,48,60000,148.02631578947367,0.0013913580696998,0.1626551113135442,1.0,0.0,1.0,-18.656124114990234,0.0985040813684463,0.1798838431395902,7,1,7
"Dekh Lena (From ""Tum Bin 2"")",2016 Shining Star - Arijit Singh,"Arijit Singh, Tulsi Kumar",41GKjlHKRumjutbPjMr0UT,2016-12-30,56,60000,100.44642857142856,0.0010301963252323,0.1709904350337717,1.0,0.0264952927827835,1.0,-17.508153915405273,0.0951697528362274,0.1927676385540717,0,1,7
Fugly,Fugly,Yo Yo Honey Singh,2N9938r4qmE9yvxLRS7mIq,2014-05-17,58,60000,96.98275862068964,0.0009570118008692,0.4360357637808833,1.0,0.161820963025093,1.0,-15.476848602294922,0.0893408879637718,0.3042201546470295,4,1,7
Dhup Chik,Fugly,Raftaar,21lyA2vyS98vmmW2NUdd9a,2014-05-17,40,60000,122.28260869565216,0.0013800757030323,0.3748404797480448,1.0,0.0,1.0,-16.85570526123047,0.091295376420021,0.312594935551988,1,0,7
Banjarey,Fugly,Yo Yo Honey Singh,1hJYImNQ3ad4gjgJpyO9Lw,2014-05-17,44,60000,96.98275862068964,0.0009570118008692,0.4360357637808833,1.0,0.161820963025093,1.0,-15.476848602294922,0.0893408879637718,0.3042201546470295,4,1,7
Good In Bed,Fugly,"Prashant Vadhyar, Rajiv Sundaresan, Sunaina Sarkar",7iHJRL2WLlitw7NSXrAcKq,2014-05-17,12,60000,102.27272727272728,0.0010722848053377,0.4621821571998311,1.0,0.0878143161535263,1.0,-16.877824783325195,0.0837253406643867,0.3050036205962335,11,1,7
Dhuaan,Fugly,"Arijit Singh, Pavni Pandey",0IgpYS4DLpZP5sPpo8v97m,2014-05-17,48,60000,152.02702702702703,0.0015048184182122,0.1660299453708229,1.0,0.0,1.0,-16.660446166992188,0.0997757464647293,0.2625266977129641,11,1,7
G Pe Danda,Fugly,"Aaman Trikha, Pavni Pandey, Prashant Vadhyar",1Qkj4IY8MrHLE5UFmJbiPd,2014-05-17,12,60000,110.29411764705884,0.0012593286882325,0.303105402789504,1.0,0.0125925419852137,1.0,-18.928077697753903,0.1056809499859809,0.3027768275516251,0,1,7
Lovely Jind Wali,Fugly,"Pavni Pandey, Santokh Singh, Prashant Vadhyar",6uNjCQu9zdFm4w9rJyDwuS,2014-05-17,11,60000,119.6808510638298,0.0012828358848533,0.3777579298402506,1.0,0.0,1.0,-19.96686553955078,0.0992246717214584,0.271606223792642,4,1,7
Tu Mere Type Ka Nahin Hai,Dishkiyaoon (Original Motion Picture Soundtrack),"Kunal Ganjawala, Gayatri Ganjawala",0EnED823uDcPih5svkqvgZ,2014-02-27,15,60000,127.8409090909091,0.0012644775364349,0.2851463559256132,1.0,0.3389633893966675,1.0,-18.152698516845703,0.0951455533504486,0.344400009845462,2,1,7
Tu Hi Hai Aashiqui - Solo,Dishkiyaoon (Original Motion Picture Soundtrack),Arijit Singh,1Fw0VfUgSJlgsMjbGXT4P9,2014-02-27,52,60000,100.44642857142856,0.0016313322222532,0.1971090556123355,1.0,0.0,1.0,-15.646449089050291,0.0950572565197944,0.2270261734985353,0,1,7
Nachle Tu,Dishkiyaoon (Original Motion Picture Soundtrack),"Mika Singh, Palak Muchhal",1TtbF9qFvi06GUfAVe3QPv,2014-02-27,15,60000,125.0,0.0015260773534781,0.4184538200153305,1.0,0.0360411331057548,1.0,-11.800002098083496,0.0906043127179145,0.3912138975815751,9,1,7
Tutey,Dishkiyaoon (Original Motion Picture Soundtrack),Sukhwinder Singh,3s757JF1c8vRibPfsbaVM3,2014-02-27,12,60000,114.79591836734694,0.001312081580542,0.1636028594916459,1.0,0.0,1.0,-12.96803379058838,0.0937230214476585,0.2518552692542619,0,1,7
Tu Hi Hai Aashiqui - Duet,Dishkiyaoon (Original Motion Picture Soundtrack),"Arijit Singh, Palak Muchhal",25lsnAgJnW8aYfNAOthKko,2014-02-27,63,60000,100.44642857142856,0.0016689232102431,0.1981171229281461,1.0,0.0073568848893046,1.0,-18.389514923095703,0.095948040485382,0.2551500907201062,0,1,7
Nissar,Dishkiyaoon (Original Motion Picture Soundtrack),"Vishal Dadlani, Sneha Khanwalkar",2XNdclSP9UVjsZliuq8Q2y,2014-02-27,14,60000,100.44642857142856,0.0015439563778426,0.2362353463550924,1.0,0.0,1.0,-21.21590232849121,0.0961451381444931,0.3610125778746171,5,1,7
Tu Hi Hai Aashiqui - Remix,Dishkiyaoon (Original Motion Picture Soundtrack),"Arijit Singh, Altamash Faridi",7FboyQDfoa15WwB4fe1iyt,2014-02-27,23,60000,130.8139534883721,0.0010217325197506,0.2878325103314966,1.0,0.0,1.0,-17.82737159729004,0.0897896438837051,0.2896576421715834,0,1,7
Total Siyapaa,Total Siyapaa,Ali Zafar,6sFHGU3pLZS9RJFdCoTiaN,2014-02-25,18,60000,104.16666666666669,0.0007114509067679,0.2522381437744401,1.0,0.0,1.0,-13.810362815856934,0.0961552560329437,0.2812671799971594,3,0,7
Palat Meri Jaan,Total Siyapaa,Ali Zafar,28EkxM2v1o3V5o4tz8wPWH,2014-02-25,44,60000,165.44117647058823,0.0011197681793906,0.1594395371378421,1.0,0.0075122131966054,1.0,-20.404525756835938,0.0920668765902519,0.1748421042308578,2,1,7
Nahin Maloom,Total Siyapaa,"Ali Zafar, Fariha Pervez",7EqmtaGgaUxJ6MfNZqlDQ3,2014-02-25,36,60000,104.16666666666669,0.0007114509067679,0.2522381437744401,1.0,0.0,1.0,-13.810362815856934,0.0961552560329437,0.2812671799971594,3,0,7
Asha,Total Siyapaa,Ali Zafar,4iEiwWnkABHiATqHp98TKD,2014-02-25,11,60000,165.44117647058823,0.0009711693031804,0.2818513687844383,1.0,0.003949811682105,1.0,-18.003551483154297,0.0978301912546157,0.3154604211311552,9,1,7
Chal Buleya,Total Siyapaa,Ali Zafar,5rDYRP58vMIIXp1loYN0qz,2014-02-25,22,60000,133.92857142857142,0.0010741411023825,0.1854527077130732,1.0,0.0,1.0,-18.11658096313477,0.0956436991691589,0.2411058758798868,5,1,7
Jogi,Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),"Yasser Desai, Aakanksha Sharma",2tqIKAq7jGWdt7u6Gb8tRF,2017-10-24,66,60000,160.71428571428572,0.0014956951426866,0.2700175350770974,1.0,0.0,1.0,-16.509613037109375,0.1029198467731475,0.3679330959219279,9,1,7
Main Hoon Saath Tere,Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),Arijit Singh,42LKIOzgYXRoP2SKAK6vWS,2017-10-24,55,60000,165.44117647058823,0.0013445467569137,0.2024640063988624,1.0,0.0740677714347839,1.0,-17.7349910736084,0.0946637541055679,0.2874207172839852,8,0,7
Pallo Latke,Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),"Zain - Sam, Fazilpuria, Yasser Desai, Jyotica Tangri, Kumaar",2Z75W3sVrq9hVGJOskxcAw,2017-10-24,47,60000,110.29411764705884,0.0009843193583395,0.3244162843272307,1.0,0.5260802507400513,1.0,-17.8798770904541,0.0982215777039527,0.2597011858568389,4,1,7
Tu Banja Gali Benaras Ki,Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),Asit Tripathy,4iu3NRqmdwFWCowNmu4oDG,2017-10-24,42,60000,160.71428571428572,0.0012784962417815,0.2064294472649306,1.0,0.5714773535728455,1.0,-14.394121170043944,0.0999863371253013,0.2806521499827676,2,1,7
Mera Intkam Dekhegi,Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),Krishna Beuraa,35dOMSdn9pDNkdGQXbj0E7,2017-10-24,47,60000,140.625,0.0012313122647934,0.2808454712217827,1.0,0.0845941752195358,1.0,-13.318204879760742,0.0949164479970932,0.2617737765074166,5,1,7
Jogi,Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),Aakanksha Sharma,5qlBbFPvCOuU7J18G5KJXT,2017-10-24,38,60000,160.71428571428572,0.0015143537965467,0.2196241501510842,1.0,0.0,1.0,-12.601426124572754,0.098419964313507,0.3079666033233275,4,1,7
Jogi,Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),Shafqat Amanat Ali,1lMNUh3IRs3JCfx9SqH4bj,2017-10-24,40,60000,160.71428571428572,0.0014853251219471,0.3501274252632865,1.0,0.0,1.0,-15.26157569885254,0.0948786959052085,0.3375316792674352,8,0,7
Main Hoon Saath Tere,Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),Shivangi Bhayana,2UGRMNEr9xIArQ3F6DuuGp,2017-10-24,36,60000,165.44117647058823,0.0012427360945691,0.2385443976626377,1.0,0.0,1.0,-14.887221336364746,0.097414530813694,0.1757538925082883,0,1,7
Tu Banja Gali Benaras Ki,Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),Shafqat Amanat Ali,0eZWIr7ChiydXNR3rrFXAR,2017-10-24,33,60000,160.71428571428572,0.0010885574081713,0.2817784650784305,0.9710508584976196,0.0,1.0,-21.9443416595459,0.0914555490016937,0.345187696695371,7,1,7
Tu Banja Gali Benaras Ki,Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),Asees Kaur,3VwLknug4oiEJ78gpGIftN,2017-10-24,49,60000,156.25,0.0011325612974437,0.2054066256276661,1.0,0.0147525444626808,1.0,-15.001946449279783,0.100814439356327,0.2676395535857583,2,1,7
Mera Intkam Dekhegi,Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),Anand Raj Anand,5DpZ27On2Y4T3TXIUrlXTG,2017-10-24,32,60000,140.625,0.001054044122094,0.2560274006843228,1.0,0.0,1.0,-14.37375259399414,0.0888920202851295,0.3479992575795209,4,1,7
Ji Huzoor,Shamshera,"Mithoon, Aditya Narayan",3F7pBlPDi2jfr7f6NoeXeL,2022-07-07,34,60000,140.625,0.0016499586753433,0.1583195105592339,0.9067748188972472,0.0,1.0,-23.23018455505371,0.0907320156693458,0.1835362613794707,1,0,7
Fitoor,Shamshera,"Mithoon, Arijit Singh, Neeti Mohan, Karan Malhotra",7eNSk0grNnO7MqjLZzs6MM,2022-07-07,56,60000,137.1951219512195,0.0020391605831933,0.1572975568232314,0.90407532453537,0.0192089080810546,1.0,-23.05927085876465,0.107417419552803,0.1914687308911604,2,1,7
Kaale Naina,Shamshera,"Mithoon, Neeti Mohan, Shadab Faridi, Sudesh Bhosle, Traditional Kalaam",347xAtoS6tRW04pK7KcFPc,2022-07-07,29,60000,133.92857142857142,0.0013718392226896,0.1772393241201564,1.0,0.0,1.0,-18.91298484802246,0.1003829166293144,0.2622759227364603,2,1,7
Shamshera Title Track,Shamshera,"Mithoon, Sukhwinder Singh, Abhishek Nailwal",5yS4w5F0ldpTj0NDzcGt55,2022-07-07,31,60000,92.21311475409836,0.0012334257560136,0.2297781609658283,1.0,0.0,1.0,-15.181705474853516,0.0804955661296844,0.3482763189952174,2,1,7
Hunkara,Shamshera,"Mithoon, Sukhwinder Singh, Richa Sharma, Piyush Mishra",5EMBosAioITjzN8evYePjU,2022-07-07,36,60000,98.6842105263158,0.0016068011674966,0.2380531655483469,1.0,0.0,1.0,-20.975170135498047,0.0984368026256561,0.2491605990326855,1,0,7
Parinda,Shamshera,"Mithoon, Sukhwinder Singh, Karan Malhotra",7t8S5xEzzuqGokN8T3Ji2B,2022-07-07,40,60000,148.02631578947367,0.0019018900275737,0.1473961052757287,0.4228800535202026,0.0126457680016756,1.0,-31.43041038513184,0.1021333187818527,0.1644969343748392,5,1,7
Naach Meri Rani (Feat. Nora Fatehi),Naach Meri Rani (Feat. Nora Fatehi),"Guru Randhawa, Tanishk Bagchi, Nikhita Gandhi",1orM67pmkNc4alrZkWjYkV,2020-10-20,64,60000,127.8409090909091,0.001245371404924,0.2802600718205652,1.0,0.0,1.0,-23.35820770263672,0.1027951389551162,0.2961600876156777,1,0,7
"Rait Zara Si (From ""Atrangi Re"")","Rait Zara Si (From ""Atrangi Re"")","A.R. Rahman, Arijit Singh, Shashaa Tirupati",4uK0M8AI6gyFmyzUneQpbi,2021-12-06,72,60000,83.95522388059702,0.0012525494546766,0.1587391408194098,0.993733823299408,0.0169074572622776,1.0,-22.854019165039062,0.1014830991625785,0.2143723519343733,4,1,7
"Roar Of Kesari (From ""Bhagavanth Kesari"")","Roar Of Kesari (From ""Bhagavanth Kesari"")","Thaman S, Chorus",7cpIx6HUfvfDAB4gM06qEg,2023-10-17,55,60000,100.44642857142856,0.0013796934574902,0.2732452598704675,1.0,0.0353080108761787,1.0,-14.427868843078612,0.0800072625279426,0.2975958096520016,0,1,7
Suttamla Soosi,Gangs Of Godavari,"Yuvan Shankar Raja, Anurag Kulkarni, Sri Harsha Emani",2NbecghCUO21ZzWXk24JnO,2023-08-16,62,60000,122.28260869565216,0.0010475886211858,0.3653538850037771,1.0,0.0,1.0,-16.641599655151367,0.102151446044445,0.3132248424163175,0,1,7
City Slums (feat. DIVINE),City Slums (feat. DIVINE),"Raja Kumari, DIVINE",6xzQ1uSk2Rzz6Xdf8xBnWn,2017-10-04,51,60000,165.44117647058823,0.0008012537354613,0.2981353662126733,1.0,0.0,1.0,-13.735716819763184,0.0852590203285217,0.3370611909359132,5,1,7
Kina Roi Hovegi,Pyar Tera,Hardev Mahinangal,76erSxFHNlGCZxANbEVqTB,2006-10-01,52,60000,102.27272727272728,0.0008125702626918,0.5025413016852559,1.0,0.1733715534210205,1.0,-17.79555892944336,0.0805598422884941,0.3333504245939536,10,0,7
Pag,Pyar Tera,"Hardev Mahinangal, Suman Bhatti",6M2AddvNx34hemyxG3RpDb,2006-10-01,17,60000,160.71428571428572,0.0009118363917443,0.4000452002977248,1.0,0.0123159866780042,1.0,-19.49310874938965,0.0924698710441589,0.3102349307354327,8,0,7
Pyar Tera,Pyar Tera,Hardev Mahinangal,3AOTxWI2L9ssOHIPeXMHET,2006-10-01,39,60000,156.25,0.0010448072325837,0.2238482255932278,1.0,0.0,1.0,-18.97316169738769,0.0938007980585098,0.1985120246768872,8,0,7
Kick-Kich,Pyar Tera,Hardev Mahinangal,4eIstyRCDpqbdPlV0hjHWr,2006-10-01,15,60000,83.95522388059702,0.0006810713760183,0.4126336741523729,1.0,0.0452953577041626,1.0,-18.528181076049805,0.0925455838441848,0.2951452386980022,8,0,7
Yaad Karda,Pyar Tera,Hardev Mahinangal,4Us2ecKIl5W6wa3gNGKzrT,2006-10-01,29,60000,140.625,0.0013169134517414,0.4800982429512531,1.0,0.0,1.0,-18.44781494140625,0.0861562341451644,0.3209283825911699,5,1,7
Duji Mulakat,Pyar Tera,Hardev Mahinangal,2HRalexgn1hRhaqH7hcVxp,2006-10-01,15,60000,165.44117647058823,0.0007164501190642,0.4004483404339228,1.0,0.0,1.0,-18.802534103393555,0.0931258723139762,0.3044609530787513,8,0,7
Zindagi,Pyar Tera,"Hardev Mahinangal, Saira Khan",45X8NwAylOZMkuIhxzxKnl,2006-10-01,21,60000,130.8139534883721,0.0014418359703146,0.2020886391030483,1.0,0.0078047094866633,1.0,-18.73306655883789,0.0929061248898506,0.1576940624648531,6,0,7
Waadhe,Pyar Tera,Hardev Mahinangal,0eaaM76jheOp74WYA5nkFZ,2006-10-01,26,60000,160.71428571428572,0.0011417665783759,0.3684557641141574,1.0,0.0,1.0,-17.849557876586914,0.0942071378231048,0.309202902179659,8,0,7
Khushbhu,Pyar Tera,Hardev Mahinangal,3BDQ3ibBbJYoEFQA4LSrvd,2006-10-01,15,60000,140.625,0.0010015822799463,0.5553179434767153,1.0,0.0,1.0,-20.011823654174805,0.0877743139863014,0.3616878289612753,11,1,7
Sali,Pyar Tera,Hardev Mahinangal,3L8ZwTmOSI92ruu40lQn4n,2006-10-01,13,60000,86.53846153846153,0.0010427774411,0.4881827432067632,1.0,0.0009375978261232,1.0,-20.81488800048828,0.0876677706837654,0.3145569597394817,10,0,7
VIP Rahan (Dj ASIM Remix),VIP Rahan (Dj ASIM Remix),Sajan Bendre,3Mcktea77IcreqwKb2kqVH,2025-04-17,0,60000,133.92857142857142,0.0010773747320883,0.3323788444554301,1.0,0.0,1.0,-13.022143363952637,0.0943744778633117,0.3418020785172704,6,0,7
Paisaa,Paisaa,Kushal Grumpy,4gDlagealcSx1ocWfcxRzI,2023-10-17,58,60000,95.33898305084746,0.0011651465216484,0.3239111657927479,1.0,0.4629878997802734,1.0,-19.30230140686035,0.1010363847017288,0.2767672553369752,5,1,7
Baby Ko Bass Pasand Hai,Sultan,"Vishal-Shekhar, Vishal Dadlani, Shalmali Kholgade, Isheeta, Badshah, Irshad Kamil",7fllsOe1cV2pTBzdbkgrX7,2016-05-31,55,60000,117.1875,0.0010834439621217,0.2950846932767508,1.0,0.0,1.0,-15.724979400634766,0.1045845448970794,0.3349172376381264,0,1,7
Jag Ghoomeya,Sultan,"Vishal-Shekhar, Rahat Fateh Ali Khan, Irshad Kamil",4KCbZcshgibfJSCAkg87Lv,2016-05-31,68,60000,110.29411764705884,0.0009960614601435,0.1926788536204674,0.9047831296920776,0.1664734780788421,1.0,-22.26809310913086,0.0878228396177291,0.1905892849506106,6,0,7
440 Volt,Sultan,"Vishal-Shekhar, Mika Singh, Irshad Kamil",4K1zKRQr4GzysIYelA2XUw,2016-05-31,52,60000,108.17307692307692,0.0012387578526302,0.2392968680567899,1.0,0.0384115800261497,1.0,-16.526365280151367,0.0886664539575576,0.3023006497253804,6,0,7
Sultan,Sultan,"Vishal-Shekhar, Sukhwinder Singh, Shadab Faridi, Irshad Kamil",3kSBSSsXtebECjCggW87yq,2016-05-31,62,60000,106.13207547169812,0.001322564825986,0.1862064799591183,0.8030755519866943,0.0181981958448886,1.0,-25.01742935180664,0.0687155872583389,0.214279147152709,6,0,7
Sachi Muchi,Sultan,"Vishal-Shekhar, Mohit Chauhan, Harshdeep Kaur, Irshad Kamil",4uR9n7HU8WlyEqJuD9xi4T,2016-05-31,45,60000,114.79591836734694,0.0009090039210786,0.3000009199753377,1.0,0.0,1.0,-14.627036094665527,0.1011665314435958,0.2862558111425741,6,0,7
Bulleya,Sultan,"Vishal-Shekhar, Papon, Irshad Kamil",3tgdOveYac7YMEAQD9sGLf,2016-05-31,76,60000,96.98275862068964,0.0011742843843343,0.2139025110813633,0.6699332594871521,0.0227601751685142,1.0,-25.35388946533203,0.0871182009577751,0.242153685135933,11,1,7
Tuk Tuk,Sultan,"Vishal-Shekhar, Nooran Sisters, Vishal Dadlani, Irshad Kamil",5PxD7p2nZ2frgNgxikpdhU,2016-05-31,42,60000,106.13207547169812,0.0012414827764323,0.2754315031494401,1.0,0.0691620558500289,1.0,-18.701377868652344,0.0949454009532928,0.325270454106855,11,1,7
Jag Ghoomeya (Female),Sultan,"Vishal-Shekhar, Neha Bhasin, Irshad Kamil",4YRK38dk1rgrpjKubcSt18,2016-05-31,51,60000,106.13207547169812,0.0013354350014507,0.2436216200453252,0.827081561088562,0.0,1.0,-24.239351272583008,0.0983593612909317,0.2953466480827404,10,0,7
Rise Of Sultan,Sultan,"Vishal-Shekhar, Shekhar Ravjiani, Chorus, Irshad Kamil",5Byhl7uKwvfxFIcyNqcObU,2016-05-31,51,60000,106.13207547169812,0.001322564825986,0.1862064799591183,0.8030755519866943,0.0181981958448886,1.0,-25.01742935180664,0.0687155872583389,0.214279147152709,6,0,7
Revolver Rani,Revolver Rani,"Usha Uthup, Puneet Sharma",6rN1ECVbE6hwdoD0BnB1aG,2014-04-16,6,60000,117.1875,0.0015886699954631,0.2885099072664859,1.0,0.0134790064767003,1.0,-18.47275352478028,0.090386688709259,0.2732550968673595,3,0,7
Thaayein Kare Katta,Revolver Rani,"Piyush Mishra, Puneet Sharma",6y7G0KZBCjZKGm6LMY6udk,2014-04-16,12,60000,127.8409090909091,0.0014051581790503,0.3239675793747777,1.0,0.0150016173720359,1.0,-16.381114959716797,0.0840904936194419,0.3103017305524115,3,0,7
Kaafi Nahi Chaand,Revolver Rani,Asha Bhosle,0g06EnMOurlg7957oRXS2A,2014-04-16,2,60000,104.16666666666669,0.0014881439357841,0.2165747790670547,1.0,0.0082708643749356,1.0,-16.288772583007812,0.0975926518440246,0.1790449385058634,5,1,7
Chal Lade Re Bhaiya,Revolver Rani,"Piyush Mishra, Puneet Sharma",2RIkuLYC7exVUQ3HM4NLuS,2014-04-16,20,60000,137.1951219512195,0.0015477590193575,0.3543480291003821,1.0,0.0,1.0,-22.3781681060791,0.0924274921417236,0.2510086611702019,1,0,7
Sulgi Hui Hai Raakh,Revolver Rani,Sanjeev Srivastava,3ZLCWZHMsLjHSHzkFGTC5a,2014-04-16,2,60000,156.25,0.0013646672979518,0.2378709062833273,1.0,0.0,1.0,-17.23794937133789,0.0905374810099601,0.2704427030458297,6,0,7
Banna Banni,Revolver Rani,"Rekha Bhardwaj, Puneet Sharma",6zcJzGJIdc4up7SfMHG7CV,2014-04-16,4,60000,122.28260869565216,0.000835107294737,0.2448926614435211,1.0,0.0,1.0,-19.81260299682617,0.0970044881105423,0.2948359768188732,0,1,7
I Am Brutal,Revolver Rani,"Sanjeev Srivastava, Puneet Sharma",2nRAfkMeeB7eX6wM3O4VWX,2014-04-16,2,60000,119.6808510638298,0.0013743775812698,0.2797289162482225,1.0,0.3624051809310913,1.0,-17.115934371948242,0.089570328593254,0.2873301603785722,2,1,7
Saawan Ki Aye Hawa,Revolver Rani,"Garima Aneja, Rahul Gandhi, Puneet Sharma",0JohZa3h7eNGtEYlSiWiZ4,2014-04-16,1,60000,90.7258064516129,0.0009833234042753,0.3635629707496445,1.0,0.0247737374156713,1.0,-21.988454818725582,0.0996734946966171,0.3208531294240236,4,1,7
Bol Rahi Hai Payal,Revolver Rani,"Anweshaa, Avi Dutta",54pVd1kDOi9Hq0AvPGcBAu,2014-04-16,1,60000,90.7258064516129,0.0012562561721217,0.3551261025817632,1.0,0.0,1.0,-18.90947151184082,0.0921684205532074,0.3615839229454052,9,1,7
Chanda Ki Katori Hai (Lorie) V1,Revolver Rani,"Garima Aneja, Puneet Sharma",7DVumZjFWq6NL6rmHIkxmi,2014-04-16,1,60000,75.0,0.0012239861863182,0.1751576629432545,1.0,0.0,1.0,-19.685171127319336,0.0946799665689468,0.309364875326159,7,1,7
Pehle Lohe Ki Chingaari,Revolver Rani,"Sameera, Gorisha, Keka, Manjeera, Puneet Sharma",6SM7fWjuSzkT5KaI2RR72O,2014-04-16,1,60000,130.8139534883721,0.0014269169906935,0.2356152309033949,1.0,0.0,1.0,-15.693702697753906,0.0818343684077262,0.2389616650023527,7,1,7
We Mix You Michael Jackson,Revolver Rani,Saleem Javed,2D64Oydt6hPpTjF6xz8V5v,2014-04-16,1,60000,114.79591836734694,0.001596509494566,0.2977682439788481,1.0,0.0,1.0,-17.487852096557617,0.0920294672250747,0.2853886600823503,7,1,7
Zardozi Lamhe,Revolver Rani,Moin Sabri,49owvUO7Ks43ldn1xXDv1O,2014-04-16,1,60000,152.02702702702703,0.0012161697391497,0.2580196680312389,1.0,0.0771468952298164,1.0,-16.699190139770508,0.1023405790328979,0.3399055506692244,7,1,7
Chanda Ki Katori Hai (Lorie) V2,Revolver Rani,Piyush Mishra,5CGcNsarEgFfwpNIJ9ZkK4,2014-04-16,25,60000,148.02631578947367,0.0014966108078763,0.1421782828885975,1.0,0.0,1.0,-20.13800621032715,0.1000545024871826,0.1742409016621265,7,1,7
Revolver Rani (Reprise),Revolver Rani,Usha Uthup,3mvrS5yIBEq2Vp4GRLJRxA,2014-04-16,1,60000,104.16666666666669,0.0015638879811528,0.2012224736435744,1.0,0.0,1.0,-17.165082931518555,0.0710659027099609,0.2023919850706,1,0,7
In Waadiyon Mein,Bombay Dreams,Taba Chake,30c9hcpnPPhxtwmlrFehpy,2019-04-25,35,60000,165.44117647058823,0.0012953863967648,0.139557655027995,1.0,0.0,1.0,-15.467025756835938,0.0922747701406478,0.257683936652854,0,1,7
Aao Chalein,Bombay Dreams,Taba Chake,7ADt3F5qdx8qPYdy6ODCar,2019-04-25,49,60000,127.8409090909091,0.001029683378708,0.2079330862013419,1.0,0.0202407110482454,1.0,-17.58727264404297,0.0920078158378601,0.3035491062271874,10,0,7
