Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Bluffmaster!,16-12-2005,Hindi,Abhishek Bachchan,Priyanka Chopra Jonas,Vishal Dadlani,"Roy, a professional conman, gets dumped by his girlfriend after she find out the truth about him. After being diagnosed with a fatal disease, he resolves to do some good by helping an amateur conman, Dittu to hoodwink the mobster who hurt his family.",5.977,1.4788
No Entry,26-08-2005,Hindi,Anil Kapoor,Bipasha Basu,Anu Malik,"Kishan has always been faithful to his wife, Kaajal, who constantly suspects him of having affairs. Meanwhile, Kishan's friend Prem frequently cheats on his doting wife, Pooja, without getting caught, incurring the disapproval of Kishan and photographer Sunny. Tired of listening to his moralistic pals, Prem introduces Kishan to Bobby, an attractive escort.",5.7,1.184
Neal 'N' Nikki,09-12-2005,Hindi,Uday Chopra,Tanishaa Mukerji,Salim Merchant,"During a 21-day bachelor trip before his wedding, Neal falls in love with Nikki, a woman he slept with. Things get further complicated when Nikki turns out to be his fiancee's cousin.",3.9,0.7924
Kyon Ki...,03-11-2005,Hindi,Salman Khan,Kareena Kapoor Khan,Himesh Reshammiya,"After accidentally killing his fiancee, Anand becomes insane and is admitted to a psychiatric hospital. Tanvi, his doctor, falls in love with him, but her father does not approve, given his past.",5.8,0.9434
Kalyug,09-12-2005,Hindi,Kunal Khemu,Deepal Shaw,Mithoon Sharma,Kunal and Renuka's marital bliss is shattered when a group of people film and upload a video of them being intimate on an adult website. Kunal fights to take them and their illegal racket down.,6.1,0.876
7½ Phere,29-07-2005,Hindi,Irrfan Khan,Juhi Chawla Mehta,Anjan Biswas,7½ Phere: More Than a Wedding is a 2005 Bollywood comedy film directed by Ishaan Trivedi and produced by Sonal Malhotra and Nimit Modawal. It stars Juhi Chawla and Irfan Khan in lead roles. The film was released in India on 29 July 2005 with mixed response,6,0.6207
Parineeta,10-06-2005,Hindi,Saif Ali Khan,Vidya Balan,Shantanu Moitra,"Childhood sweethearts Lalita and Shekhar wish to get married someday. However, Shekhar's growing suspicions about Lalita coupled with his conniving father's antics threaten to tear them apart.",6.5,0.7342
Kuchh Meetha Ho Jaye,15-04-2005,Hindi,Arshad Warsi,Mahima Chaudhry,Himesh Reshammiya,"A group of people are stranded at a small airport, when their plane experiences technical difficulties, and soon they find their lives clashing.",6,0.8556
Kisna,21-01-2005,Hindi,Vivek Oberoi,Isha Sharvani,Ismail Darbar,"The film is set in the India of the tumultuous 1930's when nationalists fighting for the country's independence rose up as one, urging the British to quit. At this time, a young Indian, Kisna befriends and then shields a British girl Katherine, from an enraged mob of nationalists including Kisna's own uncle and brother. Katherine is the young daughter of a ruthless British collector. Kisna takes it upon himself to escort Katherine to the safety of the British High Commission in New Delhi, who will arrange for her to board a ship home. A tender attraction develops between Kisna and Katherine during the journey, a love story that is torn between 'Karma' (the noble deed) and 'Dharma' (the duty). Laxmi, the Indian girl Kisna is engaged to, forms the third point in an emotional triangle involving the Indo-British romantic pair",7.3,0.8672
Waqt,22-04-2005,Hindi,Amitabh Bachchan,Priyanka Chopra Jonas,Anu Malik,"A chronic illness leaves Ishwar with only a few months to live. His son Aditya is extremely reckless. To make him realise his responsibilities, Ishwar throws his son out of the house.",5.8,0.9127
Jurm,10-02-2005,Hindi,Bobby Deol,Lara Dutta,Anu Malik,"Avinash Malhotra (Bobby Deol) is married to Sanjana (Lara Dutta). One night Sanjana is murdered, and Avinash is arrested for the murder of his wife.",5.1,0.7776
D,03-06-2005,Hindi,Randeep Hooda,Rukhsar Rehman,Nitin Raikwar,"Deshu, a mechanic from Dubai, comes home to Mumbai, and gets embroiled in a crime by accident. The film shows his meteoric rise from common, law-abiding man to underworld kingpin.",6.235,0.501
Socha Na Tha,04-03-2005,Hindi,Abhay Deol,Ayesha Takia,Sandesh Shandilya,"Viren and Aditi refuse an arranged marriage and that creates a rift between their families. But when their friendship turns into love, it leads to chaos!",5.8,0.4601
Aashiq Banaya Aapne,02-09-2005,Hindi,Emraan Hashmi,Tanushree Dutta,Himesh Reshammiya,"An introvert is unable to express his feelings to the girl he loves. His friend proposes to her and she accepts, but leaves him when she discovers he is a flirt; however, destiny has other plans.",4.2,0.6362
Vaah! Life Ho Toh Aisi!,23-12-2005,Hindi,Shahid Kapoor,Amrita Rao,Ajay Gogavale,"As the only employed member of a large family, Aditya Singh a big-hearted mechanic, works hard to provide for his siblings, his grandmother and a bevy of nieces and nephews. But, when he is unexpectedly killed in a car accident, his family's future becomes a murky prospect. Fearful for their safety and happiness, Aditya convinces Yamraj the Hindu god of death, to give him a chance to return -- as a ghost -- to carry out the unresolved business of his life.",5.2,0.7004
James,16-09-2005,Hindi,Zakir Hussain,Priyanka Kothari,Amar Mohile,"James, who comes to Mumbai seeking a successful life, and ends up working as a bouncer at a club there, and fighting gangsters. He then encounters the brother of an MP who is always causing crime. James has a little fight in club which cause causes a huge conflict between the two, this also gets his brother and MP Shanthi Narayana involved. This conflict then causes death of James's friend, whom he lives with, Babloo, and because of this James is set on revenge.",3,0.5801
Silsiilay,17-06-2005,Hindi,Rahul Bose,Bhumika Chawla,Himesh Reshammiya,An account of the lives of three women who are not connected to each other.,5.1,0.5763
Karam,01-01-2005,Hindi,John Abraham,Priyanka Chopra Jonas,Shekhar Ravjiani,"A hitman quits the killing business when a hit goes right but at the same time produces unfortunate results. Soon, he is forced to return in order to save his wife from the clutches of his boss who won't spare her unless some targets are executed within the limited time period.",5.7,0.6646
Home Delivery,02-12-2005,Hindi,Vivek Oberoi,Mahima Chaudhry,Shekhar Ravjiani,A middle-aged pizza delivery man serves up more than just food to a young advice columnist who's having second thoughts about his engagement.,3.5,0.7429
Insan,14-01-2005,Hindi,Ajay Devgn,Esha Deol,Himesh Reshammiya,"A grieving policeman and a rickshaw driver are brought together by a dark, tragic secret that will change their lives forever.",5.2,0.5292
My Wife's Murder,19-08-2005,Hindi,Anil Kapoor,Suchitra Krishnamoorthi,Amar Mohile,"After his wife, Sheela goes missing, Ravi Patwardhan files a missing persons report. When her body is discovered in a pond, police Detective Tejpal Randhawa investigates the murder and tries to narrow down the suspects, which include her husband and her father. Despite finding no clear motive or evidence, Randhawa slowly begins to piece together the mystery and draws closer to uncovering the identity of Sheela's killer.",6.2,0.4554
Mr Ya Miss,02-12-2005,Hindi,Ritesh Deshmukh,Antara Mali,Nitin Raikwar,"When a womanizer is accidentally struck dead by one of his many girlfriends, he is given a second chance - he is reincarnated as a WOMAN. This isn't a second chance, this is a punishment!",5.8,0.6638
Chocolate: Deep Dark Secrets,16-09-2005,Hindi,Anil Kapoor,Sushma Reddy,Pritam Chakraborty,"Pipi and Sim Chopra are accused of several terrorist attacks, and it is up to Advocate Krishan Pundit to prove their innocence.",4,0.7559
Lucky: No Time for Love,08-04-2005,Hindi,Salman Khan,Sneha Ullal,Adnan Sami,"Mr. Sekhri is the Indian Ambassador in Russia, and his Chief Assistant is Mr. Negi. Sekhri is widowed with a son named Aditya, while Negi is married and has brought his wife, Anjali, and two daughters, Lucky and Dhara, with him to Russia. One day while going to school, Lucky's bicycle has a flat tire...",4.9,0.5292
Blackmail,28-01-2005,Hindi,Ajay Devgn,Priyanka Chopra Jonas,Himesh Reshammiya,"Inspector Abhay Rathod is a honest and diligent Police Inspector employed with Bombay Police. He was assigned the case of racketeer and criminal don, Shekhar Mohan. Abhay successfully entraps and arrests him, and has him sentenced to a long jail term. Years later, Abhay is now the Assistant Commissioner of Police; is married, and has a son named Chirag; and Shekhar Mohan has completed his jail term and is looking to seek vengeance against Abhay. He does so by kidnapping Chirag and taking him along with him. He object is not to seek any ransom money, but attempt to separate the child from his parents, as well as attempt to make a place in his heart. Shekhar finds out that Chirag loves racing and takes him on various race courses where the child is thrilled to watch fast sport cars, and soon starts a friendship with ""Uncle"" Shekhar. But with Abhay and the police closing in fast, will Shekhar and Chirag be able to maintain their friendship?",5.1,0.6202
Shikhar,01-01-2005,Hindi,Ajay Devgn,Bipasha Basu,Viju Shah,Jai Vardhan is influenced by an overambitious man. He is unable to differentiate the good from the bad and is carried over into a world full of women and wealth.,4.6,0.7179
Elaan,14-01-2005,Hindi,Arjun Rampal,Ameesha Patel,Anu Malik,"India is held at ransom by international extortionist, Baba Sikander and his brothers. It is up to five heroes to stop him.",5.6,0.5965
My Brother... Nikhil,25-03-2005,Hindi,Sanjay Suri,Juhi Chawla Mehta,Vivek Philip,"Nikhil, a bright young swimmer, finds his life falling apart after getting diagnosed with HIV. In his troubled times, he finds the support of his sister, Anamika, and his boyfriend, Nigel.",6.1,0.594
The Blue Umbrella,11-12-2005,Hindi,Pankaj Kapur,Shriya Saran,Vishal Bhardwaj,"Young Biniya lives a poor lifestyle in a small village in the mountainous and snowy region of Himachal Pradesh in India along with her widowed mom and wrestler brother. She entertains various tourists, and while doing so with some tourists from Japan, trades in her bear-tooth amulet with a blue umbrella...",6.452,0.4115
Chalta Hai Yaar,01-01-2005,Hindi,Raghubir Yadav,Himani Shivpuri,Kamlesh Bhadkamkar,"Namdev has a business that supplies material for the last rites.Out of frustration of being mistreated by his wife and the society, he attempts suicide. However just in time, a restless soul saves his life in exchange of giving him dignity.",0,0.3587
Chehraa,18-02-2005,Hindi,Dino Morea,Bipasha Basu,Vinay Vinayak,"Reena and fellow collegian Akash Mehta are medical (psychiatry)students. They are sweethearts and hope to marry each other after completing their education. Before that could happen, Megha Joshi enters their lives and changes everything. For Akash falls head over heels in love with her, and will do anything for her. Just when their education is about to get over, Megha disappears from Akash's life.",8,0.5801
Taj Mahal: An Eternal Love Story!,18-11-2005,Hindi,Kabir Bedi,Sonya Jehan,Naushad,"The story of Shah Jahan...the love of his life...the life of his love...and his monument to love, the Taj Mahal.",0,0.5241
Jo Bole So Nihaal,13-05-2005,Hindi,Sunny Deol,Dolly Bindra,Anand Raj Anand,"Jo Bole So Nihaal (also transliterated as Jo Bole So Nihal; literally meaning ""Whoever utters shall be fulfilled"") is a 2005 Bollywood action comedy film, directed by Rahul Rawail. It stars Sunny Deol, Shillpi Sharma and Kamaal Khan in lead roles, whilst Nupur Mehta and Surekha Sikri appear in major supporting roles; the director also plays an antagonistic role in the film. Singer Kamaal Khan appeared first time on big screen in a negative role. This movie was his debut movie as actor.  The film's release was met by protests from Sikh groups, who took offense at its use of a Sikh religious phrase as its title,[1] as well as scenes in which a Sikh police officer is shown being chased by scantily-clad women[citation needed]. Two bomb attacks on 22 May 2005 on theatres in New Delhi showing the film killed one person and injured 49, prompting cinema owners to pull the film, in some cases voluntarily and in some states as a result of a government order.",2,0.4931
Koi Aap Sa,14-10-2005,Hindi,Aftab Shivdasani,Anita Hassanandani Reddy,Himesh Reshammiya,"An emotional Mumbai-based football player, Rohan (Shivdasani), seeks the assistance of childhood friend, Simran (Reddy), to successfully woo fellow-collegian, Preeti (Sharma). Simran herself is about to be engaged to U.S-based Vicky (Malik). After the engagement ceremony, Vicky returns back to the U.S - not realising that back in India nothing is the same anymore...",7.2,0.381
Kyaa Kool Hai Hum,06-05-2005,Hindi,Tusshar Kapoor,Isha Koppikar,Anu Malik,"When flatmates Karan and Rahul are unable to pay the rent, they are dramatically evicted. However, they sneak their way back in within hours as the building is being renovated.",4.8,0.4325
Pyaar Mein Twist,02-09-2005,Hindi,Rishi Kapoor,Dimple Kapadia,Jatin Pandit,"With their respective children's' marriages about to take place, two middle-aged single parents fall in love.",6.3,0.3217
Maa Where Are You...,08-04-2005,Hindi,Mushtaq Khan,Ashima Bhalla,Kuldeep Singh,"Abandoned in an orphanage, subsequently adopted by wealthy Mr. Mohanto and Gayetri, Gopal Mohanto lives a wealthy lifestyle in Guwahati. His foster mother is often cruel to him, and he runs away to Bombay, where he meets some youth in his age group and starts earning money delivering newspapers under the supervision of Badru. One day he finds some money belonging to Bollywood actress, Shalini, and returns it to her.",0,0.3034
Chand Sa Roshan Chehra,04-03-2005,Hindi,Kiran Kumar,Tamannaah Bhatia,Jatin Pandit,Teen lovers are separated by parental snobbery,2,0.2533
Sau Jhooth Ek Sach,16-09-2005,Hindi,Mammootty,Lillete Dubey,Fazal Qureshi,"An unknown pregnant girl has ended her life by hanging herself from ceiling fan in a room of a little known hutment of Mumbai. In middle of the night, an uninvited Inspector lands in the house of an eminent Industrialist to investigate the case. Baffled by suggestion of being linked with the incident and shocked by the thought of being responsible for death of a person surviving at the outermost fringe of their vision of society, Vikrant Pradhan and his family give in to the interrogation reluctantly.",7,0.2926
Tum... Ho Na!,01-01-2005,Hindi,Jackie Shroff,Riya Sen,Jaideep Choudhury,"It's love at first sight for Anjali and Jai Walia. However, after Anjali gets an anonymous tip-off about Jai's alleged infidelity, cracks begin to appear in their once happy marriage.",4.5,0.3426
Kasak,22-07-2005,Hindi,Lucky Ali,Meera Naveed,Tausif Akhtar,"Amar, a naïve nurse, is divorced by his wife, leaving him homeless and penniless. Determined to win back her affections, he takes on various odd jobs with the aim of building a fortune that will attract her attention.",2,0.246
Hum Dum,11-02-2005,Hindi,Romit Raj,Anjana Sukhani,Sujeet Shetty,"Sidhant De, Rrutu Joshi Two people who have never met in Life before are chosen to play the biggest game show ever 'HUMDUM', It's a game of love and money. 5 Rounds and 1 big final to get 10 Crores (100 Million) and all they have to do is? Not fall in love!",2,0.2567
Topless,09-09-2005,Hindi,Tarun Khanna,Shweta Menon,Nikhil,"A beautiful girl Maya (K.Gauri) comes to Mumbai to become rich and famous. After passing through some struggle she joins the modeling career in one of the top agency owned by a lady Dolly (Shweta Menon). In a short span of time she succeeds to become the top model in the advertising and fashion media.  During this time she meets a handsome boy and love develops. Maya has got everything in life one can wish to have. She has name, success, money and above all true love. A moment comes when she is offered high money to model as Topless for a product of big corporate sector. She refuses. Offers are multiplied but Maya is not saleable. She is rock-steady in her decision.",9,0.2062
Darinda,09-12-2005,Hindi,Anil Nagrath,Sapna Sappu,Sawan Kumar Sawan,A 2005 Indian horror film.,0,0.098
Mazaa Mazaa,15-07-2005,Hindi,Pankaj Berry,Camila Bordonaba,Arun Daga,"A gawky teen's wish comes when she turns into a sultry 25-year-old overnight in this racy fairy tale. Tired of lonely nights, Jassi (Payal Rohatgi) is shocked to discover her sexy new body -- and she's not alone: Best friend Rocky and rival Monica (Shivani) have also been miraculously transformed into young adults. There's no stopping Jassi and her friends as they hit the clubs, step out in seductive outfits and try their best to act their age.",4.7,0.1397
