Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Sukhee,22-09-2023,Hindi,Chaitannya Choudhry,Shilpa Shetty Kundra,Karan Kulkarni,"Sukhpreet ‘Sukhee’ Kalra, a 38-year-old Punjabi housewife, goes to Delhi to attend her school reunion. Sukhee relives the 17-year-old version of herself whilst going through a plethora of experiences in a span of just seven days, coming out rekindled, reborn and making the most difficult transition in her life – from being a wife and a mother to being a woman again.",5,2.2115
Mumbaikar,02-06-2023,Hindi,Vikrant Massey,Tanya Maniktala,Yugprasad Bhusal,"Set in the bustling streets of Mumbai, four lives get unknowingly intertwined after a kidnapping goes wrong as the child abducted happens to be the son of Mumbai’s don.",3.2,0.6297
The Great Indian Family,22-09-2023,Hindi,Vicky Kaushal,Manushi Chhillar,Kingshuk Chakravarty,The film is set in the fictional town of Balrampur where Vedvyas Tripathi better known as Bhajan Kumar lives with his family headed by his father Pandit Siyaram Tripathi. Bhajan Kumar’s life with his family was going well till a question on his identity arises that throws the city in a flurry of rumour and apprehension. Will he survive or fall prey to this onslaught?,4.6,1.3725
Neeyat,07-07-2023,Hindi,Ram Kapoor,Vidya Balan,Mikey McCleary,"When an exiled billionaire mysteriously dies at his birthday party at a Scottish castle, the prime suspects are his close family and friends, each with a motive to kill him.​ CBI officer Mira Rao must use all her skill to unravel the mystery where nothing is what it seems and everyone hides a secret or two.",5,0.7536
Dry Day,22-12-2023,Hindi,Jitendra Kumar,Shriya Pilgaonkar,Javed Khan,"When his wife makes a vow to abort their baby due to his alcoholism, Gannu, the biggest loafer of Jagodhar sets out on a protest to ban alcohol in his town all the while grappling with his own drinking habits!",7.5,0.625
Ishq-e-Nadaan,14-07-2023,Hindi,Mohit Raina,Shriya Pilgaonkar,Raja Narayan Deb,"Ashutosh's life changes when he meets Ramona at the hotel, which is his work place. On the other hand, Charulata grows friends with Subhash Kapoor, a filmmaker, and shares a secret with him. What is the secret?",6,0.4524
One Friday Night,28-07-2023,Hindi,Milind Soman,Raveena Tandon,Goyell Saab,"Ram Varma, a married man, is having an affair with a younger woman, Nirosha. One night when Ram meets with a life-altering accident, Nirosha is forced to contact Ram's wife, Dr. Lata. How will Lata react after discovering her husband's infidelity?",4.3,0.5469
Sharmajee Ki Beti,01-11-2023,Hindi,Sharib Hashmi,Saiyami Kher,Anant Bhat,"Sharmajee Ki Beti intricately weaves the lives of Jyoti, Kiran, and Tanvi, all with the common surname of Sharma as they navigate urban loneliness, societal pressures, and gender expectations. Amidst their struggles, teenagers, Swati and Gurveen journey through puberty and maternal neglect, adding depth to this humorous and heart-warming tale of resilience, aspirations, and coming-of-age.",0,0.6917
Akelli,25-08-2023,Hindi,Nishant Dahiya,Nushrratt Bharuccha,Rohit Kulkarni,An Indian woman fights to survive in war-torn Iraq.,6.3,0.5798
I Love You,16-06-2023,Hindi,Pavail Gulati,Rakul Preet Singh,Gaurav Chatterji,"Satya is a highly successful corporate executive who looks forward to a bright future with her fiancé, Vishal. One night, when she is about to board a flight to Delhi, Satya finds herself trapped within the office premises. What dangers await her?",4.2,0.7192
Berlin,14-10-2023,Hindi,Aparshakti Khurana,Anupriya Goenka,Krishna Kumar,"New Delhi, the winter of 1993. A deaf mute young man is arrested by ""Bureau"" and accused of being a spy. A sign language expert is brought in to act as an interpreter for the Government’s agent and the “spy”. The unravelling of the mystery is the journey that sucks the sign language expert into the dark vortex of rivalry between intelligence agencies, deceit, and corruption, where the horizon line between innocence and guilt gets hazy.",5.8,0.6817
Mrs. Undercover,14-04-2023,Hindi,Sumeet Vyas,Radhika Apte,Abhinav Shekhar,An ace undercover agent living as a middle-class housewife is assigned a task after a decade. How will she take down a serial killer targeting ambitious women with her rusty skills?,5.1,0.4967
1920: Horrors of the Heart,23-06-2023,Hindi,Rahul Dev,Avika Gor,Puneet Dixit,"After her father's suicide, Meghna gets led by one obsession - vengeance. The trail ends at her estranged mother's doorstep, sparking a bloody rampage.",3,0.7407
8 A.M. Metro,19-05-2023,Hindi,Gulshan Devaiah,Saiyami Kher,Mark K. Robin,"Two strangers inadvertently bump into each other in the metro and strike up an unlikely friendship, and in the process find themselves and each other.",6.5,0.5612
Moha,25-01-2023,Hindi,Javed Jaffrey,Shaylee Krishen,Jakes Bejoy,"Moha is the passion project of India's most awarded cinematographer, Santosh Sivan, an ambitious film told through the compelling power of his visuals and voice over .",0,0.4787
Chhatriwali,20-01-2023,Hindi,Sumeet Vyas,Rakul Preet Singh,Rohan Pradhan,"Sanya is an unemployed chemistry genius looking for a job. However, she also wants to use her knowledge of chemistry to help young minds move beyond the taboos of sex with the right education.",5.5,0.5047
Thank You For Coming,06-10-2023,Hindi,Shibani Bedi,Bhumi Pednekar,Jamroom,"Opting for a stable fiancé over genuine romance, a food blogger experiences sexual satisfaction for the first time at her engagement party. However, she must find out who her mysterious lover is.",4.2,1.4852
72 Hoorain,07-07-2023,Hindi,Aamir Bashir,Saru Maini,Mathias Duplessy,‘Bahattar Hoorain’ is a dark comedy that examines the real consequences of violent extremism and urges that every human life should be treated with dignity and respect.,4.5,0.3837
Dono,05-10-2023,Hindi,Rajveer Deol,Paloma Thakeria,Loy Mendonsa,The film explores modern relationships and is set against the backdrop of a lavish destination wedding.,5.5,1.9838
Farrey,24-11-2023,Hindi,Sahil Mehta,Alizeh Agnihotri,Sidhant Mathur,"An orphan genius, Niyati, gets a scholarship to attend an elite school. But she soon gets entangled in a cheating racket after she helps a rich but academically weak classmate during the exams.",2.5,0.4579
Lakeerein,03-11-2023,Hindi,Ashutosh Rana,Tia Bajpai,Vipin Patwa,"Lakeerein tells the powerful story of Kavya, who seeks justice against her husband for marital rape, a deeply troubling issue often overlooked due to societal misconceptions about consent in marriage.",0,0.4231
Kya Masti Kya Dhoom,17-12-2023,Hindi,Abhishek Bajaj,Musskan Sethi,Sandeep Batraa,,0,0.3641
ICU,27-10-2023,Hindi,Denzil Smith,Sheeba Chaddha,Advait Nemlekar,"After spending several years trying to distance herself from her childhood and her father, Kia is forced to return. Her father is in critical condition and could pass away at any second; her sister and her mother insist that her last words to him should be a fond goodbye. Kia has to decide what her last few words to her father will be.",8,0.2994
Everybody Loves Sohrab Handa,30-10-2023,Hindi,Vinay Pathak,Koel Purie,Sagar Desai,"At an anniversary party, Sohrab Handa is found dead, with his throat slit in the hall. As the investigation unravels, friendships are tested, and secrets are revealed.",0,0.3782
Blind,07-07-2023,Hindi,Purab Kohli,Sonam Kapoor Ahuja,Bianca Gomes,"A brutal cat and mouse game between a blind ex-cop Gia Singh and a psychopathic serial killer, who likes to torture and kill young women.",4.3,0.3039
Lohardaga,10-03-2023,Hindi,Sanjay Mishra,Neetu Pande,Siddhant Madhav,"A twenty year old boy Manu, who dreams of joining the Indian Army, ends up joining Maoists because of a dubious job agent, who manipulates Manu that the government is awarding jobs to the Maoists who surrender.",10,0.3557
Afwaah,05-05-2023,Hindi,Nawazuddin Siddiqui,Bhumi Pednekar,Sameer Tandon,"A woman seeks to escape her engagement to a violent politician, but when a stranger comes to her aid, the two face an onslaught of bigotry and hate.",5.7,0.6377
Operation Mayfair,24-03-2023,Hindi,Jimmy Shergill,Vedieka Dutt,Savvy Gupta,"A serial killer strikes back in London after laying low for three years.  Amar, the investigating detective has since resigned from the job but is brought back to crack the case. Amar decides to return and resolve the case once and for all.",3.2,0.4702
Fursat,03-02-2023,Hindi,Ishaan Khatter,Wamiqa Gabbi,Vishal Bhardwaj,"A young man unearths an ancient relic that lets him peek into the future. In his obsession to control what lies ahead, he risks losing all that matters most in the present.",5,0.5059
Kadak Singh,24-11-2023,Hindi,Pankaj Tripathi,Sanjana Sanghi,Shantanu Moitra,"AK Shrivastav, a quirky patient suffering from retrograde amnesia, uncovers the reason behind his condition while trying to recollect his life accurately",5.5,1.4699
Trial Period,21-07-2023,Hindi,Manav Kaul,Genelia D'Souza,Sidhant Mago,A working single mother's world turns upside down when her inquisitive son demands a new father on a 30-day 'Trial Period'.,5.2,0.3859
Tarla,07-07-2023,Hindi,Sharib Hashmi,Huma Qureshi,Rohan,"Follows the journey of India's iconic home chef, Tarla Dalal. It captures the integral role she played in empowering women and helping them realise their dreams through food.",5.8,0.3599
U Shape Ki Gully,02-10-2023,Hindi,Sushant Singh,Avantika Dassani,Amaal Mallik,"The story revolves around a U-shaped alleyway in Lucknow, India, where various individuals reside. Mirza is a gentle and poetic man who runs a Tea and Kebab Stall. Hariya, a mischievous young man who develops one-sided feelings for Shabbo, a strong and outspoken young woman.",0,0.2305
Yellow Bus,10-09-2023,Hindi,Amit Sial,Tannishtha Chatterjee,Cynthia Zaven,"In the sweltering Arabian Gulf heat Ananda’s dreams of a better life than the one she left behind in India are shattered after her child is forgotten on a school bus. Armed with the dead child’s ashes, she stands up against society’s ‘invisible’ caste, demanding accountability and refusing the customary blood money.",0,0.2913
Shubh Nikah,17-03-2023,Hindi,Govind Namdeo,Aksha Pardasany,Liyaqat Ajmeri,Upcoming Hindi social drama movie directed by Arshad Siddiqui.,0,0.1943
Jogira Sara Ra Ra,26-05-2023,Hindi,Nawazuddin Siddiqui,Neha Sharma,Tanishk Bagchi,"Jogi the match maker and Dimple who seeks help to him to get rid of her marriage, both face the consequences as it is eventually decided that Jogi will marry her to save face.",0,0.2744
Sergeant,30-06-2023,Hindi,Randeep Hooda,Sapna Pabbi,Aman Pant,"Sergeant Nikhil Sharma suffers from severe depression after losing a limb while on duty. However, after meeting Monica, he gains confidence and vows to reclaim his previous life by solving a critical case. Will he be able to complete his mission?",2,0.3312
Dilli Dark,04-07-2023,Hindi,Samuel Abiola Robinson,Geetika Vidya,Utkarsh Umesh Dhotekar,"Michael Okeke, a Nigerian living in New Delhi wants to get his MBA and settle in India. But his part-time job as a drug dealer will jeopardize his plans, not to mention the open racism he is facing.",0,0.1427
Outhouse,12-12-2023,Hindi,Mohan Agashe,Sharmila Tagore,Saket Kanetkar,"Nana, a retired single adamant old man, has no idea that an unwelcomed guest on his four - a puppy is going to change the course of his life. Aadima, a senior graphic designer artist, doesn’t have the faintest inkling that the same puppy is going to force her to go on adventures she otherwise wouldn’t. And Neel, her grandson has no clue that he is going to help Nana and Aadima understand the needs of elderly singles.",0,0.2818
Sab Moh Maaya Hai,18-11-2023,Hindi,Annu Kapoor,Spruha Joshi,Amol Shrivastava,"The film is a poignant father- son story set in Ujjain. Inspired by true life, it deals with the sensitivity of unemployment, the selfless love of a father, and the behaviour of a selfish son, with quirk and humour.",4,0.3
