Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Kabir Singh,20-06-2019,Hindi,Shahid Kapoor,Kiara Advani,Mithoon Sharma,"Kabir, a genius yet hostile medical student, falls in love with Preeti from his college. When Preeti's father spots the couple kissing, he opposes their relationship and decides to marry her off.",6.4,2.0802
Gully Boy,14-02-2019,Hindi,Ranveer Singh,Alia Bhatt,Ankur Tewari,A coming-of-age story based on the lives of street rappers in Mumbai.,7.3,2.3568
Panipat,06-12-2019,Hindi,Arjun Kapoor,Kriti Sanon,Atul Gogavale,"During 18th century India, the Marathas emerged as the most powerful empire in the nation until the Afghan King Ahmad Shah Abdali plans to take over India. Sadashiv Rao Bhau is brought in to save the empire from the king which then leads to the third battle of Panipat.",6.157,2.2273
The Man Who Feels No Pain,21-03-2019,Hindi,Abhimanyu Dasani,Radhikka Madan,Karan Kulkarni,"Leveraging his ability to withstand pain, a young man trains to follow in the footsteps of his martial arts hero.",6.588,1.9895
Dabangg 3,20-12-2019,Hindi,Salman Khan,Sonakshi Sinha,Wajid Khan,"Chulbul this time has to take on a criminal named Balli Singh, who has disrupted other people's lives with his annoying antics.",5,2.0768
Junglee,29-03-2019,Hindi,Vidyut Jammwal,Pooja Sawant,Sameer Uddin,A vet returns home to his father's elephant reserve where he encounters and fights an international poacher's racket.,6.8,2.0072
Manikarnika: The Queen of Jhansi,25-01-2019,Hindi,Danny Denzongpa,Kangana Ranaut,Sanchit Balhara,"Story of Rani Lakshmibai, one of the leading figures of the Indian Rebellion of 1857 and her resistance to the British Rule.",6.6,1.7204
The Accidental Prime Minister,11-01-2019,Hindi,Anupam Kher,Suzanne Bernert,Sulaiman Merchant,"Based on the memoir by Indian policy analyst Sanjaya Baru, The Accidental Prime Minister explores Manmohan Singh's tenure as the Prime Minister of India, and the kind of control he had over his cabinet and the country.",5,1.7956
Pagalpanti,22-11-2019,Hindi,John Abraham,Ileana D'Cruz,Tanishk Bagchi,"3 men, considered as losers in their lives by the people, plan to get rich along with their girlfriends by fooling 2 gangsters and robbing their money.",4.7,1.9836
Marjaavaan,15-11-2019,Hindi,Ritesh Deshmukh,Tara Sutaria,Tanishk Bagchi,Raghu and Zoya are enjoying their lives together until a gang leader with harmful intentions turns their world upside down.,7.1,1.8927
Chhichhore,05-09-2019,Hindi,Sushant Singh Rajput,Shraddha Kapoor,Pritam Chakraborty,Following a group of friends from university as they progress into middle-age life and go their own separate ways.,7.6,1.5137
Mission Mangal,15-08-2019,Hindi,Akshay Kumar,Vidya Balan,Amit Trivedi,A team of Indian scientists at ISRO (Indian Space Research Organisation) take on the extraordinary task of successfully sending a satellite into the orbit of planet Mars in a country's maiden attempt.,6.7,1.7053
Cargo,18-10-2019,Hindi,Vikrant Massey,Shweta Tripathi Sharma,Shezan Shaikh,"Prahastha, a lonely astronaut, works in a spaceship. Every morning, his spaceship comes close to Earth and Cargos are delivered at the arrival bay. These Cargos are people who have just died on Earth and we learn that Prahastha works for Post Death Transition Services — a large, pioneering, bureaucratic company that stores, transitions, and recycles dead people for rebirth. Today, after many years, a young, popular astronaut — Yuvishka, trained in cutting edge technology, will join the spaceship as his assistant.",4.974,1.5607
Made In China,25-10-2019,Hindi,Rajkummar Rao,Mouni Roy,Jigar Saraiya,A struggling Gujarati businessman ventures into the world of China where he gets a brilliant business idea that could change his life forever.,5.6,1.4238
Drive,01-11-2019,Hindi,Sushant Singh Rajput,Jacqueline Fernandez,Amartya Rahut,"A notorious thief allies with a street racer for a grand heist involving an elaborate game of deceit with authorities, who have their own dirty secrets.",5.1,1.8536
Housefull 4,25-10-2019,Hindi,Akshay Kumar,Kriti Sanon,Julius Packiam,"Three couples who get separated from each other due to an evil ploy, reincarnate after 600 years and meet each other as history repeats itself again and their respective partners get mixed up this time.",5.7,1.3867
Judgementall Hai Kya,26-07-2019,Hindi,Rajkummar Rao,Kangana Ranaut,Daniel B George,"When Bobby meets her new tenants, a young married couple, their perfectly normal life leaves her really curious. But then a murder takes place and Bobby suspects Keshav has a role to play in the crime.",5.8,1.4297
Pati Patni Aur Woh,06-12-2019,Hindi,Kartik Aaryan,Bhumi Pednekar,Sachet Tandon,"Chintu Tyagi is an ordinary, middle-class man who finds himself torn between his wife and another woman.",6.2,1.4306
The Tashkent Files,12-04-2019,Hindi,Naseeruddin Shah,Shweta Basu Prasad,Rohit Sharma,"The Tashkent Files is a thriller that revolves around the mysterious death of India's 2nd Prime Minister Shri Lal Bahadur Shastri and attempts to uncover if he had actually died a natural death, or, as alleged, was assassinated.",7.4,1.2929
Kissebaaz,14-06-2019,Hindi,Pankaj Tripathi,Anupriya Goenka,Rohan Gokhale,"Once partners-in-crime and wannabe prominent political figures, Shukla and Pandey turn foes when tragedy befalls. But, who is pitting them against one another, and why?",3.5,1.3028
Notebook,29-03-2019,Hindi,Mir Sarwar,Pranutan Bahl,Vishal Mishra,"An ex-army officer, Kabir, becomes a teacher in Kashmir in a school that is in a miserable condition. Things take a turn when Kabir finds a notebook, left behind by the previous year's teacher Firdaus.",5.7,1.3573
Dream Girl,13-09-2019,Hindi,Ayushmann Khurrana,Nushrratt Bharuccha,Manmeet Singh,"Desperate to find employment, Karam picks up a job as ‘Pooja’ at a call center for sex chats, keeping most people in his life in the dark about the nature of his work. How long can he keep it up before everyone including his girlfriend and father find out?",6.4,1.3165
Ek Ladki Ko Dekha Toh Aisa Laga,01-02-2019,Hindi,Anil Kapoor,Sonam Kapoor Ahuja,Rochak Kohli,Sweety has to contend with her over-enthusiastic family that wants her to get married but the ultimate truth is that her love might not find acceptance in her family and society.,5.6,1.4378
Luka Chuppi,01-03-2019,Hindi,Kartik Aaryan,Kriti Sanon,Jigar Saraiya,The story of a television reporter in Mathura who falls in love with a headstrong woman.,6.1,1.4045
The Sky Is Pink,11-10-2019,Hindi,Farhan Akhtar,Priyanka Chopra Jonas,Pritam Chakraborty,The 25-year-old love story of a couple is told through the lens of their teenage daughter after she is diagnosed with pulmonary fibrosis.,7.809,1.403
Super 30,12-07-2019,Hindi,Hrithik Roshan,Mrunal Thakur,Ajay Gogavale,Based on life of Patna-based mathematician Anand Kumar who runs the famed Super 30 program for financially weak IIT aspirants in Patna.,7.3,1.3503
Khamoshi,14-06-2019,Hindi,Prabhu Deva,Tamannaah Bhatia,Sameer Tandon,"A London-based millionaire, deaf-mute, Surbhi (Tamannaah Bhatia) makes multiple enemies when she decides to use the property she inherits from her adoptive mother towards the betterment of kids living in an Indian orphanage.",5.5,0.9947
Commando 3,28-11-2019,Hindi,Vidyut Jammwal,Adah Sharma,Mannan Shaah,A mysterious man is on an impending mission to attack the country from his base in London. Karan Singh Dogra sets out to hunt down the antagonist aided by the British Intelligence.,7.2,1.0905
Bala,07-11-2019,Hindi,Ayushmann Khurrana,Bhumi Pednekar,Sachin Sanghvi,A man suffering from alopecia copes with his lack of self-confidence and the societal pressure that comes with being bald.,6.6,0.9706
Good Newwz,27-12-2019,Hindi,Akshay Kumar,Kareena Kapoor Khan,Tanishk Bagchi,Two couples with the same surnames pursue in-vitro fertilisation and wait for their upcoming babies. Trouble ensues when they find that the sperms of each couple have been mixed with each other.,6.7,1.0019
Chopsticks,31-05-2019,Hindi,Abhay Deol,Mithila Palkar,Pradeep Mukhopadhyay,A gifted but insecure woman is in for a transformative experience when she enlists the help of an enigmatic con artist to recover her stolen car.,6.1,0.8885
Why Cheat India,18-01-2019,Hindi,Emraan Hashmi,Shreya Dhanwanthary,Rochak Kohli,"Rakesh Singh runs a business that allows education scams to flourish in the country. He enrolls bright students into his plan, makes them write proxy exams for students who are unable to score or pass, and then, helps them procure a fake degree.",5.5,0.9893
Bombairiya,11-01-2019,Hindi,Akshay Oberoi,Radhika Apte,Amjad Nadeem,"It follows the story of Meghna, who gets embroiled in a series of events after her phone gets stolen.",7.25,0.8661
Sonchiriya,01-03-2019,Hindi,Sushant Singh Rajput,Bhumi Pednekar,Benedict Taylor,"In the more or less lawless Chambal Valley in 1975, a gang of bandits led by Maan Singh are up to mischief. The lawless men, who call themselves Bhaagis (rebels), live by robbery and attack the villages in the area. Since they have previously committed a more than shameful crime, they are hunted mercilessly by the police. When Maan Singh learns about a treasure of gold that is about to change hands at a wedding reception, the target of their next heist is clear. They have no idea that it is an ambush of the police. Some of the gang members barely manage to escape and flee into the inhospitably barren surrounding area. While a dispute arises about how to proceed, they meet a woman from the lowest caste who is being hunted by a family clan. In their care there is a girl who was raped and seriously injured by the leader of that clan. The bandits see the opportunity to atone for their shameful crime.",8.2,0.9947
Bombay Rose,28-08-2019,Hindi,Makrand Deshpande,Kalyanee Mulay,Swanand Kirkire,"Amidst the bustle of a magnetic and multifaceted city, the budding love between two dreamers is tested by duty and religious divides.",6.7,1.175
Photograph,15-03-2019,Hindi,Nawazuddin Siddiqui,Sanya Malhotra,Peter Raeburn,"A struggling street photographer, pressured to marry by his grandmother, convinces a shy stranger to pose as his fiancée. The pair develops a connection that transforms them in ways that they could not expect.",6.7,1.0575
Laal Kaptaan,18-10-2019,Hindi,Saif Ali Khan,Zoya Hussain,Samira Koppikar,"In an 18th century setting, a Naga sadhu in India sets out on a journey across Bundelkhand to seek revenge for an injustice committed in the past.",7,1.1734
Total Dhamaal,22-02-2019,Hindi,Ajay Devgn,Madhuri Dixit,Gourov Roshin,"Con-artists Guddu and Johnny, a bickering couple Avinash and Bindu who are on a verge of divorce, a fireman Lallan and his side-kick siblings Adi and Manav and a cunning police commissioner set out on a mad chase for a hidden booty of Rs 50 crores in a zoo in Janakpur.",5.1,1.0749
Section 375,13-09-2019,Hindi,Akshaye Khanna,Richa Chadha,Clinton Cerejo,A filmmaker stands trial when a costume assistant on his movie accuses him of rape,7.4,0.7819
The Zoya Factor,19-09-2019,Hindi,Dulquer Salmaan,Sonam Kapoor Ahuja,Shankar Mahadevan,An advertising agency executive Zoya Singh Solanki meets the Indian cricket team and ends up becoming their lucky charm at the 2011 Cricket World Cup.,5.7,1.2108
Blank,03-05-2019,Hindi,Sunny Deol,Kishori Shahane,Arko Pravo Mukherjee,A suicide bomber loses his memory and has a bomb attached to his heart. It is up to the police officers to prevent this bomb from exploding.,6.8,0.8593
Yours Truly,20-01-2019,Hindi,Pankaj Tripathi,Soni Razdan,Tapas Bhowmick,"Amidst the daily din of the local trains in Calcutta, a lonely working woman in her late fifties finds herself falling in love with the voice of the railway announcer.",8.2,1.012
PM Narendra Modi,24-05-2019,Hindi,Vivek Oberoi,Barkha Bisht,A.R. Rahman,Chronicles Narendra Modi’s life and events leading up to his swearing-in ceremony as the Prime Minister of India in 2014.,4.3,0.934
Romeo Akbar Walter,15-03-2019,Hindi,John Abraham,Mouni Roy,Ankit Tiwari,"Prior to the India-Pakistan war of 1971, the RAW (Research and Analysis Wing) trains an Indian banker in espionage and martial arts, and sends him to Pakistan for an undercover operation where he finds himself sinking between emotions and violence.",6.1,0.8387
De De Pyaar De,17-05-2019,Hindi,Ajay Devgn,Tabu,Amaal Mallik,A 50-year-old single father faces disapproval from his family and his ex-wife when he falls in love with a 26-year-old woman.,6,0.9893
Setters,03-05-2019,Hindi,Shreyas Talpade,Sonnalli Seygall,Salim Merchant,"A thriller set in Benares, Jaipur, Mumbai and Delhi, Setters is about a racket profiteering from academic scams. The film follows a cat-and-mouse game between two good friends: one a cop, and the other a ""setter"" who arranges brilliant students in place of weak students to appear in examinations.",4.4,0.7816
Arjun Patiala,19-07-2019,Hindi,Diljit Dosanjh,Kriti Sanon,Vee Kay,"This spoof comedy narrates the story of a cop Arjun Patiala and his sidekick Onidda Singh. Together, will they be able to accomplish their mission of a crime-free town with their goofy style of policing?",4.1,1.1385
Line of Descent,13-12-2019,Hindi,Brendan Fraser,Anisha Victor,Mario Grigorov,"A classic crime narrative in the backdrop of Delhi merges a dysfunctional, mafia family at war with each other as an undercover officer fights his demons by assisting in their downfall.",5.2,0.6565
Mardaani 2,12-12-2019,Hindi,Vishal Jethwa,Rani Mukerji,Anu Malik,Officer Shivani Shivaji Roy is stationed at Kota where she goes against a ferocious serial killer who rapes and murders women.,7.1,0.7591
Batla House,15-08-2019,Hindi,John Abraham,Mrunal Thakur,Ankit Tiwari,"Following a gunfight with suspects believed to be innocent by the media and public, an honest cop struggles to justify police actions before beginning the hunt for fugitives.",6.8,0.7416
Saand Ki Aankh,25-10-2019,Hindi,Prakash Jha,Taapsee Pannu,Vishal Mishra,"Following the exciting story of the world's oldest sharpshooters Chandro and Prakashi Tomar, the drama marks the directorial debut of acclaimed scriptwriter Tushar Hiranandani. The film stars Bhumi Pednekar and Taapsee Pannu.",7,0.6955
Paharganj,12-04-2019,Hindi,Rajesh Sharma,Lorena Franco,Ajay Singha,"Coming from the streets of Paharganj, the movie depicts a woman's search for her lost love, a man's attempt to regain his lost enigma and dealing with his brother's untimely death, an unexpected political murder, and raging gang war.",7,0.6307
Yeh Saali Aashiqui,29-11-2019,Hindi,Ruslaan Mumtaz,Shivaleeka Oberoi,Hitesh Modak,"When Sahil met Mittee in a hotel management school, it was love at first sight for both of them. Their love was everything - picture perfect and flawless. But an unlikely event at school turns their dream-come-true romance into a nightmare and makes them realize how important it is to know your partner thoroughly before getting into any kind of romantic relationship.",8.8,0.7179
Amavas,07-02-2019,Hindi,Sachiin Joshi,Nargis Fakhri,Abhijit Vaghani,"The lives of a couple turn into a nightmare, as dark forces lie in wait beneath the shadows of the haunted bungalow in which they have decided to stay.",5.5,0.5906
My Dear Prime Minister,14-03-2019,Hindi,Makrand Deshpande,Anjali Patil,Ehsaan Noorani,A story about four children living in a Mumbai slum in India. An eight-year old Kanhu writes a letter to the Prime Minister after a dramatic incident with his mother.,6.4,0.8389
One Day: Justice Delivered,05-07-2019,Hindi,Anupam Kher,Esha Gupta,Sanjoy Chowdhury,A Crime Branch Special Officer Investigates serial disappearances of high profile individuals in a state capital.,3.9,0.6348
The Fakir of Venice,08-02-2019,Hindi,Farhan Akhtar,Kamal Sidhu,A.R. Rahman,"Adi Merchant, a hustler from Mumbai is hired by a Venetian artist to find a fakir for an art installation in Venice. He cons the art fraternity and hires a daily wage labourer Sattar instead and the two have the most unique time of their lives in the picturesque European city.",4.7,0.5171
Malaal,05-07-2019,Hindi,Meezaan Jafri,Sharmin Segal,Sanchit Balhara,"When a rowdy Shiva’s world collides with that of a demure Aastha’s, whose family has just moved into the chawl he resides in, sparks fly between them. But given their completely different backgrounds, is there any scope for their romance to bloom and survive?",5,0.6817
Ammaa Ki Boli,30-08-2019,Hindi,Sanjay Mishra,Hrishitaa Bhatt,Manoj Santoshi,"Ammaa Ki Boli is a comical genre movie directed by Narayan Chauhan and produced by Mukesh Chaudhary under the banner of Street Act Production. The story revolves around an old-aged husbandless mother, her 5 grown-up children’s and a second-rate two-seater scooter. The movie features Faruk Zafar as Ammaa in lead role, following with Priyal Patil, Govind Namdev, Sitaram Panchal, Sanjay Mishra, Hrishita Bhatt, Zakir Hussain Actor, Ishtiaq Khan, Shekhar Singh and others in their respective important roles",4.2,0.5362
The Song of Scorpions,19-09-2019,Hindi,Irrfan Khan,Golshifteh Farahani,Béatrice Thiriet,"While Nooran, learns the ancient art of healing with music from her mother, Aadam a camel trader listens to her sing and falls in love with her and they marry. But soon, Nooran discovers treachery and must avenge herself and rediscover her lost song.",8,0.5213
Ujda Chaman,01-11-2019,Hindi,Sunny Singh,Maanvi Gagroo,Gourov Roshin,A balding 30-year-old bachelor in search of a beautiful wife is given a deadline to find one or remain celibate forever.,6.4,0.8652
The Body,13-12-2019,Hindi,Emraan Hashmi,Sobhita Dhulipala,Tanishk Bagchi,"When the body of a powerful businesswoman goes missing from the morgue, the inspector-in-charge hunts for the truth. When he questions her husband he realizes that there is much more to the case than meets the eye.",5.6,0.8963
Pal Pal Dil Ke Paas,20-09-2019,Hindi,Karan Deol,Sahher Bambba,Tanishk Bagchi,Pal Pal Dil Ke Paas a love story set in snowy hilly regions of Himachal Pradesh with all of the complexities of love. It is a 2019 Indian Hindi-language romantic drama film directed by Sunny Deol and produced by Sunny Sounds Pvt Ltd and Zee Studios.,4.9,0.6586
Jabariya Jodi,09-08-2019,Hindi,Sidharth Malhotra,Parineeti Chopra,Ashok Mastie,"Abhay Singh runs a syndicate of kidnapping greedy grooms, who demand dowry in Bihar’s Madhopur. He then, forcefully marries them off to the girl, calling it a ‘surprise party’. But when his childhood sweetheart Babli re-enters his life, he must choose between love and his long-term ambitions.",4.5,0.6948
Hyderabad Nawabs 2,19-07-2019,Hindi,Ali Reza,Farah Khan,S.S. Rajesh,"When six families find themselves without a home after their illegal building is razed down by municipal authorities, they decide to take revenge against the realtors who sold them their flats.",8.5,0.3895
Thackeray,25-01-2019,Hindi,Nawazuddin Siddiqui,Amrita Rao,Rohan Gokhale,"Based on the life of Keshav Thackeray, an Indian politician who is also known as Balasaheb Thackeray.",5.1,0.5675
Khandaani Shafakhana,02-08-2019,Hindi,Varun Sharma,Sonakshi Sinha,Tanishk Bagchi,"When Baby Bedi is entrusted with a job of running controversial sex clinic ‘Khandaani Shafakhana’, in a small town of Punjab, she faces severe backlash from all quarters. Can she find a cure for the widespread social stigma against important issues like sex education and sexual health?",5.9,0.4731
706,11-01-2019,Hindi,Atul Kulkarni,Divya Dutta,Amar Mohile,"Dr.Suman Asthana is a doctor, whose husband Anil Asthana is missing since last 11 days and investigating officer DCP Shekhawat is unable to find him. A psychic child patient revels the whereabouts of Dr.Anil and opens the doors of secrets.",5.1,0.8643
Happi,25-12-2019,Hindi,Pankaj Kapur,Supriya Pathak,Ilaiyaraaja,"Happi is a comedy drama that tells the amazing story of survival of a social misfit set in Mumbai. The film is all about a man, who is content with what he earns as his needs are few and thus, he is comfortable being a misfit. He earns by making people laugh as well as by singing at Cafe Bombay.",8,0.4164
Family of Thakurganj,19-07-2019,Hindi,Jimmy Shergill,Mahie Gill,Sajid Ali Khan,"Set in the small town of Thakurganj, this drama revolves around the story of two brothers Nunnu and Munnu. With different ideologies in life will they part ways or be together to fight against the injustice they suffer?",5,0.4614
Ghost,18-10-2019,Hindi,Ameet Chana,Sanaya Irani,Sonal Pradhan,"The story of the film follows Karan Khanna, a politician of Indian origin in the United Kingdom, who is accused of killing his wife. He tells his lawyer that a spirit committed the murder and should be tried.",4.9,0.5122
Rangeela Raja,18-01-2019,Hindi,Govinda,Digangana Suryavanshi,Ishwar Kumar,Two twins live completely different lifestyles. The elder brother gets drawn towards an aimless life while the younger brother leads a life of a yogi who decides to bring his elder brother back on track.,0,0.4666
Jhootha Kahin Ka,19-07-2019,Hindi,Sunny Singh,Nimisha Mehta,Dharma Vish,"Two boys go to Mauritius to study and love it so much there, that they are reluctant to return home. Rishi plays Omkar's dad who turns up from the village to surprise him and is in turn surprised by his son's lifestyle.",4.7,0.3463
22 Yards,15-03-2019,Hindi,Rajit Kapoor,Panchi Bora,Amartya Ray,"Ron Sen is a successful sports agent who manages top players from the Indian cricket team. After controversy ends the prospects of his career, Ron mentors a down-on-luck cricketer, Shome to help achieve his dream.",10,0.3378
Kanpuriye,25-10-2019,Hindi,Aparshakti Khurana,Rajshri Deshpande,Rachita Arora,"The story revolves around the story of three boys from the small town of Kanpur, who have big dreams, and even bigger challenges",0,0.2942
Satellite Shankar,08-11-2019,Hindi,Sooraj Pancholi,Megha Akash,Rochak Kohli,"Indian Army soldier Shankar gets injured in cross-firing at the border. Senior Officer suggests he take 8 days to rest after consultation with doctors. Shankar requests for leave instead of rest, officers agree and tell him to report to duty on the morning of the 8th day. While traveling, he helps citizens and ends up missing his train. Online news reporter covers his story without acknowledging him. The story later revolves around how he reaches his home and then back to duty in a short span of time.",7.6,0.3042
Gun Pe Done,12-04-2019,Hindi,Jimmy Shergill,Tara Alisha Berry,Rimi Dhar,"Pancham's love interest, Monica, receives an offer of astronomical proportions to be the 'item' in a dance number at a New Year party. This gala event is thrown by a liquor king's right hand Kamachi. To add to the chaos, the king falls in love with Monica. Meanwhile, a channel is trying to do sting operation during their New Year party to prove involvement of a politician in the liquor king's illegal business. The journalist disguises herself as Monica to record the underhand deals. Kamachi realises that Monica is an impostor and starts looking for her, sparking off a hilarious and complex sequence of events.",0,0.339
Albert Pinto Ko Gussa Kyun Aata Hai?,12-04-2019,Hindi,Manav Kaul,Nandita Das,Avishek Majumder,"Albert Pinto goes missing one day and his girlfriend and family start making rounds at the police station to track him down. Unknown to them, he is on his way to Goa to carry out his first assignment as a hitman.",4.5,0.4737
Penalty,19-07-2019,Hindi,Kay Kay Menon,Srishti Jain,Siddhant Madhav,"A young boy Lukram, hailing from the state of Manipur, situated in the Northeastern part of the country, is a football enthusiast and enrols in a Lucknow-based college to realise his dream of playing for the Indian national team, but his dreams start to crumble when he is subjected to blatant racism and zonal politics that is prevalent in this sport’s team-selection process.",4,0.228
Milan Talkies,15-03-2019,Hindi,Ali Fazal,Shraddha Srinath,Rana Mazumder,"Anirudh aka Anu lives in Allahabad and along with his friends, he makes local movies and also runs a gang that lets students cheat in exams. His life changes completely when he meets Maithili, whose father hires Anu to help her clear her exams.",4.3,0.3341
Once Again,24-04-2019,Hindi,Neeraj Kabi,Shefali Shah,Talvin Singh,"After a chance phone call leads to daily conversations, a widowed restaurant owner and a lonely film actor plan to finally meet in person.",6.2,0.3161
Mushkil,09-08-2019,Hindi,Rajneesh Duggal,Pooja Bisht,Tejas Padave,"Four girlfriends go on a trip to Greece and put up in a guest house that is home to a ghost. With no one to turn to and nowhere to go, how do the girls manage to flee the country unharmed?",3,0.3043
Hume Tumse Pyaar Kitna,04-07-2019,Hindi,Karanvir Bohra,Priya Banerjee,Sharib Sabri,A bookstore owner falls in love with a talented author who doesn't feel the same way about him. His desire to get what he wants turns into a strange and dangerous obsession which complicates their lives together.,4,0.4377
Roam Rome Mein,05-10-2019,Hindi,Nawazuddin Siddiqui,Tannishtha Chatterjee,Shahbad Karan,"Raj goes to Rome looking for his missing sister Reena. Through the search he discovers the real Reena, things that he never knew about her. He also meets a few magical characters who make him realize who Raj actually is as well.",0,0.2498
Zindagi tumse,01-11-2019,Hindi,Pushpendra Singh,Guddi Maruti,Dharmendra Singh Bhadoriya,,0,0.1498
Fastey Fasaatey,21-06-2019,Hindi,Sharib Hashmi,Karishma Sharma,Arko Pravo Mukherjee,"Modern day youngsters Aakash, Anisha, and Dev are caught in the traditional family values and while Aakash's family is forcing him to get married, he is trying his best to buy some time to marry his girlfriend Anisha. The free-spirited Anisha has her own pursuits and doesn't want to get married soon. Aakash uses the help of his best friend Dev who agrees to solve their problems.",0,0.1839
Tindey,28-09-2019,Hindi,Rajesh Sharma,Adah Sharma,Saurabh-Durgesh,The film smartly questions what people truly want and expect from their partners and the hidden agendas of people on dating apps.,4,0.1628
Chase: No Mercy To Crime,02-08-2019,Hindi,Mushtaq Khan,Gargi Patel,Rohan Pathak,"Father-song duo Shilendra and Satyendra Yadav mastermind a train robbery; among other crimes that they commit together to attain political power and maintain their reign as terrorizers in a small town in Jharkhand, get nabbed by the Kolkata Police on international soil.",0,0.1495
Number Game,15-02-2019,Hindi,Nakul Choudharry,Aishwarya Rajesh,Faraaz Ahmed,"Emmy who lives in the UK, comes to India to organised a real life game. The game is launched in India. 5 players from 5 states participate in it to win Rs. 2 Crore. Three young boys and two beautiful girls become the part of the game.",6,0.1453
SUNO,22-06-2019,Hindi,Sumeet Vyas,Amrita Puri,Anshul Takkar,"An experimental night in bed ends up with a mark for the world to see. As the world looks at the mark left in bed, the couple is forced to look inside themselves and their relationship.",0,0.1114
Battalion 609,11-01-2019,Hindi,Shoaib Ibrahim,Elena Kazan,Shailendra Sayanti,The story of Battalion 609 revolves around a cricket match between the Indian Army and the Pakistan army gone wrong and narrates the tale of the brave soldiers of Battalion 609 putting up a fight with the mighty Taliban.,0,0.1112
