Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Kismat Konnection,18-07-2008,Hindi,Shahid Kapoor,Vidya Balan,Wajid Khan,Raj Malhotra is a luckless architect who seeks success but in vain. He bumps into a social activist named Priya. Raj finds out that Priya is a lucky charm for him but unfortunately she is protecting the community center for which he aims to win the contract of demolishing for a brand new shopping mall.,4.9,0.9151
Sarkar Raj,06-06-2008,Hindi,Amitabh Bachchan,Aishwarya Rai Bachchan,Tutul,"When Anita Raja, CEO of Sheppard power plant, brings a power plant proposal to set up in rural Mahrashtra before the Nagres, insightful Shankar is quick to realise the benefits the power plant can bring to the people.",6.5,0.8939
Dil Kabaddi,05-12-2008,Hindi,Rahul Bose,Konkona Sen Sharma,Sachin Gupta,"Rishi Sharma and his wife, Simi, are hoping for news of a baby when their friends Samit and Mita call them together. Shockingly however, they are announcing their separation.",10,0.6727
1920,12-09-2008,Hindi,Rajneesh Duggal,Adah Sharma,Adnan Sami,"The year is 1920 and the house isolated in the wilderness has a secret. It is waiting for the curse to come true. For years, everyone who has bought the house and tried to pull it down has died of mysterious circumstances. It is like the house has a will and a life of its own.",5.6,0.668
Jaane Tu... Ya Jaane Na,04-07-2008,Hindi,Imran Khan,Genelia D'Souza,A.R. Rahman,Two best friends being convinced that they are not in love search for each other's love.,6.8,0.7013
Mumbai Cutting,27-04-2008,Hindi,Deepak Dobriyal,Neetu Chandra,Papon,An anthology of eleven short films from eleven directors featuring stories of life in Mumbai.,0,0.9501
Rock On!!,29-08-2008,Hindi,Farhan Akhtar,Prachi Desai,Ehsaan Noorani,"Aditya, Joe, Kedar and Rob form a rock band, but break up after they fail to make a success of it. They establish regular lives until they decide to reunite and take another shot at fulfilling their dreams.",6.8,0.8031
Halla Bol,11-01-2008,Hindi,Ajay Devgn,Vidya Balan,Sukhwinder Singh,Ashfaque (Ajay Devgan) is a small town boy aspiring to be a film star in the Hindi film industry. He joins a street theatre group run by a reformed dacoit Sidhu (Pankaj Kapur) who uses street theatre as a medium to bring about an awakening in the masses. Ashfaque struggles to give a creative vent to the actor in him in order to realize his dreams.,4.9,0.7784
Hello,10-10-2008,Hindi,Sharman Joshi,Isha Koppikar,Sajid Ali Khan,Call-center workers receive a phone call from God.,5.659,0.8848
Mumbai Meri Jaan,22-08-2008,Hindi,Paresh Rawal,Soha Ali Khan,Sameer Phaterpekar,"Shortly after 1800 hours, 11 July 2006, Mumbai was shattered by seven bomb blasts on Western Railway stations: Matunga, Mahim, Khar, Bandra, Jogeshwari, Borivali, and Bhayandar. It took the Police and ambulance over an hour to attend at various sites. This incident changes lives of Thomas, originally from Chennai, who sells tea from his bike; Rupali Joshi, a TV News reporter, who has to deal with the death of her to-be spouse, Ajay Kumar Pradhan; Suresh, in debt, starts to suspect all Muslims, especially Yusuf; Inspector Tukaram Patil, about to retire, goes about collecting bribes as usual, much to the chagrin of his embittered, honest and soon to-be suspended subordinate, Sunil Kadam; while Nikhil Agarwal, a Nationalist and environmentalist, debates whether he should re-locate to the United States, along with his pregnant wife, Sejal.",7,0.6771
Mithya,27-01-2008,Hindi,Ranvir Shorey,Neha Dhupia,Sagar Desai,A two-bit actor faces challenges after he is asked by Police to impersonate a look-alike gangster.,6.5,0.6491
Phoonk,22-08-2008,Hindi,Sudeep,Amruta Khanvilkar,Tutul,"A realtor fires one of his co-workers and out of spite, the co-worker and his wife does black magic on his daughter. Being an atheist, he shuns his mother and wife's theories on the supernatural and relies on a doctor for his daughter's treatment.",3,0.5538
U Me Aur Hum,11-04-2008,Hindi,Ajay Devgn,Kajol,Vishal Bhardwaj,"The movie starts with Ajay (Ajay Devgan) telling a boy that he should make his move on a girl he likes. The boy (who is his son) tells him that if he can go woo another older lady, he will tell the girl he likes about his feelings.",5.9,0.6975
Maan Gaye Mughal-e-Azam,21-08-2008,Hindi,Rahul Bose,Mallika Sherawat,Anu Malik,"When the Kalakar Theatre Company, a theatre group in Goa, attempts to stage a political drama, the local authorities close down the play and force them to perform a more traditional play, a stage version of Mughal-E-Azam. The company then discovers that an underworld don is engineering a bomb blast to shake confidence in the Indian government. The drama company forms a plan to save the entire city from the blast.",4.5,0.5116
Mission Istaanbul,25-07-2008,Hindi,Zayed Khan,Shriya Saran,Sameer Tandon,A news reporter must uncover the secret on the 13th floor of a News Station.,3.3,0.5923
Dasvidaniya,07-11-2008,Hindi,Vinay Pathak,Neha Dhupia,Kailash Kher,"A man who loves to make ""to-do lists"" makes one last bucket list when he realizes he is about to die.",7,0.6572
Kidnap,02-10-2008,Hindi,Imran Khan,Minissha Lamba,Pritam Chakraborty,"A fortnight before her eighteenth birthday, Sonia goes missing. Her family receives a call informing them that she has been kidnapped and her estranged father, a US-based businessman, must now follow the kidnapper’s instructions to the letter if he is to entertain any hopes of seeing her alive again. Is this a mere kidnapping or is there more to it than what meets the eye?",4.4,0.7371
Yuvvraaj,21-11-2008,Hindi,Salman Khan,Katrina Kaif,A.R. Rahman,Three brothers fight and play games with each other to inherit their father’s wealth.,4.9,0.5409
Contract,18-07-2008,Hindi,Kishore Kadam,Sakshi Gulati,Amar Mohile,"After witnessing the brutal death of his family, an embittered ex-army officer agrees to infiltrate a gang of terrorists.",4,0.5241
Mehbooba,11-07-2008,Hindi,Sanjay Dutt,Manisha Koirala,Ismail Darbar,"After dreaming of a beautiful girl for over 8 years, Budapest-based but born in Rajasthan, Karan, finally gets to meet her in the shape and form of Varsha, who happens to be the foster daughter of his lawyer, Sahid. Karan is confident that Sahid will convince Varsha to marry him - little knowing that Varsha will not only refuse to marry but she also hates men, and had a parallel New York-based lifestyle as Payal Mehra.",4.5,0.6429
Maharathi,04-12-2008,Hindi,Paresh Rawal,Neha Dhupia,Shibani Kashyap,"After his boss, Jai Singh, commits suicide, Subhash, a chauffeur, hatches a plan to win his insurance money. He teams up with Jai's wife, Mallika, to make the suicide look like a well-planned murder.",6.7,0.4286
Tulsi: Mathrudevobhava,18-01-2008,Hindi,Irrfan Khan,Manisha Koirala,Vinay Tiwari,"Tulsi tells the story of Tulsi, married to a drunkard Suraj. The couple is blessed with four kids. One evening, while Suraj is away, his friend tries to molest Tulsi. When Suraj gets to know of it, he beats Yashpal black and blue. A furious Yashpal swears revenge. In the meanwhile, Tulsi is diagnosed with blood cancer. Yashpal attacks Suraj and murders him. A distraught Tulsi now decides to get her kids adopted by different families before she's gone.",7,0.3941
Sorry Bhai,28-11-2008,Hindi,Boman Irani,Shabana Azmi,Gaurav Dayal,"Scientist Siddharth(Sharman Joshi) is given ""Ma Kasam"" by elder brother Harsh(Sanjay Suri) to bring her along for his wedding with Aaliyah(Chitrangada Singh) to be held in Mauritius. Their mom(Shabana Azmi) is least interested in attending the wedding because Harsh is getting married against her wishes. Dad(Boman Irani) and Siddharth succeed in bringing mom to Mauritius where Aaliyah is Siddharth",4.1,0.3203
Sirf,25-04-2008,Hindi,Kay Kay Menon,Manisha Koirala,Sohail Sen,"Mumbai, the commercial capital of India, is a city that never sleeps. Rapidly changing at a feverish pace with every passing second, it is always on the move and so are the people living in it. In this story, we take an insight into the lives of the people living in this city and how the pace of the city affects their relationships and how they deal with it. No matter what happens life has to go on.  This is also a story of four couples and their lives in a metropolitan city. They belong to different social and financial strata and every one has got its own problems to deal with. What one couple has, the other doesn't?",0,0.3873
Welcome to Sajjanpur,19-09-2008,Hindi,Shreyas Talpade,Amrita Rao,Shantanu Moitra,"Mahadev (Shreyas Talpade) is an unemployed graduate with a Bachelor of Arts from Satna college, who is forced to make a living writing letters for the uneducated people of his village. His real ambition is to become a novel writer. Through his humble occupation, Mahadev has the potential to impact numerous lives. The movie is a satirical, but warm-hearted portrait of life in rural India.",5.6,0.4868
Tahaan,05-09-2008,Hindi,Victor Banerjee,Rasika Dugal,Taufiq Qureshi,"A tender fable about childhood innocence amid the realities of war is set against the rugged landscape of Kashmir, so long a flash point for the territorial claims of neighboring India and Pakistan. The title character, an eight year old mountain boy, often hears distant gunfire. But it is not until he goes on a quest to reclaim his beloved donkey, which has been confiscated as payment of his poor family's debts, that he is drawn toward a violence he has no capacity to understand.",7,0.3519
Migration,07-03-2008,Hindi,Shiney Ahuja,Raima Sen,Mychael Danna,"One of a four-film series on the AIDS epidemic in India, this film examines the virus as Indian society's great class leveler, following its transmission through interweaving stories that link urban and rural India.",5.7,0.3667
Jimmy,09-05-2008,Hindi,Mimoh Chakraborty,Rati Agnihotri,Anand Raj Anand,"In the dead of the night, a young woman's dead body is recovered by the police. All leads point to Jimmy, a mechanical engineer by day and dancing sensation by night.",0,0.3256
My Friend Ganesha 2,22-08-2008,Hindi,Harsh Chhaya,Upasna Singh,Raaj Aashoo,"A lonely boy, Vashu, gets his new friend, Ganesha, and adventures begin",0,0.2201
Phir Tauba Tauba,04-01-2008,Hindi,Rahul Roy,Saadhika Randhawa,Anurag Bhardwaj,"Three boys named Bunty, Happy and Lucky, study in a London school. They fall in love with three young girls. The boys then happen to meet Rubina, a very attractive young lady who is married to Khan. Rubina leads the boys down the garden path and tells them that her husband is very troublesome and that if they killed him for her, they could all have a good time. The boys make several unsuccessful attempts to kill Khan. Finally, they are ready to admit their failure and unwillingness to carry out the crime. But they discover that Khan has really been murdered and that they are the accused in the homicide case.",0,0.1616
Lovesongs,28-03-2008,Hindi,Om Puri,Jaya Bachchan,Usha Uthup,"Kolkata-based Rohan Mitra lives with his widowed maternal grandmother, Mridula Chatterjee. He is an aspiring advocate who will soon be taking up his first assignment with an established lawyer and is attracted to Tara. Through discussions with his grandmother, he finds out that his parents' relationship was far from harmonious - with his mother, Palaash, getting into arguments with her husband, Dev, and frequently asking Mridula to intervene, and even moving out several times - with Dev threatening to move the courts to take possession of Rohan.",5,0.2211
Thodi Life Thoda Magic,23-06-2008,Hindi,Jackie Shroff,Meera Vasudevan,Vinay Tiwari,"The story revolves around one such man (MK), who brings smiles to everybody's faces. He touches the lives of the people who are busy trying to fulfill their dreams in this competitive world of media and television, making them realise that happiness and Magic doesn't exist anywhere outside their being but is within...",0,0.213
Good Luck!,08-08-2008,Hindi,Sharat Saxena,Archana Puran Singh,Anu Malik,"Mumbai-based Saba Sharma lives a charmed life with a 'good luck' syndrome. Everything she does - whether it's work or play - is charmed and goes smoothly. After securing a meaty contract with Tarun Chopra, she is promoted by her boss, Kanchan Soni, and they celebrate with a masked party. It is here she meets with a male, Vicky Varma, dances with him and kisses him - thereby losing her luck. Shortly thereafter she not only gets arrested; gets lodged in a cell and slapped by a larger woman; but also gets fired. She moves in with a co-worker, Ritu, and both plan to locate the masked male, have Saba kiss him, and restore her good luck. But the question remains: how she is going to locate him?",0,0.1777
