Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Mulk,03-08-2018,Hindi,Rishi Kapoor,Taapsee Pannu,Mangesh Dhakade,"The youngest son of a Muslim family settled in Benaras gets involved in terrorist activities, leading to a bomb blast massacre. His actions have an adverse effect on the family who are left to defend themselves as people who are innocent and not anti-nationals.",6.7,1.9259
Love Sonia,14-09-2018,Hindi,Manoj Bajpayee,Mrunal Thakur,Niels Bye Nielsen,Inspired by a real story of young girl's journey escape from the world of international sex trafficking.,7.6,1.9155
Yamla Pagla Deewana: Phir Se,31-08-2018,Hindi,Dharmendra,Kriti Kharbanda,Darshan Rathod,An upright Ayurveda practitioner is hounded by big pharma giants for his age-old formula called Vajra Kawach that cures everything from pimples to impotency. But how long can he keep this magic pill only for the poor?,3.8,1.8927
Gold,15-08-2018,Hindi,Akshay Kumar,Mouni Roy,Arko Pravo Mukherjee,"Set in 1948, the historic story of India's first Olympic medal post their independence.",7.1,1.6601
Kedarnath,07-12-2018,Hindi,Sushant Singh Rajput,Sara Ali Khan,Amit Trivedi,"Mansoor, a reserved and reticent Pithoo (porter), helps pilgrims make an arduous journey upwards to the temple town. His world turns around when he meets the beautiful and rebellious Mukku who draws him into a whirlwind of intense love.",6.5,1.6159
Raazi,10-05-2018,Hindi,Vicky Kaushal,Alia Bhatt,Loy Mendonsa,An Indian spy is married to a Pakistani military officer during the Indo-Pakistani War of 1971.,7.204,1.8299
Mukkabaaz,12-01-2018,Hindi,Vineet Kumar Singh,Zoya Hussain,Vineet Kumar Singh,"A low caste boxer, Shravan, trains at a gym controlled by a local Don, Mishra. Shravan falls for Mishra's niece, Sunaina. Mishra does not approve of this match. Shravan strives to win Sunaina's hand in marriage and become a successful boxer while trying to avoid retaliation from Mishra.",7.5,1.7075
Race 3,15-06-2018,Hindi,Salman Khan,Jacqueline Fernandez,Vishal Mishra,"The Singh family comprises of Shamsher his step-son Sikandar, twins Suraj and Sanjana. They run a business of illegal arms and trade with the help of their friend Yash. Things get dramatic when Jessica meets Sikandar and the family ties are strained under each character’s ulterior motives.",3.8,1.5699
Satyameva Jayate,15-08-2018,Hindi,John Abraham,Aisha Sharma,Arko Pravo Mukherjee,"DCP Shivansh has been tasked to catch Vir, the man behind police killings in the city. Both are eventually against the same enemy but divided by a fine line, the law.",6.5,1.339
Paltan,07-09-2018,Hindi,Arjun Rampal,Sonal Chauhan,Anu Malik,"A war drama based on the Indo-China War of 1962, JP Dutta's ""PALTAN"" focuses on the hard-hitting truth of India's relations with China, and how it is important to acknowledge that China, an enormous power in world politics, poses to be a huge threat to India.",6.3,1.8869
Baaghi 2,30-03-2018,Hindi,Tiger Shroff,Disha Patani,Mithoon Sharma,"A battle-hardened army officer goes in search of his ex-lover's child who is mysteriously kidnapped. Neha reaches out to the only person who can help her with her plight, Ronnie. He goes deep into the underbelly of Goa, facing off against drug lords, menacing Russian henchmen, and blood thirsty animals. Daring stunts, chase sequences, air strikes, bomb blasts and other large-scale action sequences will be done with a bona-fide, larger than life approach, truly making it a spectacle.",5.8,1.5525
Karwaan,03-08-2018,Hindi,Dulquer Salmaan,Mithila Palkar,DJ Viran,"Avinash, a dejected soul stuck in a dead-end job shares a strange relationship with his father. He holds him responsible for crushing his dreams. However, he is left pondering upon this longstanding hatred when he hears of his father’s untimely demise.",7.2,1.3991
Simmba,28-12-2018,Hindi,Ranveer Singh,Sara Ali Khan,Tanishk Bagchi,A corrupt police officer enjoys all the perks of being an immoral and unethical police officer until an event which transforms his life completely and forces him to choose the righteous path.,6.171,1.8047
Veere Di Wedding,01-06-2018,Hindi,Sumeet Vyas,Kareena Kapoor Khan,Qaran Mehta,"Kalindi, Avni, Sakshi and Meera are childhood friends. Kalindi and Rishabh are getting married, and the four gal pals come together for their veere’s wedding. But of course, there can be no shaadi without showsha and a lot of drama. This wedding celebration brings out skeletons from the closet, unspoken truths and some harsh realities as well.",4.8,1.5093
Sui Dhaaga - Made in India,28-09-2018,Hindi,Varun Dhawan,Anushka Sharma,Anu Malik,"Mauji stays in a village near Delhi with his wife Mamta, father and mother. Varun works at a shop that sells sewing machines, owned by Bansal and his son Prashant. Both have a habit of ill-treating Mauji and make him do fun antics. When Prashant gets married, Bansal invites Mauji and his entire family. Mamta feels humiliated when she sees Mauji being asked to imitate a dog by the Bansals.",7,1.6295
Ascharya Fuck It,18-12-2018,Hindi,Vaibhav Raj Gupta,Priyanka Bose,Ajit Parab,"Desire and greed intertwines the lives of a Bollywood star, his chauffeur, a prostitute and her pimp in an unlikely love story.",4.8,1.5132
Raid,16-03-2018,Hindi,Ajay Devgn,Ileana D'Cruz,Amit Trivedi,"After receiving an anonymous tip, a tax officer leads a raid on the mansion of the most powerful figure in Lucknow, a member of parliament who has been evading income tax for years.",7.2,1.3524
Happy Phirr Bhag Jayegi,24-08-2018,Hindi,Jimmy Shergill,Sonakshi Sinha,Vee Kay,"Horticulture professor Happy arrives in Shanghai and the other Happy along with husband Guddu also lands up in the Chinese city at the same time. Gangsters who’ve come to kidnap Happy and her husband, pick up the wrong Happy, while Guddu and his wife Happy are escorted to a university to deliver a lecture.",6.8,1.1949
Batti Gul Meter Chalu,21-09-2018,Hindi,Shahid Kapoor,Shraddha Kapoor,Anu Malik,"The life of three friends takes a tragic turn due to an inflated electricity bill, which leads to a courtroom drama and social awakening.",6,1.1605
Soorma,13-07-2018,Hindi,Diljit Dosanjh,Taapsee Pannu,Loy Mendonsa,"Soorma, a comeback story of the hockey legend Sandeep Singh is a biopic that chronicles the life and times of the famed hockey player.",7.2,1.049
Baazaar,26-10-2018,Hindi,Saif Ali Khan,Radhika Apte,Kanika Kapoor,"After moving to Mumbai, an ambitious young man becomes the stock trader for a notorious businessman.",6,1.2699
Thugs of Hindostan,07-11-2018,Hindi,Amitabh Bachchan,Katrina Kaif,Atul Gogavale,"After the British company’s officer Clive takes over the kingdom of Mirza, Princess Zafira and Khudabaksh aka Azaad form a band of rebel pirates who swear to defeat the English officer and win their freedom back. The British Company in return, hire the wily thug Firangi track Azaad’s gang and thwart his plans.",5.455,1.453
Namaste England,19-10-2018,Hindi,Arjun Kapoor,Parineeti Chopra,Badshah,"Param and Jasmeet fall in love and they get married. Their perfect romance gets disturbed by Jasmeet’s suppressed ambition however, she has dreams of going to London so that she can pursue her career and build a better life for herself. But Param unable to get a visa and that creates some high drama in their love life.",5.2,1.475
Jalebi,12-10-2018,Hindi,Varun Mitra,Rhea Chakraborty,Meghdeep Bose,"An estranged couple happen to meet on a train journey where they independently reflect on what went wrong in their relationship and whether they will truly be able to move forward and start a new chapter, together or alone.",6.6,1.0257
Fanney Khan,15-06-2018,Hindi,Anil Kapoor,Aishwarya Rai Bachchan,Amit Trivedi,The journey of a struggling singer 'Fanney Khan' who aspires to make his daughter a big name in the music world.,5.4,1.0625
Bhavesh Joshi Superhero,01-06-2018,Hindi,Harshvardhan Kapoor,Ashish Verma,Amit Trivedi,"A young man who stands for the right discovers that he's destined to do bigger things, which will transform him from a common man into a Superhero.",7.4,0.9045
Sir,20-09-2018,Hindi,Vivek Gomber,Tillotama Shome,Pierre Aviat,"A prosperous young Indian man falls in love with his servant, a widow with the dream of becoming a fashion designer.",7.1,1.1144
Aiyaary,16-02-2018,Hindi,Manoj Bajpayee,Rakul Preet Singh,Salim Merchant,An Indian Army officer is compelled to chase down his protege when the latter turns rogue and threatens to disrupt the country’s government and army.,5.7,1.1648
Kuchh Bheege Alfaaz,16-02-2018,Hindi,Zain Khan Durrani,Geetanjali Thapa,Shashwat Srivastava,"Every night at 10, Kolkata tunes into radio to listen to 'Kuchh Bheege Alfaaz' - an episodic series of unrequited love stories hosted by RJ Alfaz who, despite his tremendous following, prefers staying detached and anonymous. Among his many fans is the boisterous Archana, a girl working at a creative agency – which designs branded memes. She is leukodermic but lives life to the fullest. They meet; or rather talk, for the first time over a misplaced call, when Archana accidentally dials Alfaaz's number, while trying to connect with her latest blind date. Thus begins an interesting relationship between two unlikely characters, one overly compensating, but in denial of her present, and the other buried under a dark secret of his past.",7.4,0.952
Badhaai Ho,19-10-2018,Hindi,Ayushmann Khurrana,Neena Gupta,Inder Bawra,A 25-year-old man tries to suppress his embarrassment when his mother announces that she is pregnant.,7.3,1.2335
Manmarziyaan,14-09-2018,Hindi,Abhishek Bachchan,Taapsee Pannu,Amit Trivedi,A spirited girl finds herself caught in a complicated love triangle while burdened with societal and familial pressures.,6.782,1.3087
Missing,06-04-2018,Hindi,Manoj Bajpayee,Tabu,M.M. Keeravaani,A couple checks into a beach resort in Mauritius late night with their three-year-old daughter Titli who in the next morning goes missing.,6,1.0892
Nirdosh,19-01-2018,Hindi,Arbaaz Khan,Manjari Fadnnis,Liyaqat Ajmeri,"After a murder is committed, Shinaya Grover (Manjari Fadnis) gets arrested by the police on the basis of being the primary suspect, but as Inspector Lokhande (Arbaaz khan) carries forward the investigation of the case multiple suspects and possibilities emerge.",5.5,1.0004
Love per Square Foot,14-02-2018,Hindi,Vicky Kaushal,Angira Dhar,Sohail Sen,"Individually, bank employees Sanjay and Karina don't earn enough to be able to buy a home, so they decide to enter into a marriage of convenience.",6.7,0.9429
Music Teacher,21-09-2018,Hindi,Manav Kaul,Divya Dutta,Andrew T. Mackay,"Despite his ambitions to make it big, Beni is still stuck in the hills, bitter and hurt, struggling to make ends meet by teaching music and singing in clubs. Jyotsna, his estranged student and now a Bollywood singer, left the hills 8 years ago. The town is abuzz with the news of Jyotsna's return to perform at a music concert. Beni has to come to terms with the pains of the past and the delusions of the present to deal with both, Jyotsna's presence in the hills and in his life.",6.8,0.7886
Blackmail,06-04-2018,Hindi,Irrfan Khan,Kirti Kulhari,Badshah,"When Dev finds about his wife's affair, he starts blackmailing her and her lover but the blackmail game backfires on him.",6.833,0.9175
Helicopter Eela,12-10-2018,Hindi,Riddhi Sen,Kajol,Amit Trivedi,"Eela, an aspiring playback singer, and single mother has given up all her dreams to raise her only son, who backlashes her for invading his privacy.",6.179,0.755
Nawabzaade,27-07-2018,Hindi,Punit Pathak,Isha Rikhi,Gurinder Seagal,"Three best friends fall in love with a simple, stay-at-home girl from their neighbourhood, who (unintentionally) pits them against one another. But, as love flies out of the window, the three men realise that their beloved is more than what meets the eye",4.6,0.9093
Daas Dev,23-03-2018,Hindi,Saurabh Shukla,Aditi Rao Hydari,Arko Pravo Mukherjee,Dev who takes control of his own life gets addicted to drugs and alcohol and eventually becomes hungry for power.,3,0.6028
Rajma Chawal,13-10-2018,Hindi,Rishi Kapoor,Amyra Dastur,Hitesh Sonik,"A father attempts to reconnect with his estranged son through social media, a new world for him.",6.5,0.7743
Mitron,14-09-2018,Hindi,Jacky Bhagnani,Kritika Kamra,Tanishk Bagchi,"Jai (Jackky Bhagnani), born and brought up with middle-class values, has a ‘take it easy’ approach to life. Since he doesn't believe in herd mentality, he and his two best friends, Raunak (Pratik Gandhi) and Deepu (Shivam Parekh) start looking for unique ways to make it big in the world. During this trial and error phase, Jai realizes his dream. But his decision of choosing an unprofitable career path doesn’t go down too well with his father (Neeraj Sood), who has bigger aspirations for him. Therefore, in order to bring stability in his life, his father decides to get him married. Destiny, however, has something else in store for Jai, when he accidentally meets Avni (Kritika Kamra), an ambitious, MBA graduate, who wants to start her own business. Set in the backdrop of the Gujarati milieu, the film traces Jai and Avni’s personal journey, as they both find themselves and discover the true meaning of friendship in the bargain.",6.2,0.6595
Manto,24-05-2018,Hindi,Nawazuddin Siddiqui,Rasika Dugal,Sneha Khanwalkar,"In Bombay's seedy-shiny film world, Manto and his stories are widely read and accepted. But as sectarian violence engulfs the nation, Manto makes the difficult choice of leaving his beloved Bombay. In Lahore, he finds himself bereft of friends and unable to find takers for his writings.",7.4,0.812
"Saheb, Biwi Aur Gangster 3",27-07-2018,Hindi,Sanjay Dutt,Chitrangda Singh,Anjjan Bhattacharya,"It’s the third edition of Saheb, Biwi Aur Gangster series where it’s survival of the wittiest and the wealthiest. Will the royal couple Madhavi Devi and Aditya Pratap Singh live to tell the tale of relentless plotting, scheming and backstabbing?",6.2,0.5917
Gali Guleiyan,15-03-2018,Hindi,Manoj Bajpayee,Shahana Goswami,Dana Niu,"A reclusive Old Delhi shopkeeper, spends his time watching people through hidden cameras. When he overhears a boy being beaten, his search for the boy leads to reality crumbling around him, as he is lost in the maze of the city and his own mind.",6.8,0.5758
Bhaiaji Superhitt,23-11-2018,Hindi,Sunny Deol,Preity Zinta,Raghav Sachar,"A kind-hearted goon decides to get his wife back by making a film on their love story, while his arch nemesis tries to thwart his plans.",4,0.8982
Dassehra,26-10-2018,Hindi,Neil Nitin Mukesh,Tina Desai,Siddhant Madhav,Honest inspector Aditi Singh and hard-boiled cop Rudra investigate a multiple suicide case. They stumble upon a darker truth revolving around the corrupt politician Yadav and Shankar. The political nexus forces Rudra to become the angry-young-man and one-man-army all rolled into one.,10,0.7854
1921,12-01-2018,Hindi,Karan Kundra,Zareen Khan,Harish Sagane,"When Ayush arrives in England to learn music, he is shocked and scared when the manor he is living in becomes haunted by spirits. To exorcise them, he seeks the help of Rose, a woman who can see and speak with them.",5.7,0.6848
Welcome to New York,23-02-2018,Hindi,Diljit Dosanjh,Sonakshi Sinha,Meet Bros Anjjan,"Recovery agent Teji and fashion designer Jinal dream of making it big in showbiz. Both win a ticket to a popular awards show in New York where they get a chance to showcase their talent. However, they soon realise that they are mere pawns in the hands of event manager Sophie, who wants to teach her boss a lesson.",3.3,0.6248
Genius,24-08-2018,Hindi,Nawazuddin Siddiqui,Ayesha Jhulka,Himesh Reshammiya,"An orphan, with a brilliant mind, joins RAW and is burdened by the killing of his entire team. Until he doesn't avenge their death, he can't live in peace with his love. So, he hatches a genius plan.",5.5,0.6335
Lupt,02-11-2018,Hindi,Javed Jaffrey,Meenakshi Dixit,Siddharth Parashar,A road trip turns into a spooky nightmare as a family of four is attacked by strange entities,3.9,0.5315
Hate Story IV,09-03-2018,Hindi,Karan Wahi,Urvashi Rautela,Abhijit Vaghani,"Tasha, who aspires to make it big in life, catches the eye of two womanising brothers, who promise to make her a star. Yet her hidden intentions may prove deadly for the duo.",5.3,0.6311
Udanchhoo,05-01-2018,Hindi,Rajneesh Duggal,Sayesha Saigal,Avishek Majumder,"Self-proclaimed Godman Guru G uses his spiritual influence to amass wealth by coning his blinded-by-faith followers. But, a bunch of youngsters outsmart him and how!",5,0.474
Vodka Diaries,19-01-2018,Hindi,Kay Kay Menon,Raima Sen,Sandesh Shandilya,"In the misty town of Manali, ACP Ashwini Dixit attempts to solve a series of mysterious murders happening in a single night, which might be connected to the night club, Vodka Diaries.",6.2,0.515
Mohalla Assi,16-11-2018,Hindi,Sunny Deol,Sakshi Tanwar,Amod Bhatt,An idealist Sanskrit teacher deals with issues like commercialization of religion as things around him change and he struggles to keep up. But is he ready to pay the price?,7,0.446
The Journey of Karma,26-10-2018,Hindi,Shakti Kapoor,Poonam Pandey,Onkar Minhas,"A girl from the slum whose only dream is to work aboard travels through her journey full of twist n turns, surprises, lust with a mysterious old man.",2,0.3784
Pataakha,28-09-2018,Hindi,Sunil Grover,Sanya Malhotra,Vishal Bhardwaj,"In a dusty Rajasthan village, two sisters, Badki and Chhutki, are constantly at each other's throats over trivial matters. Their father, a widower, struggles to keep them from tearing each other apart. Their meddling neighbour, Dipper, enjoys stirring up trouble between them. But when marriage takes them to different worlds, they discover how much they need each other.",7,0.5346
Veerey Ki Wedding,02-03-2018,Hindi,Pulkit Samrat,Kriti Kharbanda,Meet Bros Anjjan,"What happens when the most eligible bachelor in Delhi, Veerey messes up his first meeting with the father of his beloved? The most fatal blow to the loved-up couple: NO blessing from the father-in-law! Not helping the matter further, is Veerey's elder cousin brother, Balli, who threatens the would-be in-laws with dire consequences if anyone dares to break Veerey's heart.",4,0.6039
Gauru: Journey of Courage,12-01-2018,Hindi,Ritwik Sahore,Ila Arun,Rajat Dholakia,"It's a story of a shepherd grandson how he fulfills his grandmother's last wish, who has never been to her native village after marriage.",0,0.4791
Bioscopewala,25-05-2018,Hindi,Danny Denzongpa,Geetanjali Thapa,Sandesh Shandilya,"Based on Rabindranath Tagore’s famous short story 'Kabuliwala', the film is about a young girl’s quest to discover more about her dead father’s friend who used to play bioscope shows for her as a kid.",7,0.3738
Jack & Dil,02-11-2018,Hindi,Amit Sadh,Sonal Chauhan,Arghya Banerjee,"Jack, a comical detective is hired by Waliaji to spy on his wife but things go upside down when Jack ends up falling in love with his client's wife.",0,0.4507
Khajoor Pe Atke,18-05-2018,Hindi,Vinay Pathak,Sanah Kapoor,Bickram Ghosh,"On hearing the news that one of the Sharma family members in Mumbai, Devendar may pass off anytime, his siblings - Jeetendar, Ravindar and Lalita, immediately rush down to be with him and his family for support, along with their families from across the country.",0,0.5962
5 Weddings,26-10-2018,Hindi,Rajkummar Rao,Nargis Fakhri,Vishal Mishra,"An American journalist travels to India to cover Bollywood weddings, only to uncover a mosaic of cultural clashes, transgender tangles and lost loves with her travels culminating at a destination where the only journey is the one within.",4.5,0.9718
Kaalakaandi,12-01-2018,Hindi,Saif Ali Khan,Isha Talwar,Shahbad Karan,"Unfolding through a course of a night in Mumbai, Kaalakaandi showcases three parallel tracks — a man who discovers he has terminal illness decides to let go of his principles and live a little; a woman involved in a hit-and-run seeks redemption and two goons must decide if they can trust each other.",6.3,0.4104
Dil Juunglee,09-03-2018,Hindi,Saqib Saleem,Taapsee Pannu,Guru Randhawa,"Koroli Nair, the sole child of a London based business tycoon, settles in Delhi to fulfil her ‘pursuit of happiness’. Much to her dad’s disappointment,she has no interest in upgrading herself as an entrepreneur & wants to settle down with a man and be a mother to her future kids. She teaches English at the British Council in New Delhi which makes her feel content & satisfied in her own way.",6.333,0.4311
Beyond the Clouds,20-04-2018,Hindi,Ishaan Khatter,Malavika Mohanan,A.R. Rahman,"A hedonistic teenager in Mumbai is busted for dealing drugs and goes to his estranged sister for help, but complications land her in jail.",6.4,0.6583
SP Chauhan,07-02-2018,Hindi,Jimmy Shergill,Yuvika Chaudhary,Vibhas,"SP Chauhan is a biopic that traces the remarkable journey from poverty to the prosperity of a heroic social worker of Haryana, Thakur Satpal Chauhan, who braved adverse social conditions to promote women's empowerment and an alcohol-free society.",8.6,0.3078
Jaane kyun de yaaron,16-02-2018,Hindi,Kabir Bedi,Usha Nadkarni,Deepak Agrawal,Two boys with the dreams to change their ordinary lives change the entire corruption system as they take a stand against police brutality with the little help of a benevolent guardian.,0,0.3428
Burning,20-11-2018,Hindi,Abhinav Shukla,Ketaki Narayan Kulkarni,Bijibal,"'Burning' is a conversation between two young mothers brought together by strange and cruel social realities, at a funeral ghat in Varanasi",6.3,0.3086
Halkaa,07-09-2018,Hindi,Ranvir Shorey,Paoli Dam,Shankar Mahadevan,Halkaa is a story of a eight year old boy who lives in the slums of delhi and wants proper access to a toilet. This story is of a boy who is a real life Superhero who fights against the system to get what he wants and deserves.,5.6,0.518
Lashtam Pashtam,10-08-2018,Hindi,Om Puri,Tisca Chopra,Sana Kotwal,"Set in Dubai, the story explores the bond between two friends, an Indian and a Pakistani, who play as the doubles partners in Tennis.",4,0.3103
Phamous,01-06-2018,Hindi,Jackie Shroff,Shriya Saran,Krsna Solo,"An epic journey of love in Chambal, amongst the clash of power and the roar of guns.",5.2,0.3739
Hope Aur Hum,11-05-2018,Hindi,Aamir Bashir,Beena Banerjee,Rupert Fernandes,"A father obsessed with an old school copying machine wreaks havoc on the family, causing a change in their relationships. Explores the life of each family member and how their lives are intertwined with each other.",6.2,0.2766
Hotel Milan,16-11-2018,Hindi,Kunaal Roy Kapur,Karishma Sharma,Amjad Nadeem,"Two friends start a hotel called Milan, a convenient destination for lovers to meet but things don't turn as planned as they are attacked by the anti-Romeo squad and political hooligans.",2,0.2032
Amoli,07-05-2018,Hindi,Rajkummar Rao,Vidya Balan,Tajdar Junaid,"In India, a child goes missing every 8 minutes. Where do these children go? What happens to them?  This is not just a story of one missing child. This is the reality of our nation. And yet, we sit in silence.",6,0.2131
The Goa Run,10-12-2018,Hindi,Rajeev Khandelwal,Lekha Washington,Sajid Ali Khan,"Peter, a football crazy motorcycle taxi rider, decides to turn his back on Goa and quits his job - until his sleazy loan shark boss Bosco persuades him to do one last job. It's the job that will change his life forever.",0,0.1994
