Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Zid,28-11-2014,Hindi,Karanvir Sharma,Mannara Chopra,Sharib Sabri,"A journalist, who is still in love with his ex-girlfriend, becomes the obsession of his landlord's daughter.",4.4,1.3242
Mumbai Delhi Mumbai,05-12-2014,Hindi,Shiv Panditt,Pia Bajpiee,Rohan Gokhale,"Pia, a typical “Mumbai” girl, makes her first ever day trip to Delhi and agrees to meet a possible match for marriage on her mother’s insistence. She lands in Delhi determined to reject the guy after meeting him because after all he’s from “Delhi”. However, as it turns out she loses her phone while fighting with an auto driver and meets Goli Kohli, a witty “Delhi” boy who grudgingly agrees to help her. One thing leads to another and they end up spending the entire day together. They fight, they argue, they laugh and share a lifetime of emotions in one day. When they meet in the morning they are strangers with strong biases about Mumbai & Delhi, when they part in the evening, the biases have turned into affection for each other’s quirks and finally, love.",6.3,1.2858
Hate Story 2,18-07-2014,Hindi,Sushant Singh,Surveen Chawla,Meet Bros Anjjan,A young photographer from Mumbai uses her mind to play games with a prominent Hindu rightist leader.,4.5,1.2832
Creature 3D,12-09-2014,Hindi,Mukul Dev,Bipasha Basu,Mithoon Sharma,"People attend their first halt in a newly opened lodge in deep forest, but something is waiting for them.",3.5,1.301
Tigers,08-11-2014,Hindi,Emraan Hashmi,Geetanjali Thapa,Pritam Chakraborty,"Ayan, a pharmaceutical salesman in Pakistan, takes on the multinational health care corporation he works for after he realizes they knowingly marketed a baby formula that's responsible for the death of hundreds of babies everyday.",7.2,1.3282
Humpty Sharma Ki Dulhania,11-07-2014,Hindi,Varun Dhawan,Alia Bhatt,Sachin Sanghvi,"A girl from Ambala, Kavya Pratap Singh, is about to be married. When she visits Delhi to shop for her 'dhai lakh ka Ghagra'(wedding dress worth Rs. 2.5 Lakh), she meets Humpty Sharma, a carefree Delhiite, and falls in love with him.",6.3,1.283
Ungli,28-11-2014,Hindi,Emraan Hashmi,Kangana Ranaut,Salim Merchant,"When a corrupt judicial system lets a drunken driver off scott-free, four gym friends become vigilantes to avenge the death of their trainer.",5.6,1.3623
Daawat-e-Ishq,05-09-2014,Hindi,Aditya Roy Kapur,Parineeti Chopra,Sajid Ali Khan,A deliciously romantic coming together of Gulrez “Gullu” Qadir a Hyderabadi shoe-sales girl disillusioned with love because of her encounters with dowry-seeking men; and Tariq “Taru” Haidar a Lucknawi cook who can charm anybody with the aroma and flavours of his biryani and kebabs.,6.8,1.004
It's Entertainment,08-08-2014,Hindi,Akshay Kumar,Tamannaah Bhatia,Jigar Saraiya,"Akhil, an underdog and a failure, comes to know that his real father is a rich diamond merchant who has just passed away. When he goes to retrieve his wealth, he learns that a dog has inherited it.",4.7,1.2617
Hawaa Hawaai,09-05-2014,Hindi,Makrand Deshpande,Neha Joshi,Amole Gupte,"Hawaa Hawaai is a story of the triumph of the human spirit; friendship and enjoying the journey of making ones dream come true. Arjun moves to the big city along with his mother and little sister. Out there he discovers a hidden world of in-line skating through coach Lucky, who mentors kids to become skating champions. While Arjun starts nursing the dream to learn skating under Lucky, his four friends get together to make this dream come true for him. In this endearing story of hope and aspirations, will Arjun's dreams take flight?",7.3,0.8143
Humshakals,20-06-2014,Hindi,Saif Ali Khan,Bipasha Basu,Himesh Reshammiya,"A comedy centered around three people who each have a lookalike of a lookalike, all with the same name.",3.1,1.0284
Heropanti,23-05-2014,Hindi,Tiger Shroff,Kriti Sanon,Wajid Khan,Two young people find love despite the violent landscape in which they live.,5.731,0.9292
Holiday,06-06-2014,Hindi,Akshay Kumar,Sonakshi Sinha,Pritam Chakraborty,"A soldier on vacation finds himself hunting down a terrorist.  A military officer attempts to hunt down a terrorist, destroy a terrorist gang and deactivate the sleeper cells under its command.",6.2,0.8862
Dedh Ishqiya,10-01-2014,Hindi,Naseeruddin Shah,Madhuri Dixit,Vishal Bhardwaj,A team of con men fall for a Begum and her female confidante. Does their love fructify?,6.6,0.8122
The Xposé,16-05-2014,Hindi,Himesh Reshammiya,Sonali Raut,Himesh Reshammiya,"This is a dramatic chain of events in the most glamorous ,swinging era of Hindi films... the 1960s. It was a decade when film stars tasted success and carried their larger than life screen image on to real life with unbridled pomp and splendour. It was during this time that two ambitious films were made... Ujwal Nirmal Sheetal and Reena Mera Naam. The latter became a runaway hit while the former was struggling at the box office.",4.8,0.8205
One by Two,31-01-2014,Hindi,Abhay Deol,Preeti Desai,Shankar Mahadevan,"This is the story of Amit and Samara - two souls in Mumbai, a city of millions and how the universe conspires to bring them together. This is a coming of age film about how two people are destined to meet but only when their individual lives are ready for each other. Through a chance encounter, a series of coincidences and fates helping hand, Amit and Samaras lives intersect and affect each other. Whether they can find their true paths or not, only time will tell.",4.5,0.6974
Happy Ending,21-11-2014,Hindi,Saif Ali Khan,Kalki Koechlin,Jigar Saraiya,Yudi’s happy life is about to encounter a speed breaker-his BMW gets towed away and his dues have started piling up. He’s run out of money and luck! To make matters worse-his supposed ex-girlfriend isn’t really his ex.,5.4,0.7912
Youngistaan,28-03-2014,Hindi,Boman Irani,Neha Sharma,Sneha Khanwalkar,"Abhimanyu Kaul - a young, independent, Games Developer, living in Japan and the love of his life, Anwita Chauhan - a bubbly, passionate and full of life, summer intern. Their happy and content life faces the test of time, when blood ties and the pressure of being born into the first family of India tears a young Abhimanyu between his love for Anwita and a promise made to his dying father, the Prime Minister of India. Being a public figure, by reluctantly accepting to represent the governing party, much against his own wishes and at the cost of his private life, is a double-edged sword that Abhimanyu must walk on.",5.3,0.4614
Fugly,13-06-2014,Hindi,Jimmy Shergill,Kiara Advani,Santokh Singh,The fun-filled and carefree life of four college friends comes to an abrupt end when they cross paths with a corrupt police officer.,5.2,0.6616
Dishkiyaoon,28-03-2014,Hindi,Harman Baweja,Ayesha Khanna,Sneha Khanwalkar,"Dishkiyaoon is a Bollywood action film produced by Shilpa Shetty and her husband Raj Kundra along with Eros International. The film features Sunny Deol, Harman Baweja and debutant Ayesha Khanna. The film is about the Mumbai underworld.2014.Four songs for the film have been composed by debutant Palash Muchhal, who's the youngest music composer of Bollywood at age of 18.",3.7,0.6351
Total Siyapaa,07-03-2014,Hindi,Ali Zafar,Yami Gautam,Ali Zafar,"Aman, a Pakistani man living in London, falls in love with Asha, an Indian woman. But he must convince her parents to let them get married, despite their different nationalities.",4.4,0.6975
Shaadi Ke Side Effects,28-02-2014,Hindi,Farhan Akhtar,Vidya Balan,Pritam Chakraborty,"An easy-going man ensures that the spark in his marriage stays strong by always apologizing and opting for the path of least conflict in his relationship. When his wife becomes pregnant and wishes to have the baby, he does not offer resistance, but is also not ready to be a father. How will their relationship evolve?",5.3,0.7483
Samrat & Co.,25-04-2014,Hindi,Rajeev Khandelwal,Madalasa Sharma,Mithoon Sharma,"A young, beautiful and rich girl, Dimpy Singh, approaches Samrat Tilakdhari, a private investigator, with a strange case. Their garden got ruined for reasons that appear natural but are not known; leading horticulturists have examined the fading plants but they have not been able to identify the probable reason. Further, her father's favorite horse died; once again the reason for the pre-mature death remains a mystery. That's not the end; Dimpy's father Mahendra Pratap Singh, otherwise a very strong and balanced man, has been experiencing deteriorating health. All these aspects when combined makes the case sound weird and that grabs the attention of Samrat. Samrat along with his assistant friend, Chakradhar Pandey, visits the huge estate of Mahendra Pratap Singh. As he starts investigating, he discovers lots of mysterious facts.",5,0.4423
Machhli Jal Ki Rani Hai,13-06-2014,Hindi,Hemant Pandey,Swara Bhasker,Amit Mishra,"It's not just a matter of one spirit, it's a matter of multiple possessions in one body.",4.5,0.3599
Lekar Hum Deewana Dil,04-07-2014,Hindi,Sudeep Sahir,Deeksha Seth,A.R. Rahman,"Set in uber cool South Mumbai, we follow the lives of DINOO (Armaan Jain) and KARISHMA (Deeksha Seth), their lifestyle and attitude... Young & restless who want to live life on their own terms! They are constantly frolicking around the city and painting the town red with their friends. When their exciting lives gets jolted with the pressure Karishma’s family is piling on to getting her hitched, she and her rebellious best friend, Dino, realize that its THEY who are in fact ‘made for each other’. Being the rulers of their destiny, they elope to forge a lifetime of love, fun and freedom. But they are yet to learn that life isn’t that simple. And sometimes who you love the most… can become the biggest problem. LHDD follows a year in the young and passionate lives of Dino and Karishma who go through friendship, disillusionment, shame, conflict and heartbreak until they realize true love. But they question is – will they make the same mistake...again??!",7.3,0.4169
Roar,31-10-2014,Hindi,Abhinav Shukla,Achint Kaur,John Stewart Eduri,"After his photojournalist brother gets killed by a white tigress in the jungles of the Sundarbans, Pandit and his team of commandos enter the prohibited core area of the forest to avenge his death.",5.2,0.3787
Gang of Ghosts,21-03-2014,Hindi,Sharman Joshi,Mahie Gill,Dharam Sandeep,"A group of ghosts reside in an old house and live in harmony despite cultural differences. However, when they learn that a builder plans to demolish the building, they band together to stop him.",4,0.5724
City Lights,30-05-2014,Hindi,Rajkummar Rao,Sadiya Siddiqui,Jeet Gannguli,"Deepak Singh was an ex army person and owned a small garment shop in a Rajasthani village. When his life struck by a tragedy, he migrates to Mumbai, with his wife and young child, hoping for a better life. However, upon arriving, he soon discovers the challenges of life in a big city.",7.1,0.4265
O Teri,28-03-2014,Hindi,Pulkit Samrat,Sarah-Jane Dias,Hard Kaur,"Prantabh and Anand, associated with a news channel in Delhi, are in search of a big scam to prove a point to their senior. A dead body accidentally lands up in their car.",2.2,0.5414
Trip to Bhangarh,22-04-2014,Hindi,Manish Choudhary,Suzanna Mukherjee,A. V. Prafullachandra,"Five friends reunite and plan a trip to Bhangarh, an apparently haunted fort in rural Rajasthan - A place where even staying overnight is forbidden by law.",3.2,0.3016
Pizza,18-07-2014,Hindi,Akshay Oberoi,Parvathy Omanakuttan,Mikey McCleary,"'Pizza' is a supernatural thriller - it is the story of Kunal,a pizza delivery boy who works at a small pizza joint in Mumbai. The staff working at the Pizza joint are his only friends and his wife Nikita, is someone whom he trusts and enjoys spending time with.  His life is limited to delivering pizzas across the city .Kunal is a non believer in the occult - whether ghosts or the afterlife. Life is a series of regular uneventful days, until one day a pizza delivery goes wrong. Kunal delivers to a couple at a House and this encounter changes his life around for the worse. The experiences in the haunted house makes Kunal realize there are supernatural powers in existence... and to make matters worse, when he finally escapes from the house, his wife Nikita goes missing. 'Pizza' is a horror film, with a twist.",4.4,0.4532
Sultanat,29-07-2014,Hindi,Deepak Shirke,Achint Kaur,Sajid Hussain Chakko,The movies follows conspiracies against Aslam Bhai through which he has to save his family and honor.,8.8,0.3365
Revolver Rani,25-04-2014,Hindi,Vir Das,Kangana Ranaut,Sanjeev Srivastava,"Alka Singh, the leader of a political party, and her obsessive love for Rohan Mehra, a rising star of Bollywood.",3.7,0.4249
Bombay Talkies,08-08-2014,Hindi,Neil Bhoopalam,Rasika Dugal,Sajan Patel,"The play depicts the lives of seven people living in Mumbai, all with their own uniquely moving story. It tries to capture the essence of people living in the city through seven characters who have been strung together in a series of monologues. Stories about the ambitions of a child artist, the escape of a ridiculed wife into art, a single mother’s sacrifice of her life for the sake of her children, child abuse, a TV reporter’s regret of the media’s inability to celebrate positivism rather than sensationalism and negative news, a hilarious take on corruption by a broker and the west beckoning today’s youth are all interwoven. Each character, marked by failure and doubt are clearly self –censored. While they may communicate through candid expression, they subtly allude to greater truths.",0,0.2353
BLOUSE,07-05-2014,Hindi,Sumeet Vyas,Ronjini Chakraborty,Bonnie Chakraborty,"What happens when Shyam, a schoolteacher, who loves his wife Roopa has lost the measurement for a blouse he has to gift her on Karwa-Chauth?",0,0.3778
Sonali Cable,17-10-2014,Hindi,Ali Fazal,Rhea Chakraborty,Raghav Sachar,"Sonali, a spunky self-made internet operator, proudly runs a small outfit along with her band of ghetto boys catering to a sprawling Mumbai suburb. Complications arise when Sonali's childhood sweetheart, Raghu returns from the United States and helps bring her small enterprise into the 21st century. But not all forces of modernization are as kind and as loving as Raghu. SHINING INC, a huge corporation wants her out to complete their monopoly of Shining Broadband in the city. Sonali refuses... and it's war! This is a character driven, edgy survival drama of an ordinary girl, a sizzling love interest and her rag-tag family of internet cable technicians for whom Sonali Cable Centre is more than a livelihood... it's their home.",5.2,0.2973
Titoo MBA,21-11-2014,Hindi,Nishant Dahiya,Pragya Jaiswal,Arjuna Harjai,"A small town stud dreams of hitting the big time and making some big money. He tries out various schemes until he hits the jackpot as a gigolo, living a sort of double life that he keeps hidden from his wife.",5.2,0.1634
Fireflies,31-10-2014,Hindi,Rahul Khanna,Shivani Ghai,Zubin Balaporia,"Fireflies come out in the night, just to light up the darkness. They live as long as the glow lasts. Even if it is a lifetime, being lived in a day. FIREFLIES is the story of two estranged brothers, Shiv and Rana. Living disparate lives, sometimes illuminated by unexpected intimacies and newfound hope, the brothers still remain shackled to the darkness of their past. Haunting memories of a tragic incident must be resolved before they can be brothers again.",7,0.2631
