Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Mr. & Mrs. Mahi,31-05-2024,Hindi,Rajkummar Rao,Janhvi Kapoor,Azeem Dayani,"Poles apart, Mahima and Mahendra find a unifying force in the form of cricket. While one Mahi (Mahendra) is grappling to come to terms with his dream of playing for India getting shattered, he wants to live it through the other Mahi (Mahima.) Mahima is a doctor but Mahendra hasn't seen anyone play like her. Will the clash of dreams unite Mr. and Mrs. Mahi or create boundaries for life?",6.2,2.3768
Ulajh,02-08-2024,Hindi,Gulshan Devaiah,Janhvi Kapoor,Shashwat Sachdev,"The journey of a young IFS officer, belonging to a prominent family of patriots, who gets embroiled in a dangerous personal conspiracy while far from her home turf, at a career-defining post.",5.4,2.939
Bade Miyan Chote Miyan,11-04-2024,Hindi,Akshay Kumar,Sonakshi Sinha,Vishal Mishra,Two elite soldiers with troubled pasts are enlisted for a daring mission when a deadly masked madman threatens India's defenses.,6.7,4.7231
Sector 36,18-08-2024,Hindi,Vikrant Massey,Trimala Adhikari,Nimish Shah,"When several children disappear at the hands of a serial killer in Sector 36, a corrupt cop is forced to pursue the chilling case at all costs.",6.976,2.8496
Merry Christmas,12-01-2024,Hindi,Vijay Sethupathi,Katrina Kaif,Pritam Chakraborty,A Christmas Eve encounter between two enigmatic strangers sparks a poignant connection - but a dark turn of events threatens to expose their murky past.,6.53,1.9808
Maidaan,10-04-2024,Hindi,Ajay Devgn,Priyamani,A.R. Rahman,"Inspired by the Indian national football team coach and manager Syed Abdul Rahim, who is regarded as the architect of Indian football, encapsulating the golden era from 1952 to 1962.",7.9,2.8333
The Mehta Boys,20-09-2024,Hindi,Avinash Tiwary,Shreya Chaudhary,Gulraj Singh,"After the loss of his mother, Amay, a struggling young architect is forced to live for 48 hours with the one person he cannot stand, his father. It seems like a recipe for disaster. Wrong! It's much worse. Will the young architect crumble or will this bumpy ride help him rebuild his relationship with his crabby old man?",5.75,2.4529
Madgaon Express,22-03-2024,Hindi,Divyendu Sharma,Chhaya Kadam,Sharib-Toshi,Three childhood friends embark on a trip to Goa that goes completely off-track when they wake up in their hotel room to find a cache of cocaine belonging to a don.,6,3.0344
Bad Newz,19-07-2024,Hindi,Vicky Kaushal,Triptii Dimri,Amar Mohile,"After a whirlwind marriage with social media influencer Akhil Chadha that ends in divorce, chef Saloni Bagga meets hotelier Gurbir Pannu. One night with Gurbir – and then also with Akhil – leads to Saloni getting pregnant. But who's the father? By a one-in-a-billion twist of fate, Saloni is carrying twins – and not just any twins, each child has a different father!",4.7,3.9314
CTRL,04-10-2024,Hindi,Vihaan Samat,Ananya Panday,Sneha Khanwalkar,"Nella and Joe are the perfect influencer couple. But when he cheats on her, she turns to an AI app to erase him from her life — until it takes control.",5.8,2.2397
Dange,01-03-2024,Hindi,Harshvardhan Rane,TJ Bhanu,Harish Venkat,Former friends Xavier and Yuva meet again in college as adversaries when their respective cohorts come to blows during their annual cultural festival.,5.7,2.1595
Khel Khel Mein,15-08-2024,Hindi,Akshay Kumar,Taapsee Pannu,Jassi Sidhu,"What if for one night your mobile phone was a public property? 7 friends at a wedding after-party decide to play a seemingly harmless but as it turns out, a dangerous game which might have earth-shattering consequences with relationships, marriages and identities being at stake.",5.781,1.9752
Girls Will Be Girls,21-08-2024,Hindi,Sumit Sharma,Preeti Panigrahi,Sneha Khanwalkar,"In a strict boarding school nestled in the Himalayas, 16-year-old Mira discovers desire and romance. But her sexual, rebellious awakening is disrupted by her mother who never got to come of age herself.",7.172,2.0328
Vedaa,15-08-2024,Hindi,John Abraham,Sharvari Wagh,Kartik Shah,A court-marshalled soldier with a traumatic past helps a young girl from 'lower' caste and an aspiring boxer work towards her dreams despite her hostile environment.,5.6,1.7057
Do Aur Do Pyaar,19-04-2024,Hindi,Pratik Gandhi,Vidya Balan,Subhajit Mukherjee,"Kavya and Ani are a married couple. They live together, but are estranged from one another. They are both having long-standing extramarital affairs—she with Vikram and he with Nora.",0,1.6936
Vicky Vidya Ka Woh Wala Video,10-10-2024,Hindi,Rajkummar Rao,Triptii Dimri,Jigar Saraiya,"Vicky and Vidya, newly married, decide to record a video of their first night together as a keepsake for the future. However, their plan goes awry when the CD with the video gets stolen. What follows is a chaotic and comedic journey as the couple scrambles to retrieve it before things spiral out of control.",4.2,2.0089
Srikanth,10-05-2024,Hindi,Rajkummar Rao,Jyothika,Ved Sharma,"In a world with odds stacked against him in every step of the way, Srikanth defies norms, blazing a trail from rural India to becoming the first visually impaired student at MIT. As he builds Bollant Industries, his success brings challenges for which he would not only chase personal dreams but safeguard a shared future for the ones just like him. This is the tale of an entrepreneur's triumph and sacrifice, both which he welcomed with open arms and a smile.",7.531,1.8519
Sarfira,12-07-2024,Hindi,Akshay Kumar,Radhikka Madan,G. V. Prakash Kumar,"A young man from a remote village dreams of launching his own airline service. However, he must overcome several obstacles and challenges in order to be successful in his quest.",5.9,2.1203
Auron Mein Kahan Dum Tha,02-08-2024,Hindi,Ajay Devgn,Tabu,M.M. Keeravaani,"After 20 years in prison, a man reunites with his lost love and the truth behind his crimes is revealed.",3.2,3.0773
Maharaj,21-06-2024,Hindi,Junaid Khan,Sharvari Wagh,Sohail Sen,"Based on a real-life historic court case, a bold journalist questions a revered leader's immoral behavior.",6.716,1.626
Murder Mubarak,15-03-2024,Hindi,Pankaj Tripathi,Sara Ali Khan,Jigar Saraiya,"When a gym trainer is murdered at an elite Delhi club, a wily investigator unravels the sordid secrets of its ultrarich members to find the killer.",6.25,2.9854
Savi,31-05-2024,Hindi,Anil Kapoor,Divya Khosla Kumar,Piyush Shankar,"Savi, a simple housewife, attempts a daring jailbreak to get her husband out of one of England's high-security prisons consisting of 400 inmates, 75 armed guards, and 60 surveillance cameras.",5.5,1.3663
Vijay 69,08-11-2024,Hindi,Anupam Kher,Guddi Maruti,Gaurav Chatterji,"An adventurous, foul-mouthed former swimming coach reaches for record-breaking glory when he attempts a triathlon at 69 years old.",7.1,1.4844
Chandu Champion,14-06-2024,Hindi,Kartik Aaryan,Bhagyashri Borse,Pritam Chakraborty,"9 bullet wounds (one still in the body), three different sports and an unshakable determination to fulfill the dream of an Olympic Gold later, Muralikant Petkar, India's first Paralympian to finish at the top of the podium, got the recognition by his own country 45 years after he achieved what no athlete from his country could.",7.1,2.873
"LSD 2: Love, Sex aur Dhokha 2",19-04-2024,Hindi,Anu Malik,Bonita Rajpurohit,Meet Bros Anjjan,"In a high-tech world, three intertwined stories discuss identity, online intimacy and the allure of social networks.",5.9,3.3779
Chhota Bheem and the Curse of Damyaan,31-05-2024,Hindi,Anupam Kher,Navneet Kaur Dhillon,Raghav Sachar,"Chhota Bheem and his friends set out to fight Damyaan, a demon blessed with immortality. However, it is not as easy as they thought it would be.",0,1.6413
Amar Singh Chamkila,12-04-2024,Hindi,Diljit Dosanjh,Parineeti Chopra,A.R. Rahman,A humble singer’s brash lyrics ignite fame and fury across Punjab as he grapples with soaring success and brutal criticism before his untimely death.,7.7,2.8186
Blackout,07-06-2024,Hindi,Vikrant Massey,Mouni Roy,Vishal Mishra,"Lenny, a crime reporter, makes a life-altering choice to pocket a case of stolen jewels to transform his mundane life. However, his good fortune takes a turn for the worse when he gets entangled with a big gangster. How will he get out of this mess?",5.8,1.262
Phir Aayi Hasseen Dillruba,09-08-2024,Hindi,Vikrant Massey,Taapsee Pannu,Sachet Tandon,"While evading the cops in Agra, Rani and Rishu scheme to run away together. But when their plans go awry, Rani asks a mild-mannered admirer for help.",6.3,2.8221
Vanvaas,20-12-2024,Hindi,Nana Patekar,Simrat Kaur,Mithoon Sharma,"Explores the dynamics of familial relationships, focusing on themes of sacrifice, emotional bonds, and the challenges of sustaining unity in modern times. The story delves into the lives of its central characters as they navigate conflicts and rediscover the importance of family values.",7,1.2642
Ae Watan Mere Watan,21-03-2024,Hindi,Sachin Khedekar,Sara Ali Khan,Akashdeep Sengupta,"In the midst of India's struggle for freedom in 1942, a brave young girl starts an underground radio station to spread the message of unity, setting off a thrilling chase with the British authorities during the Quit India movement.",6.2,2.3616
Wild Wild Punjab,10-07-2024,Hindi,Varun Sharma,Ishita Raj Sharma,Hitesh Sonik,"Four friends road-trip across Punjab to help one of them get over an ex-girlfriend, but are quickly caught in a fiasco like no other.",6.8,1.195
Hisaab Barabar,26-11-2024,Hindi,R. Madhavan,Kirti Kulhari,Aman Pant,"Radhe Mohan, an honest TC working for Indian Railways and a self-proclaimed accounts expert, sets out to uncover a massive financial fraud by banker Mickey Mehta. As Mickey puts the entire system against Radhe, what lies next for him?",4.75,0.9578
Swatantrya Veer Savarkar,22-03-2024,Hindi,Randeep Hooda,Ankita Lokhande,Mathias Duplessy,"From his years as a student in England to his return to India and his involvement in the Indian independence struggle, the journey of freedom fighter and reformer Vinayak Damodar Savarkar, better known as Veer Savarkar.",7.3,1.2797
Article 370,23-02-2024,Hindi,Mohan Agashe,Yami Gautam,Shashwat Sachdev,"Ahead of a major constitutional decision which rendered the Article 370 of the Indian state ineffective, special agent Zooni Haksar is tasked with a secret mission to quell violence in a conflict-ridden region.",6.7,0.9162
Bhakshak,08-02-2024,Hindi,Sanjay Mishra,Bhumi Pednekar,Anurag Saikia,A struggling local journalist begins a dogged investigation into harrowing cases of abuse being covered up at a shelter for young girls.,7.6,0.8033
Kahan Shuru Kahan Khatam,20-09-2024,Hindi,Aashim Gulati,Dhvani Bhanushali,Sandeep Shirodkar,"Meera is about to get married against her wishes and she decides to escape on the wedding day. On the run now, she bumps into a serial wedding crasher, who reluctantly decides to help her and the two develop an unlikely bond. Meanwhile, Meera’s family come to look for her and the chaos ensues when the circumstances make it seem like she has run away with him.",2,0.8331
Ghudchadi,09-08-2024,Hindi,Sanjay Dutt,Raveena Tandon,Tanishk Bagchi,"The movie revolves around a guy named Chirag (Parth Samthaan) and his grandmother Kalyani (Aruna Irani) wants him to get married soon. He meets a girl named Devika (Khushalii Kumar) at a wedding, love at first sight situation and then they start dating. Chirag's father Veer (Sanjay Dutt) is a widower and one day he meets his ex-girlfriend Menaka (Raveena Tandon) who is the mother of Devika. Now, one side the kids are romancing, and on the other side, the parents are romancing. What will happen next when they all will come to know about this situation...",2,0.9534
All India Rank,23-02-2024,Hindi,Bodhisattva Sharma,Sheeba Chaddha,Mayukh-Mainak,"Vivek is 17, and as every middle-class family in India would attest, it is high time he was enrolled in coaching classes for the notoriously competitive entrance exams of the Indian Institutes of Technology (IITs). Vivek’s father, who sees an IIT degree as a moral certificate, ships his only son off to a residential preparatory school in Kota, the Mecca for IIT coaching. Over two years, Vivek goes through the motions of Indian adolescence, but it is his parents who do the growing up.",6.1,2.6226
Accident or Conspiracy: Godhra,19-07-2024,Hindi,Ranvir Shorey,Akshita Namdev,Mannan Munjal,"A student whose parents died in the Gujarat pogrom receives an assignment on the same topic at his university. During his research, he meets everyone associated with the commission and tries to uncover various other aspects.",0,0.8425
Luv You Shankar,19-04-2024,Hindi,Abhimanyu Singh,Tanishaa Mukerji,Vardan Singh,An eight year old boy contemplates his relationship with Lord Shiva (the incarnation of Lord Vishnu) in the sacred city of Banaras.,0,0.5986
Visfot,06-09-2024,Hindi,Ritesh Deshmukh,Krystle D'Souza,Amjad Nadeem,"The film follows the lives of two families, one living in a Mumbai slum and the other in a luxurious high-rise, whose paths intertwine unexpectedly. A series of events leads to a tragic explosion, leaving one man wrongly accused of a crime he didn't commit. As he fights to clear his name, he uncovers a web of corruption and deceit that threatens to destroy everything he holds dear.",6,0.6203
Crakk: Jeetega... Toh Jiyegaa,23-02-2024,Hindi,Vidyut Jammwal,Amy Jackson,Vikram Montrose,It follows the journey of a man from the slums of Mumbai to the world of extreme underground sports.,5.7,0.9281
Silence 2: The Night Owl Bar Shootout,16-04-2024,Hindi,Manoj Bajpayee,Prachi Desai,Altaaf Sayyed,"Follows ACP Avinash Verma as he investigates the killing of a minister's assistant in a mass shootout. As his team delves deeper into the case, a darker conspiracy is revealed.",6.8,0.6142
"Love, Sitara",27-09-2024,Hindi,Rajeev Siddhartha,Sobhita Dhulipala,Shrikanth Sriram,Tara and Arjun travel to her hometown to work on their relationship before marriage. What happens when her family starts sharing their darkest secrets?,4,0.4217
Patna Shuklla,29-03-2024,Hindi,Manav Vij,Raveena Tandon,Karan Kulkarni,"When a helpless student has nowhere to turn to except a housewife who's also a small-time lawyer, what they uncover is a quagmire of an educational scam.",5.8,0.7333
Amar Prem Ki Prem Kahani,04-10-2024,Hindi,Sunny Singh,Pranutan Bahl,Prasad Sasthe,"Follows a freshly-engaged Amar who goes on a trip to London and falls heads-over-heels with Prem, a handsome man whose charm threatens to put Amar's marriage in danger.",4,0.5792
Bastar: The Naxal Story,15-03-2024,Hindi,Vijay Krishna,Adah Sharma,Bishakh Jyoti Majumdar,"Based on the Naxalite–Maoist insurgency in the Bastar district of Chhattisgarh, an army officer leads a mission to eradicate a group of Maoist separatist insurgents responsible for the massacre of a military troop.",4.7,0.6902
Luv Ki Arrange Marriage,14-06-2024,Hindi,Sunny Singh,Avneet Kaur,Harmeet Singh,Luv is in love with Ishika and wants to ask for her hand in marriage. A laughter riot follows when his widowed father falls in love with Ishika's mother. Which couple has a more successful love story?,6.5,0.5078
Woh Bhi Din The,29-03-2024,Hindi,Rohit Saraf,Sanjana Sanghi,Joi Barua,"Rahul Sinha, a famous photojournalist, returns to his alma mater as a guest speaker and takes a nostalgic trip down memory lane to relive his carefree school days and the moment he first fell in love.",2,0.6028
Saali Mohabbat,22-11-2024,Hindi,Anurag Kashyap,Radhika Apte,Karan Kulkarni,,0,0.6578
Return Ticket,05-06-2024,Hindi,Arbaaz Khan,Mugdha Godse,Andrin Albrecht,Kunal endeavours indefatigably to win his mother's endearment but is stunned to know that he is a byproduct of a gang rape and he resembles one of the assailants. Now spruced up to take revenge against the savages who are now bigtime officials who remain assured that having no traces of a crime of yore can never stop them.,5.6,0.5608
Bhaiyya Ji,24-05-2024,Hindi,Manoj Bajpayee,Zoya Hussain,Aditya Dev,"After his younger brother is tragically killed over a petty argument, a feared and retired criminal Bhaiyya Ji, sets out to seek justice against the powerful Gujjar responsible, mobilizing his loyal comrades and igniting a wave of vengeance that threatens to shake the criminal underworld.",5,0.5324
Naam,22-11-2024,Hindi,Ajay Devgn,Sameera Reddy,Himesh Reshammiya,A man wakes up with no memory and sets out on a quest to discover who or what he is.,0,0.5073
Kuch Khattaa Ho Jaay,16-02-2024,Hindi,Guru Randhawa,Saiee Manjrekar,Lyton,"Heer, a carefree and jovial guy is in love with Iraa, an aspiring IAS officer. Heer and Iraa's families are hell-bent on getting them married and start a family. To escape this familial pressure, Heer and Iraa decide to tie the knot as he promises her to support her aspirations. However, the chaos ensues when a misunderstanding leads both families to believe that the couple is expecting a child.",3,0.5874
Bloody Ishq,26-07-2024,Hindi,Rahul Dev,Avika Gor,Shamir Tandon,"﻿A secluded Scottish island becomes Neha's refuge after a memory loss in an accident. With her husband hiding a scary truth, how will she live in a house of lies?",0,0.7891
Tikdam,23-08-2024,Hindi,Amit Sial,Jeniffer Piccinato,Daniel B George,"In a small hill town, a father plans to migrate to the big city. However, his young children embark on an adventurous mission to stop him, using every trick in the book. Will their efforts keep the family together?",8,0.351
Kaagaz 2,01-03-2024,Hindi,Anupam Kher,Neena Gupta,Srijan Vinay Vaishnav,"When his daughter's life is compromised because of delay due to rallies and protests while getting her to the hospital, a man calls upon to resist this system and recall its fundamental rights in front of the court and the rest of the country.",7,0.49
Jo Tera Hai Woh Mera Hai,20-09-2024,Hindi,Paresh Rawal,Sonali Kulkarni,Tushar Lall,"Mitesh Meghani a family man, attempts to buy back their love through a scheme of conning an old man and getting him to transfer his property in his name.",0,0.4828
Zero Se Restart,13-12-2024,Hindi,Vidhu Vinod Chopra,Medha Shankr,Shantanu Moitra,"Offers an exclusive behind-the-scenes look at the making of the critically acclaimed film 12th Fail. Featuring Vikrant Massey and visionary director Vidhu Vinod Chopra, the documentary reveals the untold challenges, meticulous efforts, and sheer determination that shaped the movie's success. From Massey's commitment to authenticity-aging his costumes himself-to Chopra's relentless pursuit of excellence, Zero Se Restart captures the resilience and teamwork essential to creating cinematic magic.",0,0.2992
The Fable,16-02-2024,Hindi,Manoj Bajpayee,Priyanka Bose,Raam Reddy,"Spring 1989. High up in the Indian Himalayas, where even the birds fly low to avoid getting lost in the clouds, the soft-spoken Dev owns a sprawling estate of several orchards and lives in a colonial-style house with his family. He spends a lot of his time building human-sized wings which he puts on to take a quick morning flight over his land. One day, while walking through the estate, he discovers a single burnt apple tree. A few days later, more trees are burnt. Dev and his manager monitor the workers on the plantations and this leads to unrest. A group of nomads comes under suspicion and a corrupt police officer gets involved, while loyal men camp out in the orchards to keep a vigilant watch at night. Despite all these measures, a massive fire breaks out a week later and engulfs an entire mountainside of trees. In his search for the culprit, Dev resorts to armed violence. The slow burning of the orchards forces him to face the truth about himself and his family.",4,0.3091
Dukaan,05-04-2024,Hindi,Sikandar Kher,Monika Panwar,Shreyas Puranik,"A girl who becomes a surrogate mother, becoming the relief for couples with issues.",0,0.2851
The Signature,04-10-2024,Hindi,Anupam Kher,Nina Kulkarni,Rohit Sharma,"Arvind’s life comes crashing down when his wife Madhu falls into a coma and is put on life support. Will situations hold him back, or will he be able to save his wife with the hope of a life together?",0,0.6512
Bandaa Singh Chaudhary,25-10-2024,Hindi,Arshad Warsi,Meher Vij,Satish Poojari,An upcoming film starring Arshad Warsi.,0,0.3
Boong,05-09-2024,Hindi,Vikram Kochhar,Bala Hijam,Ronid Chingangbam,"In the valley of Manipur, Boong (*a little boy) plans to surprise his mother with a gift. In his innocence, he believes that bringing his father back home would be the most special gift. His search for his father culminates into an unexpected gift – a new beginning….",0,0.3909
No Means No,22-03-2024,Hindi,Gulshan Grover,Neetu Chandra,Hariharan,"No Means No is a cross-genre action-packed, teenage musical love story, a courtroom drama that's more like the thrill of a roller-coaster ride as each twist and turn begins to unravel to reach a conclusion that calls out for justice.",0,0.2634
Walk,09-04-2024,Hindi,Rahul Roy,Archana Puran Singh,Lucian Marza,"When the nation is shut down by a devastating Pandemic, one man must deliver his dead friend's son back to his mother, across 1000 miles of unforgiving lockdown territory.",0,0.1612
Tera Kya Hoga Lovely,08-03-2024,Hindi,Randeep Hooda,Ileana D'Cruz,Ketan Sodha,The film chronicles the story of a dusky girl tamed by prejudices and biases held by the Indian society against dark skin.,3.8,0.2804
Binny and Family,27-09-2024,Hindi,Pankaj Kapur,Himani Shivpuri,Arjuna Harjai,Binny's life in London turns upside down when her grandparents visit her and try to insist living her life according to them. Binny and Family throws light on the widening generation gap and that neither generation not being able to understand the other one.,3,0.2661
The Legend of Sudarshan Chakra,15-11-2024,Hindi,Ananth Narayan Mahadevan,Himani Shivpuri,Satish Dehra,"A biographical film chronicling the life of spiritual leader Gurudev Shri Sudarshan Lal Maharaj from his early advocacy for social reform to his final days, cementing his legacy of national unity and human Upliftment.",0,0.1276
The Umesh Chronicles,02-06-2024,Hindi,Amitabh Bachchan,Zayn Marie Khan,Sneha Khanwalkar,It's an independent slice-of-life drama and will see Amitabh Bachchan playing a Lucknow cab driver.,0,0.295
Tauba Tera Jalwa,05-01-2024,Hindi,Rajesh Sharma,Angela Krislinzki,Vikram Montrose,Self-obsessed real estate tycoon Romi Tyagi fears no one except God. The very beautiful Rinku believes in fairy tales and awaits her Prince Charming. Their lives become intertwined as Laila comes between them.,0,0.316
Dashmi,16-01-2024,Hindi,Rajesh Jais,Dalljiet Kaur,Prasad Sasthe,Dashmi sheds light on the sensitive issue of multiple rapes plaguing our society.,0,0.3361
Culture Vulture,16-05-2024,Hindi,Cameron Crowe,Suchitra Pillai,Rahul Rajkhowa,"Anav Kaushik, one hit film old Bollywood star and stoner, has no opinion.  On Visarjan Day of 2020, Anav (Shaurya Tyagi), finds himself in an interview with his ex girlfriend Ila Chopra (Rashi Mal), a journalist who grills him about the politics in his nationalist and pro-Police State films and allegations of drug use in Bollywood.  During the course of the day, the poster boy of the right, must figure a way to keep the increasing media glare away from his marijuana habit, cope with the angst of being a stranger to his ex once again, reflect upon his new hookup with potential and figure out what he wants most... when his whole career is at stake.  All because of a few joints.  Now, he must take a stand. Can he afford an opinion though?  Inspired by fake news and true events",5,0.1176
Aliya Basu Gayab Hai,09-08-2024,Hindi,Vinay Pathak,Raima Sen,Mannan Munjal,"Ex-convicts Deepak Kumar and Vikram Singh abduct Aliya Basu, a rich man's daughter for ransom. But, Vikram is unaware that Deepak has a different plan.",0,0.1301
Kadhale Kadhale,14-02-2024,Hindi,K. S. Ravikumar,Raveena Ravi,Vishal Chandrasekhar,How love and relationships evolve over the years.,0,0.112
Dead Dead Full Dead,28-07-2024,Hindi,Ashwin Mushran,Swastika Mukherjee,Hiral Viradia,"Junior police officers Balraam and Zubeida make a cute couple, but not the most diligent detectives. Called to a posh apartment tower to investigate a reported murder, the seemingly straightforward case quickly becomes a conundrum that would confuse even Sherlock Holmes. When the victim herself returns from the afterlife, matters become even more muddled, and soon enough the question isn’t who killed her... but who didn’t?!",0,0.248
Gauraiya Live,12-04-2024,Hindi,Omkar Das Manikpuri,Shagufta Ali,Sunjoy Bose,"A 30-hour survival, gripping struggle and the drama-packed journey of a girl name Gauraiya.",0,0.0808
"A Night, After All",25-08-2024,Hindi,Rajit Kapoor,Ratna Pathak Shah,Pooja Anita Das,"Supriya and Kishore are two souls in the twilight of their lives. Having lived a quiet life in various cities over various transfers, they are now settled in their own house. But there is someone else who is a part of their life now: Bittu, their 19-year-old niece, is living with them. Her presence in their life creates a dilemma they both are unable to solve.",0,0.1206
