Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Gunjan Saxena: The Kargil Girl,12-08-2020,Hindi,Pankaj Tripathi,Janhvi Kapoor,John Stewart Eduri,Inspired by the life of a fearless young officer who made history by becoming the first Indian female Air Force officer to fly in a combat zone during the 1999 Kargil War,7.356,1.2021
AK vs AK,24-12-2020,Hindi,Anil Kapoor,Sonam Kapoor Ahuja,Alokananda Dasgupta,"After a public spat with a movie star,  a disgraced director retaliates by kidnapping the actor's daughter, filming the search for her in real-time.",6.9,1.1933
Kaamyaab,06-03-2020,Hindi,Sanjay Mishra,Isha Talwar,Rachita Arora,"The human drama is based on an interesting premise of a seasoned character actor who decides to come out of retirement and begin a quest for a record of some sorts, that elusive 500th role, the one for which he shall be remembered forever.",6.6,1.0106
Shakuntala Devi,31-07-2020,Hindi,Jisshu Sengupta,Vidya Balan,Karan Kulkarni,Based on the life of Shakuntala Devi who is a well-known mathematical genius and calculating progidy from India. She has been nicknamed 'Human Computer' because of her extraordinary talent and skill in solving complex mathematical problems without any mechanical aid.,6.5,1.1837
Jai Mummy Di,16-01-2020,Hindi,Sunny Singh,Sonnalli Seygall,Tanishk Bagchi,A couple undergo the trials and tribulations of getting married due to the crazy dynamics of their respective mothers.,4.75,1.2662
Dil Bechara,24-07-2020,Hindi,Sushant Singh Rajput,Sanjana Sanghi,A.R. Rahman,"Kizie and Manny, two ordinary people brought together by a tragic twist, embark on a bittersweet and extraordinary journey into the heart of that crazy little thing called 'life'.",6.6,1.341
Yaara,30-07-2020,Hindi,Vidyut Jammwal,Shruti Haasan,Dharma Vish,"Story of 'Chaukdi Gang' and the two men who helped build this gang played by Vidyut Jammwal and Amit Sadh. This gang of four which includes Vijay Varma, is nabbed by the police and serve their time in jail. However, both men who once ruled the drug smuggling, gun-running and looting struggle in their own different ways to escape their past and start a new life after being released.",6.2,0.959
Lootcase,31-07-2020,Hindi,Kunal Khemu,Rasika Dugal,Sameer Uddin,"Nandan, a middle-class man, finds a suitcase full of money near his workplace and steals it. However, he is soon chased by a police officer, a notorious gangster and a corrupt politician.",6.3,0.8379
Love Aaj Kal,14-02-2020,Hindi,Kartik Aaryan,Sara Ali Khan,Pritam Chakraborty,"When professional ambitions clash with personal feelings for a modern-day couple, a love story from a bygone era may offer some wisdom.",5.5,0.9802
Angrezi Medium,13-03-2020,Hindi,Irrfan Khan,Radhikka Madan,Jigar Saraiya,"When his daughter decides to further her studies in London, a hardworking Haryanvi businessman does everything in power to make her dreams come true.",7.1,1.0546
Jawaani Jaaneman,31-01-2020,Hindi,Saif Ali Khan,Alaya F,Tanishk Bagchi,The carefree life of a 40-year-old playboy comes to a standstill when he comes to know that he has a 20 something-year-old daughter.,5.9,0.9319
Chhapaak,10-01-2020,Hindi,Vikrant Massey,Deepika Padukone,Loy Mendonsa,"A true story based on acid attack survivor Malti's grueling and glorious journey from her medical treatment, court proceedings leading to her emotional healing.",7.4,0.8982
Mrs. Serial Killer,01-05-2020,Hindi,Manoj Bajpayee,Jacqueline Fernandez,Shirish Kunder,"When her husband is framed and imprisoned for serial murders, a doting wife must perform a copycat murder, to prove her husband's innocence.",6.3,0.9505
Chhalaang,13-11-2020,Hindi,Rajkummar Rao,Nushrratt Bharuccha,Hitesh Sonik,"Chhalaang humorously addresses the value of Sports Education in the school curriculum. It follows a hilarious, yet an inspirational journey of a typical PT Master from a semi government-funded school in Northern India, Montu, for whom it’s just a job and is forced to do what he has never done - Teach.",6,0.9254
Choked: Paisa Bolta Hai,05-06-2020,Hindi,Roshan Mathew,Saiyami Kher,Rachita Arora,A bank employee weighed down by her jobless husband's debts - and her own broken dreams - finds a secret source of seemingly unlimited cash in her home.,6.5,0.7819
Sadak 2,28-10-2020,Hindi,Sanjay Dutt,Alia Bhatt,Ankit Tiwari,"The film follows Ravi, 29 years after the incidents of the first film. The suicidal taxi driver plans to shut shop when a young girl, Aarya, compels him to take her on a life-altering journey to Kailash where she has an encounter with a godman and is out to expose this fake guru running an ashram.",4.2,0.9136
Durgamati: The Myth,11-12-2020,Hindi,Arshad Warsi,Bhumi Pednekar,Jakes Bejoy,"In the skullduggery world of politics and crime, an innocent Chanchal has to pull all on the line to prove her innocence and bring justice to Shakti and the people that he loved so much. As she gets embroiled deep in a web of deceit, Chanchal must face powers both natural and supernatural to fulfill her destiny.",5.7,1.0066
Suraj Pe Mangal Bhari,15-11-2020,Hindi,Diljit Dosanjh,Fatima Sana Shaikh,Javed-Mohsin,"In the 1990s, a wedding detective has to perform background checks on prospective grooms. In the time before social media and mobile phones, everything has to be done in person.",6.6,0.6404
Bhoot: Part One - The Haunted Ship,21-02-2020,Hindi,Vicky Kaushal,Bhumi Pednekar,Akhil Sachdeva,"When an abandoned haunted ship called 'Sea Bird' washes up on the shores of Mumbai, surveying officer Prithvi is assigned to solve the mystery and close the case",5.5,0.7529
Thappad,27-02-2020,Hindi,Pavail Gulati,Taapsee Pannu,Mangesh Dhakade,"A young woman's life is shattered into pieces when her husband slaps her at a party, causing her to question what this relationship stands for.",7,1.0565
Dolly Kitty and Those Twinkling Stars,18-09-2020,Hindi,Aamir Bashir,Konkona Sen Sharma,Arjuna Harjai,"A disillusioned Delhi wife (Dolly), and her new-in-town cousin (Kitty), navigate damning secrets, dreams and their thorny dynamic on their respective roads to freedom.",5,0.7431
Serious Men,02-10-2020,Hindi,Nawazuddin Siddiqui,Shweta Basu Prasad,Karel Antonín,"Tormented with his 'under-privileged' societal status, a father capitalizes on his son's newfound fame as a boy-genius. Little does he realize that the secret he harbors will destroy the very thing he loves the most.",6.7,0.7057
Virgin Bhanupriya,16-07-2020,Hindi,Gautam Gulati,Urvashi Rautela,Chirantan Bhatt,"Bhanupriya, a conservative girl decides to lose her virginity but fails in her every attempt. A soothsayer predicts that it is an impossible task and it will not happen to her. She decides to overcome this bad luck.",1,0.5758
Maska,27-03-2020,Hindi,Prit Kamani,Manisha Koirala,Raheja Akshay,"Determined to make it in showbiz, an aspiring young actor considers turning his back on the beloved Irani café run by his family for generations.",5.4,0.6636
Ghoomketu,22-05-2020,Hindi,Nawazuddin Siddiqui,Richa Chadha,Sneha Khanwalkar,An aspiring writer from a small town in U.P. runs away to Mumbai. He gives himself 30 days to try and prove his worth.,6.1,0.6255
Unpaused,18-12-2020,Hindi,Gulshan Devaiah,Saiyami Kher,Parth Parekh,"An anthology that brings five unique creators and filmmakers to tell stories about love, happiness, friendship, new beginnings, second chances and a glimmer of hope - set and filmed in the times of the COVID-19 lockdown.",6.4,0.678
Bahut Hua Sammaan,02-10-2020,Hindi,Sanjay Mishra,Nidhi Singh,Mannan Munjal,"With their planned heist gone wrong, Bony and Fundoo get inextricably involved in the pursuit of 'Kohinoor' - quite possibly the biggest scandal the country will ever witness.",6.6,0.553
Shikara,07-02-2020,Hindi,Zain Khan Durrani,Sadia Khateeb,A.R. Rahman,Shikara is the untold story of Kashmiri Pandits' forced exodus. It is the story of resilience in the face of insurmountable odds. It is also the story of a love that remains unextinguished through 30 years of exile. A timeless love story in the worst of times.,4,0.4541
Kadakh,18-06-2020,Hindi,Ranvir Shorey,Palomi Ghosh,Sagar Desai,"Sunil is home alone when the doorbell rings. The stranger at the door is the husband of Chhaya, a woman that Sunil is having an affair with. The man asks many uncomfortable questions about their affair, becoming more and more intrusive.",5.6,0.7243
Kriya,20-08-2020,Hindi,Noble Luke,Navjot Randhawa,Jim Williams,"A DJ encounters a beautiful woman at a club, goes back to her home, and finds himself thrust into a nightmare odyssey of ritual magic, patriarchal death customs, and family conflict most unusual.",3.8,0.4497
Guns of Banaras,28-02-2020,Hindi,Abhimanyu Singh,Nathalia Kaur,Sohail Sen,"In the process of getting back his beloved vehicle that gave him everything he needed, Guddu Shukla and his friends get into major trouble with the most dangerous criminals in Banaras.",0,0.5384
Door Ke Darshan,28-02-2020,Hindi,Manu Rishi Chadha,Mahie Gill,Meet Bros Anjjan,"When the matriarch of a dysfunctional family wakes up after a long induced coma, the members of the household set aside their differences to help her adapt to the changes.",5,0.537
Natkhat,02-06-2020,Hindi,Raj Arjun,Vidya Balan,Karan Gour,"One evening, seven-year-old Sonu casually alludes to a ghastly act that he committed in school. Horrified and determined to correct his course, his doting mother Surekha decides that she won’t let him go down the same path as the other machismo-obsessed men in his family. Through her bedtime stories, she teaches Sonu the true virtue of equality.",4,0.3766
Taish,29-10-2020,Hindi,Harshvardhan Rane,Kriti Kharbanda,Prashant Pillai,"A revenge drama, which revolves around two families based out of London. One family which plans an elaborate countryside wedding and the other is a violent criminal family of moneylenders. Amidst a week-long function, both these worlds collide. A past secret sparks an incident of violence - in turn changing all their lives drastically.",6,0.376
Pareeksha,26-07-2020,Hindi,Adil Hussain,Priyanka Bose,Advait Nemlekar,The film revolves around the story of an ordinary rickshaw driver in Bihar who aspires and dreams of providing maximum possible quality education to his son by making arrangements for him to study at a private English medium school.,5.8,0.2667
Chaahat,25-02-2020,Hindi,Aman Chopra,Hiral Radadiya,Urmila Varu,"A newly married happy couple are having trouble with their sex life. The husband visits a sex therapist to determine why he cannot help his wife achieve an orgasm. And tries everything suggested by the doctor but still fail’s. The wife receives an unexpected visitor who is a cousin brother of her husband. She seduces the young and handsome boy, with whom she will maintain a relationship.",1,0.3636
Shakeela,25-12-2020,Hindi,Pankaj Tripathi,Richa Chadha,Harmeet Singh,"A biopic based on the life of adult movie star Shakeela, who ruled the South Indian film industry for over two decades and starred in many controversial and bold films.",6.2,0.2971
Ateet,21-04-2020,Hindi,Rajeev Khandelwal,Priyamani,Harish Sagane,"A soldier lost in war and pronounced dead returns after decade to his wife and daughter, only to realize that they have moved on. As he forces his way into their life, questions are asked whether he is dead or alive.",0,0.2306
Comedy Couple,21-10-2020,Hindi,Saqib Saleem,Shweta Basu Prasad,Mangesh Dhakade,"A story of two stand-up comedians, Deep and Zoya, and how they try to navigate their way through their relationship while joking about it on stage!",8.8,0.3149
The Shepherdess and the Seven Songs,28-02-2020,Hindi,Mohammed Yasin Naz,Navjot Randhawa,Benedict Taylor,"Trapped between her cowardly husband and regular harassment by a local authority, Laila, a nomadic shepherdess, decides to break out of her old identity and chart a new path.",4.3,0.3464
Sab Kushal Mangal,03-01-2020,Hindi,Akshaye Khanna,Supriya Pathak,Sumit Armaan,"Pappu Mishra is the creator and host of a reality show called Musibat Odh Li Maine. Baba Bhandari, a big name in politics and crime, is offended with his reportage. Incidentally, the two belong to the same town, so when Pappu comes back for Diwali, Bhandari kidnaps him. A lively girl named Mandira saves Pappu, but later both Bhandari and Pappu end up falling for her. As chaos reigns in the town, how will the two men deal with the situation?",4,0.3364
Atkan Chatkan,05-09-2020,Hindi,Lydian Nadhaswaram,Spruha Joshi,Sivamani,"The story revolves around a 13 year old Guddu who works as a helper at a tea stall. His father, an ex musician is a penniless alcoholic, and his mother a singer has abandoned the family. Therefore, he has to take the responsibility of his family at a tender age. Music is his passion, he loves to observe, listen and create new tunes. On his daily chai delivery visits, he watches a wedding band practice keenly, completely losing the sense of time. He has a desire to join the band one day. Along with Guddu, the film also tells the tale of other street children who work near Guddu’s tea stall. One day while wandering in the city, they come across a carnival where they see an orchestra performing for money which inspires them to form their own band. Atkan Chatkan shows the dreams of millions of young children who do not have the means but only a burning passion that needs careful nurturing to grow and succeed in life.",3.3,0.3014
Children Of The Soil,10-03-2020,Hindi,Jitin Gulati,Ila Arun,Debojyoti Mishra,A thought provoking short film on Indian farmers told through clay sculptures made from barren farms of the farmers who have committed suicide.,7,0.2225
Cookie,28-02-2020,Hindi,Ankur Vikal,Sai Tamhankar,Somraj Ganguli,Psychiatrist couple Aparna and Rajeev Kapoor have been so tied up in fixing the people coming to them that they have neglected their own daughter Cookie who grows up to be a violent and rebellious teenager. When cookie ends her life and destroys her parents lives she comes back to release all of her anger and seek vengeance.,0,0.3347
The Winds - Hawayein,01-05-2020,Hindi,Kiran Kumar,Sheeba,Deepak Agrawal,"Aditya, a youngster, decides to start a new life by travelling solo across India. During his journey,he encounters thought-provoking people and situations which change him as a person.Somewhere along the way, he even begins to explore himself.",0,0.2337
Sayonee,18-12-2020,Hindi,Tanmay Ssingh,Musskan Sethi,Nitin Kumar Gupta,"When Mahi, fiancee of national shooting gold medalist Rajdeep Randhava, goes missing in Russia, Randhava must put his life at stake and take on conjuring gypsies, corrupt indo-eruo cops, pythoned assassins, butcher smugglers and the Russian Brathva mafia all alone to find the truth behind Mahi's disappearance.",0,0.203
Tryst With Destiny,15-04-2020,Hindi,Vineet Kumar Singh,Suhasini Maniratnam,Naren Chandavarkar,"A billionaire learns there is something money can't buy, a lower-caste couple attempts to build a new life, a corrupt city cop finds himself far outside of the law and a man, who takes law into his own hands as he embarks on revenge in an anthology on class divide in contemporary India.",0,0.3576
Nympho: The Lust Story,27-09-2020,Hindi,Kumaar Aadarsh,Natasha Majhi,Gufy,"Since her adolescence, Rachael did sex with uncountable mature men, boys, girls. She has no control over her sexual desire. Her sex addiction lead her marriage to divorce. Nymphomania created suicidal tendencies in her. With the alumni money, she started a business of Bar and Restaurant in Goa. Siddharth, a doctor from Delhi, came to Goa on a holiday. He met Rachael and fell in love with her. There is a conflict between Siddharth's love and Rachael's lust.",1,0.1554
Mannat,11-11-2020,Hindi,Ashwath Bhatt,Mandakini Goswami,Sidhant Mathur,An emotional journey of a 45 year old lady who is desperate to get a baby which is not possible biologically and about her husband who is a silent viewer of his wife's pain.,0,0.1457
The Sleepwalkers,17-06-2020,Hindi,Gulshan Devaiah,Shahana Goswami,Benedict Taylor,"Having found themselves in a delusional state, trying to discover if they are sleepwalking, a couple on the cusp of starting a family, dreaming of the perfect future, are made to face the consequences of their willful blindness.",0,0.2097
