Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Khushi,07-02-2003,Hindi,Fardeen Khan,Kareena Kapoor Khan,Anu Malik,"While playing matchmaker to a pair of their friends, two young university students begin developing feelings for each other.",5.4,1.3404
Love at Times Square,14-02-2003,Hindi,Chaitannya Choudhry,Ketki Dave,Aadesh Shrivastava,A love triangle emerges in America between two Indian men and one Indian woman. The two men fall in love with a young co-ed at an American University--who also happens to be the daughter of an Indian billionaire.,3,1.1705
Jhankaar Beats,20-06-2003,Hindi,Shayan Munshi,Juhi Chawla Mehta,Vishal Dadlani,"Deep and Rishi, best friends and passionate musicians, navigate the challenges of their personal and professional lives while preparing for the annual music contest, ""Jhankaar Beats."" Deep enjoys a stable life with his wife, Shanti, and young daughter, but faces pressures from a demanding job, a quirky client, and a meddlesome mother-in-law. Rishi, on the other hand, is grappling with a failing marriage to his headstrong wife, Nicki, and the emotional toll of living apart.  When Neel, a talented guitarist with his own romantic troubles, joins their advertising agency, he becomes an unlikely ally. Together, the trio juggles work chaos, relationship conflicts, and their unyielding dream of winning the competition. Set against a backdrop of music, camaraderie, and laughter, their journey is one of self-discovery, forgiveness, and the pursuit of harmony both on and off the stage.",5.6,1.1413
Bhoot,30-05-2003,Hindi,Ajay Devgn,Urmila Matondkar,Salim Merchant,"A Mumbai businessman and his wife are looking for a new flat. Apartment 1201 has been vacant since its previous occupant jumped to her death. Undeterred, the couple still decides to move in, but before long, the wife starts to have visions.",5.9,0.9193
Jaal: The Trap,18-07-2003,Hindi,Sunny Deol,Reema Sen,Aadesh Shrivastava,Sunny Deol battles terrorists from Kashmir; from director Guddu Dhanoa.,5.8,0.8484
A Thousand Desires Like These,22-12-2003,Hindi,Kay Kay Menon,Chitrangda Singh,Shantanu Moitra,"Set against the backdrop of the Indian Emergency, the movie tells the story of three youngsters in the 70s, when India was undergoing massive social and political changes.",7.2,1.0005
Talaash: The Hunt Begins,03-01-2003,Hindi,Akshay Kumar,Kareena Kapoor Khan,Sanjeev Rathod,"Babu works for three underworld dons and must go to prison to protect them. When his sentence is over, he returns home to find that Purnima (his wife), Arjun (his son) and Pooja (his daughter) live a destitute life. When he confronts his bosses, he is beheaded in front of his wife and children, and his daughter is abducted.  Purnima (Raakhee) loses her mind, and is hospitalized in a mental hospital. Growing up, Arjun (Akshay Kumar) becomes a high profile vigilante. As for Purnima, she becomes terribly ill and can be saved only if she sees her daughter again. Thus, Arjun decides to re-unite his mother and sister. In order to do so, he must discover the identity of his father's killers.",5.1,1.1703
Tujhe Meri Kasam,03-01-2003,Hindi,Ritesh Deshmukh,Genelia D'Souza,Viju Shah,"Rishi and Anju, childhood best friends, realize their deeper feelings when Akash, a singer, proposes to Anju. Rishi hides his love for her, fearing it would ruin their friendship, but Anju becomes unsure about marrying Akash when she realizes it means leaving Rishi behind. When Anju discovers Rishi's hidden feelings, she decides to call off the marriage, but Rishi insists on going through with it out of respect for their parents. As the engagement nears, tension grows between Anju and Akash due to her bond with Rishi, leaving her torn between her loyalty to Rishi and her commitment to Akash. Rishi, struggling with his emotions, chooses to distance himself, believing it’s best for everyone. Will they follow through with the marriage, or will they finally acknowledge their true feelings for each other before it’s too late?",6,0.9435
Supari,20-06-2003,Hindi,Uday Chopra,Nandita Das,Vishal Dadlani,"Four best friends end up owing 500,000 rupees to Mamta Sekhri, a woman involved in various underworld activities. The friends are forced to kill for money (an act called) ""Supari"" to pay their debt. But things begin to change when the men realize that in this game of Supari, they are not just hunters but also the hunted.",3,0.9314
Darna Mana Hai,25-06-2003,Hindi,Gaurav Kapur,Sameera Reddy,Salim Merchant,"Stranded in an abandoned building, six friends relate scary stories while a crazed killer lurks in the forest.",5.9,0.6554
Sssshhh...,24-10-2003,Hindi,Dino Morea,Tanishaa Mukerji,Anu Malik,"After her sister is brutally murdered, bubbly younger sibling Mahek (Tanisha) withdraws from her friends and family into a protective shell. The only boy she's remotely drawn to is a college student who's much like Mahek is now -- shy and introverted. Things seem to be proceeding smoothly between the two, until one day when Mahek is attacked by a man in a joker's mask who seems intent on murdering her.",4.2,0.6485
Footpath,15-08-2003,Hindi,Aftab Shivdasani,Bipasha Basu,Nadeem Akhtar Saifi,"Two friends of a man help him avenge his father's death. Years later, he reunites with his friends who have now become criminals. What they don't know, is that he is now an undercover cop.",5.3,0.776
Dil Ka Rishta,17-01-2003,Hindi,Arjun Rampal,Aishwarya Rai Bachchan,Nadeem Akhtar Saifi,"Wealthy Jai Mehta is a young man with a heart that has gold. He supports many charitable organizations in India and one day when he visits a deaf and dumb school, he falls in love with the teacher there, Tia Sharma, expresses his love to her and is openly humiliated when she introduces her fiancé, Raj. Soon after Raj and Tia gets married and are proud parents of a baby boy, Anshu. A heart broken Jai takes to alcohol and one night under the influence of alcohol, Jai's car collide with Raj and Tia's car mysteriously killing Raj and seriously injuring Tia about the head. Tia is treated by doctor, recovers but is unable to remember anything from her troubled past. Jai makes it his responsibility to take care of her, slowly she falls in love with him and proposes marriage. But will this marriage takes place or will Tia remembers her past and takes revenge from Jai for the death of her husband and for her current condition",6.5,0.7689
Ishq Vishk,05-05-2003,Hindi,Shahid Kapoor,Amrita Rao,Anu Malik,"Rajiv Mathur decides to go conditionally steady with fellow collegian, Payal, so that be can be permitted to go on an outing. Payal accepts, and accompanies him. During the outing, he gets intoxicated, and attempts to molest her, and she decides to dump him. Thereafter, slighted but not beaten - Rajiv turns on his charms on another beauty - the gorgeous Alisha Sahay. But will she be as permissible as Payal?",5.9,0.6957
Kucch To Hai,24-01-2003,Hindi,Tusshar Kapoor,Esha Deol,Anu Malik,"A group of friends, who have a dark past, reunite at a wedding where a mysterious assailant tries to murder them for the sake of revenge.",4.2,0.7384
Baaz: A Bird in Danger,07-02-2003,Hindi,Jackie Shroff,Karisma Kapoor,Ismail Darbar,"In a small town, Nainital, India the police is on the look-out for a serial killer. All the killer's targets are of astonishing beautiful young girls; with an ulterior motive. Evidences found at the crime scenes are a dragger and a pair of rubber gloves. The three men under suspect are Mayor Jai Singh Dabral, DSP Harshvardan and a painter by profession Raj Singh; the problem is the police do not have evidence to incarcerate any of these men.",4.7,0.6856
Pinjar,22-10-2003,Hindi,Manoj Bajpayee,Urmila Matondkar,Uttam Singh,"In the days leading up to Partition, a Hindu woman is abducted by a Muslim man. Soon, she finds herself not only forced into marriage, but living in a new country as the borders between India and Pakistan are drawn",7.6,0.7698
Paap,20-12-2003,Hindi,John Abraham,Udita Goswami,Faizi,"The story is about a young girl, Kaya (Udita Goswami) , living in the beautifully serene valley of Spiti, waiting to join a Buddhist monastery, an idea which has been fed to her all her life by her father (Mohan Agashe) and one which she has never questioned. When Lama Norbu, a senior lama from the monastery has a dream that the Buddhist teacher, the Rinpoche has been reborn as a young child, he sends Kaya to Delhi on a mission to bring him back to the monastery.",6,0.7672
Dhund: The Fog,21-02-2003,Hindi,Amar Upadhyay,Aditi Gowitrikar,Viju Shah,A mysterious killer rises from the grave and terrorizes two couples to seek revenge for his murder.,6,0.4929
Dum,24-01-2003,Hindi,Vivek Oberoi,Dia Mirza,Sandeep Chowta,"Uday dreams of becoming a police officer and serving his country. His dream is accompanied by a fierce determination and drive to make his dream come true. Even as he courageously treads on his chosen path, he is confronted by the face of evil in the form of a crooked police officer, Shankar. But Uday soon meets with a television employee named Kaveri and once again finds his life upside down.",4.8,0.5528
Praan Jaye Par Shaan Na Jaye,01-05-2003,Hindi,Rinke Khanna,Raveena Tandon,Nitin Raikwar,"Aman Joshi (Aman Verma) is on a research assignment. His subject is the chawl dwellers in Bombay City. He rents a small tenement there and talks to the people living there. He soon gets involved in their lives, and even gets attracted to plain-looking Saundarya (Divya Mirza), who he transforms into a beauty, after a cosmetic makeover. Aman's kindness is mistaken for generosity by all the chawl dwellers, and they swarm him for his money, trying to get loans and gifts, to improve their lives. Then the lives of this small community are turned upside down, when the owner announces that he intends to tear the building down.",7,0.5893
Armaan,16-05-2003,Hindi,Amitabh Bachchan,Preity Zinta,Ehsaan Noorani,"Dr. Siddharth Sinha is a dedicated selfless doctor who dreams of building a state-of-the-art hospital with all the modern instruments and amenities for patient care . His foster son Akash shares his dream . Akash falls in love with Neha Mathur , an anaesthetist in the same hospital . In a friend's party , Akash meets Sonia who is a spoilt daughter of a millionaire Gulshan Kapoor . Sonia develops an infatuation for Akash . Gulshan Kapoor proposes to Dr. Siddharth Sinha that he will donate a big sum of money to his hospital , on the condition that Akash marries Sonia . Dr. Siddharth Sinha declines but dies of a heart attack a few days later . Burdened with fulfilling his father's dream , Akash decides to marry Sonia sacrificing his own love . But even after marriage Sonia is jealous of Neha and constantly accuses Akash of infidelity which leaves him in a dilemma , torn between two women .",5.2,0.5673
3 Deewarein,08-01-2003,Hindi,Naseeruddin Shah,Juhi Chawla Mehta,Salim Merchant,"Three men are on death row. Jaggu (Jackie Shroff), a lawyer and a poet, is serving a sentence for murdering his wife because she was cheating on him with another man. Nagya (Nagesh Kukunoor), a man angry with the whole world, is arrested for murdering his wife too, but he claims that it was an accident where she falls off the sidewalk while they were talking. Ishaan (Naseeruddin Shah), a happy-go-lucky man, is also arrested for murder that he commits while in the act of robbery. The prison's custodian is Mohan (Gulshan Grover), who attempts several methods to reform the prison's inmates. A documentary filmmaker, Chandrika (Juhi Chawla) comes to the jail to set a film about these three men. In the process, she finds redemption to her troubled marriage.",7.2,0.7657
Haasil,15-05-2003,Hindi,Jimmy Shergill,Hrishitaa Bhatt,Abhishek Ray,"Anirudhh, a law-abiding college student, in love with Niharika, gets caught up in college politics and crime, and must fight it out for himself, when friends turn into foes.",7.1,0.5126
Zinda Dil,12-12-2003,Hindi,Abbas,Ashima Bhalla,Nadeem Akhtar Saifi,The Movie Directed by Mohan Baggad.,0,0.3546
Joggers Park,12-09-2003,Hindi,Victor Banerjee,Perizaad Zorabian,Tabun Sutradhar,"The film opens at a Rotary Club function to honor the recently retired Justice Jyotin Chatterjee. The judge has served the profession all his life with honor and spotless integrity. As he is about to retire, he recognizes there will now be a void in his life. His wife remarks to reporters that neither he nor she knows what he would do after he retires. Retired life is not easy for the aging judge. The younger generation is bolder and quicker than he was in his time.",4,0.5861
Saaya,04-07-2003,Hindi,John Abraham,Tara Sharma,M.M. Keeravaani,"Tanya is a rich woman who is married to another rich man named Vinod. But their lives change by Vinod's death. Tanya than starts falling in love with a doctor named Akash. But Akash is in love with a woman named Maya and after some time gets married to her. But their marriage does not last long. Because, first Maya leaves him to travel to another part of India to help people who are sick; and then Akash receives news that she is dead. Tanya comes up to console Akash and hopes that he will now love, accept and marry her. But Akash does not do so, as he is still immersed in Maya's memories, and believes that Maya is still alive and calling out to him. Is Akash going out of his mind?",4.3,0.5915
Market,12-09-2003,Hindi,Aryan Vaid,Manisha Koirala,Jani Babu,"Muskaan is a prostitute in one of Hyderabad's brothels, owned by Lalabee. But she is a prostitute not by choice, but bad luck. When she was young her parents married her off to an Arab Sheikh. This marriage was just an arrangement for sexual pleasure.  After raping her for 7 days regularly, Sheikh divorces Muskaan. Muskaan's father Barkat Ali commits suicide due to the humiliation he receives after filling a case against Sheikh. Sheikh's assistant hires the best possible advocate and makes sure that Sheikh is released easily and flies back to Dubai. Muskaan's uncle also sexually harasses her.  Finally one of the dalals takes her to Lalabee and thus she becomes a prostitute. But fortune brings her to Mumbai. Inspector Sawant Sayaji Shinde takes her to Juicy, a sophisticated gay doing body business. He changes Muskaan to Mallika using two of his best selling prostitutes Liza Suman Rangnathan and Esha. She luckily also meets with Bablu Pande Aryan Vaid who falls in love with her.",4,0.3936
The Bypass,13-08-2003,Hindi,Nawazuddin Siddiqui,Kasturi Shankar,Dario Marianelli,A bypass somewhere in Rajasthan. Two muggers encounter a corrupt police officer after committing murder; nobody is trustworthy. Who is the most violent?,5,0.3565
Raja Bhaiya,24-10-2003,Hindi,Govinda,Aarti Chabria,Shravan Kumar Rathod,"Small town boy Raja, under the influence of a Sadhu, vows never marry. His mother saves a girl named Pratibha from a train accident, and brings her home. Raja opposes her entry and unsuccessfully tries to make her leave. Raja's mother decides to get them married.",6.5,0.3869
Tehzeeb,21-11-2003,Hindi,Arjun Rampal,Shabana Azmi,A.R. Rahman,"Tehzeeb (Hindi: तह्ज़ीब, Urdu: تہزیب, English: Etiquette) is a 2003 Indian Bollywood film directed by Khalid Mohammed. It premiered on 21 November 2003. The film stars Shabana Azmi, Urmila Matondkar, Diya Mirza, Arjun Rampal and Rishi Kapoor in a special appearance. Urmila and Shabana were praised for their roles.",2,0.2709
Kash Aap Hamare Hote,14-02-2003,Hindi,Sonu Nigam,Juhi Babbar,Aadesh Shrivastava,"Yashwantraj Mankotia (Om Puri) has brought up the daughter of his late friend, Amrita (Juhi Babbar) with love and affection as his own daughter. He plans to marry her to his only son, Randeep (Sharad Kapoor), who is settled in Canada. Randeep is reluctant to visit India to see his father, but does so when his father feigns heart trouble. Randeep is upset that he has to leave his business. He gets even more upset when his father proposes marriage with Amrita. Randeep reluctantly agrees to marry Amrita in order to get his father's inheritance. After the marriage, Randeep and Amrita travel to Canada, where Amrita finds that Randeep has a live-in girlfriend/spouse/business partner by the name of Simone (Saadhika).",5,0.3524
Om,21-03-2003,Hindi,Pankaj Dheer,Smita Jaykar,Amar Mohile,"Om lives in Bombay, India, in a small apartment with mother and sister. Om and his mother are of very conservative taste, when it comes to wearing clothes, however, the sister is not. This gets her in trouble, and she is raped and killed. The police register this case as that of a suicide, and produce a note purportedly written by her that blames her mom and brother for her death. Om's girlfriend, Sandali, comes to know that his sister's death was a homicide, and this sets Om off in a wild rage to find out who the killer(s) are, and why they would commit this heinous crime; and the role of the police who claim that her death was a suicide",5.2,0.2727
Khwahish,10-11-2003,Hindi,Shivaji Satham,Mallika Sherawat,Milind Sagar,"A story bout a relationship that's ended. Khwahish traces the sexy, funny and intense relationship of Amar Ranawat(Himanshu Malik) and Lekha Khorzuvekar (Mallika Sherawat) from the time they meet in the last semester of college, their quirky romance, marriage and its ups and downs to the tragic end five years later. Probably the first Bollywood musical about the trials and tribulations of a young Indian urban couple.",4.3,0.2748
Yeh Dil,17-06-2003,Hindi,Tusshar Kapoor,Pratima Kazmi,Nadeem Akhtar Saifi,,2.5,0.405
Meri Ganga Ki Saugandh,14-03-2003,Hindi,Anil Nagrath,Sapna Sappu,Priyesh Vakil,Hindi movie.,0,0.206
Xcuse Me,26-09-2003,Hindi,Sharman Joshi,Jaya Seal,Darshan Rathod,"Bantu and Chantu are unemployed, and are not able to get any jobs due to lack of experience. They come across an advertisement for a hotel management program in Goa, and make their way there. Once there, they hoodwink the trainer by posing as the nephew of the owner of the hotel, and thus enroll themselves in the training course. In the course of the program, they expose several employees and guests as cheats, earning their wrath but also the admiration of the two daughters of the hotel owners. Things turn sore for the two when the guests and former employees get together to avenge their humiliation.",6.2,0.2897
Qayamat: City Under Threat,11-07-2003,Hindi,Ajay Devgn,Isha Koppikar,Salim Merchant,"CBI Officer Akram Sheikh is on the verge of nabbing three dreaded Pakistan-backed arms dealers, the brothers Ali and Abbas and their common moll Laila. When Sheikh busts an important arms deal conducted by his three targets, Ali-Abbas join forces with Gopal, a corrupt scientist to get hold of a deadly virus and take the tourists at the Elphinstone Jail resort as hostage. Akram Sheikh is now compelled to get help from Rachit, a criminal serving jail time who was a former associate of Ali-Abbas and the only person in history to have successfully escaped the Elphinstone jail . Along with a commando team, they try to pull off a rescue attempt by breaking in the jail and rescuing the hostages.",5.2,0.1559
Chupke Se,12-09-2003,Hindi,Tinnu Anand,Reema Lagoo,Vishal Bhardwaj,"Megha Timghure, a plain-looking middle-class girl, lives with her mom, Laxmi, and dad, who is employed as an an Income Tax Officer. Her desire is to become a model and a beauty queen. At a party, she is mis-introduced as Sarika Verma, and meets with two eligible young men, Rizwan, and Varun Arya. She expresses desire in becoming a model and is referred to Almera Kochar, who has a reputation of bringing out the best in every model, and making them beauty queens. Almera meets with Sarika, and accepts her as a student, and makes her sign a contract. What Sarika does not know that she has now become a pawn in a devious plot concocted to protect millions gained by black marketing.",5,0.2105
Tantrik Shakti,17-01-2003,Hindi,Rajesh Kumar,Grusha Kapoor,R.D. Pandit,A 2003 Indian horror film.,0,0.3217
Stumped,16-05-2003,Hindi,Alyy Khan,Raveena Tandon,Dhrubajyoti Phukan,"Raghav Seth, a young army officer, shifts to Delhi with his wife Reema to ""Happy Home Society"". They soon realize that the society is home to many cricket fans.",0,0.261
Koi Hai,06-06-2003,Hindi,Aman Verma,Shweta Menon,Dilip Sen,"Raj is having an affair with a dancer. He is desperate to rid himself of his wife. He hires a killer, only to find the assassin dead in his living room. Who is there?",0,0.131
Dangerous Night,01-01-2003,Hindi,Raza Murad,Sapna Sappu,Bappi Lahiri,A 2003 Indian horror movie.,0,0.1393
