Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Kyun! Ho Gaya Na...,11-08-2004,Hindi,Vivek Oberoi,Aishwarya Rai Bachchan,Loy Mendonsa,"A man and a woman have opposing beliefs about love. He sees her as a friend, but she is in love with him. When the woman decides to marry someone else, the man is left with a heavy heart and wonders if this is what love feels like.",4.8,1.0672
Ab Tak Chhappan,27-02-2004,Hindi,Nana Patekar,Revathi,Sulaiman Merchant,"Following the fortunes of tough cop Sadhu Agashe both in his fight against crime and in his personal life. Garnering newspaper headlines for his crime-fighting activities, he also makes some enemies in the police department, most notably in the form of his superior, who believes his officer has gone too far.",7.3,0.711
Dil Ne Jise Apna Kahaa,10-09-2004,Hindi,Salman Khan,Preity Zinta,A.R. Rahman,"A wealthy man working in an advertising agency and a dedicated doctor fall in love and marry. When his wife dies, the devastated man must fulfil her last wishes.",5.3,0.7221
Love in Nepal,05-03-2004,Hindi,Sonu Nigam,Flora Saini,Vinay,"The head of a new advertising agency is a flirt. When a new Vice President joins the company after a takeover, the two men clash.",4,0.4168
Yeh Lamhe Judaai Ke,27-03-2004,Hindi,Shah Rukh Khan,Raveena Tandon,Vinay Tiwari,A successful singer and his childhood friends become entangled in deception and treachery.,6.4,0.6821
Tumsa Nahin Dekha: A Love Story,23-09-2004,Hindi,Emraan Hashmi,Dia Mirza,Shravan Kumar Rathod,"Charming and continually drunk millionaire sees a woman on the street and falls madly in love with her, she works as a striptease dancer and has a mentally handicapped brother. They fall in love, but he unfortunately has to marry someone else.",6.7,0.5476
Run,29-01-2004,Hindi,Abhishek Bachchan,Bhumika Chawla,Himesh Reshammiya,"This action movie is filled with romance and adventure. As Abhisek fights for his life against the forces of crime and injustice, he meets Bhoomika, who captures his heart.",4.9,0.8058
Madhoshi,24-09-2004,Hindi,John Abraham,Bipasha Basu,Roop Kumar Rathod,"Madhoshi is a 2004 Bollywood film. It is directed by Tanveer Khan and stars Bipasha Basu, John Abraham, Shweta Tiwari and Priyanshu Chatterjee.  Anupama Kaul (played by Bipasha Basu) is a woman whose sister lives in New York. One day she gets a call from her sister and while they are talking on the phone, her sister is killed by the 9/11 attacks. Anupama is devastated. A few years later Anu is happily engaged to Arpit Oberoi (played by Priyanshu Chatterjee); then Arpit leaves for America for business reasons and Anu is wooed by a man named Aman (played by John Abraham).",4.4,0.4699
Dev,11-06-2004,Hindi,Amitabh Bachchan,Kareena Kapoor Khan,Aadesh Shrivastava,"Joint Commissioner of Police Dev Pratap Singh, a duty-bound, self-righteous officer, and Special Commissioner Tejinder Khosla, the balancing force between the political interests of Chief Minister Bhandarker and Dev's commitment to the law, are lifelong friends, each with his own ideals. Farhaan, a law graduate, was brought up with ideals of non-violence and patriotism. Dev unwittingly gives Farhaan the wound that plunges him into rage and violence after witnessing the death of his father during a peace demonstration. Taking advantage of the situation, corrupt politician Latif sets the vulnerable young man on a path of violence and destruction that threatens to ignite the city. Aalyn is the light in Farhaan's life. Beautiful and innocent, the young woman also gets caught in extraordinary circumstances that transform her life and she dares to stand up for the truth.",6.4,0.5401
Vaastu Shastra,22-10-2004,Hindi,J. D. Chakravarthi,Sushmita Sen,Amar Mohile,"A couple and their sister move to their new house with their young son, but soon discover that an old tree outside the house holds a strange curse which is haunting their house.",5.2,0.5349
Paisa Vasool,27-01-2004,Hindi,Sushant Singh,Manisha Koirala,Bapi,"After a chance encounter at a club a struggling actress Baby decides to move in with Maria, a withdrawn divorcee who is having financial troubles and run-ins with the maffia. By accident the two women overhear a conversation in which a man confesses committing a robbery to his girlfriend. The two women decide to blackmail him for a piece of the action. Unfortunately the robbers have no intention of just rolling over.",0,0.4638
Deewaar: Let's Bring Our Heroes Home,25-06-2004,Hindi,Amitabh Bachchan,Amrita Rao,Aadesh Shrivastava,"Major Ranvir Kaul (Amitabh Bachchan) is a POW who was captured along with over 50 soldiers by Pakistani soldiers in 1971 during the war between India and Pakistan. 33 years later Ranvir's son Gaurav (Akshaye Khanna) decides to go on a rescue mission to Pakistan and bring back his father who he has not seen since he was a child. Helping him on his mission is Khan (Sanjay Dutt) who had successfully escaped from the same prison. They steal, kill, and plan to get the prisoners out. This movie is inspired by the film The Great Escape.",6.4,0.4262
Hawas,02-04-2004,Hindi,Tarun Arora,Meghna Naidu,Daboo Malik,"Raj Mittal and his wife Sapna reside in Dubai, where Raj works for a British firm. To make money, he works day and night, leaving Sapna alone. Sapna then embarks on an extramarital affair with a stranger, leading to emotional turmoil and eventually, murder.",3.4,0.402
Shikaar,02-07-2004,Hindi,Raj Babbar,Shweta Menon,Anand Raj Anand,"Madhu lives a wealthy lifestyle in Mussorie, India and operates Hotel Savoy. She meets with and falls in love with Vijay Sanyal and shortly thereafter both of them get married. After the marriage, her friend, Julie, and her mom notice a change in Vijay but do not tell Madhu about this, leaving Vijay free to get Madhu to sign a Power of Attorney in his favor. He runs the Hotel, but eventually finds that it is not doing too well, and decides to sell it to Darshan Damania and his partners, Mirza Baig, Chhadha, Nikhil Chopra, and Kanwar Singh much to Madhu's displeasure. The partners, with two of Darshan's girlfriends, Kamya, and Rama in tow, arrive in Mussorie to sign the documents. The only one missing is Mirza, who had stated that he will be arriving later. Instead, however, ACP Sumed Singh arrives to inform them that Mirza has been killed in a car explosion.",5,0.3611
Musafir,09-12-2004,Hindi,Anil Kapoor,Sameera Reddy,Vishal Dadlani,"Betrayed in love and debt-ridden, Lucky, a small-time criminal, is on his way to Goa for a drug deal. But his life takes a turn when he falls for a dancer, who hires him to kill her abusive husband.",5.8,0.4603
Dil Maange More!!!,31-12-2004,Hindi,Shahid Kapoor,Ayesha Takia,Himesh Reshammiya,"Nikhil is a simple young man . He loves his hometown Samarpur , football matches , and the college his grandfather passed down to him as a legacy ...",4.3,0.4998
Aetbaar,23-01-2004,Hindi,Amitabh Bachchan,Bipasha Basu,Rajesh Roshan,"After the tragic death of his son - Rohit, in a car accident, Dr. Ranveer Malhotra has been very protective of his daughter Ria. All is well for Ria until one day on a college mishap Ria reaches up with Aryan and both fall in love with each other. Aryan showers Ria with a lot of love and she thought that he is her ideal life partner. Ria invites Aryan to dinner at her home and introduces him to her parents. Her mother immediately approves of him but her father thinks that something is a miss and tells Ria to stop meeting Aryan. But Aryan is madly in love with Ria and refuses to leave her. When Ria disobeys him, her father decides to dig deeper into Aryan's past. Ranveer is desperate as he knows Ria is heading towards something dangerous.",4.2,0.5356
Phir Milenge,12-08-2004,Hindi,Salman Khan,Shilpa Shetty Kundra,Bhavatharini,"Tamanna Sahni (Shilpa Shetty) is a dedicated staff member of a top advertising agency, her ideas and designs have mainly contributed to the success of the agency. She leaves for a college reunion and meets her college sweetheart Rohit (Salman Khan). They rekindle their love for each other and share some intimate moments together. Eventually Rohit leaves and Tamanna settles back into her normal daily routine. When her sister, Tanya, has an accident she decides to give her own blood to save her. However her doctor, Dr. Raisingh (Revathi), tells her that she has been tested positive for HIV. Tamanna's world turns upside down and she desperately tries to get into contact with Rohit but in vain. Her situation is soon spread around the office and she loses her job. Angered by her unfair dismissal she searches for a lawyer to fight her case. Eventually Tarun Anand (Abhishek Bachchan) agrees to represent her...",4.4,0.5982
Meri Biwi Ka Jawab Nahin,02-07-2004,Hindi,Akshay Kumar,Sridevi,Laxmikant Shantaram Kudalkar,"Ajay gets married to his childhood friend Durga; who is illiterate unable to differentiate between the style of these days and that of long time ago. When Ajay is given the post as police inspector he re-locates to Bombay and later on encourages Durga to move into there new home. In this new environment Durga will meet with some women who are subjected to injustice by some influential people, the police and corrupt politicians. Watch when Durga attempts to defend the rights of these women how she will be maligned and what impact it will cause on her marriage life.",4,0.6424
Jaago,06-02-2004,Hindi,Sanjay Kapoor,Raveena Tandon,Sameer Sen,"Jagoo tells the heart-wrenching story of a 10-year-old girl named Shruti, who must take the train to school every day. One day, while on the train, Shruti is attacked and raped by drug addicts. The entire town is absolutely stunned by this brutal act. Traumatized by her ordeal, Shruti clings to life while her parents, Srikant and Shraddha, grieve and hope for her survival. Everyone wants the perpetrators caught, but can they be found?",7,0.349
Naach,12-11-2004,Hindi,Abhishek Bachchan,Antara Mali,Amar Mohile,"A struggling middle-class couple is trying to adjust to life in modern-day Bombay, but the unexpected appearance of someone changes things completely.",2.7,0.3967
Shaadi Ka Laddoo,23-04-2004,Hindi,Sanjay Suri,Mandira Bedi,Vishal Dadlani,"Shomu and his wife Meenu are happily married with two kids. Shomu decides to travel to Britain for business reasons, as well as to meet his old friend, Ravi Kapoor.",0,0.3128
Shart: The Challenge,13-08-2004,Hindi,Tusshar Kapoor,Amrita Arora,Anu Malik,"Karan's girlfriend challenges him to woo any woman and make her marry him. He chooses a woman named Saryu, only to find out that she has an overprotective brother.",0,0.3862
Raghu Romeo,18-06-2004,Hindi,Vijay Raaz,Maria Goretti,Pritam Chakraborty,An employee at a strip club kidnaps his favorite actress to protect her from mob hit men.,5,0.6152
Gayab,16-07-2004,Hindi,Tusshar Kapoor,Antara Mali,Amar Mohile,"When Vishnu Prasad Singh wishes he were invisible, the last thing he expects is that it would really happen. Once he cannot be seen, he turns to take revenge on all he thinks have wronged him.",4.1,0.2889
Tum: A Dangerous Obsession,27-02-2004,Hindi,Rajat Kapoor,Manisha Koirala,Himesh Reshammiya,"A married woman has a one-night stand with a lustful photographer while on vacation, and soon cannot escape her past mistake when the photographer follows her home and wants to continue his lustful fling with her at any cost.",3.1,0.3726
Meenaxi: Tale of 3 Cities,01-04-2004,Hindi,Kunal Kapoor,Tabu,A.R. Rahman,"Delving into the limitless world of creative endeavors, and vicissitudes in the way of such endeavors, this tale of an artist and his muse, like a painting, leaves itself open to interpretations and readings by every viewer...",6,0.2897
Let the Wind Blow,12-01-2004,Hindi,Aniket Vishwasrao,Tannishtha Chatterjee,Eryck Abecassis,"At the height of nuclear tensions between India and Pakistan, Arjun and his best friend, Chabia, weigh their options for the future against the reality of life on the streets of Mumbai.",4.6,0.3486
Hyderabad Blues 2,02-07-2004,Hindi,Nagesh Kukunoor,Jyoti Dogra,Salim Merchant,"The story of the sequel takes place 6 years after the action of the first film. After his marriage with Ashwini, Varun decides to stay in India. He starts a Call Centre while Ashwini is contemplating starting her own clinic. Looking at Seema and Sanjeev's family, and after 6 years of marriage, Ashwini wants to have children, but Varun always avoids the topic saying that the two of them are good for each other, and he doesn't want anyone else in their lovely relationship. As Ashwini becomes increasingly desperate to have children, one of Varun's employees, the young and dashing Floor Manager named Menaka, tries to seduce Varun. Without crossing any lines, Varun stops Menaka and also confronts Ashwini. Ashwini doesn't believe Varun and divorces him, but then realizes her mistake. She apologizes and the couple reunites.",0,0.2385
