Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Swami,08-06-2007,Hindi,Manoj Bajpayee,Juhi Chawla Mehta,Sony Chandy,"Swami, Radha and their kid shift to Mumbai after selling off their ancestral home in a village. In Mumbai, they get their kid admitted to a school that's patronized by children belonging to affluent families. Everything is going fine until Radha falls ill and is diagnosed with a life-threatening illness. Swami starts working overtime to raise funds for the operation, but Radha spends the entire amount on a chair that Swami wants to possess so dearly. Radha passes away with just one desire: The kid should settle down in America some day. How Swami works towards that dream is the remainder of the story",6.5,0.5418
MP3: Mera Pehla Pehla Pyaar,08-06-2007,Hindi,Ruslaan Mumtaz,Hazel Crowney,Dhruv Ghanekar,"Delhi-based Rohan Sood lives a wealthy lifestyle along with his businessman dad, Shekhar, and mom, Renu. He attends St. Lawrence High School and is friendly with Vasu, Sudhir and Javed, and together the friends land in hot water virtually everyday. Then everything changes when he first sets eyes on heart-achingly beautiful new student..",5.6,0.3309
My Own Sky,07-09-2007,Hindi,Irrfan Khan,Shobana,Lesle Lewis,"In order to make their autistic child a genius, a couple injects a drug into his body, only to face drastic consequences later.",0,0.3697
Mumbai Salsa,22-10-2007,Hindi,Vir Das,Linda Arsenio,Adnan Sami,Four pairs who meet accidentally in a Mumbai bar called Mumbai Salsa and get hooked on each other for life. The film captures the urban qualities of life and love.,6,0.4367
Go,05-10-2007,Hindi,Kay Kay Menon,Priyanka Kothari,Sneha Khanwalkar,"Mrs. Dave does not approve of her daughter, Vasundhara's next-door boyfriend, Abhay Narula, and arranges her marriage with Carson Gharodia. In protest, she elopes with Abhay on his motorbike. Enroute to Goa they run out of petrol and hitch a ride from a male named Bihari. It is this ride that will turn their lives upside down and pit them against the Police, goons, and a male named Jagtap Tiwari who thinks that they are gold and cocaine smugglers.",7.1,0.2048
Speed,19-10-2007,Hindi,Sanjay Suri,Urmila Matondkar,Pritam Chakraborty,"Action / Foreign / Suspense - Sandeep Malhotra comes to London to convince his girlfriend to give him another chance. Meanwhile, Siddharth, an undercover MI5 agent, receives a CD, which contains the recording of his kidnapped wife, Richa, and is asked to follow the instructions. *Subtitles not available for this feature*",3.3,0.5268
Kya Love Story Hai,03-08-2007,Hindi,Tusshar Kapoor,Ayesha Takia,Pritam Chakraborty,"Kajal has always dreamt of a particular guy in her life. Arjun is a good-for-nothing type of a guy; he is not ambitious or serious about his work. So when she actually comes to know him more and more, she realizes what she wanted in life was not right.",5,0.5403
Gauri The Unborn,30-11-2007,Hindi,Atul Kulkarni,Rituparna Sengupta,Raju Singh,"Gauri: The Unborn is a 2007 Hindi film directed by Akku Akbar, starring Atul Kulkarni and Rituparna Sen Gupta. It received great critical acclaim, but commercially was an average grosser. The film was produced by Shogun Films. [1]  It was remade as a Malayalam film, Kana Kanmani (2009) directed by Akku Akbar.",2,0.3137
Yatra,04-05-2007,Hindi,Nana Patekar,Rekha,Goutam Ghose,"Dasrath Joglekar (Nana Patekar), a celebrated writer, travels to Delhi to receive the prestigious Literary Award. During the journey he meets a young film maker (Nakul Vaid), an ardent fan of Dasrath’s writing and the encounter brings back memories from the past. Memories from the past and passion bring him to Mehendi galli where people flock to enjoy mujra dances. The entire area has changed. Lajvanti alias Lajobai has become Miss Lisa, presenting popular film songs numbers to entertain a new clientele. Dasarath’s sudden appearance is a great surprise for Lajvanti. The character of his novel Janaza comes alive at an unexpected juncture. Lajvanti shows her reverence to Dasrath by singing melodies from their past. Fate accomplices another journey into the unknown is created.",3,0.2517
Fear,01-08-2007,Hindi,Avtar Gill,Alisha Baig,Himesh Reshammiya,"In director Vikram Bhatt's Bollywood spook fest, a supernatural spirit terrorizes a woman and forces her to confront the demons of her past.",2,0.2644
