Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Aadhavan,17-10-2009,Tamil,Suriya,Nayanthara,Harris Jayaraj,"A professional assassin is tasked with the murder of a prominent local judge; however, after a series of failed attempts, he is forced to deal with complications and old relationships arising from his troubled past.",5.438,0.8291
Pasanga,01-05-2009,Tamil,Kishore DS,Sujatha Sivakumar,James Vasanthan,Two boys who instantly dislike each other learn to forgive after an accident.,7.55,0.7038
Kanthaswamy,21-08-2009,Tamil,Vikram,Shriya Saran,Devi Sri Prasad,"A CBI officer moonlights as a modern day Robin Hood in the guise of the masked Kanthaswamy, as he helps fight corruption and aid impoverished people.",4.897,0.828
Vettaikaaran,18-12-2009,Tamil,Vijay,Anushka Shetty,Vijay Antony,"Police-Ravi is a student aspiring to become a police officer,becomes hunted when he helps his friend out of trouble.The hunted becomes the Hunter to secure his future.",4.6,0.7429
Sindhanai Sei,31-07-2009,Tamil,Shafi,,S. Thaman,"Left by his wife, a jobless youngster joins his school-time friends in carrying out small-time robberies and eventually a bank heist destined to bring chaos.",0,0.7047
Thoranai,29-05-2009,Tamil,Vishal Krishna,Shriya Saran,Mani Sharma,"A man comes to Chennai with a mission to find his brother, who had run away from his house about two decades ago. But a series of events make them both a part of unexpected happenings.",4.464,0.5585
Peranmai,16-10-2009,Tamil,Ravi Mohan,Sai Dhanshika,Vidyasagar,"Dhuruvan is a forest ranger, who is assigned the job of training five girls from the NCC camp. The group hears of a terrorist activity being carried out in the forest and makes a plan to defeat them.",7,0.601
Eeram,11-09-2009,Tamil,Aadhi Pinisetty,Sindhu Menon,S. Thaman,A police officer investigates his former lover's death which is believed to be a suicide by others.,7,0.6673
Villu,12-01-2009,Tamil,Vijay,Nayanthara,Devi Sri Prasad,"A son decides to avenge his father, an army officer, who was falsely framed and killed by three corrupt officers. Fatefully, he also ends up falling in love with the daughter of one of the killers.",3.828,0.9099
Kanden Kadhalai,30-10-2009,Tamil,Bharath Srinivasan,Tamannaah Bhatia,Vidyasagar,"After his encounter with a chirpy girl, Anjali, during their train journey, a depressed Sakthivel's attitude towards life changes. Though he is attracted to her, he agrees to help her unite with her lover.",4.6,0.6371
Padikathavan,14-01-2009,Tamil,Dhanush,Tamannaah Bhatia,Mani Sharma,Rocky is looked down upon by his father and spends all his time in a mechanic shop. Problems arise in his life after he falls in love with Gayathri.,3.967,0.7302
Anthony Yaar?,31-07-2009,Tamil,Shaam,Mallika Kapoor,Dhina,Anthony Yaar? (English: Who is Anthony?) is a 2009 Tamil language film starring Shaam and Mallika Kapoor in the lead roles. Anthony (Shaam) is an orphan who grows up in a church situated in a coastal village near Tuticorin. The local priest (Rajesh) is his benefactor. Anthony is loving and caring towards the local fishermen and their families who are being exploited by the rowdy Michael (Lal).,0,0.5474
Muthirai,19-06-2009,Tamil,Nithin Sathya,Raai Laxmi,Yuvan Shankar Raja,"Muthirai movie revolves around a tech-savvy criminal and his friend who is a smart-con guy. They (Nithin Sathya and Daniel Balaji) together plan and execute frauds of various kinds, including cyber-crimes. The film sometimes becomes hilarious too. A political assassination plan is also unfolding parallel to the story line, which is some way related to these youths. The movie involves perfect blend of action, romance and humour.",3,0.538
Laadam,09-02-2009,Tamil,Kota Srinivasa Rao,Charmy Kaur,,"A man gets trapped between two dons, who are enemies. He has 16 days to carry out a murder for one of them or he gets killed. However, the other don will kill him first if he carries out the job.",8,0.4565
Naan Kadavul,06-02-2009,Tamil,Arya,Pooja Umashankar,Ilaiyaraaja,"This surreal Tamil entry tells the story of Rudran, who is abandoned as a child in Kasi and grows up to be a mystic who indulges in strange rituals and believes that he has power over life, death and rebirth.",7.2,0.6461
Guru En Aalu,24-04-2009,Tamil,R. Madhavan,Mamta Mohandas,Srikanth Deva,"Guru (Madhavan) wants to start a company of his own. He works for his boss Krishna (Abbas), who is a successful entrepreneur leading a happy married life. But the major problem for Krishna is his playboy nature. Guru hopes that his boss will help him set up a company so that he can also become a boss and make money. Therefore he does everything to please him.Krishna falls for a model Seema (Mamta Mohandoss). Interestingly Guru also romances Seema. But coming to know that his boss is behind the girl, he decides to give up his romance to attain his personal goals. He goes hammer and tongs ensuring that Seema gets close with Krishna. But after a sequence of events, he realises that he yearns and craves for Seema. Did he give up his love for making it big in life or go hammer and tongs to hold Seema’s hands forms the climax.",3.5,0.3717
A Aa E Ee,09-01-2009,Tamil,Prabhu,Monica,Vijay Antony,"A Aa E Ee is a 2009 Indian Tamil-language film that stars Navdeep, Aravind Akash, Monica and Saranya Mohan in the lead roles, whilst, supporting actors Prabhu, Cochin Haneefa, Livingston, Manorama and Ganja Karuppu play other prominent roles.",2,0.5519
Ainthaam Padai,23-07-2009,Tamil,Sundar C,Simran,D. Imman,"Devasena decides to marry Prabhakaran after she gets a marriage proposal from his family. When she learns that she is chosen to marry his elder brother, she vows to take revenge on him.",4,0.5575
Mayandi Kudumbathar,05-06-2009,Tamil,Manivannan,Poongodi,Sabesh,"Mayandi Kudumbathar (English: Mayandi's family) is a 2009 Indian Tamil film written and directed by Rasu Madhuravan, who directed Poomagal Oorvalam and Paandi previously. Starring 10 Tamil film directors, including Manivannan, Seeman, Tarun Gopi and Ponvannan, in lead and supporting roles. The film, scored by Sabesh-Murali and filmed by Balabharani, was released on 5 June 2009, going on to become successful at the box office.",4.5,0.4396
Kulir 100°,09-06-2009,Tamil,Sanjeev,Riya Bamniyal,Bobo Shashi,"Surya is the son of a local don, and studies at the Chengalpet Matriculation School. His mother who is separated from her criminal husband wants him to grow up as a model citizen. Surya who is attached to his mother gives a promise that he will not take the path to violence again, and is admitted to the up market Lake View School in Ooty, described by its principal as the ""Best School in south Asia"". Surya is looked down by his snooty seniors led by Rohit and his gang. The only person who stands with him is Babloo, and the principal's daughter Tanya who has a soft corner for him. Under extreme provocation, Surya keeps his cool as he tries to live up to his mother's expectations. However he breaks down after Babloo is murdered, and goes on a revenge spree. The film ends on a tragic note, as the message of the film is conveyed.",5.5,0.4527
Ninaithale Inikkum,04-09-2009,Tamil,Prithviraj Sukumaran,Priyamani,Vijay Antony,"Shiva gets nostalgic thinking about his college life and friends and looks forward to meeting them all. But, there is a sombre mood at the reunion. Soon, Shiva is found almost strangled to death.",4,0.4045
Thiru Thiru Thuru Thuru,25-09-2009,Tamil,Ajmal Ameer,Rupa Manjari,Mani Sharma,"Arjun and Archana manage to find a baby for a crucial advertisement in order to help their boss from a financial crisis. However, they are shocked when they learn that the baby is an abductee.",5.7,0.3638
Vamanan,10-07-2009,Tamil,Jai Sampath,Priya Anand,Yuvan Shankar Raja,"Anand, an aspiring actor who watches people for material, takes an interest in a thief, who takes him under his wing. But when a woman is murdered and Anand is blamed, he realizes that he has been framed.",5.5,0.4373
Unnai Kann Theduthe,03-07-2009,Tamil,Udhaya,Manya,Sirpi,"When policemen find a corpse in a river with a wedding invitation stuffed in the pocket, they set out to investigate.",0,0.3147
Yogi,27-11-2009,Tamil,Ameer,Madhumitha,Yuvan Shankar Raja,"For Yogi, assaults have become a daily routine, so much so that the sight of his latest victim, a heavily injured woman slumped in her car, leaves him untouched. But then he spots her baby on the back seat. Without a second thought, Yogi takes the completely defenseless creature along in a basket. Not even a machine gun pointed at his forehead could have had a stronger impact on his life; he feels threatened and seduced at the same time.",6.8,0.4014
Naadodigal,26-06-2009,Tamil,M. Sasikumar,Ananya,Sundar C. Babu,A group of friends fight tooth and nail to unite two lovers but are dejected by a later turn of events.,7.6,0.4741
Pattalam,27-03-2009,Tamil,Yuthan Balaji,Nadhiya,Jassie Gift,"In Holy Bells School, two groups of students constantly fight each other and cause chaos. However, a psychologist named Daisy believes that they can be disciplined through love and positivity.",1,0.3011
Naalai Namathe,25-12-2009,Tamil,Sharwanand,Sanusha Santhosh,Bharathwaj,"Nalai Namathe is about the man who struggles to raise the standards of the society he lives in. The film is based on the concept that government should make Rs. 500 crores the maximum limit for property that could be owned by anyone and should confiscate any excess, to be distributed to the poor and needy.",0,0.4135
Thee,27-02-2009,Tamil,Sundar C,Ramya Raj,Srikanth Deva,"The story begins with Sarathy (Sundar) who is a tough and honest cop and given his straightforward nature, he is the thorn in the flesh for many antisocial elements and also the politicians. Due to this, he keeps getting transferred from time to time, however, Sarathy has no qualms about it since he is happily married with a lovely wife Ganga (Ragini). Sarathy's life however takes a turn when he arrests a corrupt MLA (G M Kumar) and his men which leads the politician to quit the field. He vows revenge and kills Ganga and their two children's and also frames Sarathy in a case. But his wife escapes and Sarathy admit her in a hospital in serious condition. From then on, he begins his corrupt acts and in such a way that the entire society begins to loathe the police force.  Saami then strikes hard at the former MLA who kills Ganga and what happens from there forms the rest of the story.",3.75,0.3879
Vedigundu Murugesan,17-07-2009,Tamil,Pasupathy,Jyothirmayi,Dhina,"Murugesan, who has timely run-ins with the law, takes up the responsibility of a mentally unstable girl. His good-hearted nature wins him the affection of a lady constable.",0,0.2606
Pokkisham,14-08-2009,Tamil,Cheran,Padmapriya Janakiraman,Sabesh,"The story of a marine engineer from Calcutta, Lenin, who meets a girl in Nagore, Nadira. Their lives intertwine through friendship, romance and heartbreak.",6,0.2598
Rajadhi Raja,30-09-2009,Tamil,Raghava Lawrence,Mumtaj,Karunas,"Raja (Raghava Lawrence), a native of Coutrallam, is a happy-go-lucky-youngster. Tragedy strike his life when his father loses his hand when a doctor in an inebriated condition operates on him. As expected his father is gagged by cops and lawyers. They assault him. In his death bed, his father gets a promise that he would make his three brothers into a cop, lawyer and doctor. Though Raja realises his mission, he falls for his own acts. The trio (who become doctor, policeman and a lawyer) gang up with a baddie Shyla (Mumtaj), a gangster, who rises to become a Minister. It is up to Raja to end their atrocities and teach them a lesson.",5.7,0.368
Aarumugam,25-09-2009,Tamil,Bharath Srinivasan,Priyamani,Deva,Aarumugam is owner of a small food joint. He is closely attached to his mother. He is quiet and his simple life gets shattered by one of Bharath's business rivals (Ramya Krishnan) who runs a big restaurant near his place. The petty clashes soon develop into bigger problems. How Aarumugam solves them is told in an action-cum sentiment filled screenplay.,7,0.3224
Maasilamani,19-06-2009,Tamil,Nakul,Sunaina,D. Imman,"Maasilamani falls in love with a woman, Divya, who dislikes him. Trouble ensues when he concocts an elaborate story about his lookalike to win her heart.",7.2,0.3597
Malai Malai,31-07-2009,Tamil,Arun Vijay,Vedhika,Mani Sharma,Malai Malai is all about two mountains of power clashing with each other. One man is an important and powerful figure in the village while the other man hails form the city. Why they clash is the story of Malai Malai.,3.7,0.2095
Kadhal Kadhai,17-07-2009,Tamil,Velu Prabhakaran,Shirley Das,Ilaiyaraaja,Three women become victims of lust and lose out on morality as they comply with the sexual urges of their lovers and get involved in extra-marital affairs.,0,0.4406
Solla Solla Inikkum,18-09-2009,Tamil,Navdeep,Madhumitha,,"Sathya (Navdeep), Guru (Abhinay) and Sathyan (Sathyan) are friends. Anjali (Sara Alambra), Meghna (Suja), Radhika (Madhumitha) and Anu (Mallika Kapoor) come in Sathya's life. The complication that arises, the tussle with Bhadri Narayanan (Prakash Raj) form the rest of the movie.",0,0.3633
1977,06-03-2009,Tamil,R. Sarathkumar,Namitha,Vidyasagar,"1977 movie Sarathkumar, Farzana and Namitha in lead role. Rajasekhar (Sarathkumar) is respected and revered for his sage-like wisdom, pensive nature and his teachings on how to choose peace and harmony in the community over discord. His son Vetrivel (Sarathkumar) is an acclaimed and adored scientist.",3.5,0.2685
Kunguma Poovum Konjum Puravum,24-04-2009,Tamil,Ramakrishnan,,Yuvan Shankar Raja,"Koochan loves Tulasi but his mother insults the girl and her grandmother, forcing them to leave the village. Things take a turn for the worse when Tulasi is told to wed a rowdy man.",7,0.3975
Ananda Thandavam,10-04-2009,Tamil,Siddharth Venugopal,Tamannaah Bhatia,G. V. Prakash Kumar,"Introvert Raghu finds love and support in the innocent Madhu, and he proposes to her, but she gets married to an NRI. Later, when she is betrayed by her husband, she realizes her love for Raghu.",4.417,0.4459
Palaivana Solai,15-07-2009,Tamil,Nithin Sathya,Karthika Mathew,,"Autorickshaw driver Prabhu, Rich kid Yuvan, aspiring actor Aadhi, shorts-eats maker Ramana and under-used junior lawyer Iniyan are your usual men-on-the-compound wall type, rough hewn but basically good. Their singular aim is to make Priya fall for them. But behind Priya's smiling and cheerful face is a sad tale. She has an irreversible heart condition.",0,0.2308
Madurai Sambavam,04-09-2009,Tamil,Harikumar,Anuya Bhagvath,John Peter,"Aalamarathaar (Radha Ravi) is dreaded by his enemies in Aattuthotti in Madurai. He involves in ‘katta panchayat’ but strives to do his best for the people in the neighborhood. He is adored and respected by everyone there.  He is assisted by his son Azhagar aka Kutty (Harikumar) and his son-in-law. There is Gomathi (Karthika Adaikalam), Kutty’s niece who loves him madly which Kutty does not reciprocates. There are local MP Cutout Ganesan (Kathal Dhandapani) and DIG (Raj Kapoor), both keen to bump off Aalamaram and Kutty.",3.5,0.3356
Pura,20-03-2009,Tamil,Prabhu,Sukanya,,Tamil Movie Pura,0,0.1825
Mathiya Chennai,26-11-2009,Tamil,Prakash Raj,Ramya Barna,Ilaiyaraaja,Mathiya Chennai movie revolves around an assistant film director’s life. The premise of the film is that any one with a positive outlook to life can never fail.,0,0.2263
Mariyadhai,24-04-2009,Tamil,Vijayakanth,Meera Jasmine,Vijay Antony,"Mariyadhai a family drama movie cast three heroines Ambika, Meera Jasmine and Meena with Vijayakanth in dual roles.",5,0.3009
Karthik Anitha,10-04-2009,Tamil,Kota Srinivasa Rao,,,"This movie is about the transfor-mation of friendship into love. The same old story Karthik (Ratthan, is the son of makeup man Babu) andAnitha (Manju) are childhood friends and their families too are fond of each other. Karthik’s father Ramachandran (Kota Srinivasa Rao) is a widower and he dotes on his only son. Even though Karthik and Anitha are inseparable in college, they’re often at loggerheads with each other but Anitha realises that she’s in love with Karthik only after her wedding is fixed with another man (Abhinay).",4,0.2472
TN 07 AL 4777,21-02-2009,Tamil,Pasupathy,Simran,Vijay Antony,"The film's story revolves around a taxi driver and the son of a rich businessman, in which the two come in contact. The taxi driver, protective of his profession, lets everyone think he is an insurance broker while the rich youngster has the problem of retrieving his father's will and eventually leaves the locker key in the taxi driver's cab in an accident. The driver gets falsely accused and is put in jail while the rest of his family comes to know his true job as a taxi driver. The debacles that occur thereafter form the climax of the story.",0,0.2839
Jaganmohini,16-10-2009,Tamil,Vadivelu,Namitha,Ilaiyaraaja,"Pachai Theevu, ruled by a mighty king (Narasimha Raju). His son and prince Jagathalapradhapan (Raja) is a valourous youth who sets out on a mission to capture pirates in the sea. He lands at Sangu Theevu, where the head of the sea pirates Alai Kallan lives. Jagathalapradhapan comes across Mohini (Namitha), who belong to the local fishermen community in the island. Romance blossom between them. Jagathalapradhapan manages to nab Alai Kallan and decides to return to his country. He promises Mohini that he would bring his parents to arrange for their wedding. However the King and his wife Mangayarkarasi (Yuvarani) arranges for their son's marriage with a princess Azhagu Nachiyar (Nila). Jagathalapradhapan tries hard to convince his parents that he would marry only Mohini. To put an end to the problem, the king and his wife hatch a conspiracy and bump off Mohini.",4.5,0.3871
Perumal,13-02-2009,Tamil,Sundar C,Kaajal Pasupathi,Srikanth Deva,"The movie begins in a hospital, where a mafia is involved in adulterating drugs. Unfortunately, a junior doctor (Meenakshi) manages to stumble upon their anti-social act. To safeguard themselves, the gang sets out to wipe out the junior doctor.  She meets Perumal (Sundar C), a petty thief who does the job of recovering loan for an agency. He eventually vows to protect the junior doctor from her distress by putting an end to the gang and their atrocities.",4,0.2703
Nan Avan illa :2,27-11-2009,Tamil,Jeevan,Raai Laxmi,D. Imman,"Naan Avanillai 2 (English: I am Not Him) is a 2009 Tamil romantic mystery film directed by Selva. It is the sequel to the Naan Avanillai (2007). Jeevan reprises the lead role, while the female roles are enacted by Sangeetha, Lakshmi Rai, Shweta Menon and Sruthi Prakash and Rachana Maurya. D. Imman, who did the film score for the first part of the film, replaced Vijay Antony as the music director. The film was released on 27 November 2009 to extremely negative reviews",5.2,0.3104
Adada Enna Azhagu,20-03-2009,Tamil,Sarath Babu,,,Tamil Movie,0,0.153
Indira Vizha,10-07-2009,Tamil,Srikanth,Namitha,,"The movie revolves around sexual harassment occurring at work. This movie is loosely based on the Hollywood movie ""Disclosure"" starring Michael Douglas and Demi Moore. The film is the story of Kamini (Namitha) getting back at her ex lover Santhosh (Srikanth) by reentering his life as the wife of his boss, played by Nasser. Srikanth plays the creative head of a television channel Teen TV (though it does indulge in political exposes), who is married to debutant Hemamalini.",5.5,0.2969
Vaitheki,05-05-2009,Tamil,Prithvi Pandiarajan,Karthika Adaikalam,Srikanth Deva,"Vaitheki (2008)  Music: Srikanth Deva  CAST:  Prithvirajan, Karthika Adaikalam",0,0.1509
Suriyan Satta Kalloori,28-09-2009,Tamil,Radha Ravi,Mithra Kurian,Deva,"There are distinct advantages to watching a Tamil film like SS Moviemakers's Suriyan Satta Kalloori (Suriyan law College), directed by Pawan, with its ridiculously simple theme, one-dimensional characters and clichéd performances. The cast and crew leave you in no doubt about what to expect.  It's been quite some time since you saw what was once a staple of Tamil cinema: college life, where students rarely attended classes, fall in love and live happily ever after.  Well, this movie tries to take itself seriously, which is why it is set against the Government Law College. With its history of caste differences and violence, it is the perfect backdrop for our hero, Surya Narayanan (newcomer Kajni).",0,0.2062
Gnabagangal,03-07-2009,Tamil,Pa. Vijay,,James Vik,,0,0.1013
Azhagar Malai,07-08-2009,Tamil,R. K.,Muktha George,,"The film is set in a village near Madurai. Pugazhendi (RK) spends all his time drinking and is ridiculed by everyone. In contrast, his elder brother Pandithurai (Napoleon) is respected and admired by everyone.",3,0.1063
Achchamundu Achchamundu,17-07-2009,Tamil,Prasanna,Sneha,,"Senthil Kumar (Prasanna) and Malini (Sneha) are a happily married couple in New Jersey, living life like any other born-in-India, arrived-in-the-US couple do. He submerges himself in the office and eats sambhar rice at home and she never misses a bhajan at the temple and shops at Indian stores. They have a daughter Rithika (Akshaya Dinesh), 5 years old, the apple of their lives (their car's registration number carries the name of their daughter.) They have just settled down in a new, spacious home about which Malini, understandably, has fears. The couple squabble amicably about everything from her perpetual laundry and cooking; while Senthil argues with friends about the significance of viboothi (holy ash, usually applied on forehead) and takes his family on weekend trips and birthday parties. It is a normal, happy life in the US until Robertson (John Shea) arrives, to paint the basement. Now, things are never the same at home again.",4.5,0.3219
Modhi Vilayadu,24-07-2009,Tamil,Vinay Rai,Kajal Agarwal,,"Modhi Vilayadu is a Tamil language film released on 24 July 2009. It stars Vinay Rai and Kajal Aggarwal in the lead roles. The film opened to mixed reviews with Indiaglitz.com rating it highly while Behindwoods said ""The game lacks excitement"". The film was a flop at the box office.  The Film's plot involving heroine is based on the korean movie 100 Days with Mr. Arrogant.",4.75,0.1676
Parallax,05-05-2009,Tamil,,,,,0,0.1028
Kandhakottai,19-12-2009,Tamil,Nakul,Poorna,Dhina,"Siva (Nakul) is a nice guy who doesn't believe in the concept of love. True to his hatred, he also doesn't hesitate to go and break up love birds. Pooja (Poorna) on the other hand believes strongly in the force of love and does whatever she can to ensure that lovers get united. The story takes a turn when Siva's sister falls in love with Pooja's cousin. As expected, Siva tries to break the couple while Pooja unites them. Finally, Siva gives up and at the same time, he develops feelings for Pooja. What happens from there forms the rest of the story.",6.5,0.1034
Ilampuyal,01-05-2009,Tamil,Vashanth Sellathurai,Poornitha,Vashanth Sellathurai,Two Interpol officers investigate a brutal murder on a high class businessman.,0,0.0868
Edhuvum Nadakkum,04-12-2009,Tamil,Karthik Kumar,Aparna Nair,,A frustrated theatre actor leaves his house after a troubled married life with his nagging wife. He meets a young woman in a lonely house and mistakes her to be his wife.,0,0.0766
A Mango Tree in the Front Yard,06-02-2009,Tamil,,Nithya Menen,,A border land to a war zone. Three children on the way back home from the school. They have to face different forms of danger.,0,0.071
Kamban En Kadhalan,13-04-2009,Tamil,Sivakumar,,,Sivakumar's rendition on Ramayana,0,0.1068
Kadhalna Summa Illai,01-01-2009,Tamil,Ravi Krishna,,,"Abhi, the son of GK, a multi-millionaire, looks down upon the poor. After he ends up losing his lover Janaki, he sets out on a journey to find her and learns few valuable lessons in life.",0,0.1048
Meipporul,24-04-2009,Tamil,,Anusha,,"The movie tells the story of Sam, a successful neurosurgeon, who leads a contented life with his wife Devi, a reporter for a Tamil-language magazine. The entry of old and new friends wreaks havoc with Sam's emotions, causing ripples of doubt and mistrust. In the meantime, Devi finds friendship elsewhere, leaving Sam to wallow in his own despair. Amidst all this turmoil, Sam tries to hold on to his marriage and cling to his rational side. As the suspense heightens and the movie reaches its climax, Sam is unsure whom to trust, and you yourself will be looking for the truth behind every phrase and every corner. Little do Sam - and you - know of the dangers that lie ahead... Will ever-rational Sam stay focused and true to himself? Will the doubts overwhelm him? Will his friends betray him?",0,0.119
Nee Yar (Who are You),01-01-2009,Tamil,,,,"A documentary on the struggle of Tamil writer Sundara Ramaswamy to evolve modern literature in a society stuck with caste identities, traditional hypocrisy and language chauvinism.",0,0.0495
Thambivudaiyan,09-09-2009,Tamil,,,,"Thambividaiyan', the film which has been courting controversy ever since it was launched early this year, is releasing this week. The story revolves around the difficulties and tough times faced by the farmers of Cauvery Delta in and around the Thanjavur District of Tamil Nadu. Some romance too has been sprinkled in good measure to make the film more interesting.  To star in the film in the lead role, Tamilvanan approached in vain all heroes, right from  When the film was viewed by the screening committee of the Censor Board, it objected to 'certain violent sequences' depicting the farmers' turmoil in a rather forceful manner. When the Board advised the producer to cut down some 'sequences', the latter refused to do so, prompting the Board to promptly ban the movie altogether.",0,0.0143
Enthiran,01-10-2010,Tamil,Rajinikanth,Aishwarya Rai Bachchan,A.R. Rahman,"Dr. Vaseegaran creates Chitti, a powerful robot in his own image, but it is rejected by the scientific body AIRD due to its lack of human behaviour and emotions. After a lightning strike triggers emotions in Chitti, he begins to develop human-like feelings. However, Chitti falls in love with Dr. Vaseegaran's fiancée, Sana, and turns against his creator, leading to dangerous consequences.",6.6,2.9409
Naan Mahaan Alla,20-08-2010,Tamil,Karthi,Kajal Agarwal,Yuvan Shankar Raja,"A playful young man leads a very happy life, but everything changes when his father witnesses a heinous crime.",6.5,1.7521
Vinnaithaandi Varuvaayaa,26-02-2010,Tamil,Silambarasan,Trisha Krishnan,A.R. Rahman,"A young, aspiring filmmaker falls in love with a girl who moves into the house above his, but her sophisticated nature does more harm than good to him.",7.6,1.4768
Madrasapattinam,09-07-2010,Tamil,Arya,Amy Jackson,G. V. Prakash Kumar,"Amy, the wife of an English governor, falls in love with Parithi, a villager, and they run away. However, they are caught and she is taken back to London. Years later, she comes back in search of him.",7,1.2492
Raavanan,18-06-2010,Tamil,Vikram,Aishwarya Rai Bachchan,A.R. Rahman,"After inspector Dev stirs the reign of Veeraiya, a tribal outlaw, the latter responds by kidnapping his wife, Ragini. While she tries to escape from him, Dev fights many resistances to find her.",7,1.2366
Singam,28-05-2010,Tamil,Suriya,Anushka Shetty,Devi Sri Prasad,"The story, set in the backdrop of Nallore, a small town in Thoothukudi District, revolves around Sub-Inspector Durai Singam, a brave and just policeman who serves in his hometown primarily to fulfill his father’s wish. Durai Singam settles every dispute in his town patiently with his words of wisdom and resorts to force only when the situation demands it. Kavya, a city girl who comes on vacation to Nallore, falls in love with Durai Singam. Erimalai, Durai Singam's bumbling colleague and friend, often accompanies him.",6.7,1.4083
Uthama Puthiran,05-11-2010,Tamil,Dhanush,Genelia D'Souza,Vijay Antony,"Siva is asked to help a friend in a love marriage. Siva kidnaps Pooja on a mistaken identity from the marriage hall. When Pooja is kidnapped, her uncles and their henchmen follow them.",6.3,1.264
Goa,29-01-2010,Tamil,Vaibhav,Pia Bajpiee,Yuvan Shankar Raja,"Three young men, who always get into trouble in their village, dream of an effortless life. For this, they run away to Goa in the hope of finding and getting married to rich foreign women.",6,1.0772
Aayirathil Oruvan,14-01-2010,Tamil,Karthi,Reema Sen,G. V. Prakash Kumar,"Anitha, a government official, embarks on a journey to find Chandramouli, an archaeologist, who went to Vietnam to search for any existence of the prince of the Chola dynasty.",6.6,1.0684
Kutti Pisasu,07-05-2010,Tamil,Nassar,Sangeeta,,"A 2010 Indian fantasy film featuring spirits, giant snakes and a transforming car. The film was simultaneously made in three languages: ""Kutti Pisasu"" in Tamil, ""Bombat Car"" in Kannada and ""Cara Majaka"" in Telugu. The Tamil version was dubbed in Hindi as ""Magic Robot"" and in Bengali as ""Robot – The Wonder Car"".",3.5,0.9543
Thamizh Padam,20-01-2010,Tamil,Shiva,Disha Pandey,N. Kannan,"""Thamizh Padam"" is mockumentary comedy film which parodies contemporary commercial films in Tamil cinema, mocking the stereotypical scenes.",6,0.7979
Moscowin Kavery,27-08-2010,Tamil,Rahul Ravindran,Samantha Ruth Prabhu,S. Thaman,"Moscowin Kavery (English: Moscow's Kaveri ) is a 2010 Tamil romantic drama film written and directed by cinematographer Ravi Varman, making his directorial debut, besides handling the cinematography. The film, which has lyrics written by Vairamuthu and music scored by Thaman, stars Rahul Ravindran and Samantha in the lead roles with Harshvardhan, Santhanam and Seeman essaying supporting roles. Releasing on 27 August 2010, after nearly three years of production, the film was ultimately panned by critics.",6.8,0.7365
Jaggubhai,29-01-2010,Tamil,R. Sarathkumar,Shriya Saran,Rafee,"Jagannathan, (Sarath Kumar) fondly known as ‘Jaggubhai’. is an Indian Police Officer with sharp methods. His way of dealing the criminals strikes terror in the underground world. Tough is just an ordinary word to describe this upright, straight forward police officer. Jaggubhai is sent to Australia on an important mission to deal with anti social elements there. In Australia, Jaggubai meets Meena (Srisha) and they both fall in love with each other. Jaggubai fails in his mission for which he came to Australia and the brief romance with Meena also ends abruptly....",6.5,0.7411
Kalavani,25-06-2010,Tamil,Vimal,Oviya Helen,S S Kumaran,"Arikki is a wastrel, who has led a vain and aimless life. He meets Maheshwari, who then becomes the reason for his existence. After several comic escapades, the two elope but are chased by Maheshwari’s terrifying brother, who has sworn to avenge his humiliation by spilling Arikki's blood.",6.2,0.739
Angadi Theru,26-03-2010,Tamil,Mahesh,Anjali,Vijay Antony,"Jyothi Lingam, a bright student, leads a happy life in his small village. One day, tragedy strikes when his father, the only earning member of the family, dies in an accident.",6.8,0.7081
Vaada,15-10-2010,Tamil,Sundar C,Kiran Rathod,D. Imman,Vaada film Sundar C and Sheryl Brindo in lead. Sundar C is essaying the role of a person who avenges the person who has spoilt his life. Sheryl Pinto acts as an ardent fan of MGR and she feels her husband Sundar C should also be like him. Both of them dance for the song Enakku Needhan MGR Unakku Naan Dhan Saroja Devi.,5,0.5649
Sura,30-04-2010,Tamil,Vijay,Tamannaah Bhatia,Mani Sharma,"When a corrupt politician tries to seize the land of his villagers, a brave and powerful fisherman sets out to fight against him.",2.419,0.655
Thillalangadi,23-07-2010,Tamil,Ravi Mohan,Tamannaah Bhatia,Yuvan Shankar Raja,"Nisha leaves Krishna because of his easy-going attitude towards his life and career. Soon, her parents arrange her marriage with an NRI and she reluctantly agrees, but things do not go as planned.",4.8,0.67
Baana Kaathadi,06-08-2010,Tamil,Atharvaa Murali,Samantha Ruth Prabhu,Yuvan Shankar Raja,"Ramesh spends his time flying kites and playing games along with his friends on the streets. However, his life takes a turn for the better when he accidentally meets an aspiring designer, Priya.",5.3,0.5615
Easan,17-12-2010,Tamil,Vaibhav,Abhinaya,James Vasanthan,"Chezhiyan, the spoilt son of a minister, commits crimes but gets away with it. However, he is soon abducted by Easan and ACP Sangayya investigates the case only to stumble upon disturbing truths.",3.5,0.4562
Paiyaa,02-04-2010,Tamil,Karthi,Tamannaah Bhatia,Yuvan Shankar Raja,"Shiva, an engineering graduate, is not serious about his job or future even when his friends advise him about life. He falls in love with a girl he saw at a bus stop and finally gets to ride with her in a car.",6.2,0.6552
Va,05-10-2010,Tamil,Shiva,Lekha Washington,G. V. Prakash Kumar,Sundararajan prepares for a trip to Saudi Arabia but is shocked to learn that he cannot drink or meet women there. He teams up with his agent and decides to have his share of fun in Chennai.,5.2,0.4106
