Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Chaarulatha,21-09-2012,Kannada,P. Ravi Shankar,Priyamani,Sundar C. Babu,"Chaarulatha (also spelled as Charulatha) is a 2012 Indian horror film simultaneously made in Kannada and Tamil languages. The film was directed by Pon Kumaran, a former associate to K. Bhagyaraj and K. S. Ravikumar, and features Priyamani in the lead role. The film was an adaptation of the Thai horror film Alone. Sundar C Babu composed the film's music.] The film’s story is about conjoined twins. Produced by Global One Studios and distributed by Hansraj Saxena's Sax Pictures, Charulatha released on 21 September 2012 with dubbed Malayalam and Telugu versions with the same title.",6,0.7878
Drama,01-11-2012,Kannada,Yash,Radhika Pandit,V. Harikrishna,"The film starts in a village in Mandya where two youngsters Venkatesha and Sathish, who have failed their pre-degree courses seven times, create problems. Nandini, an ultra-modern girl comes to the village and attracts Venkatesha, who is prepared to do anything for pleasing the girl. Both Venkatesha and Sathish follow Nandini to Mysore, where she is pursuing studies. A strict principal of the college humiliates Nandini when she crosses the limits. Meanwhile, the principal gets murdered and a police officer suspects Venkatesha and Nandini to be behind this murder. There is a lot of confusion when it is revealed that Nandini is the daughter of a Dubai-based don, who is trying to kill a Mangalore-based don. What happens in the end is revealed in an interesting climax.",6,0.4709
Anna Bond,01-05-2012,Kannada,Puneeth Rajkumar,Nidhi Subbaiah,V. Harikrishna,"While working in a medical camp in Singapore, Bond Ravi falls for Meera. He encounters her again in a village while shooting a documentary only to later rescue her from a drug lord.  The movie revolves around Bond Ravi (Puneeth Rajkumar) and the journey of his sudden recognition by the common public as a vigilante known as Annabond  He is also accompanied by Chapathi Babu (Rangayana Raghu) in his journey and finds love in Meera (Priyamani) along with the wrath of a gangster `Charlie` (Jackie Shroff), and how he manages to balance it all.",6,0.4941
Romeo,06-07-2012,Kannada,Ganesh,Bhavana,Arjun Janya,,0,0.5261
Shiva,24-08-2012,Kannada,Shivaraj Kumar,Ragini Dwivedi,Gurukiran,"Shiva and Julie join forces to defeat the men who killed his father. In order to accomplish their mission, they seek the help of a villain.",0,0.3754
Kalpana,28-09-2012,Kannada,Upendra,Raai Laxmi,V. Harikrishna,"Raghava is a fun-loving youngster who enjoys playing cricket with his friends. But at night he is afraid of ghosts and is always confined to his home under the care of his mother (Umashri). His brother (Achyuth Rao), sister-in-law (Shruthi) and their children live together in the same house. When Raghava and his friends go in search of another ground to play cricket, they find an abandoned field, which, it turns out, is haunted. At home, his mother and sister-in-law witness some strange happenings. With the help of a temple priest, they confirm the presence of a ghostly spirit haunting their home. Raghava begins to act funny and shows effeminate behaviour which is when the presence of the ghost is identified. The film goes on to unravel the mystery of the ghostly Kalpana and her relationship with Raghava.",2,0.3973
Rambo,07-09-2012,Kannada,Sharan,Madhuri Itagi,Arjun Janya,"Car brokers Kitty and Premkumar come across a vehicle that contains a corpse. Soon, they learn that the body has a pen drive that holds information about a terrorist plot.",3.5,0.3936
Yaare Koogadali,20-12-2012,Kannada,Puneeth Rajkumar,Bhavana,V. Harikrishna,Kumara and Natesa escape from their village and settle in the city. Later they start to work at a gas station. Soon they are chased by a gang of goons; while their actual truth is revealed.,0,0.4786
Edegarike,23-11-2012,Kannada,Aditya,,Sadhu Kokila,"Sridhar, a hitman, wants to start his life afresh and decides to quit. However, his gang leader, unhappy with his decision, commands him to be murdered.",6.8,0.3418
Alemari,09-03-2012,Kannada,Yogesh,Radhika Pandit,Arjun Janya,"Alemari (Kannada: ಅಲೆಮಾರಿ) is a 2012 released Kannada romantic action drama film starring Yogesh and Radhika Pandit in the lead roles. The story, screenplay, lyrics and direction is by Santhu. The music of the film was composed by Arjun Janya. B. K. Srinivas has produced the venture under BK Srinivasa Productions. The film released in theatres across Karnataka on 9 March 2012.",6,0.3401
Appu Pappu,08-06-2012,Kannada,Abbas,Rekha Vedavyas,Hamsalekha,,0,0.2543
Katari Veera Surasundarangi,10-05-2012,Kannada,Ambareesh,Divya Spandana,V. Harikrishna,"A man gets killed and finds himself in front of Yama, the god of death. In heaven, when he falls for Lord Indra's daughter, he is promptly sent back to Earth. Now, he sets out to avenge himself.",2,0.3361
Chingari,12-02-2012,Kannada,Darshan Thoogudeepa Srinivas,Sumithra,V. Harikrishna,Officer Parashuram travels to Switzerland to rescue his girlfriend. He only has five days to rescue his girlfriend from her kidnappers.,4,0.3423
Dandupalya,29-06-2012,Kannada,Raghu Mukherjee,Pooja Gandhi,Arjun Janya,"A gang of notorious criminals go about looting houses, raping and murdering women. Chalapathy, a brave and brilliant police officer, sets out to capture the gang and bring them to justice.",7,0.2885
Jaanu,01-06-2012,Kannada,Yash,Deepa Sannidhi,V. Harikrishna,"Siddarth helps Rukmini reach home when she runs out of money on a trip. Rukmini's family attacks Siddarth, but welcome him after learning the truth. Both fall in love, but a surprise awaits them.",0,0.2253
Godfather,27-07-2012,Kannada,Upendra,Catherine Tresa,Rajesh Ramanathan,A 2012 Kannada film,7,0.2091
Arakshaka,26-01-2012,Kannada,Upendra,Ragini Dwivedi,Gurukiran,"Arakshaka is a Kannada thriller, starring Upendra, Sada and Ragini Dwivedi and directed by P. Vasu. The film explores the strange and inexplicable workings of the human mind and deals with fear, darkness and misunderstandings.",3,0.1537
Sagar,10-08-2012,Kannada,Prajwal Devaraj,Radhika Pandit,Gurukiran,"Rajasekhara is not willing to get into an arranged marriage and lies that he is in love with a girl called Kajal. But, trouble arrives when Kajal actually turns up and is even followed by a gangster.",0,0.2278
Addhuri,15-06-2012,Kannada,Dhruva Sarja,Radhika Pandit,V. Harikrishna,"After an unpleasant experience, Poorna decides to leave Arjun. However, Arjun asks for a second chance and requests that she give him six days, within which he will prove that he truly loves her.",3,0.2474
Ko Ko,13-01-2012,Kannada,Srinagar Kitty,Priyamani,,,0,0.1266
Lucky,23-02-2012,Kannada,Yash,Divya Spandana,Arjun Janya,"A man falls head over heels in love with a woman and takes on a new identity in an attempt to impress her. Along the way, he also seeks the help of her dog to try and win her over.",6.6,0.2641
Govindaya Namaha,29-03-2012,Kannada,Mukhyamantri Chandru,Parul Yadav,,"The film is about Govinda, played by Komal, saving a software engineer who wants to attempt suicide. The software engineer tells Govinda why he tried to end his life and asks Govinda, who is also on the top of a building intending to jump off, for his story. Govinda tells his story in flashback about how he cheated on three girls and how he was cheated by the fourth one.",6,0.1703
AK 56,10-02-2012,Kannada,Siddhant,Sherin Shringar,,AK 56 is a 2012 Indian Kannada-language action film written and directed by Om Prakash Rao,0,0.2052
Prasad,23-03-2012,Kannada,Arjun Sarja,Madhuri Bhattacharya,,Shankar is a mechanic who leads a happy life with his wife Malathi and his sister's daughters. Malathi gives birth to a boy named Prasad who is deaf and dumb. Shankar doesn't love his son because he is physically disabled.,0,0.1873
All About Our Familia,27-07-2012,Kannada,,,,"An evocative account of Famila’s extraordinary courage and extreme vulnerabilities, and those of other transgender people in Bangalore.",0,0.1142
Mr 420,19-10-2012,Kannada,Sadhu Kokila,Pranitha Subhash,,"An easy go lucky guy and attempts pickpocketing for livelihood. After falling in love with the lady, the hero gets into trouble and how he wins over the circumstances is the story.",0,0.1305
Parijatha,10-02-2012,Kannada,Diganth Manchale,Aindrita Ray,Mano Murthy,"Bhaskar, a lazy youngster, in order to begin his career and marry his love Chandrika, decides to start coaching students. Even after finding success, Chandrika's father does not accept their match.",0,0.0982
Golmaal,26-10-2012,Kannada,Vijay Raghavendra,Shuba Poonja,,"Golmaal is a 2012 Indian Kannada-language comedy film directed by Pramod Chakravarthy, starring Vijay Raghavendra and Shubha Poonja",0,0.1083
Sidlingu,13-01-2012,Kannada,Yogesh,Divya Spandana,,"Yogesh nurses a childhood dream of owning a car. This desperation makes him befriend anyone who owns a personal car. Hitching rides at ease he strengthens his obsession to own a car. Finally, he comes in contact with Mangala, a school teacher.",8,0.1423
Nammanna Don,16-02-2012,Kannada,Ramesh Aravind,,Mathews Manu,,0,0.1165
Koormavatara,01-04-2012,Kannada,,Jayanthi,Isaac Thomas Kottukappally,"In Girish Kasaravalli's gently philosophical character piece, a humble, low-level civil servant cast as the lead in a popular TV serial chronicling the life of Gandhi finds uncanny echoes between his own life and that of the legendary leader — and sets out to correct their mutual failings. (TIFF)",0,0.0544
Kraanthiveera Sangolli Raayanna,01-11-2012,Kannada,Darshan Thoogudeepa Srinivas,Jaya Prada,,Life saga of Indian brave freedom fighter Sangolli Rayanna against British...,3.5,0.0357
Lucia,19-10-2013,Kannada,Sathish Ninasam,Sruthi Hariharan,Poornachandra Tejaswi,"A man suffering from insomnia is tricked into buying a drug, Lucia, that makes his desires come true in his dreams, blurring the line between fantasy and reality.",7.2,0.6498
6-5=2,29-11-2013,Kannada,,,,Six friends plan for a trek to an undisclosed mountain in the Western Ghats.,5.8,0.5339
Raja Huli,01-11-2013,Kannada,Yash,Meghana Raj,Hamsalekha,"Raja Huli is a 2013 Indian Kannada-language comedy-drama film directed by Guru Deshpande and written by S. R. Prabhakaran. Produced by K. Manju's home production, the film is a remake of the Tamil film Sundarapandian (2012) which was produced and enacted by M. Sasikumar. The film stars Yash and Meghana Raj in the lead roles. The soundtrack and score for the film is composed by Hamsalekha. The film, which made its theatrical release on 1 November 2013, co-inciding with the Kannada Rajyotsava festival",7.6,0.483
Brindavana,26-12-2013,Kannada,Darshan Thoogudeepa Srinivas,Karthika Nair,V. Harikrishna,"The main story of the movie is about two step brothers Saikumar and Sampath Raj. They are two big shots in a village and both of them are rivals. Karthika Nair and Milana Nagaraj are cousins from the Saikumar and Sampath Raj families. Karthika Nair stays in village, but Milana Nagaraj relocates to the city for her studies. Darshan lives in the same city. In an incident, Darshan helps Milana Nagaraj and they both become friends & finally fall in love.  Meanwhile, Karthika Nair 's marriage is settled with some goonda whom she does not want to marry. So, she asks the help of Milana Nagaraj. Milana Nagaraj tells the whole story to Darshan and asks his help. Darshan enters into the village with the intention to stop the marriage using some clever tricks. While doing that, he fixes many issues in the village and finally he makes both Saikumar and Sampath Raj to stop their rivalry and they all join together at the end.",4,0.4551
Googly,19-07-2013,Kannada,Yash,Kriti Kharbanda,Joshua Sreedhar,"Googly is a 2013 Kannada romantic comedy film directed by Pawan Wadeyar and produced by Jayanna Combines. Yash and Kriti Kharbanda are the lead actors while Ananth Nag and Sadhu Kokila play the primary supporting roles. The film released on 19 July 2013 and opened to a fantastic response at the box office. The film was declared a ""Blockbuster"".",6.5,0.6309
Bhajarangi,12-12-2013,Kannada,Shivaraj Kumar,Aindrita Ray,Arjun Janya,A tantric terrorizes a village called Ramadurga. A man comes to the village to know the mystery of his birth. He learns that his grandfather was killed trying to save the village from the tantrik and he defeats him.,5,0.3777
Bachchan,11-04-2013,Kannada,Sudeep,Bhavana,V. Harikrishna,"Bharat alias Bachchan is a kind-hearted real estate businessman, who is the MD of the Bharat Property Solutions. He is deeply in love with Anjali (Bhavana), who is doing MS in Bellary and wants to deliver honest service to the needy people. But her wish becomes an obstacle for a mining mafia don.",5.8,0.2765
Myna,22-02-2013,Kannada,Chethan Kumar,Nithya Menen,Jassie Gift,"Satya falls for Mynaa, a woman with a physical disability, and marries her. But trouble begins when they meet a doctor who promises to help her but ends up taking her advantage.",3.3,0.3715
Andar Bahar,05-04-2013,Kannada,Shivaraj Kumar,Parvathy Thiruvothu,Vijay Prakash,"Andar Bahar is a 2013 Kannada film directed by Phaneesh S Ramanathapura and produced by Rajanish, Prasad, Ambareesh, Bhaskar, Srinivas and Avinash. The film stars Shivaraj Kumar, Parvathi Menon, Arundathi Nag and Shashikumar in lead roles. Music was composed by Vijay Prakash.",0,0.344
Dirty Picture: Silk Sakkath Maga,02-08-2013,Kannada,Srinivasa Murthy,Veena Malik,Jassie Gift,"The film portrays the story of an aspiring actress who is ready to go to any extent to make it big in the cinema industry. It was inspired by the life of Silk Smitha, a South Indian actress noted for her erotic roles.",0,0.3207
Lakshmi,17-01-2013,Kannada,Shivaraj Kumar,Priyamani,Gurukiran,"Lakshmi is an action-suspense thriller, in which Shivaraj Kumar playing the title role while Priyamani in the female lead role. Lakshmi Narayana alias Lakshmi is a ruthless CBI officer. The film begins with the hero kidnapping a internationally-renowned dancer Akriti. While cops lead by Ravi Kaale capture Lakshmi, they are not aware of his true identity and assume that the kidnapper is being protected by powerful people. Little less they know that he has abducted a terrorist to find clues about his missing wife Priya aka Reshma (Priyamani) and it is believed that she cheated him and left with an underworld don. As he finds the culprits one after another, he gets an anonymous call that make him to come to Hong Kong. His mission is clear - find his wife and kill her along with the kingpin. How he finds his wife? What role does his wife play in the film? Answers to these questions will form the crux of the story.",0,0.2766
Simple Agi Ondh Love Story,28-09-2013,Kannada,Rakshit Shetty,Shwetha Srivatsav,B. J. Bharath,"Rachana persuades her brother to meet her boyfriend's sister, Ithihasini, hoping that cupid would strike them. However, things take a turn when another girl tricks him into falling in love with her.",6.5,0.1655
Kaddi Pudi,07-06-2013,Kannada,Shivaraj Kumar,Radhika Pandit,V. Harikrishna,"A rowdy sheeter yearns for a peaceful life, but politicians use him as a pawn for their selfish ends and don't allow him to lead a normal life.",8,0.2135
Madarangi,10-05-2013,Kannada,Darling Krishna,Vinaya Prasad,J Anoop Seelin,"Deepu, the daughter of a rich businessman, falls in love with her driver Manu. Problems arise when Manu suffers a brain injury and is blamed for the death of an MLA's brother.",0,0.258
Bulbul,10-05-2013,Kannada,Darshan Thoogudeepa Srinivas,Rachita Ram,V. Harikrishna,"A young man rejects a girl's proposal as he is in love with his childhood sweetheart. The girl tries to end her life, this angers her father who is a don and he tries to kill him.",6,0.2646
Varadanayaka,25-01-2013,Kannada,Sudeep,Sameera Reddy,Arjun Janya,No one has entered a biography for him.,5.7,0.2308
Dilwala,04-10-2013,Kannada,Sumanth Shailendra,Radhika Pandit,Arjun Janya,"Dilwala is a 2013 romantic drama Kannada film directed by Anil Kumar (Dilwala Anil). The film stars Sumanth Shailendra and Radhika Pandit.  Shailendra Babu produced this film which was backed with Arjun Janya's music and Sudhakar's cinematography.  Shot at the scenic locales of Bangalore, Mysore, Ooty and Dubai for two songs, the film speaks about a campus romance between a village farmer girl and a rich brat boy. The film received average response from the critics and performed above average at the box-office with the first weekend collections of up to ₹3.7crores.  Prem, a young college student, falls in love with his classmate, Preethi. Things turn sour for the lovers when Jayasimha, Prem's father, asks him to stop seeing Preethi as her father is his enemy.",0,0.2882
Victory,23-08-2013,Kannada,Sharan,Asmita Sood,,,4.8,0.2059
Adwaitha,06-12-2013,Kannada,Neenasam Ashwath,Harshika Poonacha,Veer Samarth,Adwaitha is a suspense thriller based on a writer who cheats death by telling stories.,5,0.144
Director's Special,31-05-2013,Kannada,Dhananjay,Pooja Gandhi,J Anoop Seelin,Director's Special is a 2013 Indian Kannada satire comedy film written and directed by Guruprasad. It stars a debutant Dhananjay along with Rangayana Raghu in the lead roles. Actress Pooja Gandhi made a special appearance in an item song. The storyline of the movie was also found in two more Kannada movies—Dasavala and Karodpathi. It was also reported that the concept of all these films could be traced back to the 1996 Spanish language Brazilian film Familia (also known as Segredos em Familia) in which a lonely rich man hires actors to act as his family members on his birthday.,0,0.1036
Whistle,12-07-2013,Kannada,Chiranjeevi Sarja,Pranitha Subhash,,"Whistle ....Hodi Magaa is an Indian Kannada film directed by Prashant Raj of Love Guru Fame. The story begins on a romantic note with Ram, a pizza delivery boy who marries his girlfriend Anu after she gets pregnant. The story takes a curious turn when Ram, who visits Smitha Bungalow to deliver pizza. The drama that follows in the haunted house is linked to diamonds. It’s a remake of Tamil blockbuster 'Pizza'.",7,0.2027
Galaate,11-01-2013,Kannada,Prajwal Devaraj,Kriti Kharbanda,Jassie Gift,A classic college love triangle story. Ankitha is in love with her college mate Abhi but Abhi falls for her friend Shalini. Who will Abhi eventually choose?,1.333,0.1677
Jatta,11-10-2013,Kannada,Kishore,Sukrutha Wagle,,"When forest guard Jatta's wife runs away with a tourist, he is not able to handle the loss and enslaves another woman in his forest home.",0,0.1885
Nam Duniya Nam Style,28-06-2013,Kannada,Likith Shetty,Milana Nagaraj,Shaan Rahman,"Nam Duniya Nam Style is a 2013 Kannada adventure film, written, directed and produced by Preetham Gubbi. It stars Likith Shetty, Vinayak Joshi, Krishna, Sonia Gowda, Milana Nagaraj, Kavya Shetty. The film is ""about three people who hail from different backgrounds and who have been friends for 15 years. The trio are a jovial and fun-loving lot, and are excited about their first travel abroad together"", said Preetham, who admitted he was inspired by the Hindi film Dil Chahta Hai. H C Venu was the cinematographer, while Shaan Rahman composed the music for the movie. The film was extensively shot in Karnataka, Kashmir and Malaysia",0,0.1716
Topiwaala,15-03-2013,Kannada,Upendra,Bhavana,,A 2013 Kannada movie.,7,0.14
Auto Raja,21-06-2013,Kannada,Ganesh,Bhama,Arjun Janya,"Raja, an auto-driver, is in awe of the successful actor Shankar Nag. His life changes when he meets Rani, a village girl, who comes to the city to become an actress",0,0.1239
Ziddhi,22-03-2013,Kannada,Prajwal Devaraj,Aindrita Ray,,"Sahana falls in love with her classmate, Krishna, who fights against injustice. But his actions catch Sudhir's eye, a local gangster's younger brother, who is trying to woo Sahana. The film is a remake of 2009 Malayalam film Puthiya Mukham.",0,0.1256
Charminar,08-02-2013,Kannada,Prem Kumar,Meghana Gaonkar,,"The film deals with the life of a man in comparison with the famous monument Charminar in Hyderabad, that shows four important pillars including family, guru, friends and lover.",5,0.1434
Bharath Stores,05-04-2013,Kannada,H. G. Dattatreya,Sudharani,V Manohar,Govinda Shetty doesn't accept globalization which brought the countries nearer. Because even he was a part when India also accepted these which resulting in the gradual change in the lifestyle by popping up Malls and Marts.,0,0.1217
Padhe Padhe,15-02-2013,Kannada,,Akhila Kishore,,"The story is about Sunny, who is a singer in love with Kanchana. There is a twist in the tale as she gets engaged to the son of a politician. Sunny becomes an alcoholic and tries to forget her, but fails. Spoorthi is an event organizer, who is in love with Sunny and helps him to overcome his depression by supporting him to become a popular singer.",0,0.1236
Jayammana Maga,15-08-2013,Kannada,Duniya Vijay,,Arjun Janya,A mother and a son struggle with their relationship and with paranormal activity. The film is set in the village backdrop and speaks of a mother-son relationship which is falling apart. The film also deals with paranormal issues.,0,0.1506
Shravani Subramanya,27-12-2013,Kannada,Ganesh,Amulya,,An aspiring singer dreams of making it big in the music industry.,0,0.1265
Story Kathe,24-05-2013,Kannada,Tilak Shekar,Parvatii Nair,,"Story Kathe movie is based on the two men Veera(Thilak) and Rajeev(Pratap Narayan)and how their fates cross each other, lives intersect and inner worlds ...",0,0.0821
Manna Payana,30-12-2013,Kannada,,,,"Journeys are about the interludes between coming and going, about marking time from one action to another. Waiting, arrival or departure -- a boy is waiting for his father, playing with his toy while waiting, father arrives, but......",0,0.0214
Hajj,25-07-2013,Kannada,,,,Reservation talks about the side-effects of reservation in general in society. It's one of the most relevant and sensitive issues that needs to be told in an effective manner,0,0
Ugramm,21-02-2014,Kannada,Sriimurali,Hariprriya,Ravi Basrur,"Shivarudra Lingaiah, an MLA candidate, who along with Dheeraj, is awaiting to extract vengeance upon Prabhakar by killing his Daughter Nithya. She arrives at Bangalore to Talagavara to visit her late mother's grave and is kidnapped by Dheeraj's gang on the way. Agastya is an automobile mechanic, who saves her from Dheeraj's gang. He takes her to his house for safeguarding as advised by Prabhakar's family-friend, Vishwa.",6.7,0.8822
Adhyaksha,15-08-2014,Kannada,Sharan,Hebah Patel,Arjun Janya,"Adhyaksha is a 2014 Indian Kannada language comedy film directed by Nanda Kishore. It stars Sharan, Heeba Patel, P. Ravi Shankar, Malavika Avinash, Chikkanna and Ramesh Bhat. It is a remake of the Tamil film Varuthapadatha Valibar Sangam.  The music for the film and soundtracks were composed by Arjun Janya.",3.5,0.9449
Power,28-08-2014,Kannada,Puneeth Rajkumar,Trisha Krishnan,S. Thaman,"A politician slips into coma after being attacked by criminals. He wakes up several years later to find his son having taken up his responsibilities. However, things are not what they seem to be.",4,0.7344
Ninnindale,16-01-2014,Kannada,Puneeth Rajkumar,Erica Fernandes,Mani Sharma,Vicky Venkatesh ( Puneeth Rajkumar) is an adventure enthusiast based in New York. He's tried everything from sky diving to rock climbing. Pramila (Erica Fernandes) comes to New York in ...,6,0.5226
Thirupathi Express,05-09-2014,Kannada,Sumanth Shailendra,Kriti Kharbanda,Arjun Janya,"Thirupathi Express' is a clean fun-filled family entertainer, starring Sumanth Shailendra and Kriti Kharbanda in the lead roles. . The film is a travel love story. The family of Sumanth is bound to Tirupathi, while on the journey he meets many characters, turning out to be a roller coaster ride of adventure. What happens when he misses the train, forms the crux of the story.",2,0.4871
Ulidavaru Kandanthe,28-03-2014,Kannada,Rakshit Shetty,Tara,B. Ajaneesh Loknath,"Malpe, a small fishing town on the Arabian Coast. Located 6 kms to the west of the temple town, Udupi. Malpe's beaches are washed clean everyday by the sea. The waves ensure that nothing gets left behind on the sands. But then, the waves cannot reach everything. It is the time of the year when Udupi and its surroundings are decked up to celebrate Sri Krishna Janmaashtami. Men and children walk the streets dressed up as characters from mythology. Teams painted as tigers are seen dancing to drum beats all around the town. But violence seems to be brewing in Malpe this Krishna Janmaashtami.",7.8,0.3931
Mr & Mrs Ramachari,25-12-2014,Kannada,Yash,Radhika Pandit,,"Lovers Ramachari and Divya part ways when Divya begins to question Ramachari's love, trust and way of life. Will they reconcile?",6.4,0.4234
Ragini IPS,28-03-2014,Kannada,Avinash,Ragini Dwivedi,,A female IPS officer is fighting against corruption and corrupt people.,7.5,0.3401
Rangan Style,21-02-2014,Kannada,Pradeep,Bharti Singh,Gurukiran,"Rangan Style is a Kannada Romantic Comedy Drama film written and directed by Prashanth S starring Pradeep and Kannika Tiwari in the lead roles. This film also starring Sudeep in an important guest role and also starring Rekha Das, Sadhu Kokila, Gurukiran, Sharath Lohitashwa, Tabla Nani and others.",0,0.2732
Jai Lalitha,27-06-2014,Kannada,Sharan,Disha Pandey,V. Sridhar,"Jai Lalitha is a remake of Malayalam movie Maya Mohini and it is a comedy entertainer in which, Sharan will be seen in female role thought the movie.  The film starts with a plane accident in which a small child narrowly escapes. He is then looked after by his maternal uncle, and all the family's wealth will be inherited to him. As per their astrologer, in the future he should marriage a girl whose star is Chothi Nakshatra, only then will he prosper in life. The boy grows up to be a young man, who is unsuccessful in anything he does.  He falls in love with the daughter of a wealthy businessman, who is settled in Mumbai. When he gets to know about their relation, he objects. In the meantime a friend of Sharan tries to convince Sharan's uncle about the marriage and the uncle agrees to visit the couple. But then, on the second day of the marriage Sharan's lover leaves him and returns to Mumbai.",0,0.3111
Love Is Poison,20-06-2014,Kannada,Sadhu Kokila,Poonam Pandey,Sai Kiran,,0,0.3202
Drishya,20-06-2014,Kannada,V. Ravichandran,Navya Nair,Ilaiyaraaja,"Rajendra is a family-oriented man and tries to keep them happy. However, when his family commits an accidental crime, he does everything to keep them out of harm's way.",7.3,0.3015
Small Things Big Things,31-12-2014,Kannada,,,,"If this were a letter, the return address would be: From the students and teachers of Sita School, Silvepura, Bangalore 560090, India. If this were a diary, it would contain entries between 5th June 2012 an 28th April 2013. I return to my first school and join with the present students and teachers in their everyday adventures of learning. Through the stories that unfold we enter imaginary worlds and intimate relationships. 'Small Things, Big Things' is a celebration of when Education becomes Art.",0,0.2737
Maanikya,28-03-2014,Kannada,Sudeep,Ranya Rao,Arjun Janya,A village strives to overcome the rivalry between two ancient factions.,5.2,0.2963
Bahuparak,25-07-2014,Kannada,Srinagar Kitty,Meghana Raj,,"Manas, Mani and Mauni are at a critical stage in their lives wherein Manas is caught in a love triangle, Mani is on his way to become a crime boss and Mauni resorts to corruption for political gains.",3,0.283
Namo Bhootatma,28-10-2014,Kannada,Avinash,Iswarya Menon,,"A man inherits a bungalow which he renovates and turns into a hotel. As customers begin to arrive, each one invariably ends up dead and the owner begins to suspect that the house may be haunted.",0,0.2106
Gajakessari,23-05-2014,Kannada,Yash,Amulya,V. Harikrishna,"It deals with the story of Baddi Krishna (Yash),who will be a cool dude in the town. Ananth Nag, who will be the Matadhipathi(chief of temple) will decide to make Baddi Krishna as his successor.Though Krishna will not be interested in the traditional and religious practices,situation will leads him towards that post.",4.8,0.2101
Gharshane,03-01-2014,Kannada,Ashish Vidhyarthi,Malashri,Manikanth Kadri,"Gharshane is a 2014 Indian Kannada language action thriller film directed by Dayal Padmanabhan, and is a remake of the 2011 Tamil film, Yuddham Sei. It stars Malashri, Ashish Vidyarthi and Ayyappa Sharma in the lead roles. The supporting cast features Roopika, Muni and Keerthiraj.",0,0.2761
Brahma,07-02-2014,Kannada,Upendra,Pranitha Subhash,,"Brahma, a notorious gangster, escapes to Malaysia. He meets a girl who falls in love with him instantly. Everything changes when Brahma returns to India followed by the girl.",0,0.2854
Ambareesha,20-11-2014,Kannada,Darshan Thoogudeepa Srinivas,Rachita Ram,V. Harikrishna,A simple man from a village comes to a city to make his fortune and will not accept mistreatment from anyone.,4.7,0.1924
Aryan,25-07-2014,Kannada,Shivaraj Kumar,Divya Spandana,Jassie Gift,"Aryan, a successful athlete-turned-coach, takes Shwetha under his wing, and moulds her into an ace athlete.",3,0.2123
Super Ranga,19-09-2014,Kannada,Upendra,Kriti Kharbanda,,"Super Ranga (Kannada: ಸೂಪರ್ ರಂಗ) is a 2014 Indian Kannada language action romance film directed by Sadhu Kokila and produced by K. Manju under the banner K Manju Cinemaas. It stars Upendra and Kriti Kharbanda in lead roles. The supporting cast features Priyanka Rao, Raghu Mukherjee, Doddanna, Rangayana Raghu, Bullet Prakash, and Sridhar. The film is a remake of the 2009 Telugu film, Kick.",2,0.197
Bahaddur,19-08-2014,Kannada,Dhruva Sarja,Radhika Pandit,,"Bahaddur is a 2014 Indian Kannada language film directed by Chethan Kumar and produced by R. Srinivas. It stars Dhruva Sarja and Radhika Pandit in the lead roles. The supporting cast features P. Ravi Shankar, Achyuth Kumar, Jai Jagadish and Srinivasa Murthy. The film released on October 3, 2014, in 7.1 surround sound, the first in Kannada cinema.",9,0.2082
Dil Rangeela,07-03-2014,Kannada,Ganesh,Rachita Ram,Arjun Janya,"Preetham, a chef and a compulsive liar goes on a secretive, fun trip to Goa after getting engaged to his rich employer's only daughter.",4,0.1811
Harivu,04-12-2014,Kannada,,,Charan Raj,"After his son suffers from severe illness, the farmer decides to take him to Bengaluru for treatment. Unfortunately, when the son dies, the farmer faces trouble taking the body back home.",0,0.1247
Chandralekha,07-03-2014,Kannada,Chiranjeevi Sarja,Shanvi Shrivastava,Jeevan Babu,Four people who decide to commit suicide at a resort find themselves haunted by a vengeful ghost. (A remake of the Telugu film Prema Katha Chitram (2013)),0,0.144
Savaari 2,01-01-2014,Kannada,,Sruthi Hariharan,,Sequel to the 2009 Indian film with Srinagar Kitty reprising his role but with an otherwise new cast,0,0.1805
Namo Bhoothatma,01-01-2014,Kannada,Ali Basha,Iswarya Menon,,"Namo Bhootatma is a 2014 Kannada horror comedy film directed by ace choreographer Murali. A remake of the 2014 Tamil film Yaamirukka Bayamey (which itself was based on the Korean movie The Quiet Family), it stars Komal Kumar, Iswarya Menon, Anaswara Kumar, Gayathri Iyer, and Harish Raj in the lead roles. Telugu comedian Ali makes his Kannada debut with this film.",0,0.1447
Kwatle Satisha,01-01-2014,Kannada,,,,"Kwatle Satisha is a Kannada Black Comedy, directed by Mahesh Rao. A young man injures himself on the head while playing cricket with his friends. The young man develops short term memory loss and turns clueless about his wedding. The dilemma of his friends, unfolds into a hilarious situation.",0,0.1023
Crazy Star,14-02-2014,Kannada,V. Ravichandran,Priyanka Upendra,,This story revolves around five men who coincidentally meet at a traffic junction. Soon their lives are turned topsy-turvy due to a tragic incident that takes place. What could it be?,0,0.0688
Fig Fruit and The Wasps,19-10-2014,Kannada,Achyuth Kumar,,,"Gowri, a documentary filmmaker, travels with her cameraman Vittal to a remote village in search of a musical teacher for her project, which requires her to study how music is shaped by different locations. However the musician is nowhere to be found. The two are forced to wait for his return.",0,0.0904
