Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Maa Oori Polimera 2,02-11-2023,Telugu,Satyam Rajesh,Kamakshi Bhaskarla,Gyaani,"After a series of spine chilling killings in Jastipalli, Komaraih elopes to Kerala with his first love Kavitha. Things get more complicated when his brother Jangaiyah goes missing. A new SI, Ravindra Naik starts investigating the case of missing Jangaiyah and uncovers startling revelations about Komaraiah and the ancient temple in Jastipalli, with intriguing connections to a world-famous Temple in Kerala.",5.9,0.7001
Ugram,05-05-2023,Telugu,Allari Naresh,Mirnaa,Sricharan Pakala,"CI Shivakumar,a brash police officer, handles a lot of missing cases which has caused great strain on his marriage life. After a serious accident,Shiva admits his wife Aparna and daughter Lucky in hospital, only to find them missing next day. Will Shiva solve the mystery despite suffering from a serious medical condition?",5.7,0.6619
BRO,27-07-2023,Telugu,Sai Durgha Tej,Ketika Sharma,S. Thaman,"After being fatally injured in a car crash, a man is given three months back on earth to make amends.",6.5,1.9382
Bedurulanka 2012,25-08-2023,Telugu,Ajay Ghosh,Neha Shetty,Mani Sharma,"Set in a small island village of Yedurulanka,  faces the looming uncertainties of 2012, Shiva, a pragmatic youngster along with his girlfriend Chithra and friends, devise a scheme to disprove the end of the world theory and expose the plan by the trio of fake god-men, to fleece the people.",6.6,0.6947
Samajavaragamana,28-06-2023,Telugu,Sree Vishnu,Reba Monica John,Gopi Sundar,"Balu, a determined middle-class man who finds himself at a crossroads when Sarayu enters his life, rekindling his long-lost desire for romantic relationships. Balu must try his best to stop his cousin’s marriage in order to save his own love life.",6.9,0.7856
Rudrangi,07-07-2023,Telugu,Jagapati Babu,Mamta Mohandas,Nawfal Raja AIS,"Set during the 1940s, Bheem Rao Deshmukh, a ruthless monarch and womanizer, rules Rudrangi and treats the local people there as his slaves.One day Bheem Rao comes across a woman named Rudrangi, and he falls for her beauty. Bheem Rao badly wants to have a sexual encounter with Rudrangi, and tyrannizes an entire village of Rudrangi fulfill his lust.",7,0.8615
Organic Mama Hybrid Alludu,03-03-2023,Telugu,Rajendra Prasad,Mirnalini Ravi,S.V. Krishna Reddy,"Vijay, a failed but talented film director starts selling Kondapalli toys made by his sculptor parents to make a living. He falls in love with Hassini, the daughter of a rich landlord and a businessman Organic Venkataramana, who gets furious when he comes to know Hassini’s relationship with Vijay. When Munikonda offers Vijay a chance to direct, Vijay lands in desperate situation to prove himself to win over his dream, love and life.",7,0.5398
Idi Bhimanjaneyudi Story,28-12-2023,Telugu,Vamsy,,Vamsy,Telugu Film Director Vamsy Shares the Story of Actor Rajanala.,0,0.5131
Meter,07-04-2023,Telugu,Kiran Abbavaram,Athulya Ravi,Sai Karthik,"Arjun Kalyan, son of Raghunath, a police constable, ends up becoming a Sub Inspector despite his disinterest in the department. The chain of events that evolve after assuming charge brings him into a face-to-face conflict with home minister Byre Reddy, a crony and criminal politician.",3.7,1.4471
Ravanasura,07-04-2023,Telugu,Ravi Teja,Anu Emmanuel,Bheems Ceciroleo,"An investigating officer is assigned to investigate few brutal murders, where he zeroes in on Ravindra, a criminal lawyer who has penchant for secretly committing murders as the mastermind behind the crime.",4.9,0.7066
Hello.. Meera..!,21-04-2023,Telugu,,Gargeyi Yellapragada,S. Chinna,"Meera, an IT employee in Hyderabad, returns to her hometown Vijayawada for her marriage. An Instagram tag by her ex-boyfriend, Sudheer and a call from the police turn her world upside down and push her into a physical and emotional rollercoaster.",5.8,0.6332
Martin Luther King,27-10-2023,Telugu,Sampoornesh Babu,Saranya Pradeep,Smaran Sai,"In a small village where caste politics rules the roost, amid a local election with two rival political parties vying to win by any means necessary, an underprivileged hairdresser becomes the game changer and lands in a curiously powerful position as the single deciding vote.",9,0.6186
Rangabali,07-07-2023,Telugu,Naga Shaurya,Yukti Thareja,Pawan Ch,"Shaurya aka Show, a self-centered & attention seeking youngster moves from Rajavaram to Vizag, and falls for a brilliant medico student Sahaja at Vizag. While attempting to convince Sahaja’s father, Show faces an unique problem and new revelations about his beloved hometown.",6.2,0.7347
Keedaa Cola,02-11-2023,Telugu,Rag Mayur,,Vivek Sagar,"Vaasthu, Lancham, and Thatha stumble upon a cockroach in a cola bottle and devise a plan to profit by filing a case in the consumer court. Simultaneously, Jeevan, an egocentric local thug with political aspirations, gains momentum as his brother, Naidu, is released from a 20-year prison sentence. The convergence of these two distinct worlds brings forth unexpected and hilarious consequences for everyone involved.",6.3,1.1021
Pindam,15-12-2023,Telugu,Srikanth,Kushee Ravi,Krishna Saurabh Surampalli,"A powerful spirit that had never seen the face of earth, begins to threaten the life of a six-year-old girl with speech impairment. It's up to Annamma, the only demonologist, to rescue the family and uncover the spirit's true intentions.",6.8,0.8483
Bubblegum,29-12-2023,Telugu,Harsha Chemudu,Maanasa Chaudhary,Sricharan Pakala,"After falling in love, a street-smart man and a wealthy woman from different worlds try to work out their differences.",4.5,0.7462
Extra Ordinary Man,07-12-2023,Telugu,Nithiin,Sreeleela,Harris Jayaraj,"Abhi, from his childhood, revels in the art of playing other people. His mother recognizes his extraordinary talent, propelling him into the world of acting. As he matures, he becomes a sought-after junior artist, always relegated to the background. The lines between reel and real life blur as Abhi faces a complex situation at home, with a supportive mother and a nagging and concerned father. A chance encounter with Likitha , the MD of a company, leads to love, and Abhi finds himself playing the role of a CEO. However, a conniving director presents an intriguing script, introducing Abhi to Nero, a self-absorbed and evil character with conquest on his mind.",6.1,0.5153
The Suicide Note,12-03-2023,Telugu,,,,"After a painful rejection from a girl, Hemanth decides to commit suicide after writing a suicide note",6,0.4268
O Saathiya,07-07-2023,Telugu,Aryan Gowra,Mishti Chakravarty,Vinnu Maddipati,"A carefree engineering student, Arjun’s  life takes an unexpected turn when Keerthy enters his world.Just as it appears their romance is beginning to blossom, Keerthy moves out of the town, leaving Arjun in great despair. Determined to find his lost love, he embarks on a journey filled with challenges and surprises.",0,0.4777
Asalu,13-04-2023,Telugu,Ravi Babu,Poorna,S.S. Rajesh,"A professor is murdered while he is taking class to his students on a zoom call. Officer Ranjith is assigned to this case, who reveals that the situation is much more complicated than it appears with 4 suspects and strong motives.",0,0.3607
Malli Pelli,26-05-2023,Telugu,Naresh,Pavitra Lokesh,Suresh Bobbili,"Torn between toxic marriages, Narendra, a renowned actor, and his co-star Parvathi fall in love and desire escape, freedom, and a peaceful life together. However, their love affair runs into trouble owing to a conspiracy.",8,0.3658
Premadesam,03-02-2023,Telugu,Thrigun,Megha Akash,Mani Sharma,"Arjun falls in love with Aadhya, his junior in college. Though both of them like each other, they never express themselves. Madhumathi, Arjun’s mother, in a way, plays cupid. In another parallel track, Shiva, married to Maya, longs for her love and affection, rooting for her to recover from a traumatic past with Rishi. These parallel stories are intertwined with one Incident! Did that incident cleared their problems or created more difficulties?",7,0.6396
Vinaro Bhagyamu Vishnu Katha,17-02-2023,Telugu,Kiran Abbavaram,Kashmira Pardesi,Chaitan Bharadwaj,"Vishnu, grows up under the care of his grandfather as a Good Samaritan in temple town Tirupati. Dharshana, a wannabe social media content creator, comes up with the idea of a phone number neighbour and gets in touch with Vishnu. Both trace the other phone number neighbour, Markandeya Sharma. Things take intriguing, mystery-filled turns when these three people become friends.",4.5,0.3795
HER: Chapter 1,21-07-2023,Telugu,Vikas Vashishta,Ruhani Sharma,R. Pavan,"Returning from a personal loss and a six months suspension, Archana Prasad, an assistant commissioner of police is assigned with the responsibility to solve a tricky double murder case.",3.5,0.4354
Boo,27-05-2023,Telugu,Vishwak Sen,Rakul Preet Singh,G. V. Prakash Kumar,"Four friends gather to celebrate Halloween, and they begin reading an intriguing horror novel. Things take a strange turn as they begin to experience bizarre events while reading the book. Will they be able to escape the spirit that haunts them?",4.7,0.5233
My Name Is Shruthi,17-11-2023,Telugu,Murali Sharma,Hansika Motwani,Mark K. Robin,"Shruthi embarks on a career in an advertising agency in Hyderabad, sharing accommodations with a friend in the city. However, a routine return to her room during a commercial shoot unveils a series of startling events, thrusting her into the perilous realm of the feared medical mafia.",6.3,0.4659
CSI Sanatan,10-03-2023,Telugu,Aadi Saikumar,Misha Narang,Aneesh Solomon,"When a buisness tycoon Vikram Chakravarthi gets murdered, CSI Sanatan known for his genius crime-solving abilities is appointed to investigate. Sanatan shortlists five employees as suspects but soon the case takes a turn that shocks the nation.",4.7,0.3735
Maya Petika,30-06-2023,Telugu,Viraj Ashwin,Payal Rajput,Guna Balasubramanian,"Follows the journey of a brand new smartphone that changes hands from one person to another and how the lives of all who possess it starting from popular actress Payal and her fiancee Pranay, Mayor Malliswari, Corporator Kameshwar Rao, car mechanic Ali, Aasra, Watchman Narayana, his wife, thief Srinu get affected.",4,0.4759
Che,22-09-2023,Telugu,,,Ravi Shankar,"A cinematic exploration of the indomitable spirit of Che Guevara, capturing his remarkable journey as a fighter and a symbol of revolution.",0,0.4712
Ustaad,12-08-2023,Telugu,Sri Simha,Kavya Kalyanram,B. Akeeva,"Surya, an aimless youngster, gets emotionally attached to his first bike ‘Ustaad’, playing a catalyst in his personal and professional journey, stimulates him to conquer acrophobia and to become a pilot and to win over the love of his life, Meghna.",5.8,0.4662
Mr. King,24-02-2023,Telugu,Tanikella Bharani,,,Shiva is an RJ who is doing his thesis on airplane mechanism while Seetharama is cunning and complex. Umadevi and Vennela both fell in love with Shiva. How will Shiva untangle the love triangle and manage Seetharama Raju's twisted game?,7,0.4336
Meet Cute,21-02-2023,Telugu,,,,Meet Cute is about two people who met after six years of seperation.,10,0.3383
THE HOPE,13-07-2023,Telugu,,,,"""THE HOPE"" (Written and Directed by Akaash Raj Dharani)  tells the story of a drug addict",0,0.3457
Rules Ranjann,06-10-2023,Telugu,Kiran Abbavaram,Neha Shetty,Amresh Ganesh,An ambitious office worker who lives by a strict set of rules finds his life transformed by a chance reunion with his college crush.,0,0.3609
Em Chesthunnav,25-08-2023,Telugu,,,,How far will you go to achieve what you want. EM CHESTHUNNAV? is the story of a confused yet clear B. TECH graduate who doesn't have a clarity about his life.,0,0.3626
Kota Bommali PS,24-11-2023,Telugu,Srikanth,Varalaxmi Sarathkumar,Ranjin Raj,A police officer finds himself on the run after being framed by a politician for a crime.,7,0.3769
Vimanam,09-06-2023,Telugu,Samuthirakani,Anasuya Bharadwaj,Charan Arjun,"Differently abled and single parent Veerayya, with limited financial resources embarks on an endless pursuit to make his son Raju's biggest dream of traveling on an aeroplane come true.",8,0.6756
Sridevi Shoban Babu,17-02-2023,Telugu,Santosh Shoban,Gouri G Kishan,Syed Kamran,"Sridevi, daughter of Sekhar, i is a budding costume designer whose creative urges take her to Araku, where she meets Shoban Babu either by design or by accident and falls for him. But there is a catch. Sridevi's father and Shoban's mother are estranged siblings.",7,0.3638
Bhaag Saale,07-07-2023,Telugu,Sri Simha,Neha Solanki,Kaala Bhairava,"A smart and young chap knots into a big trouble: he must defy a big time goon, to retrieve something priceless and gain back his love.",6,0.487
Suvarna Sundari,03-02-2023,Telugu,Sai Kumar,Jaya Prada,Sai Karthik,"The Trinethri idol, created and commissioned  during the 15th century to be a beautiful goddess, turned out to be a people destroying evil. Its indestructible nature continues its journey to the present day, affecting numerous lives.",0,0.3912
Maataraani Mounamidhi,24-02-2023,Telugu,Suman Shetty,Archana Ananth,Suman Jeeva,Ram's active visit to his nephew Eswar's place turns into thrilling and scary incidents which no one ever witnessed or experienced. The endearing screenplay and enlightening twists will make you sit edge of the seat.,0,0.3385
Paagal vs Kadhal,29-12-2023,Telugu,Brahmaji,,Inbaraj Rajendran,"Innocent Karthik adores the unpredictable Priya, while innocent Amrutha has feelings for the eccentric Dr. Manoj. Priya inflicts emotional pain on Karthik in the guise of love. Amrutha's love for Manoj remains unreciprocated.",0,0.3612
Rudramambapuram,06-07-2023,Telugu,Ajay Ghosh,,Vengi,"Two rival fishermen clash on the burning issue of using ring nets. With politics adding fuel to the fire, how will the fisher folk resolve their conflict?",0,0.3559
Asvins,23-06-2023,Telugu,Vasanth Ravi,Saras Menon,Vijay Siddharrth,A group of Youtubers who accidentally unleash a 1500-year-old evil that crosses over from the realm of darkness to the human world.,3.8,1.3911
Peddha Kapu - 1,27-09-2023,Telugu,Rao Ramesh,Pragati Srivastava,Mickey J Meyer,Villagers revolt against their rich political leaders.,7.2,0.3419
Rangamarthanda,22-03-2023,Telugu,Prakash Raj,Ramya Krishnan,Ilaiyaraaja,"After retirement, a Shakespearean theater actor, divides his property amongst his two children. However, their ungratefulness leaves him and his wife homeless during their old age.",6.3,0.2524
7:11 PM,07-07-2023,Telugu,Saahas Pagadala,Tess Walsh,Gyaani,"An incident that takes place at 7:11 PM changes the fate of a town called Hamsala Deevi and a planet called Proxima-EV12. Ravi, An IPS aspirant travels beyond imagination through time to stop a criminal mastermind, save his loved ones and his beloved town.",4.4,0.3249
Prema Vimanam,13-10-2023,Telugu,Sangeeth Shobhan,Saanve Meghana,Anup Rubens,Two kids with a dream to board a flight cross paths with a young couple who must urgently catch the flight to start a new life.,7,0.3396
Ahimsa,02-06-2023,Telugu,Kamal Kamaraju,Geethika Tiwary,R. P. Patnaik,"Raghu (Abhiram Daggubati) is a farmer in a remote village and a follower of the principle of Ahimsa (non-violence) taught by Mahatma Gandhi, so much so that even when his girlfriend Ahalya (Geethika Tiwary) — who also happens to be his first cousin — calls for help after being molested, he delivers a moral lesson to the perpetrator in the importance of respecting women.",7,0.3815
Nagumome Chaalu Le,04-08-2023,Telugu,K. L. Damodar Prasad,Sindhuja Turlapati,Vinod Gonti,"A heartbroken Aparna and dumped Mark find solace together and decide to explore the city, holding onto a special book. As the night unfolds, they gradually heal and unknowingly develop feelings for each other.",6.5,0.2206
The Great Indian Suicide,06-10-2023,Telugu,Ram Karthik,Hebah Patel,Sricharan Pakala,"In a world dominated by superstition, a family's quest to reunite with their departed patriarch leads them down a chilling path. They resort to a Ritualistic-Cult Suicide, but what unfolds next? Will they all die or unlock something beyond belief?",7,0.383
Bitcoin,18-04-2023,Telugu,,,,Two friends plan to swindle a stranger,0,0.2101
The Trial,24-11-2023,Telugu,,Spandana Palli,Saravana Vasudevan,"SI Rajeev is assigned to interrogate Roopa regarding her husband Ajay's accidental death. Discovering that Roopa is also an SI, Rajeev investigates further and uncovers unexpected revelations in the case.",0,0.4731
Atharva,01-12-2023,Telugu,Karthik Raj,Simran Choudhary,Sricharan Pakala,"A policeman from the clues department tries to unravel murder mystery. When the investigation becomes more complex, it leads to a twisted path. Will he be able to unravel the chain of mystery?",0,0.349
Maama Mascheendra,06-10-2023,Telugu,Sudheer Babu,Eesha Rebba,Chaitan Bharadwaj,"Parasuram, shaped by traumatic childhood experiences, evolves into a ruthless enforcer, with the help of his aid Ramadasu, willing to sacrifice even his own family for immense wealth. Several years later, Parasuram's daughter, Vishalakshi falls head over heels for Durga in Visakhapatnam and Meenakshi, Dasu's daughter falls for the renowned DJ in Hyderabad. Parasuram becomes suspicious, suspecting that his nephews, strikingly resembling him, might be plotting revenge under the guise of love.",2.5,0.3054
#MenToo,26-05-2023,Telugu,Naresh Agastya,Riya Suman,Elisha Praveen,"Aditya, Sanju, and Munna are friends and regulars to a unique pub named ‘Stags Only’. One day, at the pub, they befriend an IT employee Rahul who lost his job due to sexual harassment allegations. Rahul's destiny triggers a change in the lives of the three friends.",7,0.3503
Anni Manchi Sakunamule,18-05-2023,Telugu,Santosh Shoban,Malavika Nair,Mickey J Meyer,"Set in a fictional place called Victoriapuram, a feud between two families for a coffee estate have been going on for three generations. Unforeseen romance between two contrasting personalities from these families changes all their lives forever.",5.4,0.6138
Writer Padmabhushan,03-02-2023,Telugu,Suhas,Rohini,Shekar Chandra,"Padmabhushan, a 25-year-old aspiring writer based out of Vijayawada and his middle class family, hopes to achieve greatness one day, or at least fame. When he falls for someone who loves his work, there comes a twist in the tale.",5.8,0.54
Pop Corn,10-02-2023,Telugu,Sai Ronak,Avika Gor,Shravan Bharadwaj,"On a fateful day, strangers Sameerana and Pavan get stuck in a lift after a bomb blast in a mall destroys its power grid. What happens when two self-centred but talented youngsters with friction get locked up in a confined space?",4.5,0.2374
Sindhooram,24-01-2023,Telugu,Siva Balaji,Brigida Saga,Hari Gowra,"Set in Sriramagiri in 2003, Ravi is a college drop out who works as an informer to Singhanna, a Maoist leader who operates against the local politician. Sirisha, sister of the village head Eeshwar Reddy, becomes the new MRO to the village, decides to eradicate Naxalism in her village and hopes to bring a change. The continuous bloodshed between democracy and armed struggle reveals to us the darkest secrets behind every noble cause.",5,0.2688
Manu Charitra,23-06-2023,Telugu,Shiva Kandukuri,Megha Akash,Gopi Sundar,A romantic action-er wherein the lead man is deriving joy from the pain in love.,0,0.3103
Slum Dog Husband,28-07-2023,Telugu,Muralidhar Goud,Pranavi Manukonda,Bheems Ceciroleo,"Lacchi, a happy-go-lucky mall-business man's proposed marriage with his lover Mounica gets into trouble when father of his first wife Baby, who happens to be a dog files a case in court against Lacchi demanding alimony.",6,0.2767
Sathi Gani Rendu Ekaralu,26-05-2023,Telugu,Jagadeesh Bandari,Aneesha Dama,Jay Krish,"A farmer who is in desperate need for money for his infant daughter’s treatment chances upon a briefcase with uncut diamonds. A journey of confusion, violence and comedy ensues.",7,0.325
Mr. Kalyan,10-03-2023,Telugu,Maanyam Krishnaa,Archana Ravi,Sukku,"Chapel, aka Coach runs a business with a bunch of call boys, but his earnings take a hit when Kalyan, aka CB, enters the market. Parallelly, Kalyan is deeply in love with Sarika. Under what circumstances did Kalyan turn into CB?",0,0.231
Unstoppable,09-06-2023,Telugu,Saptagiri,Nakshatra,,"The story charts the journey of two childhood friends Kohinoor Kalyan and Jilani Ramdas. They are both enthusiastic and easy-going. On an unfateful day, the duo loses a heavy amount in cricket betting. They unintentionally enter the villain's traps and they end up destroying their empire. What happens when they face the villains? Is there a reason for them to get involved with the goons?",7,0.3198
Mayagadu,15-02-2023,Telugu,Naveen Chandra,Pooja Jhaveri,Anup Rubens,"A man involved in film piracy, who leaks Telugu movies online, ends up falling in love with a film producer's daughter, which leads to a twist in his life.",6,0.3406
Mem Famous,26-05-2023,Telugu,Muralidhar Goud,,Kalyan Nayak,"After a shattering event that leaves three reckless lazing youngster friends with no hope and mounting debts, the trio must finally pull up their socks and do something worthwhile despite their incompetence.",7.2,0.238
Spark,17-11-2023,Telugu,Guru Somasundaram,Mehreen Pirzada,Hesham Abdul Wahab,"Jay's love for Ananya leads to a deadly chain of events while Lekha's dreams collide with a stranger named Arya. As suicide killings grip the nation, a sinister force entwines their lives.",0,0.265
Vidyarthi,29-04-2023,Telugu,Raghu Babu,Bunny Vox,Vijai Bulganin,"Chaitanya joins late in an agricultural college where upper caste domination rules are valued. Bhoopathi, Maha Lakshmi’s father, is the head of that area. What will happen when Bhoopathi’s rival Satyam attacks him and his daughter ?",0,0.1714
Calling Sahasra,01-12-2023,Telugu,Sudigali Sudheer,Dollysha,Mohith Rahmaniac,Cyber expert Ajay joins new job but past tragedy motivates avenging crimes on women using RESQ app anonymously. Mass calls draw him into murder case amidst rescuing women.,7,0.2282
Vidhi,03-11-2023,Telugu,Mahesh Achanta,Anandhi,Sricharan Pakala,"Surya, an innocent young man is burdened by financial struggles and injustice, discovers a mysterious pen with a secret. He must acrefully navigate through the blurred lines between revenge and righteousness.",5,0.2465
Nenu Student Sir!,02-06-2023,Telugu,Bellamkonda Ganesh,Avantika Dassani,Mahati Swara Sagar,"Subbu, a college student, buys an iPhone and gets entangled in a murder case linked to the device. He receives a large sum of money in his bank account and faces challenges proving his innocence.",6,0.2841
Chakravyuham,02-06-2023,Telugu,Ajay,Gnaneswari Kandregula,Bharath Manchiraju,"Sirisha, wife of Sanjay Rao was found with her throat slit. C.I. Satyanarayana is tasked to find the culprit. As murder is accompanied by the disappearance of cash and gold worth one crore, Satya casts his doubt on a maid working in Siri’s house.",5,0.2024
Dochevaarevarura,11-03-2023,Telugu,Pranava Chandra,Malavika Satheesan,Karthik Kodakandla,"Siddhu along with a small kid passes time posing as good samaritans, one among them stealing and the other returning the same to the owners and getting something in return. They meet a beautiful girl named Lakshmi, but when they try to help her, all of them land in trouble.",0,0.23
Kalyanam Kamaneeyam,14-01-2023,Telugu,Santosh Shoban,Priya Bhavani Shankar,Shravan Bharadwaj,"Shiva is a youngster searching for a job, and Sruthi is a software employee. Love blossoms into marriage for Siva and Sruthi, but Shiva's efforts at trying to find a job go unnoticed by Sruthi, which leads to complications in their relationship.",5.2,0.2931
Katha Venuka Katha,12-05-2023,Telugu,Viswant Duddumpudi,Srijitha Ghosh,Shravan Bharadwaj,,0,0.2374
Raa Raa... Penimiti,28-04-2023,Telugu,Tanikella Bharani,Nandita Swetha,Mani Sharma,,5,0.3157
Alaa Ninnu Cheri,10-11-2023,Telugu,Dinesh Tej,Hebah Patel,Subash Anand,,0,0.6492
Breathe,02-12-2023,Telugu,Vennela Kishore,Aishani Shetty,Mark K. Robin,"The Chief Minister collapses during golf, leading to hospitalization. Sinister murder attempts follow. Alerted, Abhi partners with his professor, working to save the Minister and reveal the perpetrators.",0,0.1917
Krishna Ghattam,03-11-2023,Telugu,Chaitanya Krishna,,,"""Krishna Ghattam"" is a tale of morality and reform. Amidst turmoil, Prasad decides to stand tall. A casanova's pursuits meet his nemesis. A self-righteous boy is tested. Will there be reform? See the battle between wisdom and intelligence.",0,0.1753
Valentines Night,26-01-2023,Telugu,Sunil Varma,Bindu Chandramouli,,Realize that everything connects to everything else.,0,0.1652
Grandhalayam,03-03-2023,Telugu,Vinnu Maddipati,Smrita Rani Borah,S. Chinna,"Revolves around a book in the library that is leading to deaths in the village. When Raja Harishchandra Krishna Prasad's best friend Shiva dies after reading, and his love interest Indhumati starts reading the book, Raja decides to solve the mystery behind the book.",0,0.1496
Bhuvanavijayam,12-05-2023,Telugu,Sunil Varma,Vasanthi Krishnan,Shekar Chandra,"Eight strangers with different backgrounds, enter a room in the same office to finalize one story. It is certain that one among these eight will die, and Yamadutas get ready to take that person’s soul.",2,0.2007
Intinti Ramayanam,09-06-2023,Telugu,Rahul Ramakrishna,Navya Swamy,Kalyani Malik,"Set in a backdrop against Karimnagar, Telangana, When a theft happens, 50-year-old Ramulu and his the close-knit family torn between chasing the thief or begin to doubt each other, and their hidden motivations and ambitions surface.",7,0.2871
Prem Kumar,18-08-2023,Telugu,Santosh Shoban,Madhoo,,A story of an unfortunate groom whose dream of getting married remains distant for long which makes him become a detective with specialization in weddings.,6,0.2457
#MayaLo,15-12-2023,Telugu,Naresh Agastya,Gnaneswari Kandregula,Dennis Norton,,0,0.1187
Pareshan,02-06-2023,Telugu,Thiruveer Reddy,,Yashwanth Nag,"Issac and his friends are typical jobless youth who waste time boozing around and get scolded by their parents. As if aimlessness was not an issue, Issac faces an unexpected problem that changes his life due to his girlfriend, Shirisha.",7,0.1966
Ninnu Chere Tarunam,30-06-2023,Telugu,,,,"Radha, a blind guy meets Krishna when things are not fine in their lives. Radha hides his disability to Krishna and faces a lot of problems. When things work well, Radha out of guilt, confesses to Krishna that he is blind. Krishna feels betrayed. How things unfurl after this incident forms the rest of the story.",3,0.1386
Two Souls,21-04-2023,Telugu,Praveen,Mounika Reddy,,"Cheated on by his girlfriend, Akhil, a troubled young guy decides to end his life but instead, he ends up in a comatose state. Soon his soul detaches itself from the body and wanders off, only to find the company of another soul Priya. Together they'd embark on a journey, that change their lives forever.",0,0.135
Plot,03-11-2023,Telugu,Vikas Muppala,Gayatri Gupta,,A failed businessman finally taste success in real estate.This turns into an obsession and now he would go to any extent to do business and not fail. He finds out truth about himself when he thrives to find the anonymous person who is threating him to stop his successful business.,0,0.127
A Journey to Kasi,06-01-2023,Telugu,,,,"Jack Weber, a post-doctoral student on Hindu Vedantic Doctrine, meets a prostitute Swetha and eventually develops feelings for her. They set out on a journey to Kasi. In a parallel story, Sambaiah, an old man, requests his son Sivananda to take him on a pilgrimage to Kasi. What happens to the family of Sivananda? How is Swetha connected to Kasi?",0,0.0932
Changure Bangaruraja,15-09-2023,Telugu,Karthik Rathnam,Goldie Nissy,Krishna Saurabh,"Bangaruraju, a village mechanic with a mission to regain his family’s lost farmland and dignity, becomes the prime suspect in the murder of his arch-rival, Somu Naidu. He must find the culprit to clear his name, with the race against the time.",0,0.2087
Costly Korikalu,24-07-2023,Telugu,,,,“Based on a true story” a poor velding worker (subash) got a upcoming all new 2000rs money bag in a trash . after he went to his own village & he face so many problems with village members & money.,0,0.1006
Geetasakshigaa,22-03-2023,Telugu,Aadarsh,Chitra Shukla,Gopi Sundar,"In Hyderabad, Arjun,a DJ leads a happy life with his family and falls for Amulya. Suddenly his life turns upside down as the police arrest him for allegedly raping and killing an innocent girl. After 5 years, ACP Roopesh reopens the case to find out the truth behind the heinous crime.",0,0.2056
Raakshasa Kaavyam,06-10-2023,Telugu,Abhay Bethiganti,Kushalini Pulapa,Rajeev Srikanth,"Ajay is a contract killer who has immense respect for students, and on the other hand, Vijay wants to make films highlighting antagonists. What happens when the duo go about realizing their goals with mad determination?",6,0.1517
Mistake,04-08-2023,Telugu,Abhinav Sardar,Priya Paul,,,0,0.1067
Currency Nagar,29-12-2023,Telugu,Nellore Sudharshan,,R. Pavan,"A thrill-seeking robber stumbles upon a fortune in a deceased magician’s abode. But the cash has a voice of its own, and it spins stories of greed, lust, and doom that expose the dark side of avarice.",0,0.0733
O Kala,13-04-2023,Telugu,Ali Basha,Roshni Sahota,Neelesh Mandalapu,"Bogged down by failures, Harika decides to end her life. When she's about to do the deed, she comes across a mysterious pamphlet with a phone number.",7,0.2108
Madhurapudi Granam Ane Nenu,13-10-2023,Telugu,Bharani Shankar,,Mani Sharma,"Soori is a rude, rugged and obstinate person who can stand up for his friend Babji at all costs. Soori experiences a blossoming affection for Girija, who arrives in the village with the intent of promoting digital banking awareness.",0,0.1607
Okkade 1 (Venkanna on Duty),27-10-2023,Telugu,Tummalapalli Rama Satyanarayana,Madhumitha,Sai Charan,"After the family of a bigshot businessman is murdered, the police appoint special officer Venkanna from Mumbai to catch those responsible for the murder.",0,0.1026
Saachi,03-03-2023,Telugu,Ashok Mulavirat,Sanjana Reddy,,"Saachi is in high school when her father gets diagnosed with a brain tumor. Unfortunately, she doesn't get any help from the family or the community. She then decides to run her family-owned barbershop business. Can she manage it all? Will her father survive?",0,0.1244
Gammathu,15-09-2023,Telugu,Parvateesam,Swati Dixit,,"Bavaji, an intelligent young man motivated by the Hollywood film ""Perfume,""  desires to be a scientist, is mistaken for a criminal and becomes a prime suspect in a series of savage attacks on women in the city.",2,0.177
Upendra Gadi Adda,01-12-2023,Telugu,Muralidhar Goud,Sandhya Janak,,"Young people aspire to gain popularity through social media, often trying to become celebrities and surrounding themselves with like-minded individuals.",0,0.1284
Annapurna Photo Studio,21-07-2023,Telugu,,,,"Chanti leads a simple yet comfortable life. He runs a photo studio and falls in love with a girl. However, things take a dark turn when Chandu attempts suicide, leading the police to investigate the case based on his suicide note.",8,0.12
"Aavaalu, Jeelakarra, Chepala Pulusu",17-06-2023,Telugu,,Vidya Sivalenka,,A jar of Cumin and a jar of Black Mustard are having an existential crisis as they find themselves in a bachelor's kitchen.,0,0.0672
Sound Party,24-11-2023,Telugu,,,,"A father-son duo embarks on a quest for wealth, launching a family-run restaurant. But their dreams fall off when their eatery is shut due to illegalities, leading to a series of events, yielding control of their lives to a local criminal.",7,0.087
Sagiletikatha,13-10-2023,Telugu,Rajsekhar Aningi,,,"While organising its annual ritual, Sagileru witnesses unexpected obstacles due to the rift between families impacting a young couple's union and a poor man's desire to eat chicken",0,0.1004
Kranthi,03-03-2023,Telugu,Rakendu Mouli,Inaya Sultana,Gyan Singh,"Ram's life is shattered when his girlfriend Sandhya is found murdered just before their wedding. But when his cousin Ramya disappears under mysterious circumstances,, he must snap out of his stupor before it’s too late.",5,0.1902
